Reporting Period	ID RSSD	UBPRE553	UBPRE554	UBPRE555	UBPRE556	UBPRE557	UBPRE558	UBPRE559	UBPRE560	UBPRE561	UBPRE562	UBPRE563	UBPRE564	UBPRE565	UBPRE566	UBPRE567	UBPRE568	UBPRE569	UBPRE570	UBPRE571	UBPRE572	UBPRE573	UBPRE574	UBPRE575	UBPRE576	UBPRE577	UBPRE578	UBPRE579	UBPRE580	UBPRE581	
6/30/2016 11:59:59 PM	186856	14.56	0	1.24	62.88	1.72	13.07	1.72	0	0	0	0	0	3.58	4.6	4.15	0	0	41.21	0.21	40.99	60.43	1.93	58.5	52.32	126.97	-11.11	0	0	0	
6/30/2016 11:59:59 PM	187648	34.43	0.01	2.86	60.87	0	4.56	0.01	0	0	0	0	0	10.65	0	0.31	0	0	37.77	10.04	27.72	72.5	34.8	37.71	18.63	49.34	19.13	0	0	0	
6/30/2016 11:59:59 PM	187899	43.99	35.47	6.11	44.22	0	2.72	35.48	0	0	0	0	0	0	0	14.05	0	0	56.73	7.19	49.54	66.86	12.78	54.08	46.41	81.81	10.32	0	0	0	
6/30/2016 11:59:59 PM	187947	18.66	4.18	8.69	68.99	6.55	19.7	10.74	3.03	0.59	0	0.05	0.05	23.54	0	12.88	0	0	57.31	1.55	55.76	70.24	6.8	63.44	58.65	102.35	-1.34	0	0.59	0.59	
6/30/2016 11:59:59 PM	188056	10.46	0.08	0.17	47.5	0.42	3.22	0.51	0.14	0.14	0	0	0	17.24	0	3.6	0	0	18.03	3.24	14.79	34.29	8.56	25.73	72.99	404.75	-54.95	0	0	0	
6/30/2016 11:59:59 PM	188177	43.72	13.23	27.31	20.4	0.02	13.7	13.25	0	0	9.3	0	9.3	0.1	24.04	1.23	0.16	0.65	61.92	5.19	56.73	63.77	17.43	46.34	43.51	70.27	18.41	38.19	0	38.19	
6/30/2016 11:59:59 PM	188430	29.58	20.52	2.24	49.99	1.63	4.74	22.15	3.12	2.02	0	0	0	7.89	0	4.84	0	0	40	7.51	32.49	50.79	12.86	37.93	38.3	95.74	1.7	0	0	0	
6/30/2016 11:59:59 PM	188449	9.47	0	0.9	82.14	0.24	18.23	0.24	0	0	0	0	0	24.77	0	8.72	0	0	46.31	0.23	46.08	65.41	2.71	62.7	78.64	169.8	-32.33	0	0	0	
6/30/2016 11:59:59 PM	188720	21.02	0.18	0.28	69.95	2.62	19.15	2.8	0	0	0	0	0	23.47	11.39	8.99	0.29	2.38	42.49	6.26	36.23	66.57	15.03	51.54	55.54	130.71	-13.05	0	0	0	
6/30/2016 11:59:59 PM	188739	40.44	3.08	5.97	37.86	0.57	7	3.65	0	0	0	0	0	3.02	0.99	7.83	0.03	0.23	43.29	0.29	42.99	60.89	4.5	56.38	59.23	136.83	-15.94	0	0	0	
6/30/2016 11:59:59 PM	188917	31.16	13.46	14.26	47.81	0.11	35.67	13.57	2.73	1.13	0	0	0	50.82	0	5.49	0	0	74.13	1.75	72.38	78.4	4.34	74.05	77.2	104.14	-3.07	0	0	0	
6/30/2016 11:59:59 PM	188926	43.29	0.24	38.37	49.65	8.4	20.69	8.63	0	0	0	0	0	4.61	0	15.58	0	0	73.37	14.63	58.74	81.07	21.21	59.85	39.85	54.32	33.52	0	0	0	
6/30/2016 11:59:59 PM	189044	20.59	3.93	7.56	70.19	2.33	20.12	6.26	0.94	0.15	0	0.77	0.77	27.01	0	59.71	0	0	53	0.28	52.71	67.08	4.49	62.59	63.05	118.97	-10.05	0	8.43	8.43	
6/30/2016 11:59:59 PM	189129	17.99	5.64	9.04	64.25	9.07	19.45	14.71	8.95	6.92	0.76	0.04	0.8	18.36	3.67	23.92	0.09	1.01	59.91	2.38	57.53	69.06	10.68	58.38	61.76	103.08	-1.84	8.6	0.44	9.04	
6/30/2016 11:59:59 PM	189549	14.12	0.13	1.08	68.5	0	8.63	0.13	0	0	0	0.45	0.45	13.84	0	16.6	0	0	34.16	4.76	29.4	59.88	12.63	47.25	63.63	186.28	-29.47	0	3.92	3.92	
6/30/2016 11:59:59 PM	189745	15.13	6.31	2.37	66.88	1.89	12.42	8.2	8.53	7.5	0	0	0	23.04	1.35	16.11	0.06	0.48	41.36	2.81	38.55	55.01	8.89	46.12	55.56	134.32	-14.2	0	0	0	
6/30/2016 11:59:59 PM	189820	10	4.34	4.85	79.22	1.73	15.33	6.06	0	0	0	0	0	28.25	39.01	2.37	0.51	2.93	53.13	0	53.13	81.25	1.17	80.08	79.16	148.98	-26.03	0	0	0	
6/30/2016 11:59:59 PM	189950	1.52	0	1.14	87.21	4.71	6.21	4.71	0	0	0	0	0	7.38	0	19.47	0	0	18.05	0.18	17.87	23.79	1.76	22.02	56.62	313.7	-38.57	0	0	0	
6/30/2016 11:59:59 PM	190451	25.76	1.93	15.36	64.19	1.75	26.42	3.68	0	0	1.64	0	1.64	21.81	7.08	16.33	0.14	1.62	62.43	2.21	60.22	73.99	6.66	67.33	57.83	92.64	4.6	18.95	0	18.95	
6/30/2016 11:59:59 PM	190563	28.14	19.52	2.13	50	11.31	1.69	30.84	0	0	0	0	0	25.3	0.94	2.76	0.03	0.3	37.49	0	37.49	63.04	3.17	59.87	72.85	194.35	-35.37	0	0	0	
6/30/2016 11:59:59 PM	190648	11.08	0.52	6.41	68.17	0.44	9.22	0.96	10.67	7.77	0	0	0	31.52	1.14	14.2	0.02	0.21	46.94	2.24	44.7	64.94	6.21	58.73	69.2	147.41	-22.26	0	0	0	
6/30/2016 11:59:59 PM	190947	8.03	0	0.65	81.85	0.38	4.83	0.38	0	0	0	0	0	34.1	0	7.74	0	0	31.89	1.4	30.49	63.2	7.58	55.62	67.29	210.99	-35.4	0	0	0	
6/30/2016 11:59:59 PM	190956	9.22	0	6.51	72.73	1.19	16.91	1.19	0	0	0	0	0	19.91	0	11.55	0	0	37.36	0	37.36	51.2	10.06	41.15	43.27	115.81	-5.91	0	0	0	
6/30/2016 11:59:59 PM	191355	26.09	2.75	19.7	70.23	1.82	19.99	4.57	0.17	0	0	0	0	39.96	0	9.78	0	0	62.11	0.01	62.1	77.9	4.67	73.23	65.62	105.65	-3.51	0	0	0	
6/30/2016 11:59:59 PM	191449	17.43	0	5.05	65.53	0	27	0	0	0	0	0	0	49.85	0	1.76	0	0	65.08	0	65.08	73.32	5.31	68.01	72.38	111.22	-7.3	0	0	0	
6/30/2016 11:59:59 PM	191935	46.45	19.46	11.72	47.33	2.01	10.51	21.47	0	0	0	0	0	32.8	0.46	5.84	0	0.06	56.64	13.85	42.78	68.71	14.84	53.87	64.17	113.3	-7.53	0	0	0	
6/30/2016 11:59:59 PM	192147	22.02	0.21	4.83	63.81	2.13	10.74	2.34	6.23	0.36	0.23	0	0.23	20.92	12.55	6.47	0.12	1	33.6	0.58	33.02	69.37	7.97	61.4	54.96	163.57	-21.36	1.93	0	1.93	
6/30/2016 11:59:59 PM	192558	19.34	5.8	7.94	56.69	3.63	18.68	9.43	16.25	10.01	0.47	0.35	0.83	45.46	0	7.27	0	0	58.32	3.92	54.41	76.02	10.09	65.93	62.72	107.54	-4.4	5.99	4.48	10.47	
6/30/2016 11:59:59 PM	192651	9.53	0	2.02	73.9	0	23.12	0	0	0	0	0	0	8.06	0	15.92	0	0	49.15	1.05	48.1	58.91	9.18	49.73	56.37	114.68	-7.21	0	0	0	
6/30/2016 11:59:59 PM	192857	20.81	1.16	11.18	68.32	5.9	16	7.06	3.05	1.48	0	0.02	0.02	30.5	0	13.49	0	0	40.04	3.66	36.38	45.39	9.28	36.11	64.93	162.15	-24.88	0	0.18	0.18	
6/30/2016 11:59:59 PM	193162	23.19	14.72	5.62	58.7	6.15	7.21	20.87	0	0	0	0	0	0	16.86	6.1	0.34	4.02	43.76	6.21	37.56	58.62	20.11	38.5	37.75	86.25	6.02	0	0	0	
6/30/2016 11:59:59 PM	193247	43.42	4.98	1.95	45.52	0.08	4.86	5.06	0.83	0.83	0	0	0	1.65	0	22.83	0	0	29.48	0.11	29.37	43.77	9.14	34.63	38.9	131.98	-9.43	0	0	0	
6/30/2016 11:59:59 PM	193537	23.25	1.65	6.43	66.2	8.83	12.67	10.48	0	0	1.77	0	1.77	17.16	0	4.52	0	0	42.91	0	42.91	54.71	2.88	51.83	52.83	123.12	-9.92	9.71	0	9.71	
6/30/2016 11:59:59 PM	193649	6.56	0	2.82	74.2	5.76	23.48	5.76	0	0	0.42	0	0.42	34.94	0	11.93	0	0	51.21	0.17	51.05	63.5	6.67	56.83	62.74	122.51	-11.53	2.95	0	2.95	
6/30/2016 11:59:59 PM	193809	45.94	17.14	13.01	42.62	3.58	12.4	20.72	3.45	2.12	0	0.09	0.09	20.61	0	15.43	0	0	60.04	3.95	56.1	74.98	9.73	65.25	52.53	87.49	7.51	0	0.8	0.8	
6/30/2016 11:59:59 PM	194440	22.66	0	3.99	63.75	0.37	4.97	0.37	0	0	0	0	0	13.31	0	12.4	0	0	34.8	6.09	28.71	60.47	9.52	50.95	70.02	201.18	-35.21	0	0	0	
6/30/2016 11:59:59 PM	194570	60.51	20.86	30.43	19.57	2.76	9.28	23.62	0	0	0	0.31	0.31	6.19	0.98	3.7	0	0	66.37	15.65	50.72	70.22	35	35.22	24.36	36.7	42.02	0	3.26	3.26	
6/30/2016 11:59:59 PM	194936	36.12	0	3.15	60.89	0	3.8	0	0	0	0	0	0	19.08	0	7.17	0	0	20.42	1.41	19.01	42.69	3.53	39.16	66.36	324.99	-45.94	0	0	0	
6/30/2016 11:59:59 PM	195111	7.66	1.68	3.52	65.09	9.53	17.59	11.21	13.02	10.42	0	0.48	0.48	17.74	0.24	11.57	0.01	0.11	60.58	1.57	59.01	74.66	11.46	63.19	69.07	114.01	-8.49	0	6.09	6.09	
6/30/2016 11:59:59 PM	195157	15.86	0.67	9.84	54.46	2.46	19.91	3.13	12.77	7.42	0	0	0	45.57	0	4.29	0	0	54.77	1.31	53.47	69.22	7.46	61.75	50.73	92.62	4.04	0	0	0	
6/30/2016 11:59:59 PM	195456	14.99	3.93	7.36	64.16	9.05	17.05	12.98	0	0	0	0	0	4.28	0	10.81	0	0	44.08	7.24	36.84	55.43	13.62	41.81	56.13	127.32	-12.04	0	0	0	
6/30/2016 11:59:59 PM	196743	23.1	1.78	2.29	44.63	0	0.23	1.78	7.01	3	0	0	0	9.68	0	15.76	0	0	20.76	1.27	19.49	45.01	7.87	37.14	39.88	192.08	-19.12	0	0	0	
6/30/2016 11:59:59 PM	196752	14.03	0.09	6.11	66.44	0	22.04	0.09	0	0	0	0	0	0	0	0.74	0	0	54.12	11.37	42.76	73.47	14.05	59.43	60.34	111.49	-6.22	0	0	0	
6/30/2016 11:59:59 PM	196800	50.39	28.81	10.86	41.97	6.32	13.9	35.13	0	0	0	0.08	0.08	8.37	0	12.34	0	0	65.7	0.52	65.18	75.92	4.2	71.72	68.38	104.09	-2.68	0	0.68	0.68	
6/30/2016 11:59:59 PM	197142	24.29	16.19	5.15	66.78	9.81	37.59	26.01	0	0	0.67	0	0.67	20.05	23.8	5.03	1.4	10.74	75.58	13.98	61.6	80.64	26.47	54.17	36.68	48.53	38.9	5.15	0	5.15	
6/30/2016 11:59:59 PM	197254	0	0	0	76.53	0	4.29	0	0	0	0	0	0	0	14.3	14.53	0.09	0.65	12.53	0	12.53	29.11	6.53	22.58	49.57	395.59	-37.04	0	0	0	
6/30/2016 11:59:59 PM	197302	29.69	2.16	18.08	52.32	3.43	20.21	5.59	4.17	4.04	0	0.08	0.08	26.95	0.23	14.31	0.01	0.07	56.47	3.52	52.95	70.04	15.77	54.27	55.94	99.06	0.53	0	0.71	0.71	
6/30/2016 11:59:59 PM	197478	11.31	1.65	0.79	68.56	1.49	6.65	3.14	3.57	2.5	0.68	0.04	0.72	9.82	0.48	33.57	0	-0.03	19.21	0.8	18.42	28.9	3.56	25.34	66.5	346.16	-47.29	7.85	0.42	8.27	
6/30/2016 11:59:59 PM	197759	15.07	1.02	7.54	70.69	2.01	11.8	3.04	0.03	0.03	0	0	0	18.29	0	14.6	0	0	39.84	1.12	38.72	61.77	5.56	56.2	64.76	162.55	-24.92	0	0	0	
6/30/2016 11:59:59 PM	198046	32.06	11.66	10.73	46.1	4.37	13.73	16.02	0	0	0	0.12	0.12	5.16	0.03	19.74	0	0	45.42	4	41.43	53.78	11.62	42.16	63.11	138.93	-17.68	0	1.42	1.42	
6/30/2016 11:59:59 PM	198073	77.24	46.56	24.8	8.25	0	1.61	46.56	0	0	0	0	0	0	0	2.28	0	0	76.35	29.67	46.69	78.01	44.35	33.66	13.46	17.63	62.89	0	0	0	
6/30/2016 11:59:59 PM	198149	19	4.31	5.1	66.94	1.71	8.74	6.02	2.95	2.22	0	0.21	0.21	13.78	0	13.67	0	0	39.59	1.86	37.72	68.94	13.47	55.47	54.42	137.48	-14.84	0	2.2	2.2	
6/30/2016 11:59:59 PM	198251	24.38	7.95	4.42	58.62	0	5.22	7.95	0	0	0	0	0	18.06	0	16.94	0	0	40.58	0	40.58	61.25	5.33	55.92	76.08	187.45	-35.49	0	0	0	
6/30/2016 11:59:59 PM	198859	4.7	2.51	0.92	83.16	17.11	14.64	19.62	0	0	2.64	0	2.64	14.1	0	13.61	0	0	49.18	1.65	47.53	59.06	6.13	52.93	54.69	111.2	-5.51	25.92	0	25.92	
6/30/2016 11:59:59 PM	198961	22.84	0.55	6.14	40.47	1.41	3.34	1.97	0	0	0	0	0	7.39	0.03	7.08	0	0	33.73	3.01	30.72	47.07	8.41	38.66	69.18	205.13	-35.46	0	0	0	
6/30/2016 11:59:59 PM	199052	0.42	0	0.11	91.47	0.4	7.92	0.4	1.9	1.34	0	0	0	11.96	0	20.66	0	0	26.92	4.33	22.59	41.38	6.67	34.7	59.14	219.64	-32.21	0	0	0	
6/30/2016 11:59:59 PM	199137	1.53	0	0.07	82.45	0	10.25	0	0	0	0	0	0	36.58	20.68	9.63	0.34	1.94	39.36	0	39.36	61.14	0	61.14	72.35	183.8	-32.99	0	0	0	
6/30/2016 11:59:59 PM	199351	17.36	0	0.26	68.01	1.77	5.11	1.77	0	0	0	0	0	0	1.25	15.06	0	0	28.89	8.18	20.71	53.35	25.42	27.94	32.17	111.34	-3.28	0	0	0	
6/30/2016 11:59:59 PM	199436	33.1	5.91	10.65	55.49	0.56	3.43	6.46	0	0	0.64	0	0.64	20.43	0	4.41	0	0	35.86	1.23	34.63	65.28	7.54	57.73	53.13	148.17	-17.27	5.92	0	5.92	
6/30/2016 11:59:59 PM	199463	31.84	5.61	15.81	49.42	1.36	13.76	6.97	6.26	4.32	0	0	0	31.62	0	7.3	0	0	63.67	3.66	60.01	78.66	9.92	68.73	49.12	77.14	14.55	0	0	0	
6/30/2016 11:59:59 PM	200042	9.94	0.13	2.37	43.97	0	13.76	0.13	0	0	0	0	0	24.91	0	0.61	0	0	29.43	3.28	26.15	41.64	8.09	33.55	75.2	255.53	-45.77	0	0	0	
6/30/2016 11:59:59 PM	200378	33.26	7.46	13.96	52.92	0.19	9.31	7.65	5.58	3.89	0	0.52	0.52	12.83	9.48	39.68	0.18	1.92	47.74	0.35	47.39	57.82	1.79	56.03	64.03	134.12	-16.29	0	5.42	5.42	
6/30/2016 11:59:59 PM	200435	20.39	3.85	3.36	67.73	7.52	11.22	11.38	2.77	1.92	0.23	0	0.23	10.79	12.09	8.62	0.32	2.81	42.45	2.8	39.64	69.22	9.05	60.17	53.55	126.17	-11.11	2.08	0	2.08	
6/30/2016 11:59:59 PM	200640	6.46	0.17	5.29	68.37	0.61	2.38	0.78	22.6	15.64	0	0	0	29.86	0.03	39.94	0	0	36.03	0.02	36.01	60.88	0.38	60.5	79.2	219.79	-43.16	0	0	0	
6/30/2016 11:59:59 PM	201254	14.9	3.94	6.6	64.32	3.86	17.01	7.8	0.25	0.25	0	0	0	20.87	0	12.91	0	0	43.84	1.05	42.79	53.92	8.07	45.85	77.43	176.63	-33.6	0	0	0	
6/30/2016 11:59:59 PM	201647	12.04	0.05	3.63	77.4	0.56	19.42	0.61	1.31	1.08	0	0	0	24.82	0	18.57	0	0	46.26	11.14	35.12	68.85	16.86	52	54.65	118.15	-8.4	0	0	0	
6/30/2016 11:59:59 PM	201834	8.88	0.04	0.55	75.63	0.31	1.81	0.35	0	0	0	0	0	3.16	0	16.07	0	0	26.24	4.35	21.89	50.4	16.46	33.95	47.85	182.35	-21.61	0	0	0	
6/30/2016 11:59:59 PM	202514	25.61	8.34	9.16	64.66	9.42	19.77	17.76	0.24	0	0	0.32	0.32	12.24	2.73	13.7	0.01	0.07	57.18	0.17	57.01	70.59	3.04	67.55	69.39	121.34	-12.2	0	2.52	2.52	
6/30/2016 11:59:59 PM	202541	25.08	17.08	4	68.04	9.35	10.07	26.44	3.66	2.07	0	0	0	48.22	0	13.66	0	0	62.02	2.58	59.44	81.55	8.26	73.29	52.94	85.36	9.08	0	0	0	
6/30/2016 11:59:59 PM	202907	24.1	14.39	7.48	65.29	2.12	27.03	16.51	0.13	0.03	0.03	0.02	0.05	33.28	0	13.75	0	0	70.6	0.68	69.92	77.78	2.43	75.34	73.13	103.58	-2.53	0.45	0.25	0.7	
6/30/2016 11:59:59 PM	203043	21.17	2.99	8.14	58.91	1.58	8	4.58	5.89	3.54	0	0.49	0.49	14.64	0	17.63	0	0	47.04	0.88	46.16	64.03	2.88	61.15	76.78	163.22	-29.74	0	4.37	4.37	
6/30/2016 11:59:59 PM	203052	36.24	0.23	18.73	36.05	0.14	6.17	0.37	0	0	1.46	0	1.46	7.45	0.51	6.48	0.02	0.1	46.53	1.65	44.87	62.49	3.95	58.54	69.1	148.51	-22.57	9.52	0	9.52	
6/30/2016 11:59:59 PM	203070	23.14	0.08	8.84	35.84	0.51	6.88	0.59	11.45	6.62	0	0	0	0	14.81	11.68	0.51	3.48	34.08	0.58	33.49	49.82	3.48	46.34	63.74	187.05	-29.66	0	0	0	
6/30/2016 11:59:59 PM	203418	29.08	5.78	18.92	55.08	0	10.1	5.78	4.17	2.58	0	0.19	0.19	23.75	0	36.05	0	0	45.38	2.89	42.49	55.39	9.71	45.68	62.61	137.96	-17.23	0	1.77	1.77	
6/30/2016 11:59:59 PM	203575	60.65	24.38	25.11	19.32	0.78	6.97	25.16	0.44	0	0	0	0	17.19	0	1.7	0	0	59.13	7.03	52.1	63.99	13.27	50.72	59.06	99.88	0.07	0	0	0	
6/30/2016 11:59:59 PM	204004	22.92	7.84	10.45	62.77	1.93	28.21	9.77	3.5	1.5	0	0.02	0.02	10.99	5.19	13.44	0.24	3.09	61.61	5.53	56.08	71.43	15.07	56.36	60.11	97.57	1.5	0	0.3	0.3	
6/30/2016 11:59:59 PM	204077	39.35	27.62	7.15	35.82	0.57	8.12	28.19	0	0	0	0	0	1.57	4.04	10.18	0.25	2.18	51.87	8.29	43.58	60.79	26.16	34.63	44.11	85.04	7.76	0	0	0	
6/30/2016 11:59:59 PM	204237	22.62	1.17	4.59	48.89	1.16	8.83	2.33	0	0	0.59	0	0.59	7.7	0	6.05	0	0	28.6	2.93	25.67	51.92	15.07	36.85	49.87	174.39	-21.27	7.24	0	7.24	
6/30/2016 11:59:59 PM	204376	44.87	6.63	2.98	33.83	0	5.34	6.63	4.71	2.82	0.21	0	0.21	18.02	6.11	4.04	0.14	1.16	25.74	2.75	22.99	54.41	9.6	44.82	54.92	213.36	-29.18	1.75	0	1.75	
6/30/2016 11:59:59 PM	204826	19.61	0.17	6.21	48.37	0.03	5.66	0.2	0	0	0	0	0	24.39	0	10.32	0	0	27.01	2.66	24.35	48.68	10.52	38.16	64.31	238.13	-37.31	0	0	0	
6/30/2016 11:59:59 PM	205243	16.98	0	2.73	66.53	5.34	14.44	5.34	3.46	0.84	0	0	0	35.04	0	2.86	0	0	28.17	0.01	28.16	68.61	10.89	57.72	40.31	143.11	-12.14	0	0	0	
6/30/2016 11:59:59 PM	205346	12.71	0.12	2.86	79.81	0.08	13.83	0.2	0.25	0	0.18	0	0.18	33.44	0.64	7.77	0	0	35.12	1.89	33.23	61.54	6.74	54.8	75.29	214.38	-40.17	2.23	0	2.23	
6/30/2016 11:59:59 PM	205458	7.39	0	0.83	67.62	0.29	7.61	0.29	0	0	0	0	0	12.7	0	10.97	0	0	30.66	2.55	28.11	48.48	8.6	39.88	52.32	170.64	-21.66	0	0	0	
6/30/2016 11:59:59 PM	205542	3.6	0.24	0.73	90.8	5.09	38.38	5.33	2.56	0	0	0	0	37.23	0	13.79	0	0	58.48	0.14	58.34	80.72	7.27	73.46	54.18	92.64	4.3	0	0	0	
6/30/2016 11:59:59 PM	205654	26.49	15.12	0.92	53.8	3.99	10.62	19.11	8.89	7.6	0	0.38	0.38	32.81	0.63	7.25	0	0	44.36	1.24	43.12	53.1	3.95	49.14	70.77	159.53	-26.41	0	3.99	3.99	
6/30/2016 11:59:59 PM	206156	15.17	0.59	3.72	74.9	2.41	8.51	3	0	0	0.58	0	0.58	4.92	5.09	8.77	0.08	0.79	32.73	2.76	29.97	53.06	8.42	44.64	64.73	197.76	-32	5.68	0	5.68	
6/30/2016 11:59:59 PM	206174	49.27	37.39	10.08	37.23	6.85	13.31	44.24	0.01	0	0.12	0	0.12	27.2	0	5.36	0	0	74.97	8.39	66.58	81.84	23.92	57.92	45.49	60.68	29.48	1.04	0	1.04	
6/30/2016 11:59:59 PM	206473	84.52	30.27	40.67	4.34	0	2.26	30.27	0	0	0	0.4	0.4	5.46	0	7.64	0	0	79.46	8.6	70.86	82.68	16	66.68	37.31	46.95	42.15	0	2.84	2.84	
6/30/2016 11:59:59 PM	206772	0.19	0	0.11	72.84	0	12.52	0	0	0	0	0	0	0	0	3.43	0	0	30.96	0	30.96	54.19	4.75	49.44	46.39	149.87	-15.44	0	0	0	
6/30/2016 11:59:59 PM	206950	25.63	0.58	9.33	55.99	0.56	12.83	1.15	0	0	0	0	0	14.83	0	17.66	0	0	36.33	5.1	31.23	46.02	14.57	31.45	58.41	160.78	-22.08	0	0	0	
6/30/2016 11:59:59 PM	207041	22.08	2.2	6.12	63.38	1.27	9.78	3.47	0	0	0	0	0	36.22	0	2.4	0	0	39.47	14.32	25.15	72.72	16.48	56.24	62.03	157.18	-22.57	0	0	0	
6/30/2016 11:59:59 PM	207050	14.84	3.65	4.6	76.39	4.01	12.22	7.66	0	0	0	2.86	2.86	2.25	11.09	29.21	0	-0.01	54.35	1.37	52.97	73.75	3.66	70.09	69.04	127.04	-14.69	0	27.19	27.19	
6/30/2016 11:59:59 PM	207452	29.55	18.11	8.59	55.32	5	23.41	23.11	4.83	3.33	0	0	0	32.74	0	10.35	0	0	66.76	12.17	54.59	72.49	18.33	54.16	54.44	81.56	12.31	0	0	0	
6/30/2016 11:59:59 PM	207470	37.86	11.73	19.06	14.3	1.46	5.42	13.2	9.75	4	0	0.2	0.2	7.53	22.81	6.79	0.09	0.61	43.36	6.23	37.13	50.65	14.79	35.85	56.07	129.31	-12.71	0	1.34	1.34	
6/30/2016 11:59:59 PM	207555	15.02	0.62	4.18	72.87	0.04	4.29	0.66	0.63	0.63	0	0	0	12.41	0	10.66	0	0	36.01	2.18	33.83	57.35	12.31	45.04	58.05	161.2	-22.04	0	0	0	
6/30/2016 11:59:59 PM	207845	15.83	0.66	4.8	74.6	0.27	13.47	0.93	0.05	0	0.09	0.21	0.3	23.24	0.58	24.1	0	0	40.9	1.43	39.47	61.8	11.03	50.77	68.55	167.6	-27.65	1.09	2.6	3.69	
6/30/2016 11:59:59 PM	207872	7.46	1.15	3.19	64.73	2.11	8.05	3.26	4.11	1.38	0	0	0	0.07	8.44	25.36	0.09	1.06	30.76	6.42	24.34	47.51	18.03	29.48	50.29	163.48	-19.53	0	0	0	
6/30/2016 11:59:59 PM	207957	13.18	0.25	9.6	46.91	0	5.87	0.25	0	0	0	0	0	36.58	0.21	0.27	0	0	30.28	0.55	29.73	49.9	1.91	47.99	83.65	276.21	-53.36	0	0	0	
6/30/2016 11:59:59 PM	208057	13.25	1.85	3.58	79.29	0.35	19.66	2.2	0.33	0	1.63	0	1.63	39.51	0	5.73	0	0	39.74	0.38	39.35	57.63	4.89	52.74	65.36	164.49	-25.63	11.98	0	11.98	
6/30/2016 11:59:59 PM	208244	18.51	6.15	7.56	59.12	3.75	17.24	9.91	7.42	3.9	1.59	0.19	1.79	18.46	6.04	16.14	0.52	6.49	50.89	1.48	49.41	61.98	4.33	57.65	63.51	124.79	-12.62	20.04	2.42	22.47	
6/30/2016 11:59:59 PM	208347	28.08	5.21	4.13	63.97	4.81	15.05	10.02	0	0	3.84	0	3.84	4.15	0.91	43.97	0.01	0.16	54.07	17.14	36.93	74.91	29.45	45.46	41.94	77.57	12.12	46.41	0	46.41	
6/30/2016 11:59:59 PM	208440	15.06	4.43	3.69	68.79	3.2	19.5	7.63	3.67	3.67	0	0	0	19.1	0	14.39	0	0	46.67	2.79	43.88	56.51	7.59	48.91	71.7	153.65	-25.04	0	0	0	
6/30/2016 11:59:59 PM	208459	4.13	1.77	0	82.94	0	12.09	1.77	0.8	0.8	0	0	0	4.15	0	0.34	0	0	51.02	5.35	45.68	78.19	21.3	56.89	32.66	64	18.37	0	0	0	
6/30/2016 11:59:59 PM	208570	6.75	1.16	1.2	72.97	34.19	10.2	35.35	0	0	0	0	0	0.57	0.02	0.6	0	0	69.07	0	69.07	74.47	2.13	72.35	38.81	56.18	30.27	0	0	0	
6/30/2016 11:59:59 PM	208655	1.6	0.08	0.15	92.69	3.04	11.75	3.12	0	0	0	0	0	37.6	0	34.32	0	0	31.07	3.21	27.86	48.49	11.64	36.85	52.83	170.05	-21.76	0	0	0	
6/30/2016 11:59:59 PM	208972	54.38	0.04	39.59	9.16	0	1.15	0.04	24.42	16.81	0	0	0	39.01	0	17.7	0	0	64.2	0.46	63.74	76.78	19.49	57.29	37.88	59.01	26.32	0	0	0	
6/30/2016 11:59:59 PM	209148	6.96	3.87	2.17	77.44	13.45	18.94	17.31	4.47	2.39	3.83	0.19	4.02	17.66	0	16.61	0	0	54.84	4.56	50.27	70.03	11.62	58.41	68.65	125.18	-13.81	45.12	2.23	47.35	
6/30/2016 11:59:59 PM	209362	6.21	3.72	1.89	39.29	2.1	31.19	5.82	0.01	0.01	0	2.45	2.45	0	0.01	0.03	0	-0.01	41.22	0.06	41.16	42.15	0.26	41.89	39.16	94.99	2.06	0	15.38	15.38	
6/30/2016 11:59:59 PM	209447	32.58	5.34	7.79	40.89	2.31	6.69	7.65	0	0	1.37	0	1.37	27.59	0	4.38	0	0	38.78	0	38.78	59.52	3.86	55.66	54.86	141.46	-16.08	12.05	0	12.05	
6/30/2016 11:59:59 PM	209559	12.58	2.07	0.45	67.28	0	4.24	2.07	0	0	0	0	0	41.03	0	1.98	0	0	24.78	4.01	20.77	51.78	12.03	39.74	53.77	216.98	-28.99	0	0	0	
6/30/2016 11:59:59 PM	209830	27.82	2.49	10.18	53.26	0	1.24	2.49	0	0	0	0	0	14.79	0	10.5	0	0	25.04	3.64	21.4	44.44	18.55	25.89	49.13	196.24	-24.1	0	0	0	
6/30/2016 11:59:59 PM	209858	8.47	0.34	0.16	75.58	1.64	9.34	1.98	0	0	7.64	0	7.64	0	36.07	15.59	0.17	1.19	34.78	1.43	33.35	61.44	5.69	55.75	64.52	185.54	-29.75	54.72	0	54.72	
6/30/2016 11:59:59 PM	210238	14.6	3.95	4.69	54.99	3.5	7.78	7.45	5.58	4.3	0	0	0	24.22	3.66	7.39	0.1	0.94	32.75	0.46	32.29	52.57	2.76	49.81	72.65	221.84	-39.9	0	0	0	
6/30/2016 11:59:59 PM	210256	14.37	5.59	2.17	70.26	4.84	24.76	10.43	2.74	1.3	0	0	0	28.11	1.46	5.85	0.15	1.22	51.87	1.34	50.54	67.29	10.67	56.63	62.01	119.54	-10.13	0	0	0	
