Reporting Period	ID RSSD	UBPR2221	UBPR3128	UBPR3792	UBPR5306	UBPR5310	UBPR5320	UBPR5340	UBPR5610	UBPR8275	UBPRA222	UBPRB594	UBPRB595	UBPRD654	UBPRE642	UBPRE643	UBPRE644	UBPRE645	UBPRE646	UBPRE648	UBPRE649	UBPRE650	UBPRE651	UBPRE652	UBPRE653	UBPRE654	UBPRE659	UBPRE660	UBPRF264	UBPRF859	UBPRF860	
3/31/2016 11:59:59 PM	8033		0	28254		1146	21316	84922	0	1146	0			3689		0	27108	28254		141211	0	3555	0	3555	0	144767		144767			40950	
3/31/2016 11:59:59 PM	8462		0	20431		724	5330	44196	0	724	0			24333		0	19707	20431		73169	0	0	1635	1635	0	74804		74804			4640	
3/31/2016 11:59:59 PM	8631		0	7294		421	14466	23467	0	421	0			3154		0	6873	7294		33051	0	0	1043	1043	0	34094		34094			6430	
3/31/2016 11:59:59 PM	9357		0	56900		3223	40295	252539	0	3223	0			14718		26747	53677	56900		315665	0	0	2187	2187	71218	317853		317853			48409	
3/31/2016 11:59:59 PM	9553		0	14024		995	9317	92139	0	995	0			10936		0	13029	14024		109405	0	0	5535	6339	0	115744		115744			4366	
3/31/2016 11:59:59 PM	9807		0	344810		29928	75087	1164940	0	29928	0			47719		0	314882	344810		2284044	0	400	247937	315074	0	2599118		2599118			250404	
3/31/2016 11:59:59 PM	9955		0	18330		1144	21647	75357	0	1144	386			7493		0	17186	18330		86729	0	0	3859	4822	0	91551		91165			2991	
3/31/2016 11:59:59 PM	10250		0	36807		3285	22176	212940	1391	3285	234			19300		0	33522	36807		256293	0	0	5655	5655	0	261948		261714			20486	
3/31/2016 11:59:59 PM	10849		0	26504		1500	73426	112685	491	1500	0			8698		694	25004	26504		140480	1000	0	51	1051	0	141533		141533			15169	
3/31/2016 11:59:59 PM	11145		0	21383		1901	16804	109861	0	1901	0			4487		450	19482	21383		151695	0	0	4683	4683	0	156379		156379			34201	
3/31/2016 11:59:59 PM	11275		0	160974		16021	91818	991479	0	16021	0			24949		3939	144953	160974		1279490	2056	8214	67210	80161	22475	1359651		1359651			188267	
3/31/2016 11:59:59 PM	11640		0	44361		3082	42032	185674	0	3082	0			15881		0	41279	44361		230144	0	0	25459	25459	0	255603		255603			28043	
3/31/2016 11:59:59 PM	11837		0	13574		675	9750	40058	513	675	260			9396		0	12899	13574		53533	0	0	120	120	0	53653		53393			4079	
3/31/2016 11:59:59 PM	12030		0	55061		2980	46421	189153	0	2980	4160			9777		0	52081	55061		236247	0	0	2222	2222	0	238470		234310			29453	
3/31/2016 11:59:59 PM	12142		0	24104		1660	15791	94658	0	1660	0			15913		0	22444	24104		129689	5	314	4270	4588	0	134277		134277			19115	
3/31/2016 11:59:59 PM	12179		0	7966		235	1742	14014	0	235	0			676		0	7731	7966		24659	0	177	289	466	0	25126		25126			9326	
3/31/2016 11:59:59 PM	12311		0	6791119		685707	8577399	44530228	21951	1119245	0			971585		650151	5671874	6791119		53747290	25412	10855	5750579	5975276	203738	59722566		59722566			5731210	
3/31/2016 11:59:59 PM	12647		0	10570		813	3828	45891	0	813	152			3686		0	9757	10570		61671	0	0	3339	3339	0	65011		64859			10476	
3/31/2016 11:59:59 PM	12656		0	1811		121	1192	5637	0	121	166			792		0	1690	1811		9461	0	0	183	183	0	9645		9479			3033	
3/31/2016 11:59:59 PM	12937		0	34430		1915	29528	131796	0	1915	0			399		0	32515	34430		150091	0	8932	637	9569	0	159660		159660			17130	
3/31/2016 11:59:59 PM	12946		0	125695		13046	8609	681393	0	13117	3511			30331		17543	112578	125695		996145	0	239	47313	47552	0	1043698		1040187			162277	
3/31/2016 11:59:59 PM	12955		0	14368		1372	2690	86977	0	1372	0			3816		0	12996	14368		116047	0	0	6940	7683	0	123730		123730			13791	
3/31/2016 11:59:59 PM	13103		0	235108		13079	57597	964654	0	21704	0			29641		10429	213404	235108		1599492	0	6401	56106	62507	0	1661999		1661999			255515	
3/31/2016 11:59:59 PM	13251		0	4801		308	12913	17592	0	308	152			431		0	4493	4801		22898	0	0	163	1820	0	24718		24566			3760	
3/31/2016 11:59:59 PM	13457		0	6218		145	11781	10742	0	145	49			537		0	6073	6218		11527	0	0	104	104	0	11631		11582			248	
3/31/2016 11:59:59 PM	14052		0	7702		504	4078	33732	0	504	0			903		0	7198	7702		43013	0	0	1310	1310	0	44323		44323			7049	
3/31/2016 11:59:59 PM	14155		0	20259		1840	1841	97967	0	1840	266			2440		0	18419	20259		135290	0	5305	46	11926	0	147216		146950			34883	
3/31/2016 11:59:59 PM	14650		0	3952		288	5864	20518	0	288	231			766		90	3664	3952		22449	0	0	595	595	0	23045		22814			983	
3/31/2016 11:59:59 PM	14753		0	5032		389	2759	23215	0	1366	105			1195		0	3666	5032		30413	0	0	736	736	0	31149		31044			5967	
3/31/2016 11:59:59 PM	14865		0	39361		3227	29311	250661	432	3227	0			6812		35	36134	39361		288672	0	14	10923	10937	0	299609		299609			14894	
3/31/2016 11:59:59 PM	14977		0	8727		427	4664	27149	0	427	41			1043		0	8300	8727		32295	0	0	1743	1743	0	34038		33997			4103	
3/31/2016 11:59:59 PM	16551		0	30973		2514	3876	182506	0	2514	0			11289		3047	28459	30973		235517	0	0	5638	5638	0	241155		241155			36092	
3/31/2016 11:59:59 PM	16748		0	8525		579	11739	30909	0	579	95			4716		0	7946	8525		43083	0	0	3248	3248	0	46331		46236			7458	
3/31/2016 11:59:59 PM	17110		0	20118		324	821	88525	0	324	0			4830		0	19794	20118		93459	1590	0	24803	26393	0	119852		119852			104	
3/31/2016 11:59:59 PM	17147		0	748246		62086	182536	3784440	2708	62086	0			204425		249919	686160	748246		4904887	30807	6679	455743	493229	0	5398116		5398116			657872	
3/31/2016 11:59:59 PM	17259		0	5806		211	7946	29394	0	211	0			371		0	5595	5806		42753	0	0	165	165	0	42918		42918			11792	
3/31/2016 11:59:59 PM	17464		0	238387		24870	387692	1542883	15392	24873	0			66794		90445	213514	238387		1912882	272	6478	146718	175495	0	2088378		2088378			176904	
3/31/2016 11:59:59 PM	17950		0	39030		2654	33868	149393	0	2654	1192			34022		1143	36376	39030		207119	0	0	5247	5247	0	212366		211174			23381	
3/31/2016 11:59:59 PM	17978		0	110467		1350	117937	46236	0	1350	1295			10407		0	109117	110467		106800	0	0	1231	1231	0	108032		106737			50147	
3/31/2016 11:59:59 PM	18050		0	54747		3683	42057	210043	0	3683	438			30767		78	51064	54747		288373	0	465	5822	6287	0	294661		294223			45246	
3/31/2016 11:59:59 PM	18135		0	22967		1285	3807	96540	0	1285	0			30497		0	21682	22967		133239	0	0	4352	4352	0	137591		137591			4702	
3/31/2016 11:59:59 PM	18377		0	4782		245	16564	7140	0	245	0			1227		0	4537	4782		20460	0	0	290	290	0	20750		20750			12093	
3/31/2016 11:59:59 PM	18827		0	120911		5454	40871	529436	2492	5454	0			28800		5690	115457	120911		826136	0	0	45115	45115	0	871251		871251			185846	
3/31/2016 11:59:59 PM	18836		0	17458		1301	7381	65249	0	1301	223			2501		0	16157	17458		101404	0	0	2706	2706	0	104110		103887			33025	
3/31/2016 11:59:59 PM	18854		0	57015		5791	152892	364992	0	5791	129			1870		930	51224	57015		413865	0	0	28807	49420	435	463285		463156			17130	
3/31/2016 11:59:59 PM	19356		0	9576		646	2588	34708	0	646	230			4242		0	8930	9576		50422	0	0	1264	1264	0	51686		51456			11472	
3/31/2016 11:59:59 PM	19730		0	269843		19359	245866	1744329	634	19423	0			52952		178	250420	269843		1955712	1512	1	147222	148735	0	2104446		2104446			82381	
3/31/2016 11:59:59 PM	19936		0	26692		2014	64917	123072	0	2014	1170			9841		0	24678	26692		153744	0	0	7383	7383	0	161127		159957			16667	
3/31/2016 11:59:59 PM	19972		0	17979		370	348	8526	0	370	0			9139		0	17609	17979		37233	0	0	0	0	0	37233		37233			19568	
3/31/2016 11:59:59 PM	20053		0	12051		895	3556	54299	116	895	284			3121		0	11156	12051		70315	0	0	1238	1238	0	71553		71269			10807	
3/31/2016 11:59:59 PM	20633		0	32015		2743	27820	170638	0	2743	361			7462		0	29272	32015		218920	126	0	395	521	629	219442		219081			27937	
3/31/2016 11:59:59 PM	20857		0	18358		769	21700	67222	0	769	0			18139		142	17589	18358		89606	0	0	8766	8766	0	98373		98373			4043	
3/31/2016 11:59:59 PM	21256		0	1173		51	3682	2265	0	51	76			348		0	1122	1173		4052	0	0	35	35	0	4087		4011			1061	
3/31/2016 11:59:59 PM	21359		0	5288		253	12112	20250	0	253	0			2096		125	5035	5288		26099	0	0	1325	1325	0	27424		27424			3753	
3/31/2016 11:59:59 PM	21630		0	11609		801	13261	45289	0	801	35			5596		0	10808	11609		63152	0	0	970	970	0	64123		64088			10857	
3/31/2016 11:59:59 PM	21658		0	16774		1308	5962	74388	0	1308	271			9638		0	15466	16774		99800	3	0	4843	4846	276	104647		104376			15136	
3/31/2016 11:59:59 PM	22048		0	20735		1730	11385	128014	0	1730	0			5065		0	19005	20735		150323	0	0	5728	5728	0	156051		156051			16831	
3/31/2016 11:59:59 PM	22543		0	14856		739	10923	51884	0	739	0			1765		0	14117	14856		75163	0	0	1899	1899	0	77063		77063			17969	
3/31/2016 11:59:59 PM	22552		0	9335		1069	7879	77990	0	1069	6			508		0	8266	9335		85136	0	0	412	412	0	85548		85542			6281	
3/31/2016 11:59:59 PM	22730		0	14691		751	23309	58725	0	751	0			10014		0	13940	14691		86795	750	6	3185	5967	147	92763		92763			15007	
3/31/2016 11:59:59 PM	22936		0	15389		1377	32182	81437	3062	1377	85			6751		0	14012	15389		102647	0	74	5344	5418	0	108066		107981			13758	
3/31/2016 11:59:59 PM	23045		0	7556		170	4630	8788	0	170	0			4333		0	7386	7556		16105	0	0	252	252	0	16357		16357			2984	
3/31/2016 11:59:59 PM	23456		0	14204		936	3835	55143	0	936	239			6506		0	13268	14204		71988	0	0	2913	2913	0	74901		74662			10339	
3/31/2016 11:59:59 PM	23504		0	343209		22075	234195	2087449	632	22075	0			167761		108645	321134	343209		2605140	209	0	155459	155668	52018	2760809		2760809			320575	
3/31/2016 11:59:59 PM	23643		0	20488		1292	1589	88842	0	1292	0			12049		0	19196	20488		123579	0	0	189	189	1691	123768		123768			20318	
3/31/2016 11:59:59 PM	23755		0	18511		1487	14233	93125	0	1487	0			9021		65	17024	18511		126497	0	0	6225	6863	35	133360		133360			19362	
3/31/2016 11:59:59 PM	24006		0	115634		3899	113100	550747	0	3899	0			62958		6340	111735	115634		745989	0	283	41563	41846	0	787836		787836			125626	
3/31/2016 11:59:59 PM	24378		0	7385		222	9327	6943	0	222	0			1798		0	7163	7385		28103	0	182	159	341	0	28445		28445			19363	
3/31/2016 11:59:59 PM	24453		0	27783		2173	38934	131642	0	2173	0			1194		2592	25610	27783		170714	0	223	7390	7613	19	178328		178328			37811	
3/31/2016 11:59:59 PM	24659		0	5832		385	20642	25888	0	385	45			1680		0	5447	5832		30738	0	0	25	25	0	30763		30718			3170	
3/31/2016 11:59:59 PM	24668		0	126281		7206	33801	526749	0	7206	0			41958		328	119075	126281		685174	0	0	51804	51804	0	736978		736978			116467	
3/31/2016 11:59:59 PM	24949		0	57266		3747	66682	228241	0	3747	3153			11111		0	53519	57266		278026	0	0	21716	21716	4822	299742		296589			22048	
3/31/2016 11:59:59 PM	25357		0	39218		1421	9756	229285	0	1421	0			10458		4612	37797	39218		316417	0	161	11266	11427	0	327844		327844			35117	
3/31/2016 11:59:59 PM	25647		0	5719		503	8188	29204	0	503	962			111		0	5216	5719		40068	0	0	196	196	0	40265		39303			9972	
3/31/2016 11:59:59 PM	26176		0	49814		3063	6637	129527	3541	3063	1491			9355		0	46751	49814		244487	0	428	139	567	0	245054		243563			102708	
3/31/2016 11:59:59 PM	26242		0	47154		2575	25548	190177	0	2575	0			16104		10846	44579	47154		278490	0	0	25841	25841	0	304332		304332			67887	
3/31/2016 11:59:59 PM	26457		0	3319		189	4732	15660	0	189	0			702		0	3130	3319		18890	0	35	743	778	0	19668		19668			2528	
3/31/2016 11:59:59 PM	26765		0	46730		4817	32586	332078	1542	4817	20			16814		3500	41913	46730		365060	0	0	19295	19295	0	384356		384336			12591	
3/31/2016 11:59:59 PM	27070		0	125200		1000	47991	20739	0	1000	0			38427		0	124200	125200		235316	0	0	2694	2694	0	238010		238010			176150	
3/31/2016 11:59:59 PM	27548		0	63213		5309	127467	372472	0	5309	0			15059		5037	57904	63213		444083	2440	796	40326	43562	0	487647		487647			27350	
3/31/2016 11:59:59 PM	27614		0	37812		1390	12597	77203	0	1390	0			34145		2462	36422	37812		183904	0	0	3437	3437	0	187341		187341			67684	
3/31/2016 11:59:59 PM	27847		0	53644		4284	24954	216386	0	4284	918			20254		0	49360	53644		336417	0	99	4159	6295	0	342712		341794			62607	
3/31/2016 11:59:59 PM	28013		0	562410		24791	115716	2194977	0	24834	0			111934		39129	537576	562410		2759520	0	0	106755	106755	13464	2866275		2866275			347730	
3/31/2016 11:59:59 PM	28152		0	13185		1123	18523	66626	0	1123	202			3751		0	12062	13185		84139	0	72	5638	5710	75	89849		89647			12587	
3/31/2016 11:59:59 PM	28255		0	31369		2666	52878	160622	0	2666	0			9940		0	28703	31369		223764	0	0	8824	8824	0	232588		232588			18861	
3/31/2016 11:59:59 PM	28349		0	5622		679	7774	45556	0	679	1812			1673		0	4943	5622		53794	0	302	268	570	0	54364		52552			6565	
3/31/2016 11:59:59 PM	28406		0	299539		16985	34809	1091726	0	16985	0			40352		10248	282554	299539		1621198	742	0	85951	102598	0	1723796		1723796			352773	
3/31/2016 11:59:59 PM	28675		0	13612		672	10788	23486	0	672	0			4647		0	12940	13612		56790	153	684	2122	3746	356	60537		60537			16776	
3/31/2016 11:59:59 PM	28732		0	10456		650	10829	39889	0	650	246			5021		0	9806	10456		51756	0	0	246	246	0	52002		51756			6846	
3/31/2016 11:59:59 PM	29476		0	7302		492	893	38283	0	492	0			3427		216	6810	7302		46507	0	0	3401	3401	0	49909		49909			3971	
3/31/2016 11:59:59 PM	29636		0	92954		5009	94597	375396	0	5009	0			86773		3150	87945	92954		525143	0	0	14176	14176	0	539319		539319			44932	
3/31/2016 11:59:59 PM	29878		0	578643		15629	77543	1210805	0	15629	0			9368		0	563014	578643		1442979	0	0	6175	6175	0	1449154		1449154			222806	
3/31/2016 11:59:59 PM	30052		0	3968		253	1241	17688	0	253	0			1682		0	3715	3968		20103	0	229	0	229	0	20332		20332			733	
3/31/2016 11:59:59 PM	30502		0	92325		7098	103651	385579	0	7098	1789			39311		6812	85227	92325		550469	0	172	17168	17340	1252	567810		566021			99340	
3/31/2016 11:59:59 PM	30650		0	15901		1113	2208	76176	0	1113	269			6415		0	14788	15901		86606	0	0	2418	2418	0	89024		88755			4015	
3/31/2016 11:59:59 PM	30810		0	12007741		930308	12620072	72860572	0	1946875	973607			486476		3719	10060866	12007741		74405051	5681	0	11835	19657	0	74424709		73451102			18004	
3/31/2016 11:59:59 PM	30874		0	163653		10570	9420	744741	30	8950	0			52532		0	154703	163653		862419	771	0	65143	65914	606	928334		928334			55848	
3/31/2016 11:59:59 PM	31134		0	20584		827	29384	45627	0	827	132			2924		0	19757	20584		64735	0	28	1404	1432	0	66168		66036			15685	
3/31/2016 11:59:59 PM	31255		0	52045		4025	45434	311420	0	4025	0			16133		933	48020	52045		414296	0	0	45315	45315	0	459611		459611			67787	
3/31/2016 11:59:59 PM	31657		0	17904		797	1667	48365	0	797	0			12437		0	17107	17904		74004	0	0	390	390	0	74394		74394			10634	
3/31/2016 11:59:59 PM	31826		0	45869		2315	32546	122120	0	2337	566			4571		865	43532	45869		180595	0	0	4649	4649	0	185245		184679			43273	
3/31/2016 11:59:59 PM	31835		0	15172		1297	6923	83319	0	1297	0			4883		0	13875	15172		97162	0	0	6857	6857	0	104020		104020			7813	
3/31/2016 11:59:59 PM	32234		0	12999		279	33370	21799	0	294	0			8614		0	12705	12999		44573	0	0	21637	21637	0	66210		66210			7204	
3/31/2016 11:59:59 PM	32766		0	5948		213	1676	14627	0	213	0			7081		0	5735	5948		27096	0	0	32	32	0	27128		27128			5388	
3/31/2016 11:59:59 PM	32971		0	29193		1780	26578	78379	0	1780	353			3614		0	27413	29193		137332	0	0	5038	5038	0	142371		142018			55215	
3/31/2016 11:59:59 PM	33147		0	48217		5185	41369	309893	0	5185	415			3835		105	43032	48217		390767	0	788	22266	24070	0	414837		414422			33641	
3/31/2016 11:59:59 PM	33259		0	70972		6412	98738	472543	0	6412	0			1427		0	64560	70972		523188	0	424	24045	24469	0	547657		547657			19295	
3/31/2016 11:59:59 PM	33268		0	15897		1086	6141	54012	0	1086	60			14077		0	14811	15897		82509	0	1295	3121	4416	0	86925		86865			9427	
3/31/2016 11:59:59 PM	33370		0	4006		140	8711	5926	46	140	201			679		0	3866	4006		11187	0	0	0	0	0	11187		10986			4582	
3/31/2016 11:59:59 PM	33839		0	4027		101	279	13837	0	101	0			2508		0	3926	4027		19562	0	0	274	274	0	19837		19837			3218	
3/31/2016 11:59:59 PM	33857		0	64619		4941	75957	468761	0	4941	0			11519		15213	59678	64619		528102	0	7608	40178	47786	0	575888		575888			35725	
3/31/2016 11:59:59 PM	34425		0	43998		3961	20131	190617	0	3961	146			6825		1853	40037	43998		306723	0	0	10132	10132	0	316855		316709			95616	
3/31/2016 11:59:59 PM	34434		0	31920		1807	15332	172484	0	1807	0			11088		648	30113	31920		222542	0	35	5993	6028	0	228570		228570			36064	
3/31/2016 11:59:59 PM	34452		0	14169		534	11262	47785	0	534	0			7381		0	13635	14169		76685	0	0	3412	3412	0	80097		80097			20462	
3/31/2016 11:59:59 PM	34537		0	384248		19762	144288	1928371	25622	19762	0			152673		62933	364486	384248		2640131	27	17735	101308	119070	210860	2759202		2759202			324532	
3/31/2016 11:59:59 PM	34555		0	25555		2161	4172	131252	0	2161	0			22796		764	23394	25555		172750	0	0	1210	10192	0	182942		182942			12868	
3/31/2016 11:59:59 PM	34742		0	30754		2919	14015	164615	0	2919	0			3781		570	27835	30754		246592	0	0	25031	25031	0	271623		271623			72218	
3/31/2016 11:59:59 PM	34836		0	822		169	2887	8228	0	169	267			976		0	653	822		13579	0	0	0	0	49	13579		13312			2962	
3/31/2016 11:59:59 PM	35057		0	15657		1438	15837	80493	0	1438	25			2562		0	14219	15657		109077	0	0	2110	5923	0	115000		114975			19698	
3/31/2016 11:59:59 PM	35301		0	16408774		66637	95854770	28159489	52889	1337363	0			7372426		5937822	15071411	16408774		49720261	3736874	2281062	36850800	43799726	663395	95004475		95004475			2615880	
3/31/2016 11:59:59 PM	35570		0	2813944		206610	128098	12370991	249	206610	10003			671737		82172	2607334	2813944		15940251	0	0	588375	588375	0	16528627		16518624			2671065	
3/31/2016 11:59:59 PM	35646		0	12545		224	7941	11913	9	224	0			6754		0	12321	12545		22213	0	0	153	153	0	22366		22366			2188	
3/31/2016 11:59:59 PM	35879		0	22233		986	27534	30840	50	986	0			11577		287	21247	22233		99742	50	1329	1624	3003	0	102745		102745			55442	
3/31/2016 11:59:59 PM	36456		0	13734		1121	3510	93999	0	1121	0			2313		2263	12613	13734		106619	0	0	843	843	0	107462		107462			9199	
3/31/2016 11:59:59 PM	36933		0	9759		792	8525	48232	343	792	0			2293		0	8967	9759		70372	0	58	3379	3437	0	73810		73810			19039	
3/31/2016 11:59:59 PM	37051		0	8852		750	7210	53170	0	750	17			1563		0	8102	8852		58399	0	0	1629	1629	0	60028		60011			3666	
3/31/2016 11:59:59 PM	37341		0	5243		296	4146	15430	0	296	203			1741		0	4947	5243		23330	0	0	395	395	0	23725		23522			5636	
3/31/2016 11:59:59 PM	37435		0	127665		8616	189488	498470	0	8616	1704			64192		3060	119049	127665		664696	0	0	24617	24617	6685	689313		687609			88168	
3/31/2016 11:59:59 PM	37640		0	263597		15161	22774	1692845	41	15161	0			134083		54412	248436	263597		2070880	383	494	89337	105889	19031	2176769		2176769			191770	
3/31/2016 11:59:59 PM	37659		0	5602		441	694	31333	0	441	0			655		0	5161	5602		36664	0	0	993	993	0	37657		37657			4676	
3/31/2016 11:59:59 PM	37743		0	9586		686	10445	33855	58	686	1033			5471		0	8900	9586		52900	0	0	1924	1924	0	54825		53792			7440	
