Reporting Period	ID RSSD	UBPR3632	UBPR3792	UBPR5310	UBPR5311	UBPR8274	UBPR8275	UBPRH392	UBPRH393	UBPRH394	UBPRH395	UBPRH396	UBPRH397	UBPRH398	UBPRP742	UBPRP839	UBPRP840	UBPRP841	UBPRP842	UBPRP843	UBPRP849	UBPRP851	UBPRP852	UBPRP856	UBPRP857	UBPRP858	UBPRP859	UBPRP860	UBPRP861	UBPRP862	UBPRP863	UBPRP864	UBPRP865	UBPRP866	UBPRP867	UBPRP868	UBPRP870	UBPRP872	UBPRQ257	
3/31/2013 11:59:59 PM	4437	21306	27839	1821		26018	1821																																	
3/31/2013 11:59:59 PM	4839	19076	37068	3188		33880	3188																																	
3/31/2013 11:59:59 PM	5005	56	26125	333		25792	333																																	
3/31/2013 11:59:59 PM	5069	129061	141705	3788		137690	4015																																	
3/31/2013 11:59:59 PM	5135	19352	45803	3493		42310	3493																																	
3/31/2013 11:59:59 PM	5210	77110	95852	8469		87363	8489																																	
3/31/2013 11:59:59 PM	5461	39419	50147	4428		45719	4428																																	
3/31/2013 11:59:59 PM	5751	16735	25234	857		24377	857																																	
3/31/2013 11:59:59 PM	6039	2457	8858	710		8148	710																																	
3/31/2013 11:59:59 PM	6141	812	5650	372		5278	372																																	
3/31/2013 11:59:59 PM	6329	11481	37765	4148		33617	4148																																	
3/31/2013 11:59:59 PM	7009	52628	54215	0		53680	535																																	
3/31/2013 11:59:59 PM	7045	14070	17475	980		16495	980																																	
3/31/2013 11:59:59 PM	7072	32801	29602	1386		28216	1386																																	
3/31/2013 11:59:59 PM	7157	4129	4849	320		4529	320																																	
3/31/2013 11:59:59 PM	7456	1187	5603	416		5187	416																																	
3/31/2013 11:59:59 PM	7634	-2228	6523	491		6032	491																																	
3/31/2013 11:59:59 PM	8033	12460	18728	1019		17709	1019																																	
3/31/2013 11:59:59 PM	8462	15057	16272	515		15757	515																																	
3/31/2013 11:59:59 PM	8631	5396	7136	440		6696	440																																	
3/31/2013 11:59:59 PM	9357	19682	50520	3114		47406	3114																																	
3/31/2013 11:59:59 PM	9553	8625	11034	842		10192	842																																	
3/31/2013 11:59:59 PM	9807	141899	300067	25896		274171	25896																																	
3/31/2013 11:59:59 PM	9955	10851	14844	860		13984	860																																	
3/31/2013 11:59:59 PM	10250	-3362	23361	3169		20192	3169																																	
3/31/2013 11:59:59 PM	10849	11542	28188	1949		26239	1949																																	
3/31/2013 11:59:59 PM	10858	15602	33617	2509		31093	2524																																	
3/31/2013 11:59:59 PM	11145	10664	18777	1563		17214	1563																																	
3/31/2013 11:59:59 PM	11275	49653	146422	13228		133194	13228																																	
3/31/2013 11:59:59 PM	11640	5773	37951	3028		34923	3028																																	
3/31/2013 11:59:59 PM	11837	120	12025	628		11397	628																																	
3/31/2013 11:59:59 PM	12030	41524	44881	2757		42124	2757																																	
3/31/2013 11:59:59 PM	12142	6206	22181	1475		20706	1475																																	
3/31/2013 11:59:59 PM	12179	7021	7169	233		6936	233																																	
3/31/2013 11:59:59 PM	12245	8434	14347	913		13434	913																																	
3/31/2013 11:59:59 PM	12311	-588622	6108500	600165		5161594	946906																																	
3/31/2013 11:59:59 PM	12647	1580	10379	845		9534	845																																	
3/31/2013 11:59:59 PM	12656	1099	1694	135		1559	135																																	
3/31/2013 11:59:59 PM	12937	23685	31499	1814		29685	1814																																	
3/31/2013 11:59:59 PM	12946	66891	81074	7132		73894	7180																																	
3/31/2013 11:59:59 PM	12955	3784	14772	1188		13584	1188																																	
3/31/2013 11:59:59 PM	13103	152880	196504	10415		176540	19964																																	
3/31/2013 11:59:59 PM	13251	2116	4167	301		3866	301																																	
3/31/2013 11:59:59 PM	13457	5811	6165	152		6013	152																																	
3/31/2013 11:59:59 PM	14052	4424	7391	467		6924	467																																	
3/31/2013 11:59:59 PM	14155	14999	16707	1372		15335	1372																																	
3/31/2013 11:59:59 PM	14650	2646	3271	215		3056	215																																	
3/31/2013 11:59:59 PM	14753	1182	4069	333		2759	1310																																	
3/31/2013 11:59:59 PM	14865	16615	32296	2724		29572	2724																																	
3/31/2013 11:59:59 PM	14977	7813	8137	324		7813	324																																	
3/31/2013 11:59:59 PM	16458	30570	35586	2016		33570	2016																																	
3/31/2013 11:59:59 PM	16551	13060	24031	2211		21820	2211																																	
3/31/2013 11:59:59 PM	16748	4004	7402	432		6970	432																																	
3/31/2013 11:59:59 PM	16944	1428	4112	184		3928	184																																	
3/31/2013 11:59:59 PM	16953	2129	5233	104		5129	104																																	
3/31/2013 11:59:59 PM	17110	12043	19632	303		19329	303																																	
3/31/2013 11:59:59 PM	17147	177359	521316	40491		480825	40491																																	
3/31/2013 11:59:59 PM	17259	3452	5250	260		4990	260																																	
3/31/2013 11:59:59 PM	17464	3425	150688	12279		138395	12293																																	
3/31/2013 11:59:59 PM	17950	15786	30561	2234		28327	2234																																	
3/31/2013 11:59:59 PM	17978	101390	103044	1654		101390	1654																																	
3/31/2013 11:59:59 PM	18050	33232	44416	2721		41695	2721																																	
3/31/2013 11:59:59 PM	18135	13659	21564	1393		20171	1393																																	
3/31/2013 11:59:59 PM	18377	3656	3845	189		3656	189																																	
3/31/2013 11:59:59 PM	18827	36309	46309	3392		42917	3392																																	
3/31/2013 11:59:59 PM	18836	12231	15418	1331		14087	1331																																	
3/31/2013 11:59:59 PM	18854	19689	28844	3055		25789	3055																																	
3/31/2013 11:59:59 PM	19356	3448	9186	513		8673	513																																	
3/31/2013 11:59:59 PM	19730	34938	228931	21103		207725	21206																																	
3/31/2013 11:59:59 PM	19936	10849	25547	1872		23675	1872																																	
3/31/2013 11:59:59 PM	19972	247	14945	420		14525	420																																	
3/31/2013 11:59:59 PM	20053	3291	8595	628		7967	628																																	
3/31/2013 11:59:59 PM	20512	9081	10832	566		10266	566																																	
3/31/2013 11:59:59 PM	20633	26856	31949	2726		29223	2726																																	
3/31/2013 11:59:59 PM	20857	3770	15569	441		15128	441																																	
3/31/2013 11:59:59 PM	21256	499	1172	73		1099	73																																	
3/31/2013 11:59:59 PM	21359	746	2620	174		2446	174																																	
3/31/2013 11:59:59 PM	21630	6110	8773	463		8310	463																																	
3/31/2013 11:59:59 PM	21658	10613	16069	1199		14870	1199																																	
3/31/2013 11:59:59 PM	22048	12014	21074	1660		19414	1660																																	
3/31/2013 11:59:59 PM	22543	10723	15251	610		14641	610																																	
3/31/2013 11:59:59 PM	22552	2393	8231	838		7393	838																																	
3/31/2013 11:59:59 PM	22730	12173	13386	663		12723	663																																	
3/31/2013 11:59:59 PM	22936	-11531	9741	1419		8322	1419																																	
3/31/2013 11:59:59 PM	23045	2494	8073	163		7910	163																																	
3/31/2013 11:59:59 PM	23456	11147	12435	826		11609	826																																	
3/31/2013 11:59:59 PM	23504	107329	144667	13341		131326	13341																																	
3/31/2013 11:59:59 PM	23540	-10229	11820	1227		10593	1227																																	
3/31/2013 11:59:59 PM	23643	14412	18218	1306		16912	1306																																	
3/31/2013 11:59:59 PM	23755	10268	16117	1423		14694	1423																																	
3/31/2013 11:59:59 PM	24006	98413	117798	5277		112521	5277																																	
3/31/2013 11:59:59 PM	24378	6604	6838	242		6596	242																																	
3/31/2013 11:59:59 PM	24453	-3431	17676	1584		16092	1584																																	
3/31/2013 11:59:59 PM	24659	1381	5198	317		4881	317																																	
3/31/2013 11:59:59 PM	24668	20443	34488	1781		32707	1781																																	
3/31/2013 11:59:59 PM	24855	967	1353	26		1327	26																																	
3/31/2013 11:59:59 PM	24949	30705	65552	6558		58994	6558																																	
3/31/2013 11:59:59 PM	25357	3020	12339	1051		11288	1051																																	
3/31/2013 11:59:59 PM	25647	-875	2122	397		1725	397																																	
3/31/2013 11:59:59 PM	26176	8363	35698	3024		32674	3024																																	
3/31/2013 11:59:59 PM	26242	28928	46530	2777		43753	2777																																	
3/31/2013 11:59:59 PM	26457	2621	3145	174		2971	174																																	
3/31/2013 11:59:59 PM	26765	-34174	31896	2688		29208	2688																																	
3/31/2013 11:59:59 PM	26859	24579	27589	2602		24987	2602																																	
3/31/2013 11:59:59 PM	27070	112117	112917	800		112117	800																																	
3/31/2013 11:59:59 PM	27548	28903	55322	5055		50267	5055																																	
3/31/2013 11:59:59 PM	27614	30545	34153	1641		32512	1641																																	
3/31/2013 11:59:59 PM	27847	39649	45337	3276		42061	3276																																	
3/31/2013 11:59:59 PM	28013	259802	537143	22286		514857	22286																																	
3/31/2013 11:59:59 PM	28152	2373	12209	986		11223	986																																	
3/31/2013 11:59:59 PM	28255	15924	23911	1551		22360	1551																																	
3/31/2013 11:59:59 PM	28349	5140	13359	1372		11987	1372																																	
3/31/2013 11:59:59 PM	28406	138709	147130	6424		138714	8416																																	
3/31/2013 11:59:59 PM	28572	402	1795	324		1471	324																																	
3/31/2013 11:59:59 PM	28675	10850	11379	565		10814	565																																	
3/31/2013 11:59:59 PM	28732	8085	9317	675		8642	675																																	
3/31/2013 11:59:59 PM	29104	90683	157841	10442		147364	10477																																	
3/31/2013 11:59:59 PM	29476	-644	5079	324		4795	324																																	
3/31/2013 11:59:59 PM	29636	16446	85796	6046		79750	6046																																	
3/31/2013 11:59:59 PM	29878	491794	509237	17443		491794	17443																																	
3/31/2013 11:59:59 PM	29953	8010	10581	971		9610	971																																	
3/31/2013 11:59:59 PM	30052	1665	3410	214		3196	214																																	
3/31/2013 11:59:59 PM	30418	-9097	39333	74		39259	74																																	
3/31/2013 11:59:59 PM	30502	54849	86199	6891		78861	7338																																	
3/31/2013 11:59:59 PM	30650	-836	13957	1123		12834	1123																																	
3/31/2013 11:59:59 PM	30810	3854153	9925625	793777		8434629	1490996																																	
3/31/2013 11:59:59 PM	30874	66598	150060	9167		142513	9167																																	
3/31/2013 11:59:59 PM	31134	16169	17267	648		16619	648																																	
3/31/2013 11:59:59 PM	31255	10773	41646	3515		38131	3515																																	
3/31/2013 11:59:59 PM	31657	11319	14156	567		13589	567																																	
3/31/2013 11:59:59 PM	31826	37734	38623	1756		36836	1787																																	
3/31/2013 11:59:59 PM	31835	176	14164	1074		13090	1074																																	
3/31/2013 11:59:59 PM	32234	9655	12626	247		12379	247																																	
3/31/2013 11:59:59 PM	32766	4425	5461	236		5225	236																																	
3/31/2013 11:59:59 PM	32971	24598	25720	1329		24391	1329																																	
3/31/2013 11:59:59 PM	33147	23184	38939	3955		34984	3955																																	
3/31/2013 11:59:59 PM	33259	20509	48778	5740		43038	5740																																	
3/31/2013 11:59:59 PM	33268	5206	12830	624		12206	624																																	
3/31/2013 11:59:59 PM	33370	4196	4354	158		4196	158																																	
3/31/2013 11:59:59 PM	33754	2681	4291	210		4081	210																																	
3/31/2013 11:59:59 PM	33839	2914	3756	92		3664	92																																	
3/31/2013 11:59:59 PM	33857	3936	19424	1693		17731	1693																																	
3/31/2013 11:59:59 PM	34153	-50420	20115	2602		17513	2602																																	
3/31/2013 11:59:59 PM	34359	6573	6909	286		6623	286																																	
3/31/2013 11:59:59 PM	34425	18732	31757	2730		29027	2730																																	
3/31/2013 11:59:59 PM	34434	12799	28338	1937		26401	1937																																	
3/31/2013 11:59:59 PM	34452	10083	12578	594		11984	594																																	
3/31/2013 11:59:59 PM	34537	-129622	220951	15593		205358	15593																																	
3/31/2013 11:59:59 PM	34555	20781	24010	1484		22526	1484																																	
3/31/2013 11:59:59 PM	34742	11241	25770	1772		23998	1772																																	
3/31/2013 11:59:59 PM	34836	-470	1720	191		1529	191																																	
3/31/2013 11:59:59 PM	35057	5922	13861	1249		12612	1249																																	
3/31/2013 11:59:59 PM	35301	9076332	12946054	39102		11864765	1081289																																	
3/31/2013 11:59:59 PM	35570	556353	1049305	115878		933427	115878																																	
3/31/2013 11:59:59 PM	35646	9172	11499	177		11322	177																																	
3/31/2013 11:59:59 PM	35842	9398	21048	1493		19555	1493																																	
3/31/2013 11:59:59 PM	35879	19949	20483	821		19662	821																																	
3/31/2013 11:59:59 PM	36054	87828	132336	11237		121099	11237																																	
3/31/2013 11:59:59 PM	36456	4400	9826	799		9027	799																																	
3/31/2013 11:59:59 PM	36933	-1982	5726	633		5093	633																																	
3/31/2013 11:59:59 PM	37051	4071	8092	622		7470	622																																	
3/31/2013 11:59:59 PM	37341	3149	4312	263		4049	263																																	
3/31/2013 11:59:59 PM	37378	14616	19173	1518		17655	1518																																	
3/31/2013 11:59:59 PM	37435	68306	113153	6511		106596	6557																																	
3/31/2013 11:59:59 PM	37640	55911	174521	15734		158787	15734																																	
3/31/2013 11:59:59 PM	37659	3587	4970	383		4587	383																																	
3/31/2013 11:59:59 PM	37743	6947	10005	758		9247	758																																	
3/31/2013 11:59:59 PM	37949	11358	20928	1417		19511	1417																																	
3/31/2013 11:59:59 PM	38740	7450	18417	1277		17140	1277																																	
3/31/2013 11:59:59 PM	39327	51975	73839	862		72977	862																																	
3/31/2013 11:59:59 PM	39420	61888	113339	11808		101531	11808																																	
3/31/2013 11:59:59 PM	39475	89589	287201	9207		277994	9207																																	
3/31/2013 11:59:59 PM	39756	19184	45133	4670		40463	4670																																	
3/31/2013 11:59:59 PM	40033	5326	9547	440		9107	440																																	
3/31/2013 11:59:59 PM	40350	684	4944	259		4685	259																																	
3/31/2013 11:59:59 PM	40707	18063	23631	2188		21443	2188																																	
3/31/2013 11:59:59 PM	40855	1761	7979	668		7311	668																																	
3/31/2013 11:59:59 PM	41245	3517	5184	317		4867	317																																	
3/31/2013 11:59:59 PM	41553	10638	14406	468		13938	468																																	
3/31/2013 11:59:59 PM	41629	15637	19412	1606		17806	1606																																	
3/31/2013 11:59:59 PM	41759	2276	5199	423		4776	423																																	
3/31/2013 11:59:59 PM	41825	13304	19164	868		18296	868																																	
3/31/2013 11:59:59 PM	41937	3638	6281	409		5872	409																																	
3/31/2013 11:59:59 PM	41955	525	3400	275		3125	275																																	
3/31/2013 11:59:59 PM	42037	6738	9307	564		8743	564																																	
3/31/2013 11:59:59 PM	42055	3427	8019	576		7443	576																																	
3/31/2013 11:59:59 PM	42354	15103	16773	810		15963	810																																	
3/31/2013 11:59:59 PM	42372	45242	47293	2127		45166	2127																																	
3/31/2013 11:59:59 PM	42420	243459	635674	61137		574537	61137																																	
3/31/2013 11:59:59 PM	42448	79578	90631	6352		84279	6352																																	
3/31/2013 11:59:59 PM	42457	4095	5551	356		5195	356																																	
3/31/2013 11:59:59 PM	42671	47507	176222	9587		166635	9587																																	
3/31/2013 11:59:59 PM	43052	11085	13566	799		12734	832																																	
3/31/2013 11:59:59 PM	43351	-380	2042	187		1855	187																																	
3/31/2013 11:59:59 PM	43454	1381	3530	147		3381	149																																	
3/31/2013 11:59:59 PM	43744	-2407	9775	720		9055	720																																	
3/31/2013 11:59:59 PM	43856	4623	5163	240		4923	240																																	
3/31/2013 11:59:59 PM	43959	7885	14706	821		13885	821																																	
3/31/2013 11:59:59 PM	44040	30618	33377	2359		31018	2359																																	
3/31/2013 11:59:59 PM	44433	-27749	27995	2416		25579	2416																																	
3/31/2013 11:59:59 PM	44741	25134	37979	3237		34742	3237																																	
3/31/2013 11:59:59 PM	44750	14944	17862	1542		16320	1542																																	
3/31/2013 11:59:59 PM	44929	5413	10432	770		9662	770																																	
3/31/2013 11:59:59 PM	45038	10906	13762	1197		12565	1197																																	
3/31/2013 11:59:59 PM	45047	2127	13988	973		13015	973																																	
3/31/2013 11:59:59 PM	45056	6755	9240	485		8755	485																																	
3/31/2013 11:59:59 PM	45430	14773	16343	770		15573	770																																	
3/31/2013 11:59:59 PM	45458	-51	2786	71		2715	71																																	
3/31/2013 11:59:59 PM	45551	48463	66301	6470		59831	6470																																	
3/31/2013 11:59:59 PM	45560	45506	93285	7608		85677	7608																																	
3/31/2013 11:59:59 PM	45775	14377	15314	937		14377	937																																	
3/31/2013 11:59:59 PM	46053	11489	21035	1546		19489	1546																																	
3/31/2013 11:59:59 PM	46941	16912	19872	960		18912	960																																	
3/31/2013 11:59:59 PM	47153	954	2039	160		1879	160																																	
3/31/2013 11:59:59 PM	47247	8602	29440	2069		27371	2069																																	
3/31/2013 11:59:59 PM	47256	3613	4615	250		4365	250																																	
3/31/2013 11:59:59 PM	47452	7274	8739	265		8474	265																																	
3/31/2013 11:59:59 PM	47500	36486	50058	2876		46465	3593																																	
3/31/2013 11:59:59 PM	48057	5576	10251	716		9535	716																																	
3/31/2013 11:59:59 PM	48150	633	3547	164		3383	164																																	
3/31/2013 11:59:59 PM	48374	64794	86021	5541		80427	5594																																	
3/31/2013 11:59:59 PM	48440	6371	9790	710		9080	710																																	
3/31/2013 11:59:59 PM	49054	-2499	25553	1682		23871	1682																																	
3/31/2013 11:59:59 PM	49148	10834	13348	514		12834	514																																	
3/31/2013 11:59:59 PM	49241	898	55186	3090		52096	3090																																	
3/31/2013 11:59:59 PM	49344	5026	13392	395		12997	395																																	
3/31/2013 11:59:59 PM	49643	6040	7255	215		7040	215																																	
3/31/2013 11:59:59 PM	49652	10222	15311	1004		14307	1004																																	
3/31/2013 11:59:59 PM	49821	76210	90316	7182		83134	7182																																	
3/31/2013 11:59:59 PM	49858	-535	7316	558		6758	558																																	
3/31/2013 11:59:59 PM	49951	8937	10601	544		10057	544																																	
3/31/2013 11:59:59 PM	50144	9494	10994	425		10569	425																																	
3/31/2013 11:59:59 PM	50461	19558	25640	1041		24599	1041																																	
3/31/2013 11:59:59 PM	50546	2227	4932	205		4727	205																																	
3/31/2013 11:59:59 PM	50854	3049	5265	306		4959	306																																	
3/31/2013 11:59:59 PM	50872	15340	18492	1021		17471	1021																																	
3/31/2013 11:59:59 PM	50957	1353	17664	1679		15985	1679																																	
3/31/2013 11:59:59 PM	51253	13589	29980	2193		27787	2193																																	
3/31/2013 11:59:59 PM	51356	11918	13579	271		13308	271																																	
3/31/2013 11:59:59 PM	51459	14555	21289	1486		19803	1486																																	
3/31/2013 11:59:59 PM	51730	4615	6045	317		5728	317																																	
3/31/2013 11:59:59 PM	51842	23422	31442	2712		28730	2712																																	
3/31/2013 11:59:59 PM	52410	6183	7188	255		6933	255																																	
3/31/2013 11:59:59 PM	52719	155549	335463	0		335463	0																																	
3/31/2013 11:59:59 PM	52951	10286	13041	1005		12036	1005																																	
3/31/2013 11:59:59 PM	53033	-60700	411575	26780		384795	26780																																	
3/31/2013 11:59:59 PM	53051	4108	9424	272		9152	272																																	
3/31/2013 11:59:59 PM	53453	6512	6955	218		6737	218																																	
3/31/2013 11:59:59 PM	53752	3637	8099	62		8037	62																																	
3/31/2013 11:59:59 PM	54049	6269	9416	747		8669	747																																	
3/31/2013 11:59:59 PM	54058	31940	36899	2985		33914	2985																																	
3/31/2013 11:59:59 PM	54375	31284	87293	5793		81500	5793																																	
3/31/2013 11:59:59 PM	54441	8612	14659	1222		13437	1222																																	
3/31/2013 11:59:59 PM	54656	41484	53816	1872		51944	1872																																	
3/31/2013 11:59:59 PM	54973	183918	502787	42934		459853	42934																																	
3/31/2013 11:59:59 PM	55176	19826	28653	2414		26239	2414																																	
3/31/2013 11:59:59 PM	55336	29735	39751	2016		37735	2016																																	
3/31/2013 11:59:59 PM	55635	3867	9239	839		8400	839																																	
3/31/2013 11:59:59 PM	55653	7004	11738	734		11004	734																																	
3/31/2013 11:59:59 PM	55970	39289	42079	2790		39289	2790																																	
3/31/2013 11:59:59 PM	56258	1165	18711	1546		17165	1546																																	
3/31/2013 11:59:59 PM	56351	28078	96825	6805		90020	6805																																	
3/31/2013 11:59:59 PM	56427	8320	9340	521		8819	521																																	
3/31/2013 11:59:59 PM	56548	15582	42096	3204		34892	7204																																	
3/31/2013 11:59:59 PM	56557	143541	298288	27356		270932	27356																																	
3/31/2013 11:59:59 PM	56717	54918	63284	6316		56954	6330																																	
3/31/2013 11:59:59 PM	57040	12052	13099	747		12352	747																																	
3/31/2013 11:59:59 PM	57228	4245	24906	2458		22448	2458																																	
3/31/2013 11:59:59 PM	57255	10231	11478	747		10731	747																																	
3/31/2013 11:59:59 PM	57451	24345	45769	2615		43154	2615																																	
3/31/2013 11:59:59 PM	57572	0	4732	263		4464	268																																	
3/31/2013 11:59:59 PM	58177	7439	7999	586		7413	586																																	
3/31/2013 11:59:59 PM	58207	15350	23986	1982		22003	1983																																	
3/31/2013 11:59:59 PM	58225	23717	27294	2077		25217	2077																																	
3/31/2013 11:59:59 PM	58243	-53707	456861	34095		407766	49095																																	
3/31/2013 11:59:59 PM	58355	-20	945	47		898	47																																	
3/31/2013 11:59:59 PM	58551	12755	17308	1222		16086	1222																																	
3/31/2013 11:59:59 PM	58636	18338	27987	2050		25937	2050																																	
3/31/2013 11:59:59 PM	58757	229	9725	920		8805	920																																	
3/31/2013 11:59:59 PM	58971	338581	461618	42836		418782	42836																																	
3/31/2013 11:59:59 PM	59316	55618	82391	5726		76665	5726																																	
3/31/2013 11:59:59 PM	59352	33205	37917	2114		35803	2114																																	
3/31/2013 11:59:59 PM	59370	37538	39906	2364		37539	2367																																	
3/31/2013 11:59:59 PM	59754	693	1207	114		1093	114																																	
3/31/2013 11:59:59 PM	60143	4585266	8571208	652937		6709521	1861687																																	
3/31/2013 11:59:59 PM	60330	38984	52820	4746		48074	4746																																	
3/31/2013 11:59:59 PM	60545	14147	19188	1041		18147	1041																																	
3/31/2013 11:59:59 PM	60554	1782	5733	451		5282	451																																	
3/31/2013 11:59:59 PM	60648	20655	25040	1693		23347	1693																																	
3/31/2013 11:59:59 PM	61122	76243	165417	13904		151513	13904																																	
3/31/2013 11:59:59 PM	61177	5644	6061	455		5606	455																																	
3/31/2013 11:59:59 PM	61355	46571	78416	6004		72412	6004																																	
3/31/2013 11:59:59 PM	61476	12314	12999	788		12211	788																																	
3/31/2013 11:59:59 PM	61757	24059	27418	1999		25419	1999																																	
3/31/2013 11:59:59 PM	61832	12228	28282	1654		26961	1654																																	
3/31/2013 11:59:59 PM	61953	5342	5947	405		5542	405																																	
3/31/2013 11:59:59 PM	62044	1913	2591	178		2413	178																																	
3/31/2013 11:59:59 PM	62110	5591	8291	0		8291	0																																	
3/31/2013 11:59:59 PM	62147	3855	7756	549		7207	549																																	
3/31/2013 11:59:59 PM	62772	31268	57864	3397		54467	3397																																	
3/31/2013 11:59:59 PM	63050	14513	17810	947		16863	947																																	
3/31/2013 11:59:59 PM	63069	1357672	2441434	235457		1874772	566662																																	
3/31/2013 11:59:59 PM	63078	116372	205924	13536		192388	13536																																	
3/31/2013 11:59:59 PM	63201	11393	12442	426		12016	426																																	
3/31/2013 11:59:59 PM	63573	0	78843	3821		75022	3821																																	
3/31/2013 11:59:59 PM	63733	41400	45646	3141		42505	3141																																	
3/31/2013 11:59:59 PM	63742	5132	32267	2036		30231	2036																																	
3/31/2013 11:59:59 PM	63751	692	955	63		892	63																																	
3/31/2013 11:59:59 PM	64150	8439	13544	1085		12459	1085																																	
3/31/2013 11:59:59 PM	64543	21531	41845	3180		38665	3180																																	
3/31/2013 11:59:59 PM	64552	3937	14595	843		13752	843																																	
3/31/2013 11:59:59 PM	64619	176452	267609	22753		243519	24090																																	
3/31/2013 11:59:59 PM	64730	-530	25045	1665		23380	1665																																	
3/31/2013 11:59:59 PM	65205	134479	139806	3360		135479	4327																																	
3/31/2013 11:59:59 PM	65241	4270	12630	922		11708	922																																	
3/31/2013 11:59:59 PM	65513	38215	50762	47		50715	47																																	
3/31/2013 11:59:59 PM	65559	30110	50427	2317		48110	2317																																	
3/31/2013 11:59:59 PM	65746	-7813	55040	5410		49630	5410																																	
3/31/2013 11:59:59 PM	65858	46913	120656	10329		110327	10329																																	
3/31/2013 11:59:59 PM	66015	26724	75330	3001		72329	3001																																	
