Reporting Period	ID RSSD	UBPR7414	UBPRE497	UBPRE498	UBPRE499	UBPRE500	UBPRE501	UBPRE502	UBPRE503	UBPRE504	UBPRE521	UBPRE522	UBPRE523	UBPRE524	UBPRE529	UBPRE530	UBPRE531	UBPRE532	UBPRE533	UBPRE534	UBPRE535	UBPRE536	UBPRE537	UBPRE538	UBPRE539	UBPRE540	UBPRE541	UBPRE542	UBPRE544	UBPRE545	UBPRE546	UBPRE547	UBPRE549	UBPRE550	UBPRE551	UBPRE552	UBPRF896	UBPRFC07	UBPRFC08	UBPRFC09	UBPRFC10	UBPRFC11	UBPRFC12	UBPRFC13	UBPRFC14	UBPRFC15	UBPRFC16	UBPRFC17	UBPRFC18	UBPRFC19	UBPRFC20	UBPRFC21	UBPRFC22	UBPRK264	UBPRK265	UBPRK266	
3/31/2015 11:59:59 PM	837046	3.14	0.11	3.89	4	1.04	1.63	3.06	4.69	3.5	0	0	0	0.43					0	0	0	0	0	276	276	772	0.47	2.67	1.18	265.71	13.25	4.32	3.36	0	0.19	0.19	0					2.01	3.77	5.78	4.29									0	0	0	
3/31/2015 11:59:59 PM	837149	0.34	0	0	0	1.97	0.13	0.85	0.98	1.6									0	0.01	0.01	1.77	0	0	0	0	0.1	0.24	1.67	38.43	1.71	2.01	0.45	0	0	0	0.18					0.32	0	0.32	2.08									0	0.4	3.08	
3/31/2015 11:59:59 PM	837158	0.32	0	0	0	0.78	0.26	0	0.26	1.34					0	0	0	0	0	0	0	0	0	0	0	59.13	0.02	0.3	1.18	31.39	2.13	1.5	1.86	0	0	0	0	0	0	0	0	0	0	0	1.36									0	0	0	
3/31/2015 11:59:59 PM	837260	1.18	0.03	0.97	1	0.19	0.38	0.07	0.45	1.66	0.57	0.2	0.76	0.24	0	0	0	0	0	0	0	0	0	0	0	0.05	0.27	0.91	0.15	113.59	6.45	1.33	1.29	0.42	0.79	0.38	0.1	0	0	0	0	0	0	0	5.31					0	0	0	0	0.21	7.65	0.86	
3/31/2015 11:59:59 PM	837354	0.27	0	0	0	0.55	0	0	0	1.21													0	0	0	3.86	0	0.27	2	19.01	2.16	2.28	0.27	0	0	0	0					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	837448	0.91	0	0.56	0.56	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0.14	87.42	4.3	1.06	0.91	0	0	0	0					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	837541	0.49	0	0.03	0.03	0.33	0	0	0	0.18									0	0	0	3.08	0	0	0	0	0	0.48	1	40.38	1.37	1.49	0.71	0	0	0	0.1					0	0	0	0.3									0	0	0	
3/31/2015 11:59:59 PM	837550	0.12	0	0.4	0.4	0	0	0.06	0.06	1.14									0	0	0	0	0	0	0	0	0	0.12	0.35	10.75	0.98	0.47	0.75	0	0	0	0					0	0.12	0.12	1.52										0	0	
3/31/2015 11:59:59 PM	837608	0.71	0	0.02	0.02	0	0	0	0	0													0	0	0	0	0	0.71	0.21	52.12	4.89	0.93	0.71	0.05	0.95	0.9	0.49					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	837653	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0												
3/31/2015 11:59:59 PM	837840	3.54	0	2.99	2.99	0.25	0	1.29	1.29	3.36													0	0	0	0	0	3.54	4.12	233.27	12.49	7.66	4.28	0.16	0.16	0	0					0	2.2	2.2	3.35										0	0	
3/31/2015 11:59:59 PM	837952	0.08	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	42.11	42.11	589.47	0	0.08	0.63	3.9	0.38	0.71	0.6	0	0.2	0.2	0					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	837970	0.47					0	0	0	0																	0.13	0.34	1.32	58.22	1.93	1.79	0.47	0.02	0.19	0.17	0.03																	0	0	0	
3/31/2015 11:59:59 PM	838155	0.05	0.34	0	0.34	0.14	0	0	0	0					0	0	0	1.82	0	0	0	0	0	0	0	0	0.05	0	0.67	4.76	0.38	0.71	0.05	0	0	0	0					0	0	0	0									0		0	
3/31/2015 11:59:59 PM	839068	0.04	0.26	0	0.26	0.19	0.09	0.01	0.09	0.78									0	0	0	0	0	0	0	0.8	0.04	0	0.23	13.85	0.21	0.28	0.04	0	0.04	0.04	0					0	0	0	0.62									0	0	0	
3/31/2015 11:59:59 PM	839246	4.05	0	3.38	3.38	0	0	0	0	1.84													0	0	0	0	0.14	3.91	0.37	182.88	26.39	4.42	4.49	3.31	3.43	0.12	0.38					0	0	0	2.09									0	0	0	
3/31/2015 11:59:59 PM	839255	1.19	11.48	0	11.48	3.5	0.02	0	0.02	1.22									0	0	0	0	0	0	0	0	1.17	0.03	0.49	91.53	4.18	1.68	1.19	0	0.08	0.08	0					0.03	0	0.03	1.97									0	0	0	
3/31/2015 11:59:59 PM	839572	4.36	0	0.03	0.03	0.45	0	4.8	4.8	0.8																	0	4.36	1.01	297.62	28.45	5.37	6.22	1.14	3.82	2.68	3.12																		15.3	14.76	
3/31/2015 11:59:59 PM	839817	2.8	0	2.85	2.85	0	0	0.85	0.85	3.62	0	0	0	2.23									0	0	0	0	0.11	2.68	2.47	157.41	11.05	5.27	3.08	0.54	2.09	1.55	0					0	2.37	2.37	5.25									0	0	0	
3/31/2015 11:59:59 PM	839974	0.36	0	0	0	0	0	0.38	0.38	0.23																	0	0.36	1.71	26.8	2.07	2.07	0.49	0	0	0	0.58					0	3.31	3.31	0										0	0	
3/31/2015 11:59:59 PM	840019	1.94	0	0	0	1.3	0	0.57	0.57	1.52													0	6.96	6.96	0.24	0	1.94	3.65	186.08	13.22	5.58	2.21	0.2	0.2	0	0.98	0	0	0	0	0	0.6	0.6	1.11										0	0	
3/31/2015 11:59:59 PM	840251	0	0	0	0	1.44	0	0	0	2.98									0	0	0	0					0	0	1.3	0	0	1.3	0	0	0	0	0					0	0	0	2.25											0	
3/31/2015 11:59:59 PM	840354	4.29	0	25.68	25.68	0.71	0	0	0	2.19									0	0	0	0	0	0	0	2.07	0.36	3.92	0.73	297.14	16.8	5.02	4.29	3.33	4.03	0.7	0					0	0	0	0									0	0	0	
3/31/2015 11:59:59 PM	840363	0.08	0.02	0.11	0.13	0.18	0	0	0	0.21									0	0	0	0	0	0	0	2.58	0	0.07	0.5	7.81	0.46	0.58	0.1	0.02	0.02	0	0					0	0	0	0.19									0	0	0	
3/31/2015 11:59:59 PM	840578	0					0	0	0	0																	0	0	0.18	0	0	0.18	0	0	0	0	0					0	0	0	0											0	
3/31/2015 11:59:59 PM	840747	0.18	0	0	0	0	0	0	0	0.17	0	0	0	0					0	1.24	1.24	0.53	0	0	0	0	0	0.18	0.11	18.45	1.87	0.29	0.39	0	0.15	0.15	0					0	0	0	0.25										0	0	
3/31/2015 11:59:59 PM	841436	0.6	0	0.01	0.01	2.04	0.04	0.06	0.09	0.22	0	0	0	0.47					0	0	0	0	0	0	0	78.07	0.06	0.54	1.11	59.08	3.85	1.71	3.59	0.02	0.05	0.03	1.69					0	0.31	0.31	0.24									0	0	78.32	
3/31/2015 11:59:59 PM	841472	0.15	0	0	0	0.34	0	0	0	0.48	0	0	0	2.27													0	0.15	1.14	8.97	0.95	1.3	0.72	0	0.44	0.44	0					0	0	0	0									0	0	0	
3/31/2015 11:59:59 PM	841539	1.5	0.01	1.03	1.04	2.29	0.4	0	0.4	1.32	0.74	0	0.74	0.52					0	11.74	11.74	0	0	0	0	0	0.03	1.48	2.21	117.32	12.08	3.71	1.53	0	0	0	0.05					0.65	0	0.65	1.93									0	39.03	0	
3/31/2015 11:59:59 PM	841753	0.16	0	0	0	1.93	0	0.31	0.31	1.13									0	0	0	0	0	0	0	0	0	0.16	1.71	27.69	0.51	1.87	0.62	0.07	0.15	0.09	0					0	0.15	0.15	0.5										0	0	
3/31/2015 11:59:59 PM	841838	5.79	0	0	0	0	1.08	1.38	2.45	0.66													0	0	0	17.14	1.13	4.66	2.27	398.67	81.5	8.06	11.37	3.23	6.18	2.95	0.61					0	0	0	0									0	0	0	
3/31/2015 11:59:59 PM	842116	4.07	0	6.54	6.54	0.27	0	1.2	1.2	3.76													0.12	2.69	2.8	0.88	0.71	3.36	1.19	78.45	8.73	5.27	6.58	0.04	0.34	0.3	0					0	2.95	2.95	0									0	0.97	0	
3/31/2015 11:59:59 PM	842376	0.81	0	0	0	0	0	0	0	0																	0	0.81	0.2	108.74	1.02	1.01	0.81	0.13	0.13	0	1.09																		0	0	
3/31/2015 11:59:59 PM	842460	2.84	0.08	0.99	1.06	0.86	1.13	0.34	1.47	0.94	0	0	0	3.33					0	0	0	0	0	0	0	0	0.27	2.56	0.92	122.05	14.14	3.76	3.94	0.77	1.02	0.25	0.19					0	2.58	2.58	0									9.68	3.97	1.63	
3/31/2015 11:59:59 PM	842853	0.36	0.33	0	0.33	0	0.25	0	0.25	1									0	0	0	0	0	0	0	0	0.36	0	0.24	34.56	3.18	0.6	3.81	0	0	0	0					0	0	0	0.24									0		0	
3/31/2015 11:59:59 PM	843177	1.49	0	3.54	3.54	0.03	0	0.25	0.25	0.02					0	0	0	0	0	5.06	5.06	0	0	0	0	0	0	1.49	0.05	118.44	10.58	1.54	1.49	1	1.15	0.15	0.17					0	0.02	0.02	0					0	0	0	0		0	0	
3/31/2015 11:59:59 PM	843476	2.02	0	0	0	0.31	0	0	0	0.22													0	0	0	0	0.08	1.94	1.01	275.17	7.46	3.02	2.16	0.56	1.27	0.71	0					0	0	0	0.3									0	0	0	
3/31/2015 11:59:59 PM	843542	1.26	0	1.51	1.51	0.01	0	1.48	1.48	1.66									0	0	0	0	0	0	0	0	0	1.26	0.23	120.5	4.68	1.48	1.26	0	0	0	0					0	5.36	5.36	0.89										0	0	
3/31/2015 11:59:59 PM	843953	0.55	0.29	0	0.29	7.02	1.41	0	1.41	4.79									0	0	0	0	1.26	0	1.26	27.04	0.55	0	2.68	58.69	2.7	3.23	0.6	0	0	0	0					1.74	0	1.74	5.71									0		0	
3/31/2015 11:59:59 PM	844053	0.03	0	0.02	0.02	0.08	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.33	1.37	0.16	0.36	0.24	0.01	0.36	0.36	0					0	0	0	0	0	0	0	0	0	0	0	0		7.3	3.85	
3/31/2015 11:59:59 PM	844138	1.42	0	0	0	6.72	0	0.74	0.74	4.81													0	0	0	0	0	1.42	3.86	179.91	8.01	5.28	1.59	0	0.71	0.71	1.39					0	1.02	1.02	7.45										0	0	
3/31/2015 11:59:59 PM	844455	2.06	0.73	3.56	4.29	0	0.31	0.9	1.2	3.3									0	0.08	0.08	0					0.51	1.54	2.25	83.54	3.82	4.31	2.24	0	0	0	0					0.35	0.35	0.71	1.99									0	0	0	
3/31/2015 11:59:59 PM	844567	0.39	0	0	0	0.03	0	0.18	0.18	0.47													0	0	0	0	0	0.39	0.53	19.59	1.8	0.91	0.46	0	0	0	0					0	0.58	0.58	1.57										0	0	
3/31/2015 11:59:59 PM	845247	0.81	0	0	0	2.24	0.1	0	0.1	0.6									0.2	0	0.2	0.19	0	0	0	0	0.3	0.51	2.16	62.47	3.88	2.97	0.86	0	0.12	0.12	1.69					0.15	0	0.15	0.43									0	0	0	
3/31/2015 11:59:59 PM	845443	1.11	0	1.97	1.97	1.78	0.25	0.05	0.3	0.3	0	0	0	0					0	0	0	0	0	0	0	7.91	0.51	0.6	1.16	65	5.13	2.26	1.14	0	0	0	0					0	0	0	0.45									0	6.14	0	
3/31/2015 11:59:59 PM	845452	0	0	0	0	0	0	0	0	1.08									0	0	0	0	0	0	0	328.57	0	0	0.29	0	0	0.29	0	0	2.37	2.37	0					0	0	0	0											0	
3/31/2015 11:59:59 PM	845573	0.88	0	0.32	0.32	0	0	0.06	0.06	1.15																	0	0.88	0.1	114.57	5.59	0.98	0.93	0.14	1.08	0.93	1.33					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	846132	0.82	0	0	0	0	0	0	0	1.47									0	0	0	0	0	0	0	0	0.48	0.34	7.41	111.67	2.23	8.23	1.29	0	3.3	3.3	0					0	0	0	2.06									0	0	0	
3/31/2015 11:59:59 PM	846356	0.63	0	0	0	0	0	0.15	0.15	0													0	0	0	0.24	0	0.63	0.36	49.5	4.09	0.99	1.87	0.28	3.13	2.85	0.08					0	0.29	0.29	0										0	0	
3/31/2015 11:59:59 PM	846619	1.64	0	3.51	3.51	0	0	0.08	0.08	0													0	0	0	0.38	0	1.64	0.25	105.65	10.62	1.89	1.64	0.04	1.09	1.05	2.08					0	0.2	0.2	0										4.22	0	
3/31/2015 11:59:59 PM	846945	0.16	0	0	0	0.56	0	0.51	0.51	1.11	0	0	0	0									0	0	0	0.47	0	0.16	0.62	17.19	0.9	0.77	2.12	0	0	0	0.25					0	0.1	0.1	1.14										0	0	
3/31/2015 11:59:59 PM	847157	1.91	0.02	0.06	0.08	1.15	0.13	0.09	0.21	1.74	0	0	0	0									0.08	0.27	0.35	0.15	0.26	1.65	1.93	126.31	10.71	3.84	2.38	1.02	1.95	0.93	0.17					0.24	0.02	0.26	2.53									0	9.67	22.24	
3/31/2015 11:59:59 PM	847979	1.87	0	0	0	0	0	0	0	0																	0	1.87	1.08	932.32	8.18	2.94	2.16	0	0	0	0																		0	0	
3/31/2015 11:59:59 PM	848248	0.04	0	0.4	0.4	0	0	0.16	0.16	0.88	0	0	0	0					0	0	0	0	0	0	0	0	0	0.04	0.03	3.73	0.18	0.07	0.18	0	0.73	0.73	0					0	0.47	0.47	1.35										0	0	
3/31/2015 11:59:59 PM	848453	10.57	0	5.43	5.43	0.98	0	0.39	0.39	2.13													0	0	0	0	0	10.57	0.8	304.46	47.81	11.37	16.03	1.12	3.04	1.92	0					0	0	0	7.24										0	0	
3/31/2015 11:59:59 PM	849076	2.44	0	15.1	15.1	0.35	0	2.46	2.46	4.65													0	0	0	4.46	0	2.44	4.53	171.92	9.02	6.97	3.46	0	0	0	0					0	3.58	3.58	6.19										0	0	
3/31/2015 11:59:59 PM	849348	0	0	0	0	0	0	0	0	0.06	0	0	0	0					0	0	0	0	0	0	0	0.11	0	0	0.1	0.32	0.03	0.11	0	0	0	0	0					0	0	0	0.12										0	0	
3/31/2015 11:59:59 PM	849357	0.37	0.81	0	0.81	1.02	0.44	0.14	0.57	3.41													0.03	0	0.03	0.19	0.26	0.11	1.44	29.52	1.55	1.81	0.48	0	0	0	0.25					0.2	0.38	0.59	3.91									0	0	0	
3/31/2015 11:59:59 PM	849432	0.27	0	0.2	0.2	4.91	0	0.3	0.3	3.35													0	0	0	0	0	0.27	1.41	19.59	0.93	1.68	0.27	0	1.4	1.4	0					0	0.44	0.44	2.4										0	0	
3/31/2015 11:59:59 PM	849450	0.52	0	0.16	0.16	0.61	0	0.46	0.46	1.04					0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0.89	33.2	3.41	1.41	0.54	0	0	0	0					0	0.72	0.72	1.17										0	0	
3/31/2015 11:59:59 PM	849647	0.01	0	0	0	0.89	0	0.11	0.11	1.06	0	0.16	0.16	0.47					0	0	0	0	0	0	0	17.09	0	0.01	0.9	0.81	0.07	0.92	0.01	0	2.28	2.28	0					0	0.18	0.18	1.93										0	0	
3/31/2015 11:59:59 PM	849777	0.54	0	0	0	0.83	0	0	0	0													0	0	0	0	0	0.54	1.82	70.39	2.94	2.36	1.18	0.14	0.14	0	0																		0	0	
3/31/2015 11:59:59 PM	850036	1.19	0	0.1	0.1	0	0.01	1.56	1.57	0.67													0	0.52	0.52	0	0.09	1.11	0.71	48.93	4.77	1.91	2.12	0.59	2.4	1.81	0.7					0	0	0	0									0	2.47	0.68	
3/31/2015 11:59:59 PM	850054	0	0	0	0	0	0	0	0	0.07									0	0	0	0.23	0	0	0	0	0	0	0.08	0	0	0.08	0	0	0	0	0					0	0	0	0											0	
3/31/2015 11:59:59 PM	850456	1.38	2.57	0	2.57	0.57	0.26	0	0.26	1.2					0	0	0	0	0.03	0.06	0.09	0.83	0	0	0	0	1.15	0.23	0.52	92.28	7.58	1.9	1.88	0	0	0	0					0	0	0	0									0	0	0	
3/31/2015 11:59:59 PM	851060	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0.32	0	0	0.32	0	0	0	0	0					0	0	0	0											0	
3/31/2015 11:59:59 PM	851172	2.92					0	0	0	0																	0	2.92	1.09	239.38	9.44	4.01	3.91	1.77	2.23	0.46	0																		0	0	
3/31/2015 11:59:59 PM	851239	0.78	0	0.65	0.65	0.01	0.01	0.14	0.15	0.31	0	0	0	0									0	0	0	0	0.09	0.7	0.43	82.01	4.91	1.21	1.04	0	0.99	0.99	0.17					0	0.1	0.1	0.32									0	0	0	
3/31/2015 11:59:59 PM	851631	0.42	0	0	0	0.28	0.09	0	0.09	0.8	0	0	0	0.82									0.04	0	0.04	0.07	0.02	0.4	0.29	60.34	2.47	0.71	0.42	0	0	0	0					0.11	0	0.11	0.89									0	0	0	
3/31/2015 11:59:59 PM	852218	2.83	0.02	0.37	0.39	0.33	0.59	0.43	1.02	1.36	0.7	0	0.7	0.66	0	0	0	0	0.48	0	0.48	1.9	0.04	0.05	0.09	0.57	1.17	1.66	1	167.09	9.85	3.83	2.96	0.97	2.22	1.25	4.83	0	0	0	0	0	0.21	0.21	0.93					0	0	0	0	4.4	0.3	3.75	
3/31/2015 11:59:59 PM	852254	2.62	0.84	0	0.84	0.09	0	0.66	0.66	0.53	0	0	0	0					0	0	0	0	0	0	0	14.54	0.28	2.34	0.35	247.07	19.02	2.97	2.62	0	0	0	0					0	1.37	1.37	0.59									0	0	0	
3/31/2015 11:59:59 PM	852263	1.18	0	0.07	0.07	0.81	0	0.15	0.15	0					0	0	0	0	0	0	0	0	0	0	0	0	0	1.18	0.52	78.01	6.21	1.69	3.23	0	0.66	0.66	0.31					0	0	0	0					0	0	0	0		0	0	
3/31/2015 11:59:59 PM	852320	1.1	0.01	0.23	0.24	0.12	0.09	0.05	0.14	0.5	0.52	0	0.52	0.76	0	0.08	0.08	0.04	0.04	0.5	0.54	0.09	0.01	0.11	0.12	0.01	0.64	0.47	0.54	103.71	5.76	1.64	1.26	0.19	0.71	0.52	0.8	0	0	0	0	0.04	0.07	0.11	0.55					0	0.08	0.08	0.04	7.41	2.92	4.04	
3/31/2015 11:59:59 PM	852357	1.23	0	0	0	0	0	0	0	0.94					0	0	0	0	0	0	0	0	2.63	0	2.63	364.47	0	1.23	4.92	20.39	4.22	6.16	1.23	0	0	0	0					0	0	0	2.23									0	0	0	
3/31/2015 11:59:59 PM	852544	0.98	0	0.83	0.83	0.3	0	1.09	1.09	0.83					0	0	0	0	0	0.84	0.84	1.64	0	0	0	1.87	0.03	0.95	0.77	86.51	5.4	1.75	1.74	0.17	0.71	0.55	0.87					0	1.18	1.18	1.71					0	0	0	0	0	0	10.35	
3/31/2015 11:59:59 PM	852704	0.58	0	0.81	0.81	0.25	0	2.89	2.89	0													0	0	0	0	0	0.58	1.64	65.48	4.94	2.22	1.78	0.05	0.38	0.33	0					0	0	0	0										18.26	6.45	
3/31/2015 11:59:59 PM	852713	1.37	0	1.46	1.46	0.26	0	0.03	0.03	1.33									0	0	0	0	0	0	0	0	0	1.37	0.2	98.36	9.59	1.57	1.48	0.57	0.99	0.43	0.1					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	852870	4	0	0	0	0	0	5.16	5.16	2.38													0	0	0	0	0.63	3.37	0.42	704.31	11.25	4.42	4.21	0	0	0	0					0	13.35	13.35	6.32									0	0	0	
3/31/2015 11:59:59 PM	852973	0.58	0	1.5	1.5	0	0	0.65	0.65	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0.58	0	37.1	3.4	0.58	0.58	0	0	0	0					0	5.36	5.36	0										0		
3/31/2015 11:59:59 PM	853112	0.54	0.24	0.74	0.99	5.25	0.01	0.63	0.64	0.89	0	0.9	0.9	1.19					0	0	0	0	0	0	0	0	0.09	0.46	1.89	53.82	4.68	2.43	0.57	0.13	0.73	0.61	0.52					0	0	0	0									17.18	19.72	20.47	
3/31/2015 11:59:59 PM	853251	6.46	0	3.33	3.33	4.1	0.13	0.6	0.74	14.51																	0.11	6.35	1.01	441.74	42.92	7.47	6.49	0	0	0	0																	0	0	0	
3/31/2015 11:59:59 PM	853671	1.47	0	0	0	0	0	0	0	0.07																	0	1.47	2.24	548.5	6.24	3.72	2.23	0	0	0	0.9					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	853747	0.44	0	0.33	0.33	0.15	0.03	0.21	0.24	0.85					0	0	0	0	0	0	0	0.08	44.96	0	44.96	0.13	0.2	0.24	0.34	35.33	1.72	0.78	0.45	0	0	0	0					0.04	0.3	0.34	1									0	0	0	
3/31/2015 11:59:59 PM	853804	1.34	0	0.96	0.96	0	0	0	0	0.88	0	0	0	1.76													0.01	1.33	0.05	107.56	11.84	1.39	1.34	0.75	1.24	0.49	0.34					0	0	0	0									0	0	0	
3/31/2015 11:59:59 PM	853934	1.4	0	0	0	0	0	0.47	0.47	0.13													0	0.09	0.09	0	0	1.4	0.72	96.24	5.72	2.12	2.84	0.26	3.15	2.88	0					0	1.09	1.09	0.3										0	0	
3/31/2015 11:59:59 PM	853952	1.51	0	0.52	0.52	0.05	0.04	0.08	0.12	0.96	0.48	0	0.48	2.34					0	0.27	0.27	0.05	0	0	0	0	0.01	1.5	0.57	77.98	5.44	2.07	1.65	0.73	1.5	0.77	0.03					0	0.09	0.09	1.03									0	7.62	0	
3/31/2015 11:59:59 PM	853970	0.97	0	0	0	0	0	0	0	0													0	0	0	0	0	0.97	0.05	79.28	3.08	1.02	1.23	0.25	0.41	0.16	0					0	0	0	0										0	0	
3/31/2015 11:59:59 PM	854052	1.71	0	0.64	0.64	1.12	0.2	0.3	0.5	0.35					0	0	0	0	0	0	0	0	0	0	0	0	0.62	1.08	0.49	112.13	15.02	2.2	1.82	0	3.48	3.48	0					0.27	0.54	0.81	0.58									0	0	0	
3/31/2015 11:59:59 PM	854173	0	0	0	0	0	0	0	0	0.23																	0	0	1.52	0	0	1.52	0	0	0	0	0					0	0	0	0.54											0	
3/31/2015 11:59:59 PM	854258	0.33	0	0	0	0.58	0	0	0	1.22									0	0.02	0.02	0.08	26.32	0	26.32	127.39	0.32	0.01	2.14	30.99	1.88	2.47	0.33	0	0	0	0					0	0	0	0									0	0	0	
3/31/2015 11:59:59 PM	854351	0.09	0	0	0	0	0.33	0	0.33	0.33									0	0	0	0					0.09	0	0.35	3.26	0.12	0.43	0.09	0	0	0	0					0	0	0	0									0		0	
3/31/2015 11:59:59 PM	854454	0.4	0	0.16	0.16	0.04	0.01	0.13	0.13	0.24	0.25	0	0.25	1.29					0	0	0	0	0	0	0	0	0.02	0.38	0.35	20.92	3.83	0.75	0.58	0.12	1.12	0.99	0.01					0	0.12	0.12	0.21									0	0	0	
3/31/2015 11:59:59 PM	854548	1.41	0.02	1.56	1.58	0.28	0	0	0	0													0	0	0	0	0	1.41	0.55	49.39	6.81	1.96	5.01	0	0	0	0					0	0	0	0									0	0	0	
3/31/2015 11:59:59 PM	854753	0.1	0	1	1	0	0	0	0	1.31					0	0	0	0	0	0	0	0					0	0.1	0.26	6.33	0.57	0.36	0.1	0	0.12	0.12	0					0	0	0	1.81										0	0	
3/31/2015 11:59:59 PM	854847	0.32	0.31	0	0.31	0.52	0.45	0.33	0.78	0.95	0	0	0	0.96					0	0	0	0	0	0	0	17.81	0.3	0.02	2.19	21.4	0.93	2.51	0.32	0	0	0	0					0.9	0	0.9	1.23									0	0	0	
3/31/2015 11:59:59 PM	855143	0.7	0	2.56	2.56	0.08	0	0.36	0.36	0.68									0	0	0	0	0	1.79	1.79	3.36	0	0.7	0.08	65.88	4.14	0.78	0.83	0.33	0.87	0.54	0.12					0	0.62	0.62	2.09										0	0	
3/31/2015 11:59:59 PM	855264	0.29	0	0	0	0	0	0.17	0.17	3.04													0	0	0	0	0.24	0.05	1.1	23.73	1.11	1.39	0.77	0	0	0	0					0	0.24	0.24	2.85									0	0	0	
3/31/2015 11:59:59 PM	855303	0.52	0	0	0	0	0.6	0	0.6	0.95													0	0	0	0	0.14	0.39	2.1	57.41	3.22	2.63	0.83	0	0	0	0					1.64	0	1.64	2.57									0	0	0	
3/31/2015 11:59:59 PM	855563	0.53	0.43	0.28	0.71	0.74	0.1	0.58	0.68	0.61					0.27	0	0.27	0					0	0	0	6.79	0.27	0.26	0.59	53.67	4.15	1.11	0.53	0.12	0.38	0.26	0					0	0.35	0.35	2.73									0	0	0	
3/31/2015 11:59:59 PM	855648	0.04	0	0	0	0	0	0	0	0									0	0	0	0	0	0	0	0	0	0.04	0.05	2.79	0.14	0.08	0.63	0	0	0	0	0	0	0	0	0	0	0	0										0	0	
3/31/2015 11:59:59 PM	855741	1.21	0.02	1.58	1.6	0.08	0.02	0.03	0.05	1.17									0	0	0	0	0	0	0	0	0	1.21	0.94	106.18	5.93	2.16	1.34	0	0.07	0.07	0					0	0	0	1.71									0	0	0	
3/31/2015 11:59:59 PM	855844	4.49	0	0.53	0.53	0.33	0	1.25	1.25	1.78					0	0	0	0					0	0	0	2.37	0	4.49	1.14	310.54	17.41	5.64	4.61	0	0	0	0.33					0	2.31	2.31	1.58										0	0	
3/31/2015 11:59:59 PM	855956	0.8	1.39	0.88	2.27	0.35	0.44	1.44	1.88	1.36					0	0	0	0	0.03	0.28	0.3	0.39	0	0	0	0	0.31	0.49	0.57	60.24	3.97	1.37	1.33	0	2.5	2.5	0					0	1.76	1.76	1.52									0	0	0	
3/31/2015 11:59:59 PM	856159	0	0	0	0	0	0	0	0	0									0	0	0	0					0	0	0	0	0	0	0	0	0	0	0					0	0	0	0												
3/31/2015 11:59:59 PM	856243	0.82	0	0.15	0.15	0.97	0.01	0	0.01	0.02	0.22	0	0.22	0.44					0	0	0	0	0	0	0	0	0	0.82	0.67	84.54	4.65	1.49	2.17	0.05	0.22	0.16	1.07					0	0	0	0									0	3.09	0	
3/31/2015 11:59:59 PM	856346	2.95	0.01	6.93	6.94	0.56	0.49	0	0.49	2.99													0	0	0	0	0.13	2.82	1.69	307.13	26.83	4.64	3.35	0	0	0	0.33					0.45	0	0.45	0.45									0	2.17	0	
3/31/2015 11:59:59 PM	856458	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	114.71	0	0	0.66	0	0	0.66	0	0	0	0	0					0	0	0	0											0	
3/31/2015 11:59:59 PM	856542	0	0	0	0	0	0	0	0	0									0	0	0	0					0	0	0	0	0	0	0	0	0	0	0					0	0	0	0												
3/31/2015 11:59:59 PM	856748	0.88	0	0.47	0.47	0.47	0	0.49	0.49	1.08									0	0	0	0.05	0	0	0	0	0	0.88	0.5	45.93	4.49	1.38	1.46	0.19	0.26	0.07	0.18					0	0.88	0.88	0.88										0	0	
3/31/2015 11:59:59 PM	856869	4.01	0	5.69	5.69	0.63	0.42	2.76	3.19	7.08									0	2.97	2.97	0	0	2.37	2.37	4.74	0.14	3.88	3.6	270.19	18.11	7.61	4.6	1.82	2.16	0.34	0					0	0	0	7.11									0	0	0	
3/31/2015 11:59:59 PM	856944	6.24	1.12	4.26	5.38	0	3.31	0	3.31	0.38									0	0	0	0	5.19	0	5.19	0	4.15	2.09	1.25	185.61	12.39	7.49	6.43	0	0	0	0					2.3	0	2.3	0.57									0	0	0	
3/31/2015 11:59:59 PM	857147	0	0	0	0	0	0	0	0	0.85													0	0	0	0	0	0	0.76	0	0	0.76	0	0	0	0	0					0	0	0	0.88											0	
