Reporting Period	ID RSSD	UBPRE553	UBPRE554	UBPRE555	UBPRE556	UBPRE557	UBPRE558	UBPRE559	UBPRE560	UBPRE561	UBPRE562	UBPRE563	UBPRE564	UBPRE565	UBPRE566	UBPRE567	UBPRE568	UBPRE569	UBPRE570	UBPRE571	UBPRE572	UBPRE573	UBPRE574	UBPRE575	UBPRE576	UBPRE577	UBPRE578	UBPRE579	UBPRE580	UBPRE581	
		LN_SMFAM_PT_TOT_A	LN_SMFAM_PT_O15_A	LN_SMFAM_PT_515_A	LNLS_SEC_OTH_TOT_A	LNLS_SEC_OTH_O15_A	LNLS_SEC_OTH_515_A	LNLS_SEC_PT_O15_A	MBS_TOT_OTH_A	MBS_OTH_O3Y_A	NOTES_STRU_AMRT_A	MTG_FV_A	INT_RT_TOT_OTH_A	SEC_AFS_FV_A	SEC_HTM_BV_A	OFBS_TOT_A	SEC_APDP_URL_HTM_A	SEC_APDP_HRM_T1CAP	LN_SEC_CMO_RP_O3A	DEP_LB_OTH_RP_O3_A	RPRC_NET_3YR_AA	LN_SEC_CMO_RP_O1A	DEP_LB_OTH_RP_O1_A	RPRC_NET_1YR_A	DEP_NMAT_TOT_A	DEP_NMAT_TOT_LA	DEP_NMAT_NET_LA_A	NOTES_STRU_T1CAP	MTG_FV_T1CAP	INT_RT_OTH_T1CAP	
6/30/2015 11:59:59 PM	491934	18.04	1.9	2.2	49.36	0.68	6.73	2.58	22.25	15.27	0	0	0	24.08	0	6.83	0	0	40.66	4.7	35.96	66.68	14.31	52.37	48.81	120.03	-8.15	0	0	0	
6/30/2015 11:59:59 PM	492650	9.82	1.24	4.4	82.42	12.53	16.38	13.77	0.27	0.24	0.07	0	0.07	25.35	0	10.95	0	0	57.31	11.74	45.57	71.4	21.77	49.63	34.67	60.49	22.64	0.66	0	0.66	
6/30/2015 11:59:59 PM	492810	40.9	11.45	15.72	45.51	2.59	8.55	14.04	0	0	0	0	0	21.87	0	3.14	0	0	51.62	3.22	48.4	70.73	21.45	49.28	41.74	80.85	9.88	0	0	0	
6/30/2015 11:59:59 PM	493013	13.19	4.86	0.26	61.61	1.31	9.95	6.17	0	0	0	0	0	13.18	0	12.22	0	0	35.81	1.22	34.58	53.86	7.04	46.83	72.85	203.44	-37.04	0	0	0	
6/30/2015 11:59:59 PM	493077	49.36	30.54	13.88	33.28	1.53	1.51	32.07	0.17	0.17	0	0	0	5.08	0	3.96	0	0	72.4	5.17	67.23	76.75	22.88	53.87	45.49	62.83	26.91	0	0	0	
6/30/2015 11:59:59 PM	493143	1.48	0	0	57.62	0	7.96	0	0	0	0.65	0	0.65	17.34	0	6.76	0	0	22.98	2.82	20.17	42.35	16.08	26.27	47.58	207.02	-24.6	5.07	0	5.07	
6/30/2015 11:59:59 PM	493152	6.29	3.52	1.44	79.83	2.02	14.11	5.53	4.68	2.06	0	0	0	17.95	0	33.92	0	0	44.65	0.95	43.71	59.31	14.04	45.27	41.3	92.5	3.35	0	0	0	
6/30/2015 11:59:59 PM	493741	22.68	6.96	12.01	65.17	9.58	23.48	16.55	5.28	2.23	0.07	0.02	0.09	39.66	0	11.78	0	0	64.38	0.82	63.56	73.46	6.13	67.33	65.96	102.45	-1.58	0.7	0.21	0.91	
6/30/2015 11:59:59 PM	493844	18.09	2.93	1.25	68.84	8.93	12	11.86	0	0	0.25	0	0.25	3.41	0	13.49	0	0	50.65	1.33	49.32	69.5	12.97	56.53	43.34	85.56	7.31	2.28	0	2.28	
6/30/2015 11:59:59 PM	494168	58.57	0.67	57.46	31.27	0.63	3.58	1.3	0	0	0	0	0	0	70.11	8.52	0.21	2.53	71.55	0	71.55	82.22	5.01	77.21	71.63	100.12	-0.09	0	0	0	
6/30/2015 11:59:59 PM	494261	4.26	1.19	1.55	75.97	3.51	9.9	4.7	1.85	1.71	0	0	0	10.25	0	13.49	0	0	40.45	1.28	39.17	59.65	2.35	57.3	46.34	114.56	-5.89	0	0	0	
6/30/2015 11:59:59 PM	494654	6.18	1.63	1.67	55.88	2.52	20.55	4.14	20.6	10.26	5.25	0	5.25	39.94	0	0.25	0	0	59.64	4.73	54.91	80.91	13.71	67.2	52.96	88.79	6.69	65.29	0	65.29	
6/30/2015 11:59:59 PM	495044	16.84	0	0.24	71.56	6.89	10.74	6.89	0	0	0	0	0	17.99	0	12.78	0	0	44.62	3.18	41.44	57.26	14.02	43.23	55.55	124.48	-10.92	0	0	0	
6/30/2015 11:59:59 PM	495419	25.46	9.09	7.58	47.74	1.92	18.75	11.01	9.55	7.97	0	0	0	28.07	0	7.66	0	0	60.75	7	53.75	70.98	15.87	55.11	55.21	90.88	5.54	0	0	0	
6/30/2015 11:59:59 PM	495558	12.62	1.72	1.05	65.16	15.56	22.01	17.28	0	0	0.94	0	0.94	0	40.29	2.42	0.75	7.02	52.54	1.58	50.96	66.52	5.6	60.92	73.88	140.61	-21.34	8.75	0	8.75	
6/30/2015 11:59:59 PM	496434	13.29	4.54	6.2	66.27	6.09	41.88	10.63	0.86	0.71	0	0	0	63.3	0	0.23	0	0	69.48	0	69.48	74.33	3	71.33	43.77	62.99	25.71	0	0	0	
6/30/2015 11:59:59 PM	496845	25.46	3.99	11.53	69.73	8.86	20.96	12.86	0.62	0.58	0.6	0.27	0.87	22.28	0	49.01	0	0	62.74	6.83	55.91	73.47	20	53.47	51.39	81.91	11.35	5.82	2.57	8.38	
6/30/2015 11:59:59 PM	496957	9.06	0	8.87	73.22	3.79	14.15	3.79	0	0	0	0	0	14.57	0	16.46	0	0	44.33	0.6	43.73	60.71	5.48	55.22	49.37	111.39	-5.05	0	0	0	
6/30/2015 11:59:59 PM	497039	25	4.23	7.09	59.15	3.27	9.07	7.5	1.48	0.1	0	0	0	9.57	3.49	8.31	0.08	0.77	41.87	7.93	33.94	53.37	21.58	31.79	39.39	94.08	2.48	0	0	0	
6/30/2015 11:59:59 PM	497404	13.67	6.34	2.41	58.93	1.43	8.52	7.77	10.34	6.99	0	0.01	0.01	18	15.41	30.27	0.07	0.91	32.5	0.52	31.98	45.47	1.21	44.26	79.63	245.01	-47.13	0	0.1	0.1	
6/30/2015 11:59:59 PM	497570	38.87	2.09	3.74	56.69	53.37	0.83	55.46	2.01	2.01	0	0	0	8.54	0.16	4.7	0	0.03	80.07	11.89	68.18	91.26	26.67	64.59	28.3	35.34	51.77	0	0	0	
6/30/2015 11:59:59 PM	497655	4.38	1.67	2.12	68.05	0.35	41.01	2.02	0	0	0	0	0	0.38	66.22	1.24	5.7	59.97	52.31	0.68	51.63	69.2	3.21	65.99	79.42	151.82	-27.11	0	0	0	
6/30/2015 11:59:59 PM	497851	10.43	2.06	4.87	77.37	14.03	30.28	16.1	0.01	0	0	0	0	56.62	0	8.07	0	0	61.59	0.96	60.64	75.5	3.73	71.77	56.57	91.84	5.03	0	0	0	
6/30/2015 11:59:59 PM	497954	31.07	2.55	10.8	52.44	1.68	4.35	4.24	0	0	0	0	0	3.62	0	7.75	0	0	48.85	11.83	37.02	69.53	17.75	51.77	45.11	92.35	3.74	0	0	0	
6/30/2015 11:59:59 PM	498148	24.17	2.16	0.56	65.64	1.5	11.81	3.66	0	0	4.94	0	4.94	7.12	0	12.47	0	0	33.38	0.2	33.18	61.23	24.34	36.89	38.5	115.34	-5.12	48.93	0	48.93	
6/30/2015 11:59:59 PM	498317	36.58	15.73	18.42	49.99	10.79	12.24	26.53	0	0	0	0.06	0.06	10.82	2.79	12.14	0.08	0.75	66.12	5.03	61.09	72.34	12.93	59.41	63.69	96.33	2.42	0	0.54	0.54	
6/30/2015 11:59:59 PM	498362	9.75	3.28	3.07	72.72	0.13	12.36	3.41	0	0	0	0.49	0.49	24.07	0.16	12.34	0	0.02	39.56	2.41	37.15	60.89	5.92	54.97	68.71	173.69	-29.15	0	3.94	3.94	
6/30/2015 11:59:59 PM	498456	6.36	0	1.46	36.47	0	0.31	0	0	0	0	0	0	3	0	4.71	0	0	12.23	0	12.23	23.33	0.11	23.22	80.19	655.56	-67.96	0	0	0	
6/30/2015 11:59:59 PM	498531	44.56	10.5	18.21	46.18	14.42	13.74	24.92	3.32	1.03	0	0	0	16.43	1.45	2.6	0.03	0.22	73.03	16.22	56.81	85.16	34.82	50.34	23.37	32	49.66	0	0	0	
6/30/2015 11:59:59 PM	498625	44.37	15.29	22.2	43.55	3.85	11	19.14	0	0	1.96	0	1.96	14.33	0	6.3	0	0	70.62	2.09	68.53	80	15.13	64.88	57.85	81.92	12.76	19.49	0	19.49	
6/30/2015 11:59:59 PM	498942	43.67	18.52	13.77	44.41	2.55	5.52	21.07	3.48	1.07	0.61	0	0.61	45.23	0	3.85	0	0	59.7	2.72	56.98	76.33	13.1	63.23	52.14	87.33	7.56	4.73	0	4.73	
6/30/2015 11:59:59 PM	499154	26.21	3.31	16.56	54.68	6.14	20.67	9.45	5.73	3.05	0	0	0	43.67	0	23.62	0	0	55.79	2.16	53.63	65.19	10.41	54.77	57.4	102.88	-1.61	0	0	0	
6/30/2015 11:59:59 PM	499453	16.21	0	1.95	74.54	0.33	12.94	0.33	0	0	1.16	0.48	1.64	8.19	4.57	15.3	0.01	0.14	37.2	3.41	33.79	59.18	11.26	47.92	57.54	154.7	-20.35	12.71	5.3	18.01	
6/30/2015 11:59:59 PM	499501	46.82	24.17	12.08	42.86	1.39	15.39	25.56	1.07	1.07	0	0.2	0.2	9.61	0	40.67	0	0	68.54	5.84	62.7	74.21	19.45	54.75	49.13	71.67	19.42	0	1.99	1.99	
6/30/2015 11:59:59 PM	499538	14.48	0	0.69	76.98	0.03	3.8	0.03	0.01	0	1.27	0	1.27	18.05	0.19	9.51	0.02	0.12	15.53	1.52	14	32.2	5.54	26.66	48.86	314.71	-33.34	9.87	0	9.87	
6/30/2015 11:59:59 PM	499743	20.05	1.69	0.27	72.98	2.1	2.03	3.79	0	0	1.06	0	1.06	5.02	0	13.84	0	0	25.3	1.39	23.9	60.92	19.13	41.79	50.09	198.01	-24.79	10.39	0	10.39	
6/30/2015 11:59:59 PM	499752	12.25	4.84	2.21	66.12	3.68	9.26	8.52	0	0	0	0	0	0.02	0.13	18.39	0	0.02	35.77	0.67	35.1	50.86	1.98	48.88	81.34	227.4	-45.57	0	0	0	
6/30/2015 11:59:59 PM	499855	13.65	6.46	3.95	76.66	3.19	26.19	9.65	3.82	1.16	1.02	0	1.02	16.53	0.65	4.4	0.03	0.27	68.34	2.57	65.77	85.74	7.48	78.26	53.41	78.15	14.93	11.12	0	11.12	
6/30/2015 11:59:59 PM	500256	3.15	0	0.82	70.35	1.6	11.15	1.6	0	0	7.45	0	7.45	0	53.81	2.86	-0.27	-3.76	39.85	0	39.85	57.52	0.01	57.51	81.67	204.95	-41.82	103.35	0	103.35	
6/30/2015 11:59:59 PM	500658	19.01	0	1.1	58.97	0	5.9	0	0	0	0	0	0	9.09	0	10.89	0	0	13.61	0.09	13.52	27.77	3.3	24.46	69.12	507.88	-55.51	0	0	0	
6/30/2015 11:59:59 PM	501039	16.93	2.49	7.33	42.83	0	16.86	2.49	0	0	0	0	0	28.41	0	4.99	0	0	35.5	1.52	33.99	47.21	2.82	44.4	60.98	171.76	-25.48	0	0	0	
6/30/2015 11:59:59 PM	501105	22.45	10.84	9.73	61.59	1.02	7.19	11.86	0.21	0.14	0	0.36	0.36	11.63	3.28	56.7	0.01	0.13	34.61	3.98	30.64	39.35	6.96	32.39	73.26	211.65	-38.64	0	4.17	4.18	
6/30/2015 11:59:59 PM	501132	19.13	7.97	5.49	71.31	5.6	33.96	13.57	0	0	4.97	0	4.97	38.09	0	8.64	0	0	68.36	9.86	58.49	77.3	27.74	49.56	42.37	61.99	25.98	43.02	0	43.02	
6/30/2015 11:59:59 PM	501459	7.83	3.29	1.85	77.56	0.92	6.87	4.22	3.37	0.37	0.23	0	0.23	4.11	8.38	27.02	0.08	0.55	31.32	0.85	30.47	65.55	7.52	58.02	53.72	171.51	-22.4	1.64	0	1.64	
6/30/2015 11:59:59 PM	501655	31.36	7.84	21.53	58.41	7.72	23.1	15.56	0.9	0.06	0	0	0	15.57	0	14.41	0	0	71.09	2.5	68.58	78.32	11.09	67.24	58.97	82.95	12.12	0	0	0	
6/30/2015 11:59:59 PM	501758	14.55	0.14	6.31	59.02	0.37	15.45	0.51	2.89	2.22	0	0	0	8.1	9.71	11.33	0.16	2.67	37.42	2.14	35.28	52.74	9.12	43.62	45.96	122.82	-8.54	0	0	0	
6/30/2015 11:59:59 PM	501767	14.87	5.32	5.44	60.4	18.38	14.45	23.7	1.58	1.49	0	0	0	15.48	0.09	6.49	0	0	50.59	1.32	49.27	54.27	5.06	49.22	51.68	102.15	-1.09	0	0	0	
6/30/2015 11:59:59 PM	501815	15.59	2.82	5.42	71.51	4.01	12.3	6.83	0	0	0	0	0	8.77	0	29.35	0	0	46.17	3.64	42.53	64.35	9.12	55.23	63.3	137.11	-17.13	0	0	0	
6/30/2015 11:59:59 PM	502111	0	0	0	90.08	0	9.21	0	0	0	1.86	0	1.86	4.41	0	6.9	0	0	57.78	13.44	44.34	82.34	35.81	46.53	21.54	37.27	36.25	8.67	0	8.67	
6/30/2015 11:59:59 PM	502353	14.48	6.06	3.56	29.92	0	2.75	6.06	0	0	0	0	0	20.78	0	3.8	0	0	25.47	2.4	23.07	38.36	5.87	32.48	75.75	297.43	-50.28	0	0	0	
6/30/2015 11:59:59 PM	502447	45.7	20.32	19.18	40.16	2.89	18.05	23.21	1.11	1.11	5.18	0	5.18	20.71	0	5.71	0	0	66.3	7.35	58.94	71.49	13.49	58	60	90.5	6.3	37.92	0	37.92	
6/30/2015 11:59:59 PM	502559	13.04	2.13	8.65	68.28	14.76	17.74	16.89	0.77	0.54	0	0	0	14.43	0.77	5.5	0.04	0.39	52.67	3.9	48.77	65.59	8.56	57.04	73.06	138.72	-20.39	0	0	0	
6/30/2015 11:59:59 PM	502652	2.55	0.84	1.37	50.29	2.48	33.39	3.33	0	0	0	0	0	0	31.46	3.57	-0.94	-6.09	43.02	0.25	42.77	47.49	8.9	38.59	59.52	138.36	-16.5	0	0	0	
6/30/2015 11:59:59 PM	502746	39.08	4.75	25.34	52.65	0.6	16.58	5.35	0	0	0	0	0	10.15	0	13.22	0	0	70.37	4.38	65.99	80.24	12.96	67.29	57.81	82.16	12.55	0	0	0	
6/30/2015 11:59:59 PM	502849	15.77	6.74	2.43	70.3	4.87	24.24	11.62	6.35	5.59	0	0.05	0.05	24.88	0	13.89	0	0	60.14	1.42	58.73	74.26	7.92	66.34	61.94	102.99	-1.8	0	0.57	0.57	
6/30/2015 11:59:59 PM	503547	10.66	3.88	5.98	63.43	6.51	17.63	10.39	0	0	0	0	0	30.78	0.03	0.83	0	0	43.78	3.42	40.36	56.69	11.77	44.91	61.64	140.78	-17.86	0	0	0	
6/30/2015 11:59:59 PM	503640	6.53	0	5.09	67.71	0.77	23.98	0.77	0	0	0	0	0	5.31	27.83	0.39	0.08	0.38	39.33	0	39.33	60.89	0	60.89	55.29	140.56	-15.95	0	0	0	
6/30/2015 11:59:59 PM	504142	27.23	0	9.06	63.45	0.07	11.21	0.07	0	0	0.24	0	0.24	37.11	0.11	5.37	0	0	40.59	2.96	37.62	63.53	7.29	56.24	68.59	169.01	-28.01	2.77	0	2.77	
6/30/2015 11:59:59 PM	504311	22.75	8.38	9.17	66.42	7.32	24.77	15.7	1.1	1.1	0	0.01	0.01	18.31	0	12.04	0	0	66.4	11.04	55.36	80.13	22.36	57.77	46.11	69.44	20.3	0	0.15	0.15	
6/30/2015 11:59:59 PM	504535	18.18	0.13	0.17	59.18	0	3.21	0.13	0	0	0.8	0	0.8	26.11	0	5.38	0	0	22.44	0	22.44	34.83	0.38	34.45	58.47	260.53	-36.03	4.97	0	4.97	
6/30/2015 11:59:59 PM	504647	18.34	0.37	1.15	73.95	1.51	17.44	1.88	0	0	0	0	0	1.83	28.61	4.82	0.28	1.91	43.56	1.75	41.82	60.69	8.78	51.92	64.13	147.21	-20.56	0	0	0	
6/30/2015 11:59:59 PM	504713	19.82	7.6	8.08	50.13	2.83	5.15	10.42	16.4	12.69	0.1	0.6	0.7	13.68	11.17	71.53	0.03	0.4	43.6	1.45	42.15	53.52	3.68	49.83	62.96	144.41	-19.36	1.22	7.6	8.82	
6/30/2015 11:59:59 PM	505242	40.22	6.84	18.74	47.64	1.19	23.64	8.03	1.7	1.7	0.18	0	0.18	50.23	0	0.09	0	0	60.02	3.32	56.7	78.18	15.62	62.56	58.22	96.99	1.81	2.04	0	2.04	
6/30/2015 11:59:59 PM	505550	13.03	0.2	1.12	68.43	8.32	10.68	8.52	7.8	4.03	0	0.66	0.66	24.69	0	8.29	0	0	43.21	10.36	32.85	64.7	17.93	46.77	56.45	130.65	-13.24	0	5.94	5.94	
6/30/2015 11:59:59 PM	505831	25.23	0	0.64	56.12	0.07	3.7	0.07	0	0	4.68	0	4.68	14.27	0	9.6	0	0	15.08	0.14	14.94	45.6	4.22	41.38	55.88	370.6	-40.8	35.9	0	35.9	
6/30/2015 11:59:59 PM	505916	27.29	9.7	7.67	51.79	2.76	7.87	12.46	3.67	1.43	0	0	0	15.2	0.21	8.35	0	0	48.93	7.11	41.82	66.49	12.95	53.54	66.44	135.79	-17.51	0	0	0	
6/30/2015 11:59:59 PM	506052	12.55	2.65	0.43	72.53	3.01	5.21	5.66	0.98	0.98	0	0	0	10.94	0	7.14	0	0	19.38	2.56	16.82	47.98	13.91	34.07	42.14	217.44	-22.76	0	0	0	
6/30/2015 11:59:59 PM	506249	10.87	1.85	2.61	80.64	0.47	11.8	2.33	1.7	0.58	0	0.4	0.4	12.69	0	26.22	0	0	42.59	0.19	42.4	67.81	1.37	66.44	62.79	147.42	-20.2	0	4.5	4.5	
6/30/2015 11:59:59 PM	506922	20.36	10.93	4.29	67.67	5.65	30.85	16.59	3.34	2.27	0	0	0	13.88	4.77	30.04	0.02	0.24	64.54	5.26	59.27	72.4	8.75	63.66	61.59	95.44	2.94	0	0.03	0.03	
6/30/2015 11:59:59 PM	507068	15.39	3.8	8.38	71.31	0.95	11.93	4.75	0	0	1.93	0.04	1.97	27.73	0	16.21	0	0	50.41	0.58	49.83	67.78	2.21	65.58	78.28	155.3	-27.88	21.84	0.44	22.28	
6/30/2015 11:59:59 PM	507152	14.46	0.08	2.25	79.13	3.66	17.93	3.74	0.03	0	0.29	0	0.29	15.41	0	10.54	0	0	58.16	0	58.16	80.14	3.13	77.01	71.76	123.39	-13.6	2.92	0	2.92	
6/30/2015 11:59:59 PM	507330	9.79	1.59	1.78	46.87	3.24	10.47	4.83	9.38	6.13	0	0	0	19.1	0	6.98	0	0	31.04	1.61	29.43	48.78	8.31	40.47	62.93	202.73	-31.89	0	0	0	
6/30/2015 11:59:59 PM	507349	13.82	0.85	3.41	71.37	5.28	25.36	6.13	5.3	4.54	0	0	0	34.91	0	15.24	0	0	53.12	6.54	46.58	70.09	9.44	60.66	54.37	102.36	-1.25	0	0	0	
6/30/2015 11:59:59 PM	507479	8.65	1.58	3.18	17.71	0	2.22	1.58	0	0	0	0	0	9.66	0	0.32	0	0	12.12	0	12.12	14.43	0	14.43	88.35	729.15	-76.23	0	0	0	
6/30/2015 11:59:59 PM	507509	52.26	28.5	15.16	39.42	4.71	10.4	33.21	0.61	0.61	0	0.73	0.73	6.5	1.42	23.11	-0.01	-0.08	71.04	10.61	60.43	77.95	17.36	60.59	57.44	80.85	13.6	0	9.24	9.24	
6/30/2015 11:59:59 PM	508270	66.33	64.55	1.43	11.49	4	5.58	68.55	0	0	0.23	0	0.23	0	4.91	0.93	-0.05	-0.6	76.8	0	76.8	77.13	0	77.13	91.29	118.87	-14.49	2.94	0	2.94	
6/30/2015 11:59:59 PM	508346	23.37	4.22	6.72	63.02	1.61	6.44	5.83	4.7	3.42	0.08	0.23	0.31	19.99	0	12.28	0	0	48.04	3.15	44.89	70.35	12.3	58.05	56.3	117.19	-8.26	0.81	2.21	3.02	
6/30/2015 11:59:59 PM	508355	16.65	0	1.54	58.68	1.9	2.99	1.9	0	0	0	0	0	4	0	11.1	0	0	21.31	2.13	19.18	46.64	6.71	39.92	54.23	254.42	-32.91	0	0	0	
6/30/2015 11:59:59 PM	508841	13.3	0.05	4.3	74.2	0	3.9	0.05	0	0	0.41	0	0.41	6.81	1.75	13.72	0	0	20.12	1.02	19.09	67.26	6.39	60.87	66.35	329.79	-46.23	3.59	0	3.59	
6/30/2015 11:59:59 PM	509642	6.23	1.87	0.75	80.21	18.04	11.86	19.91	0	0	0	0	0	0	27.48	1.97	-0.1	-1.01	51.58	2.31	49.28	67.99	12.89	55.1	60.07	116.45	-8.48	0	0	0	
6/30/2015 11:59:59 PM	509811	24.44	2.36	5.71	60.97	1.05	9.37	3.41	3.29	1.11	0	0.09	0.09	15.14	0.04	15.83	0	0	33.99	1.62	32.37	47.35	5.55	41.81	45.33	133.37	-11.34	0	0.75	0.75	
6/30/2015 11:59:59 PM	509857	30.49	5.12	6.5	49.49	1.84	13.69	6.96	1.33	0	1.24	0	1.24	31.53	0	2.66	0	0	35.52	2.42	33.1	49.92	8.26	41.65	56.86	160.08	-21.34	12.27	0	12.27	
6/30/2015 11:59:59 PM	509950	33.44	8.55	14.63	54.95	4.01	15.39	12.56	1.07	0.85	0	1.45	1.45	28.62	0	23.6	0	0	57.09	3.97	53.11	72.64	8.2	64.44	59.83	104.8	-2.74	0	18.45	18.45	
6/30/2015 11:59:59 PM	510330	23.91	4.21	2.54	60.15	1.83	18.8	6.05	4.27	3.13	0.99	0	0.99	39.47	0	6.65	0	0	36.17	7.27	28.9	62.81	20.93	41.88	37.88	104.73	-1.71	6.78	0	6.78	
6/30/2015 11:59:59 PM	510648	23.5	0.13	0.49	63.38	0	12.81	0.13	1.38	0.25	0	0	0	15.29	3.76	76.8	0.12	1.19	30.82	1.67	29.15	66.48	8.16	58.32	68.16	221.14	-37.34	0	0	0	
6/30/2015 11:59:59 PM	510871	35.55	23.91	8.42	49.8	1.56	5.68	25.47	0.23	0.23	0	0.21	0.21	15.65	0	19.12	0	0	53.13	1.27	51.87	61.42	14.45	46.97	38.39	72.25	14.75	0	1.61	1.61	
6/30/2015 11:59:59 PM	510938	13.5	2.57	4.82	76.22	2.46	24.9	5.03	0	0	0.89	0.01	0.89	39.58	1.39	8.16	0.06	0.54	56.1	1.49	54.6	72.66	7.39	65.27	66.43	118.42	-10.33	7.46	0.06	7.52	
6/30/2015 11:59:59 PM	510947	17.09	9.05	3.74	66.65	13.83	16.74	22.88	0.56	0	0	0	0	15.37	0	20.11	0	0	55.27	2.3	52.98	71.94	10	61.94	46.65	84.39	8.63	0	0	0	
6/30/2015 11:59:59 PM	511618	28.54	2.85	9.82	61.38	0.66	22.47	3.52	0	0	1.33	0	1.33	42.1	0	3.79	0	0	60.97	8.92	52.05	76.02	16.82	59.2	48.18	79.02	12.79	12.94	0	12.94	
6/30/2015 11:59:59 PM	511832	18.57	1.51	2.31	58.47	2.79	9.9	4.3	0.14	0	0	0	0	6.81	0	3.67	0	0	24.95	1.91	23.03	35.84	10.92	24.93	28.62	114.72	-3.67	0	0	0	
6/30/2015 11:59:59 PM	513050	18.49	1.18	10	72.08	0.99	8.93	2.17	0.35	0.35	1.37	0	1.37	10.81	0	18.53	0	0	38.8	0.57	38.23	60	4.04	55.97	67.1	172.95	-28.3	14.27	0	14.27	
6/30/2015 11:59:59 PM	513256	13.4	3	5.1	75.57	4.54	23.36	7.53	2.94	2.15	0	0.03	0.03	18.23	0	16.33	0	0	57.08	4	53.08	71.53	10.91	60.62	64.12	112.33	-7.04	0	0.26	0.26	
6/30/2015 11:59:59 PM	513322	24.39	2.68	7.84	60.81	0.02	8.15	2.71	0	0	0	0	0	8.57	9.56	9.74	0.23	1.95	47.34	1.05	46.29	62.21	2.75	59.46	60.73	128.28	-13.39	0	0	0	
6/30/2015 11:59:59 PM	513340	38.25	22.25	9.01	47.56	2.19	14.01	24.44	0	0	0	0.04	0.04	11.24	0	5.1	0	0	59.32	16.24	43.08	65.6	29.65	35.95	48.26	81.37	11.05	0	0.44	0.44	
6/30/2015 11:59:59 PM	513546	31.24	9.86	8.64	59.52	1.92	14.65	11.78	3.24	3.24	0	0	0	37.27	0	7.61	0	0	63.18	2.66	60.52	80.43	11.03	69.4	64.59	102.23	-1.41	0	0	0	
6/30/2015 11:59:59 PM	513854	30.63	4.59	23.98	60.26	9.53	22.46	14.12	0	0	0	0	0	34.27	0	3.04	0	0	73.51	0.03	73.48	81.21	8.61	72.6	59.82	81.38	13.69	0	0	0	
6/30/2015 11:59:59 PM	513920	55.2	26.23	14.5	30.2	3.55	20.1	29.78	10.09	9.41	0	0	0	62.82	0	3.04	0	0	76.89	0.36	76.53	79.54	6.75	72.79	71.18	92.57	5.71	0	0	0	
6/30/2015 11:59:59 PM	514048	16.83	0.25	0.55	70.59	3.88	27.02	4.13	1.06	1.06	3.22	0	3.22	0	21.39	9.14	0.19	1.79	43.92	4.96	38.96	58.16	9.42	48.73	54.65	124.43	-10.73	29.9	0	29.9	
6/30/2015 11:59:59 PM	514057	3.34	0	0	32.26	0	0.54	0	0	0	0	0	0	0	0	0.28	0	0	13.48	0	13.48	25.2	10.95	14.25	53.73	398.68	-40.26	0	0	0	
6/30/2015 11:59:59 PM	514066	7.18	4.41	2.39	83.19	6.38	45.72	10.79	4.68	4.26	0	0	0	40.6	0	18.14	0	0	73.02	0.13	72.9	83.27	1.55	81.72	80.57	110.34	-7.55	0	0	0	
6/30/2015 11:59:59 PM	514132	24.99	5.7	2.68	60.65	0	6.81	5.7	0	0	1.52	0	1.52	13.63	0	6.91	0	0	43.49	6.97	36.52	66.2	21.35	44.86	49.7	114.27	-6.21	14.85	0	14.85	
6/30/2015 11:59:59 PM	514356	15.15	0.77	9.25	39.11	0	2.27	0.77	0	0	0	0	0	0.04	0	7.84	0	0	19.44	8.89	10.55	35.75	16.03	19.73	47.25	243.06	-27.81	0	0	0	
6/30/2015 11:59:59 PM	514440	25.81	14.09	3.76	55.75	3.42	11.96	17.51	0	0	2.19	0	2.19	33.07	0	7.53	0	0	47.75	0.09	47.66	68.77	5.2	63.57	59.79	125.2	-12.03	19.27	0	19.27	
6/30/2015 11:59:59 PM	514655	15.35	0.96	6.31	79.09	0.03	12.7	0.99	1.15	1.04	0	0	0	32.94	0	12.4	0	0	47.24	2.05	45.19	68.25	7.73	60.52	71.91	152.23	-24.67	0	0	0	
6/30/2015 11:59:59 PM	514936	31.51	13.79	9.48	32.54	5.3	11.05	19.09	0.29	0.18	0	0	0	2.64	0	3.33	0	0	43.47	1.5	41.97	53.61	11.42	42.19	59.88	137.75	-16.41	0	0	0	
6/30/2015 11:59:59 PM	515054	12.29	5.01	3.02	58.11	2.53	8.28	7.55	0	0	5.58	0	5.58	14.65	0	1.1	0	0	30.49	0.8	29.69	59.28	3.98	55.3	45.4	148.9	-14.91	63.21	0	63.21	
6/30/2015 11:59:59 PM	515979	21.69	5.36	3.02	32.44	0	3.17	5.36	0	0	0	0	0	0	11.16	1.56	-0.07	-0.35	16.27	0.06	16.21	24.02	6.02	18	49.69	305.35	-33.42	0	0	0	
6/30/2015 11:59:59 PM	516154	4.89	0.14	3.84	88.79	2.68	22.95	2.82	0	0	0	0	0	0	0.31	34.06	0	0	42.39	11.2	31.19	48.53	19.18	29.36	42.12	99.36	0.27	0	0	0	
6/30/2015 11:59:59 PM	516855	10.76	0.05	3.54	77.78	0.13	7.1	0.17	0	0	0.4	0	0.4	7.2	0	12.14	0	0	29.02	1.94	27.08	59.45	13.8	45.65	45.76	157.69	-16.74	3.62	0	3.62	
