Reporting Period	ID RSSD	UBPR1795	UBPR3123	UBPR4635	UBPRC233	UBPRD582	UBPRE006	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE386	UBPRE388	UBPRE390	UBPRE391	UBPRE395	UBPRE397	UBPRE398	UBPRE399	UBPRE400	UBPRE401	UBPRE402	UBPRE404	UBPRE405	UBPRE406	UBPRE407	UBPRE408	UBPRE409	UBPRE410	UBPRE411	UBPRE412	UBPRE413	UBPRE543	UBPRE586	UBPRE587	UBPRE594	UBPRFB60	UBPRFB61	UBPRFB64	UBPRFB66	UBPRFB69	UBPRFB70	
9/30/2015 11:59:59 PM	408875	1751	11171	1993	0	0	0.28	0.43	3.25	4.78	2.07	2.07	545756	17.4	0.49	0.06	2.17	0.45	0	0		0.54	0		0			0		-4.65		0		0	0	0	0	0.54		0				
9/30/2015 11:59:59 PM	409265	2	89	3	0	0	0.07	0.03	69.5	33.38	1	1	8745	2.78	0.05	0.02		0.09			0	0.19			0		0	0		0.06		-7.11					0	0.19		0.14				
9/30/2015 11:59:59 PM	410159	2	110	6	0	0	0.1	0.03	97	41.25	1	1	10231	133.33	0.08	0.05	3.55	0			0	0			0		0	0		0.21		0					0	0		0				
9/30/2015 11:59:59 PM	410560	-1	808	0	0	0	0	0			0.65	0.65	118095	133.33	0	0		0	0	0	0	0		0	0		0	0	0	-0.04		0		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	410748	15	3211	37	0	0	0.03	0.01	194.2	160.55	1.63	1.63	196090	16.67	0.03	0.01	1.38	0.03		0	0	0.04	0	0	0			-0.24		0		0		0	0		0	0.04	0	0				
9/30/2015 11:59:59 PM	410917	434	3330	539	0	0	0.11	0.29	8.83	5.75	1.55	1.55	197743	29.11	0.36	0.07	1.15	0.1		0	0	0.22	0.97	0	-0.02		0	2.13		0.84		0		0	0	-0.03	0	0.17	0.58	1.09				
9/30/2015 11:59:59 PM	410944	0	248	2	0	0	0	0			1	1	22222	88.89	0.01	0.01	2.36	0.02			0	0.06	0	0	0		0	-0.09		0		0				0		0.06	0	0				
9/30/2015 11:59:59 PM	411053	-8	193	8	0	0	-0.21	-0.06			1.15	1.15	17291	125.49	0.06	0.12	2.17	0.09		0	-0.04	0	0	0	0.31		0	0		-3.29				0	0	0.32	0	0	0	0				
9/30/2015 11:59:59 PM	411062	37	417	87	0	0	0.05	0.14	26.16	8.45	1.18	1.18	34127	125.78	0.34	0.2	3.42	0		0	0	0			0		0	-0.17		0.79				0		0		0	0	0.21				
9/30/2015 11:59:59 PM	411174	109	532	109	0	0	0.18	0.51	0.88	3.66	1.89	1.89	28224	0	0.51	0	1.09	0.53		0	0	0.71	0	0	0			0		0		0		0	0		0	0.71	0	0				
9/30/2015 11:59:59 PM	411231	61	814	96	0	0	0.33	0.33	11.56	10.01	3.4	3.4	24821	15.15	0.52	0.19	1.54	-0.11		0	-0.43	-0.07	0	0	-0.06		0	-0.17		2.37		0			0		-0.06	0	-1.53	2.81				
9/30/2015 11:59:59 PM	411240	18	307	20	0	0	0.07	0.08	30.28	12.79	0.96	0.96	31392	266.66	0.08	0.01	1.55	0.14	0	0	0	0.51	0		0		0	-0.15		0		0		0	0	0	0	0.58	0	0				
9/30/2015 11:59:59 PM	411473	946	8601	1358	0	0	0.03	0.2	5.13	6.82	1.44	1.41	641165	13.76	0.28	0.09	1.01	0.18	0	-0.01	0	0.32	2.8	0	0.04			0.67		0		0		0	-0.01	0	0.06	0.11	0.56	0				
9/30/2015 11:59:59 PM	411512	394	3092	399	0	0	0.2	0.19	6.25	5.89	1.07	1.07	269569	2.89	0.2	0	6.41	0.24	0	0	0	0.81	0	0	0		0	0	0	-0.42		0		0	0	0	0	1.29	0	-2.21	0		0	
9/30/2015 11:59:59 PM	411549	13	272	13	0	0	0	0.06	25.77	15.69	0.91	0.91	28956	0	0.06	0	8.5	0			0	0			0		0	0		0.55		0				0		0		0.72				
9/30/2015 11:59:59 PM	411576	95	185	100	0	0	0.22	0.28	2.53	1.46	0.41	0.41	44528	10.42	0.3	0.01	1.25	0.04		0	0	0.05	0	0	0			1.81		1.86		0		0	0	0	0	0.05	0	4.77				
9/30/2015 11:59:59 PM	411624	30	1248	71	0	0	0.15	0.04	28.17	31.2	1.44	1.43	92025	27.2	0.1	0.06	1.04	0.02		0	0	0.16	0	0	-0.25		0	0.65	0	0.09		0		0	0	-0.28	0	0.15	0.91	0.19				
9/30/2015 11:59:59 PM	411651	-6	1156	13	0	0	0.01	-0.01			1.23	1.23	90641	180.95	0.02	0.03		0			0	0			0		0	0	0	0.08		-0.74				0	0	0	0	0.08				
9/30/2015 11:59:59 PM	412153	4	1356	11	0	0	0.06	0	533.25	254.26	0.77	0.77	166453	29.17	0.01	0.01	79.76	0	0	0	0	0	0	0	0		0	0.01		0.02		3.57		0		0	0	0	0	-0.04				
9/30/2015 11:59:59 PM	412452	46	185	46	0	0	0.18	0.26	9.5	3.02	0.71	0.71	23574	0	0.26	0	3.56	0	0	0	0	0	0	0	0		0	0		0		49.26		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	412555	2	1095	5	0	0	0.19	0	1055.5	410.64	1.64	1.64	63700	30.77	0.01	0.01	68.44	0		0	0	0	0		0		0	-0.03	0	0.22				0			0	0		0				
9/30/2015 11:59:59 PM	412667	24	892	28	0	0	0.05	0.04	69.46	27.88	0.93	0.93	84189	5.23	0.04	0.01		0		0	0	0			0		0	-0.01		0.94		0			0	0	0	0	0	5.28				
9/30/2015 11:59:59 PM	412751	3164	35911	4433	0	0	0.16	0.18	19.61	8.51	1.51	1.51	2281233	30.88	0.26	0.07	3.59	-0.03		-0.03	0	0.02	-0.07	-0.57	-0.12		0	0.37		10.32		0		0	-0.04	-0.01	-0.31	0.03	-0.25	1.15		0		
9/30/2015 11:59:59 PM	412845	-96	2120	74	0	0	0.03	-0.07			1.01	1.01	196563	147.18	0.05	0.12	2.02	-0.06	0	0	0	-0.15	0	0	0		0	-0.3	0	-0.01		1.45		0	0	0	0	-0.15	-0.15	-0.12			0	
9/30/2015 11:59:59 PM	412872	1	108	1	0	0	0	0	63	81	0.35	0.35	31106	0	0	0	2.7	0		0		0	0		0			0		0.82	2.92	0		0		0	0	0	0	0				
9/30/2015 11:59:59 PM	413141	1143	10941	1427	0	0	0.26	0.24	17.91	7.18	1.54	1.54	647041	16.07	0.29	0.06	0.35	0.22		0.16	0	0.27	0	0.09	-0.09			0		1.06		0			0.16	0.25	-0.32	0.28	0.22					
9/30/2015 11:59:59 PM	413208	96334	677753	125729	0	0	0.07	0.17	9.25	5.28	0.85	0.85	77643700	23.08	0.22	0.05	0.64	0.09	0	-0.27		0.16	0.19	0.02	0.01		0	0.18	0	3.67	3.93	-0.02	0	0	-0.27	0	0.01	0.15	1.37	3.69	0		0	
9/30/2015 11:59:59 PM	413347	0	302	0	0	0	0.09	0			1	1	28658	0	0	0	4.65	0		0	0	0	0		0			0		0		0		0	0	0	0	0		0				
9/30/2015 11:59:59 PM	413543	-124	1245	6	0	0	0.06	-0.2			1.49	1.49	81726	8666.45	0.01	0.21	1245	0		0	0	0	0	0	0		0	-1.98		0.11	2.84	0		0			0	0	0	0				
9/30/2015 11:59:59 PM	413646	354	2106	413	0	0	0.27	0.2	11.18	4.46	0.85	0.85	240052	17.21	0.23	0.03	0.38	-0.01		0	0	-0.04	0	0	0.04		0	0.75		0.42	0.5	0		0	0	0.04	0	-0.05	0	0.08				
9/30/2015 11:59:59 PM	413673	174	945	264	0	0	0.13	0.28	3.57	4.07	1.11	1.11	82078	14.78	0.43	0.15	0.6	0.39		0	0	0.75	2.32	0	-0.34			-0.95		-0.03		0		0	0	-0.49	0	0.7	0	0				
9/30/2015 11:59:59 PM	413730	0	97	0	0	0	0	0			1.19	1.19	7721		0	0		0			0	0		0	0		0	0		0		0				0		0	0	0				
9/30/2015 11:59:59 PM	413758	6	963	12	0	0	0.17	0.01	293.67	120.38	1.1	1.1	94555	25.81	0.02	0.01		0			0	0			0		0	-0.05	0	0.27		0					0	0		0.48				
9/30/2015 11:59:59 PM	413851	4	233	4	0	0	0.03	0.03	98	43.69	1.17	1.17	18889		0.03	0		0			0	0			0		0	0		1.19	0	0					0	0		1.34				
9/30/2015 11:59:59 PM	414102	179	2402	230	0	0	0.23	0.12	19.7	10.06	1.17	1.17	195540	19.48	0.16	0.03	0.34	0.05		0		0.06		0	0			0		2.77		14.61		0	0	0	0	0.05	0.09	0.93				
9/30/2015 11:59:59 PM	414652	691	1079	713	0	0	0.85	1.17	2.16	1.17	1.3	1.3	79073	7.03	1.2	0.04	3.51	0.05	0	0	0	0.28		0	0		2.96	0.12	0	-0.14	0.37	3.7		0	0	0	0	0.28	0	-0.05				
9/30/2015 11:59:59 PM	414764	298	2284	601	0	0	0.27	0.33	10.64	5.75	1.8	1.8	119726	46.44	0.67	0.34		0		0	0	0	0		0		0	1.35		0.34		49.25		0	0	0	0	0	0	0.09				
9/30/2015 11:59:59 PM	414858	29	978	61	0	0	0.02	0.05	39.17	25.29	1.23	1.23	77468	92.75	0.1	0.06	16.86	0		0	0	0		0	0			0.12		0.36		0		0	0	0	0	0	0	0.35				
9/30/2015 11:59:59 PM	415677	762	1020	913	0	415	-0.07	0.57	8.59	1	0.84	0.61	178255	10.39	0.68	0.11	0.16	0.57		-0.5		0.79	0.46	0	0			0.11	71.15	0.06				-0.21	-0.69	0	0	0.82	0.68	0			82.2	
9/30/2015 11:59:59 PM	415770	27	203	27	0	0	-0.02	0.05	5.33	5.64	0.27	0.27	74949	0	0.05	0	0.67	0.05		0		0		5.28	0					0					0	0	0	0	0	0				
9/30/2015 11:59:59 PM	415855	0	75	8	0	0	0.03	0			0.65	0.65	10595	76.19	0.1	0.1	0.59	0			0	0			0		0	0		0						0	0	0		1.91				
9/30/2015 11:59:59 PM	416245	841	47212	2643	0	0	0.02	0.04	50.05	42.1	1.84	1.83	2508562	32.6	0.14	0.1	6	0.07	0	-0.27	0	0.08	0.1	-0.07	0.16		0	-0.09		0.54	0	0		-0.07	-0.31	0.39	-0.02	0.06	0.37	-0.12	0			
9/30/2015 11:59:59 PM	416272	71	671	193	0	0	0.13	0.23	6.18	7.09	1.6	1.6	41005	178.75	0.63	0.4	1.97	0.04		-0.82		0.11	-0.15	0	-0.05			24.07		0.41		17.78		0	-3.04	-0.05		0.12	0	-0.84				
9/30/2015 11:59:59 PM	416339	28	406	28	0	0	0.07	0.06	15.07	10.88	0.65	0.65	62201	0	0.06	0	13.1	0		0	0	0	0	0	0		0	0.51	0	0		0		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	416357	0	277	0	0	0	0	0			0.96	0.96	26605	0	0	0	3.04	0			0	0			0		0	0		0							0	0		0				
9/30/2015 11:59:59 PM	416656	90	3754	236	0	0	0.16	0.07	39.24	31.28	2.18	2.18	165998	76.04	0.19	0.12	4.22	0.09	0	1.18	0	0.08	0	0	0		0.48	0	0	-0.37	0	0		1.18		0	0	0.08	0	-0.36				
9/30/2015 11:59:59 PM	416674	77	3434	117	0	0	0	0.04	22.17	33.45	1.42	1.42	230608	253.96	0.07	0.02	0.91	0.01	12.02	-0.05	0	0	-0.13	0	0.04			0.57		0.42	1.84	0		0	-0.11	0.03	0.07	0	0.19	0				
9/30/2015 11:59:59 PM	416973	-2	428	3	0	0	0.01	-0.01			0.99	0.98	42945	5.21	0.01	0.02	0.7	0		0	0	0	0	0	0			0		-0.34		0		0	0		0	0	0	0				
9/30/2015 11:59:59 PM	417626	696	3077	740	0	0	0	0.22	13.55	3.32	0.72	0.72	418004	45.83	0.24	0.01	1.84	0.26		1.99		0.04	0	0.91	0		0	-0.04		-0.25		0		0	4.91	0	0	0.04	0	-0.38				
9/30/2015 11:59:59 PM	417710	1	461	8	0	0	0.06	0	420	345.76	1.12	1.12	39722	25.22	0.03	0.02	1.24	0		0	0	0		0	0			0		0		0.72		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	418100	-8	2751	5	0	0	0.03	0			1.26	1.26	221951	78.79	0	0.01	0.22	0		0		0	0	0	0			-0.11		-0.36				0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	418249	2	11595	8	0	0	0	0	6080.5	4348.23	2.28	2.28	501830	4.35	0	0	15.3	0		0	0	0	0	0	0.01		0	0		-0.04		0		0	0	0.02	0	0	0.05	0	0			
9/30/2015 11:59:59 PM	418436	1	80	1	0	0	0	0.02	78	60	1.11	1.11	7827		0.02	0		0		0	0	0			0		0	0		0.14		0			0		0	0		0				
9/30/2015 11:59:59 PM	418856	-4	287	3	0	0	0	-0.04			1.99	1.99	12812	116.66	0.03	0.07		0		0	0	0			0			-0.36	0	0.47		0		0	0	0	0	0	0	1.75				
9/30/2015 11:59:59 PM	419255	41	1045	45	0	0	0.09	0.08	59.51	19.12	1.36	1.36	71960	5.03	0.08	0.01	6.61	0		0	0	0	0		0			0	0	0.27		0		0	0	0	0	0	0	0.33				
9/30/2015 11:59:59 PM	419406	1167	31257	2353	0	0	0.1	0.07	19.81	20.09	1.39	1.39	2176604	38.03	0.14	0.07	2.55	0.03	0	0	0	0.02	0.06	0	0.07		0	0.31		0.88		0.04		0	0	0.03	0.12	0	-0.61	-1.94				
9/30/2015 11:59:59 PM	419460	20	717	35	-119	0	0	0.03	31.35	26.89	1.28	0.86	85744	76.92	0.05	0.02	0.63	0.03		-0.01	0	0.07			-0.22			0		0.09		0.28		-0.05	0	0	-1.26	0.07	0	0				
9/30/2015 11:59:59 PM	419675	1432	4174	1792	0	0	0.15	0.64	2.26	2.19	1.36	1.35	296746	14.17	0.81	0.16	0.38	0.36	0	6.03	0	0.27	0	0	-0.04		0	2.2	0.42	3.48		2.3		7.29	5.55	0.04	-0.14	0.29	0.1	-0.25			0.41	
9/30/2015 11:59:59 PM	419947	11	301	23	0	0	0.09	0.06	55.27	20.52	1.16	1.16	25320	55.17	0.12	0.06	13.68	0.15			0	0		0	0		0	0		0.15		0					0	0		0				
9/30/2015 11:59:59 PM	420578	378	2048	467	0	0	0.01	0.29	5.41	4.06	1.14	1.14	176686	30.98	0.35	0.07	0.6	0.29		0	0	0.11		0	1.11			0.25		0.09				0	0	2.05	0	0.11	0	-0.09				
9/30/2015 11:59:59 PM	420644	87	3943	106	0	0	0	0.06	37.05	33.99	2.04	2.03	190561	13.4	0.07	0.01	2.79	0.06	0	0	0	0.25	0	0	0		0	-0.08		0.77	0.29	0		0	0	0	0	0.37	0	0				
9/30/2015 11:59:59 PM	420653	19	915	29	0	0	0.07	0.04	37.53	36.12	1.2	1.2	72091	4.63	0.05	0.02	7.38	0		0	0	0	0	0	0		0	0.16	0	0	0	3.35		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	420877	37	636	48	0	0	0	0.12	6.11	12.89	1.57	1.57	39884	122.22	0.16	0.04	0.73	0.15		0	0	0.21			0			0.06		-0.12		0		0	0	0	0	0.21	0	0				
9/30/2015 11:59:59 PM	421445	-59	755	23	0	0	0	-0.09			0.83	0.83	87944	48.81	0.03	0.12	0.95	-0.1		-5.65	0	0.13	0	0	0		0	0		-0.15		-0.03		-5.76	0		0	0.14	0	0.2				
9/30/2015 11:59:59 PM	421539	-16	724	78	0	0	0.1	-0.02			0.79	0.79	90914	25.58	0.11	0.14	4.5	-0.05		-0.14	0	-0.02		0	-0.03			0.06		-0.09		0		0	-0.17	-0.06	0	-0.02	0	0				
9/30/2015 11:59:59 PM	422059	1	361	3	0	0	0.03	0	266	270.76	1.12	1.12	30804	8.08	0.01	0.01	5.23	0		0	0	0		0	0		0	0	0	0		7.11		0		0	0	0		0				
9/30/2015 11:59:59 PM	422116	49	725	66	-12	0	0.03	0.15	9.69	11.1	1.55	1.55	42196	11.11	0.21	0.05	1.68	0.09		0	0	0.16	0	0	0			0		0.66	0	0		0	0	0	0	0.16	0	0.73				
9/30/2015 11:59:59 PM	422433	2170	9813	2418	0	0	0.26	0.35	7.86	3.39	1.15	1.15	819924	8.95	0.39	0.04	0.48	0.4	0	0.79	0	0.22	-0.87	8.72	0.06		1.97	0.01	0.25	0.99	1.93	0.5		-0.21	0.83	0.11	0.02	0.16	3.12	0.16			0.15	
9/30/2015 11:59:59 PM	422657	88	770	123	2	0	0.06	0.14	27.12	6.56	0.97	0.97	80985	57.61	0.2	0.06	1.19	0.03	0	0	0	0.11		0	-0.03			2.18	0	0.56		0.32		0		0	-0.03	0.11	0	0.41				
9/30/2015 11:59:59 PM	423159	-2	2383	257	0	0	0.16	0			2.17	2.17	108893	99.52	0.31	0.32	1.86	0.02		0	0	0.07			-0.04			0	0	-0.06		-0.08		0	0	-0.18	0	0.07	0	0.99				
9/30/2015 11:59:59 PM	423449	-334	4850	205	0	0	0.01	-0.14			1.48	1.48	318123	64.22	0.09	0.23	1.11	-0.24		-2.88	0	-0.01	0	0	-0.01		0	0.27		0.05		3.09		0	-3.17	-0.02	0	0	-0.06	-0.12				
9/30/2015 11:59:59 PM	423458	268	14361	410	0	0	0.08	0.03	74.51	40.19	1.01	1.01	1388180	67.38	0.04	0.01	90.32	0	0	0	0	0	0	0	0		0	0.14		-0.23		0.02		0	-0.01	0	0	0	0.03	-0.85				
9/30/2015 11:59:59 PM	423636	80	526	99	0	0	0.28	0.31	8.98	4.93	1.49	1.49	34937	3.52	0.38	0.07	7.01	0.34		0	0	0.61		0	0.05			0		0.35		0		0	0	0.05	0	0.62	0	0.92				
9/30/2015 11:59:59 PM	423739	706	8251	781	0	0	0.24	0.23	13.01	8.77	1.99	1.99	403907	7.37	0.26	0.02	0.68	0.13		0	0	0.03	0	0	0.25		0	0.66		0.63	3.5	0		0	0	-0.01	0.46	0.03	0	0.57				
9/30/2015 11:59:59 PM	423841	37	278	43	0	0	0.23	0.29	4.43	5.64	1.8	1.8	16834	16.33	0.34	0.05	0.31	-0.01		0	0	0			0		0	2.11		-0.42				0			0	0	0	-0.83				
9/30/2015 11:59:59 PM	424156	-20	852	1	0	0	0	-0.04			1.45	1.45	60673	133.33	0	0.05		-0.01		0	0	-0.05	0	0	0		0	-0.24	0	0		0		0	0	0	0	-0.05	0	0				
9/30/2015 11:59:59 PM	424240	14	1001	22	0	0	0.03	0.02	189.93	53.63	0.89	0.89	109268	355.55	0.03	0.01		0		0	0	0	0	0	0		0	0	0	0.16	2.87	0		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	424352	66	1375	78	0	0	0.17	0.14	19.64	15.63	2.12	2.12	62719	51.61	0.17	0.03	10.26	0		0		0			0		0	0		1.01		0		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	424437	0	130	0	0	0	0	0			0.99	0.99	13360		0	0	18.57	0			0	0	0		0		0			0						0	0	0	0	0				
9/30/2015 11:59:59 PM	424633	100	1076	111	0	0	0.02	0.23	8.61	8.07	1.86	1.86	57614	19.56	0.26	0.03	1.4	0	0	0	0	0	0		0			4.46		0.23		-0.06		0	0	0	0	0	0	0.07				
9/30/2015 11:59:59 PM	425050	0	151	0	0	0	0	0			0.96	0.96	15187	0	0	0	6.04	0			0	0			0		0	0		0						0		0		0				
9/30/2015 11:59:59 PM	425108	97	3217	103	0	0	0.15	0.05	17.23	24.87	1.3	1.29	240874	4.02	0.06	0	4.39	0.05	0	0		0.08	0	0	0			0.04		-0.11		1.51		0	0	0	0	0.09	0	0				
9/30/2015 11:59:59 PM	425818	350	3259	598	0	0	0.02	0.27	9.49	6.98	1.89	1.89	174810	48.06	0.46	0.19	0.83	0.19		1.81	0	0.21	0	0	-0.44			-0.01		0.73		0		-0.12	2.03	-1.19	0	0.21	0	0.02				
9/30/2015 11:59:59 PM	425845	-8	1236	2	0	0	0.16	-0.01			1.15	1.15	105452	38.09	0	0.01		0		0	0	0		0	0		-0.02	0		-0.03		0		0		0	0	0		0				
9/30/2015 11:59:59 PM	425911	185	7106	282	0	0	0.02	0.05	23.87	28.81	1.44	1.43	484295	55.03	0.08	0.03	15.15	0.09		0	0	0.22	0	0	0		0	-0.38		0.23		0		0	0	0	0	0.29	0	0				
9/30/2015 11:59:59 PM	425957	396	1290	399	0	0	0.32	0.61	2.5	2.44	1.48	1.48	86788	20	0.61	0	1.48	0		0	0	0		0	0		0	3.38		-0.04		1.55		0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	426057	-20	465	2	0	0	0.06	-0.09			1.48	1.48	29649		0.01	0.1	46.5	0		0		0		0	0			-0.46		0.34				0	0	0	0	0	0	0				
9/30/2015 11:59:59 PM	426141	22	62	26	0	0	0.09	0.3	16.18	2.11	0.63	0.63	9856	8.89	0.35	0.05		0.27		0	0	0.82			0		0.45	-0.73		0.44		0			0	0	0	0.83	0	-0.27				
9/30/2015 11:59:59 PM	426534	4476	15874	5222	0	0	0.28	0.36	9.4	2.66	0.95	0.95	1649110	17.28	0.42	0.06	0.93	0.14	0	0.17	0.02	0.31	0.74	0	0.05		0	1.15	0	0.82	2.33	0.66		0.41	0.03	0.06	0.05	0.25	-0.01	0.55			0	
9/30/2015 11:59:59 PM	426758	-26	513	4	0	0	0.02	-0.07			1.09	1.09	47084	148.14	0.01	0.08	1.09	0		0	-0.02	0	0		0		0	-1.34	0	0.16		0		0		0	0	0	0	0				
9/30/2015 11:59:59 PM	426945	-1	1373	17	0	0	0.2	0			1.83	1.82	71670	24	0.03	0.03	1.86	-0.03	0	-0.32	0	0	0	0	0			0		0.73	4.91	0		0	-0.42	0	0	0	0	0.36				
9/30/2015 11:59:59 PM	427241	395	2365	437	0	0	0.21	0.22	10.9	4.49	1.01	1.01	234727	10.33	0.25	0.02	2.05	0.2		0	0	0.27	0	0	0		0	0.43		0.48	-1.28	8.26		0	0	0	0	0.29	0	-0.04				
9/30/2015 11:59:59 PM	427353	461	4933	622	0	0	0.08	0.16	14.11	8.03	1.21	1.2	392631	7.03	0.21	0.05	1.75	0.09	0	0.02	0	0.23	0	0	0			0.17	0	1.85	0	0		0.04	0	0	0	0.25	0.16	0			0	
9/30/2015 11:59:59 PM	427858	-23	760	1	0	0	0	-0.05			1.36	1.36	56425	16.16	0	0.06	1.48	-0.02		-0.14		-0.02	0	0	0			0	0	-0.99	-3.23			-0.34	0	0	0	0	-0.33	0				
9/30/2015 11:59:59 PM	427960	7	473	10	0	0	0.05	0.02	60.43	50.68	1.03	1.03	45443		0.03	0.01	1.75	0		0	0	0	0	0	0			0		0.41		0		0	0	0	0	0	0	0.53				
9/30/2015 11:59:59 PM	428060	-23	6874	57	0	0	0.07	-0.01			1.23	1.23	528641	21.95	0.01	0.02		-0.02		-0.2	0	0		0	0		0	-0.01		0.57		0		0	-0.52	0	0	0	0	0				
9/30/2015 11:59:59 PM	428462	10	1539	26	0	0	0	0.01	132.7	115.43	1.12	1.12	133299	7.79	0.03	0.02	3.94	-0.03	0	0	0	0	0	0	-0.05		0	0.01	0	0.93		0.37		0	0	-0.09	0	0	0	0				
9/30/2015 11:59:59 PM	428471	164	141	174	0	0	0.17	0.53	2.65	0.64	0.34	0.34	41290	11.7	0.56	0.03	0.04	0.53		0		0.59		0	0					0				0	0	0	0	0.6	0	0				
9/30/2015 11:59:59 PM	428547	153	3505	171	-10	0	0.03	0.03	59.46	17.18	0.57	0.57	613671	1.67	0.04	0	7.21	0.02	0	0	0	0	0	0	0.03			0.07		0.01		0		0	0	0	0.05	0	0	0				
9/30/2015 11:59:59 PM	428631	-1	2139	21	0	0	0	0			1.38	1.38	155177	13.64	0.02	0.02	4.84	-0.01		0	0	-0.01	0	0	0		0	-0.04		0.09		-2.66		0	0	0	0	-0.01	0	0.18				
9/30/2015 11:59:59 PM	428855	41	1041	57	0	0	0.14	0.07	27.56	19.04	1.29	1.29	80649	5.75	0.09	0.03	5.15	0.06		0	-0.01	0.17	0	0	0			-0.06		0.21		0		0			0	0.17	0					
9/30/2015 11:59:59 PM	429021	1324	5652	1433	0	0	0.29	0.45	5.21	3.2	1.43	1.43	391898	5.19	0.49	0.04	0.8	0.39	0	2.53	0	0.22	0.14		0.23		15.36	0.13		0.47		0		0.31	4.56	0.1	0.52	0.24	0.13	0				
9/30/2015 11:59:59 PM	429487	105	4682	158	0	0	0.11	0.03	55.98	33.44	1.07	1.07	432788	9.33	0.05	0.02	2.86	0.02		0.12	0	0	-0.18	0	0			0		0.26				0.42	0	0	0	0.02	0.18	0				
9/30/2015 11:59:59 PM	430036	164	2087	267	0	0	0.08	0.11	19.88	9.54	1	1	201148	76.72	0.18	0.07	9.57	0.01		0.05	0	0.02	-0.06	0	0			0.78		0.13		-0.03		0	0.11	0.22	-0.16	0.02	0	-0.42				
9/30/2015 11:59:59 PM	430054	0	978	25	0	0	0.21	0			1.18	1.13	82799	92.59	0.04	0.04	5.17	0		0	0	-0.01	0	0	0			0.02		0		0		0	0	0	0	0	-0.37	0				
9/30/2015 11:59:59 PM	430344	254	1203	266	0	0	0.43	0.33	8.02	3.55	1.14	1.14	102757	10.74	0.35	0.02	1.05	0.02		0	0	-0.02	0	0	0.18		0	3.19		0.97		0		0	0	0	0.2	0	-0.27	0.73				
9/30/2015 11:59:59 PM	431172	780	16145	836	0	0	0.24	0.05	47.59	15.52	0.74	0.74	2008525	9.54	0.06	0	3.94	0		0		-0.02	0	0	0			0.3		0		0		0	0	0	0	-0.02	0	0				
9/30/2015 11:59:59 PM	431323	267	748	273	0	0	0.13	0.4	2.65	2.1	0.81	0.81	89783	8.89	0.41	0.01	1.06	0.09		0	0	0.08	0	0	0.15			5.56		0.19	0	0		0	0	0.21	0	0.09	0	0				
9/30/2015 11:59:59 PM	431350	1	502	20	0	0	0	0.01	607	376.51	1.97	1.97	26434	211.11	0.1	0.1	45.64	0.18		0	0	0.3	0		0		0	0	-5.95	-0.05		0		0	0	0	0	0.31	0	-0.06				
9/30/2015 11:59:59 PM	431846	0	124	0	0	0	0	0			0.43	0.43	28471		0	0		0			0	0			0		0	0		0							0	0		0				
9/30/2015 11:59:59 PM	431958	2	161	6	0	0	0	0.01	269.5	60.38	0.66	0.66	23509		0.03	0.02		0		0	0	0			0		0	0.13		-0.1		0		0		0	0	0		-0.99				
9/30/2015 11:59:59 PM	432012	8	87	8	0	0	0	0.18	-5.25	8.16	1.42	1.42	5851		0.18	0	0.74	0		0		0			0			0		0.81		0		0			0	0	0	0				
9/30/2015 11:59:59 PM	432058	78	217	83	0	0	0.26	0.4	6.67	2.09	0.84	0.84	25900	16.26	0.43	0.03	6.2	0		0		0			0			0		0.92		0		0	0	0	0	0		0.93				
9/30/2015 11:59:59 PM	432432	101	1053	193	0	0	0.14	0.18	13.91	7.82	1.43	1.41	73505	34.95	0.35	0.17	1.35	0.18		-0.02	0	0.47	0	0	0.08			1.85		-1.97		0		0	-0.03	0.17	0	0.55	-0.59	1.97				
9/30/2015 11:59:59 PM	432478	-221	1947	10	0	0	0	-0.16			0.6	0.6	184857	11.89	0.01	0.17	1.9	-0.11	0	0	0	0	0	0	-0.18		-1.75	-0.39		-0.16		0		0	0	-0.43	0	0	0	0				
9/30/2015 11:59:59 PM	433158	0	120	0	0	0	0	0			0.72	0.72	16824		0	0		0		0	0	0			0		0	0	0	0		0		0			0	0		0				
9/30/2015 11:59:59 PM	433505	-13	5970	20	0	0	0.06	0			1.15	1.15	496226	4.69	0.01	0.01	2.14	-0.01		0	0	-0.01	-0.02	0	-0.01			0.03		0		0		0	0	-0.01	-0.01	-0.01	0	0				
9/30/2015 11:59:59 PM	433550	-3	2060	37	0	0	0.12	-0.01			2.57	2.57	78802	32.92	0.06	0.07	0.93	-0.01		-0.1	0	-0.02	0	0	0		0	0		-0.06		7.06		-0.82	0	0		-0.02	0	-0.13				
