Reporting Period	ID RSSD	UBPR1795	UBPR3123	UBPR4635	UBPRC233	UBPRD582	UBPRE006	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE386	UBPRE388	UBPRE390	UBPRE391	UBPRE395	UBPRE397	UBPRE398	UBPRE399	UBPRE400	UBPRE401	UBPRE402	UBPRE404	UBPRE405	UBPRE406	UBPRE407	UBPRE408	UBPRE409	UBPRE410	UBPRE411	UBPRE412	UBPRE413	UBPRE543	UBPRE586	UBPRE587	UBPRE594	UBPRFB60	UBPRFB61	UBPRFB64	UBPRFB66	UBPRFB69	UBPRFB70	
3/31/2017 11:59:59 PM	2343167	-3	2308	1	0	0	0.05	0			0.9	0.9	252784	3.64	0	0.01	0.81	-0.01		0		0	0	0	-0.02			0		0		0		0	0	-0.05	0	0	0	-0.35				
3/31/2017 11:59:59 PM	2344753	57	14291	59	0	0	0.15	0.03	91.11	62.68	2.11	2.11	678839	1.6	0.03	0	4.63	0.04		0	0	0.09	0	0	0		0	0		0		0.45		0	0	0	0	0.11	0	0				
3/31/2017 11:59:59 PM	2349301	-7	8701	0	0	0	0	-0.01			1.65	1.65	521496	75.68	0	0.01	6.1	0		-0.04	0	-0.01	0	0	0			-0.02		0				-0.05	-0.03	0	0	0	-0.11	0				
3/31/2017 11:59:59 PM	2349459	95	4267	154	0	0	0.14	0.17	15.47	11.23	1.8	1.8	225258	50.86	0.27	0.1	1.79	0.14	0	-1.54	0	0.64	0	-0.08	0.17			0.01		2.8	5.26	0		0	-2.02	0	0.28	0.68	0	6.57				
3/31/2017 11:59:59 PM	2353595	-18	18458	357	0	0	0.08	0			1.01	1.01	1838613	28.97	0.08	0.08	0.95	-0.03		-0.31	0	-0.01	-0.15	0	-0.02		0	-0.3		0.5	2.2	1.45		-0.1	-0.46	-0.04	0	0.02	-0.45	0.4				
3/31/2017 11:59:59 PM	2354323	-27	1147	0	0	0	0	-0.1			0.99	0.99	113513	145.95	0	0.1	2.06	-0.11		0	0	-0.38	0	0	0			-0.04		0		0		0	0	0	0	-0.47	-0.21	0				
3/31/2017 11:59:59 PM	2354387	-12	4406	0	0	0	0	-0.01			1.24	1.24	351252	240	0	0.01	7.34	-0.01		-0.01	0	0	0	0	-0.02		0	-0.01		0		0		0	-0.03	-0.06	0	0	0	0				
3/31/2017 11:59:59 PM	2354985	482	39883	843	0	0	0.13	0.02	85.85	20.69	0.6	0.48	7861385	32.77	0.04	0.02	1.47	0.04	0	-0.49	0	0.12	-0.62	0	0.13		0	-0.02	0	-0.14		0		-0.51	-0.49	0	0.17	0.18	0				0	
3/31/2017 11:59:59 PM	2356091	-2	2432	5	0	0	0.03	0			1.37	1.37	171283	80	0.01	0.02	9.25	-0.01		0	0	-0.01	0	0	0			-0.08		0.21		0		0	0	0	0	-0.02	0	0.49				
3/31/2017 11:59:59 PM	2358769	245	8040	253	0	0	0	0.22	6.61	8.2	1.96	1.84	440350	2.73	0.23	0.01	3.08	0.11	0	0	0	0	0	0	0.18		0	0.68		0.49		1.23		0	0	0.64	-0.01	0	0	-0.12			0	
3/31/2017 11:59:59 PM	2360904	26	2813	43	0	0	0	0.07	30.35	27.05	1.97	1.97	140241	9.47	0.12	0.05	5.08	0.09		0		0.08	0	-0.15	0.4			-5.14				0		0	0	-0.05	1.02	0.08	-0.54					
3/31/2017 11:59:59 PM	2362458	-2941	1246	1808	-106988	0	-0.53	-0.17			0.08	0.02	6928492	116.66	0.1	0.27	0.01	-0.17				-0.17	0.75	0						-4.96								-0.15	-2.24					
3/31/2017 11:59:59 PM	2371508	0	4041	0	0	0	0.27	0			1.51	1.4	271094	0	0	0	3.63	0		0	0	0	0	0	0			0		0				0	0	0	0	0	0					
3/31/2017 11:59:59 PM	2371816	-16	3901	4	0	0	0	-0.03			1.77	1.77	216850	72.07	0.01	0.04	0.4	-0.05		0		-0.09	-0.85	0	-0.03			0		3.79		0		0	0	0	-0.03	0	0	12.37				
3/31/2017 11:59:59 PM	2372774	206	11718	314	0	0	0.06	0.06	-13.36	14.22	0.9	0.9	1291690	27.78	0.1	0.03	0.79	0.07		-0.06	0	0.14	0	0	0.05		0	0		0.37	0	0		0	-0.06	-0.01	0.09	0.19	-0.83	0.22				
3/31/2017 11:59:59 PM	2376464	-107	6741	262	0	0	0.18	-0.07			1.12	1.12	591810	118.27	0.18	0.25	0.85	-0.25	0	-0.04	0	0.02	0	-0.16	-0.63			1.91		0.38		0		0	-0.06	-0.01	-1.36	0.03	0	0				
3/31/2017 11:59:59 PM	2382308	-692	10912	465	0	0	0	-0.35			1.58	1.58	799556	84.42	0.23	0.58	4.89	0		0		0			0			-0.78	0.79	0					0	0	0	0	0					
3/31/2017 11:59:59 PM	2385514	-257	7813	74	0	0	0.01	-0.09			0.69	0.68	1119579	171.73	0.03	0.12	1.58	-0.12	-0.33	-0.44	0	-0.07	-0.18	0	0			-0.04	0	0.04		-0.27		0.3	-0.7	0	0	-0.05	-0.31	0.26			0	
3/31/2017 11:59:59 PM	2390929	263	16805	302	0	0	0.2	0.09	32.68	15.97	1.42	1.42	1216655	17.26	0.1	0.01	3.26	0	0	0	0	-0.01	0	0	0			-0.02	0.67	0	0	0		0	0	0	0	0	-0.61	0			0.76	
3/31/2017 11:59:59 PM	2391588	-11	830	0	0	0	0	-0.07			1.38	1.37	61042		0	0.07		-0.07		-0.21	0	-0.03	0	0	0			-0.11		0		0		0	-0.34	0	0	0	-0.79	0				
3/31/2017 11:59:59 PM	2396592	167	1577	170	0	0	1.45	0.53	6.34	2.36	1.26	1.26	125684	2.4	0.54	0.01	1.62	0.58		0	0	0.16	0	0	1.96			0.3		0.16		0		0	0	3.17	0	0.19	0	0				
3/31/2017 11:59:59 PM	2396604	4	1516	7	0	0	0.03	0.02	168.25	94.75	1.6	1.6	94774	30.77	0.03	0.01	2.72	-0.01	0	-0.05	0	0	0		0		0	-0.03		0.2		38.71		0	-0.06	0	0	0	0	0				
3/31/2017 11:59:59 PM	2398701	0	6402	0	0	0	-0.02	0			1.19	1.19	526786		0	0	0.63	0				0		0	0			0		0							0	0						
3/31/2017 11:59:59 PM	2399119	2	2340	10	0	0	-0.01	0	359.5	292.5	0.54	0.54	429833	76.19	0.01	0.01	2.41	0		0	0	-0.02	-0.1	0	0.02			-0.03		-0.45				0	0	0.06	0	0	0	0				
3/31/2017 11:59:59 PM	2434113	77	19407	241	-19	0	0.82	0.02	81.27	63.01	1.17	1.17	1657589	9.78	0.06	0.04	1.36	-0.02		0		0.08	0	0	-0.07			0.12	0	1.72		0		0	0	-0.2	0	0	1.41	0			0	
3/31/2017 11:59:59 PM	2435660	-16	1373	1	0	0	0	-0.05			1.03	1.03	134435	83.95	0	0.05	0.76	-0.06		0	0	-0.11	-0.12	0	0			0		0.23	0	0		0	0	0	0	-0.11	0	0				
3/31/2017 11:59:59 PM	2445052	-5	4305	1	0	0	0.06	-0.01			1.76	1.75	241139	2.4	0	0.01	0.53	-0.01		0		-0.02	0	0	0			-0.03		0.58		0		0	0	0	0	-0.03	0	12.5				
3/31/2017 11:59:59 PM	2451240	-7	4570	0	0	0	0	-0.01			1.53	1.53	279840		0	0.01	7.14	-0.01		0		0	0	0	-0.01			0						0	0	0	-0.02	0						
3/31/2017 11:59:59 PM	2454607	-7	4995	9	0	0	0	-0.01			1.01	1	495690	46.72	0.01	0.01	10.72	0	0	0	0	-0.02	-0.1	0	0		0	-0.01	0	-0.5		3.42		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2454867	0	2340	0	0	0	0	0			1.25	1.25	183586	0	0	0	18.72	0		0	0	0	0				0	0		0		0		0				0		0				
3/31/2017 11:59:59 PM	2465881	682	7137	726	0	0	0.29	0.59	3.58	2.62	1.53	1.52	464362	27.94	0.63	0.04	1.28	0		0	0	0	0	0	0		2.66	0.57		0.69	0.5	0		0	0	0	0	0	0	0.55				
3/31/2017 11:59:59 PM	2467670	1	454	1	0	0	-0.03	0.01	818	113.5	0.72	0.72	64332	0	0.01	0		0		0		0	0	0	0			0		6.67	6.67	0		0	0	0	0	0						
3/31/2017 11:59:59 PM	2471239	749	9103	1013	0	0	0.51	0.5	7.46	3.04	1.58	1.58	597778	23.14	0.68	0.18	2.32	-0.15		0	0	-1.8	0.97	-0.04	0			1.8	18.75	0				0	0	0	0	-2.86	0.78					
3/31/2017 11:59:59 PM	2482824	626	8675	687	0	0	0.2	0.5	4.23	3.46	1.75	1.72	496475	14.91	0.55	0.05	3.13	0.19		0	0	0.61	0	0	0		2.42	-0.01		0.56		1.11		0	0	0	0	0.64	0	-0.52				
3/31/2017 11:59:59 PM	2483120	-126	3626	9	0	0	-0.27	-0.24			1.73	1.73	210743	47.62	0.02	0.26	3.15	-0.04		0	0	-0.14	0	0	0			-0.8		0.48		0		0	0	0	0	-0.26	0	0				
3/31/2017 11:59:59 PM	2483438	243	2981	248	0	0	0.08	0.53	1.63	3.07	1.51	1.5	182855	2.99	0.54	0.01	1.65	0	0	0	0	-0.04	-0.07	0	0			2.41		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2485544	-10	2271	0	0	0	0	-0.03			1.5	1.5	145778	114.29	0	0.03	5.24	-0.03	0	-0.33		-0.02	-0.11	0	0			0		0	0	0		-0.81	-0.12	0	0	0	-1.08					
3/31/2017 11:59:59 PM	2489805	1000	35000	1000	0	0	0.01	0.01	235	8.75	0.09	0.09	39642000	0	0.01	0	1.21	0.01	0			0.02	0	0	0			0		0		0				0	0	0.02						
3/31/2017 11:59:59 PM	2490285	-4	919	5	0	0	0.33	-0.05			2.73	2.73	35283	8.57	0.06	0.1	0.22	0			0	0			0		0.08	-0.82		0.15		0				0	0	0		0				
3/31/2017 11:59:59 PM	2491291	5	2003	27	0	0	0	0.01	-8.6	100.15	1.21	1.21	165646	63.31	0.07	0.05	0.27	0.04		0.55		0	0	0	-0.07			-0.11		0		0		0	0.63	-0.14	0	0	0					
3/31/2017 11:59:59 PM	2493697	0	789	0	0	0	0.28	0			1.31	1.26	62214	0	0	0	0.9	0		0		0	0	0	0			0		0	0	0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2496081	-52	247	0	0	0	0	-1.47			1.76	1.76	14149	2600	0	1.47	0.57	-2.07		0		-0.54		0	-2.39			0		0					0	-3.27	0	-0.54						
3/31/2017 11:59:59 PM	2497181	158	10856	206	0	0	0.1	0.09	27.03	17.18	1.53	1.52	714453	46.49	0.12	0.03	1.91	0	0	0	0	0	0	0	0		0.2	0.8		0.08		0		0	0	0	0	0	-0.07	-0.22				
3/31/2017 11:59:59 PM	2502656	0	0	0	0	0	0	0					38		0	0														0	0													
3/31/2017 11:59:59 PM	2502825	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2505424	7	1752	10	0	0	0	0.03	62.29	62.57	1.65	1.65	104812	7.45	0.04	0.01	2.44	0.05		0.37	0	0	0	0	0			-0.07		0		0		0	0.77	0	0	0	0	0				
3/31/2017 11:59:59 PM	2505451	-200	3032	4	0	0	0	-0.44			1.65	1.65	181437	841.24	0.01	0.45		-0.5		-2.73	0	-0.01	0	0	0			0		0		25		0	-3.36	0	0	0	-0.17	0				
3/31/2017 11:59:59 PM	2505460	-19	2350	46	0	0	0.13	-0.05			1.47	1.47	158633	25.52	0.12	0.16	1175	-0.16		0	0	-0.21		0	0		0	-0.12		0.32		0		0	0	0	0	-0.21	0	0.73				
3/31/2017 11:59:59 PM	2506328	0	533	0	0	0	0.04	0			0.83	0.83	61870		0	0		0		0	0	0	0	0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2506757	197	6122	227	0	0	0.16	0.18	12.82	7.77	1.39	1.39	438507	39.22	0.21	0.03	5.56	0.18		0	0	0.39	0.28	0	0.04		0	0.04		1.12		0		0	0	0.17	-0.05	0.43	0	1.41				
3/31/2017 11:59:59 PM	2508751	-5	6037	241	-78	0	-0.12	0			0.47	0.39	1564086	50.05	0.06	0.06	1.25	0.04	0	0		0.05	0.12	0	0			-0.05		0		0.11		0	0	0	0	0.04	0	0				
3/31/2017 11:59:59 PM	2512347	4	2594	32	0	0	0	0.01	22.25	162.12	1.93	1.93	131448	25	0.1	0.09	0.44	0.03		0	0.54	-0.08	0	0	0			-0.62		1.22	4.15	0		0	0	0	0	-0.09	0	0				
3/31/2017 11:59:59 PM	2515320	216	854	216	0	0	0.11	0.34	0.47	0.99	0.34	0.33	257369	0	0.34	0		0		0		0	0	0	0			0		0.6		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2518497	1	3721	1	0	0	0.05	0	1007	930.25	2.31	2.31	159583	0	0	0	27.16	0	0	0	0	0	0	0	0			0		0		0.11		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2524797	-21	13428	17	0	0	0.25	-0.01			1.28	1.28	1044016	9.09	0.01	0.01	0.88	-0.01		-0.03	0	0	0	0	-0.02		0	-0.05		0	0	0		0	-0.03	0	-0.03	0	0	0				
3/31/2017 11:59:59 PM	2529176	0	2003	0	0	0	0	0			2	2	98924	0	0	0		0		0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2531562	-66	1040	0	0	0	0.32	-0.33			1.26	1.26	80409	174.83	0	0.33	0.23	-0.41		0		-1.1	0	0	0			-0.03		0				0		0	0	-1.29	0					
3/31/2017 11:59:59 PM	2531991	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2532082	15	1185	20	0	0	0.11	0.05	41.47	19.75	1.03	1.03	115173	5.41	0.07	0.02	1.2	0.03		0	0	0.06	0	0	0			0		0.28		0		0	0	0	0	0.07	0	-0.07				
3/31/2017 11:59:59 PM	2533043	-7	939	0	0	0	0	-0.05			1.79	1.79	51431	10.57	0	0.05	0.78	-0.06		0		-0.21	0	0	0			0				0		0	0	0	0	-0.24	0					
3/31/2017 11:59:59 PM	2533119	-55	4032	18	0	0	0	-0.12			2.22	2.22	183263	394.59	0.04	0.16	1.11	-0.1		-0.32	0	0.36	0	0	-0.23			-0.44		0		0		-1.24	0	-1.67	0	0.45	0					
3/31/2017 11:59:59 PM	2535551	9	746	9	0	0	0	0.05	19.44	20.72	1.08	1.08	69940	0	0.05	0	3.03	0.06		0	0	0.14	0	0	0			0	0	0		0		0	0	0	0	0.15	0	0				
3/31/2017 11:59:59 PM	2535560	-68	2126	10	0	0	0.06	-0.14			1.05	1.04	201342	152.94	0.02	0.15	4.92	-0.18		0	0	-0.41	0	0	0			0		0.47		0		0	0	0	0	-0.49	0	0				
3/31/2017 11:59:59 PM	2536633	-1	520	0	7	0	0.08	-0.01			1.04	1.04	49346	2.12	0	0.01		-0.01		0	0	-0.03	0		0		0	0		0		0		0	0	0	0	-0.05	0	0				
3/31/2017 11:59:59 PM	2539081	9	2834	14	0	0	0.06	0.02	94	78.72	1.51	1.51	184243	7.07	0.03	0.01	10.54	0.02	0	0	0	0.05	-0.07	0	0			0		0		0		0	0	0.01	0	0.07	0					
3/31/2017 11:59:59 PM	2539960	-17	4694	20	0	0	0.12	-0.02			1.4	1.4	328314	102.07	0.02	0.05	1.23	0		0	0	0	0	0	0		0	-0.15		0.1		0		0	0	0	0	0	0	0.13				
3/31/2017 11:59:59 PM	2562137	1	1833	1	0	0	0.01	0	737	458.25	1.23	1.23	145246	0	0	0		0		0	0	0	0	0	0		0	0	0	0.15		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2562164	191	7793	191	0	0	0.24	0.13	13.2	10.2	1.31	1.31	597991	0	0.13	0	3.79	0.13		0	0	0	0	0	0.2			0.08		0.93		0		0	0	0.44	0	0	0	0				
3/31/2017 11:59:59 PM	2567123	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2568063	48	2135	132	0	0	0.06	0.07	70.23	11.12	0.78	0.78	277446	38.49	0.19	0.12	1.89	0		0		0			0			-0.2		0.2	0.25				0	0	0	0		-0.2				
3/31/2017 11:59:59 PM	2569387	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2576134	50	1556	61	0	0	0.11	0.11	189.56	7.78	2.15	0.87	179617		0.14	0.02		0							0			-0.07		0.21	0					0	0							
3/31/2017 11:59:59 PM	2576143	-84	4380	0	0	0	-0.37	-0.14			1.82	1.82	238221	245.26	0	0.14	2.4	-0.16		0	0	-0.93	0	0	0			-0.03		0		0			0	0	0	-0.2	-19.96					
3/31/2017 11:59:59 PM	2577739	-3	1055	0	0	0	0.07	-0.02			1.85	1.83	58105	33.33	0	0.02	3.44	0	0	0	0	0	0	0	0			-0.07		-0.21		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2580243	18	6087	18	0	0	0.01	0.02	115.67	84.54	1.38	1.38	442785	0	0.02	0	62.11	0.02		0		0.1	0	0	0			0		0	0	0		0	0	0	0	0.12	0	0				
3/31/2017 11:59:59 PM	2586281	18	6328	97	0	0	0.26	0.02	94.44	87.89	1.43	1.42	457226	19.97	0.08	0.07	0.59	-0.03		0	0	-0.06	0.18	0	0		0	0.49		0		0.73		0	0	0	0.01	-0.08	-2.3	0.69				
3/31/2017 11:59:59 PM	2587916	-11	2122	0	0	0	0	-0.03			1.3	1.3	162172	10.6	0	0.03		-0.03		0	0	0	0	0	-0.08			0		0		0		0	0	0	-0.16	0	-0.15	0				
3/31/2017 11:59:59 PM	2590037	26693	175500	39355	0	0	0.43	0.93	0.85	1.64	1.59	1.57	11459551	38.97	1.37	0.44	1.62	-0.23	0	-313.04		-0.24	-1.85	0	-0.04			3.47		1.46	3.4	0			-313.04	-0.03	-0.12	-0.06	-0.28	1.03				
3/31/2017 11:59:59 PM	2594240	-188	1075	53	0	0	0	-1.31			1.92	1.92	57526	660.27	0.37	1.68	1.52	0		0	0	0	0	0	0			-8.05		0.07		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2594419	-3	1906	0	0	0	0	-0.01			1.33	1.33	143905	300	0	0.01	15.01	-0.01		0		-0.01	-0.06		0			-0.1		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2595975	-35	463	0	0	0	0	-1.65			5.86	5.86	8496	451.61	0	1.65		-1.65		0														0	0									
3/31/2017 11:59:59 PM	2596646	1117	11574	1277	0	0	0.25	0.48	4	2.59	1.22	1.22	937672	31.59	0.54	0.07	2.28	0.5		0.96	0	0.83	0	0	0.16		-0.03	-0.08	0	1.19	19.81	1.95		-0.06	1.43	0.26	0	0.88	-0.04	0.08			0	
3/31/2017 11:59:59 PM	2597223	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2598396	-2	2099	0	0	0	0	-0.01			2.7	2.7	77481	2.68	0	0.01	0.53	-0.01		0	0	0	0	0	-0.02			0		-0.21		0		0	0	-0.03	0	0	0	0				
3/31/2017 11:59:59 PM	2600039	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2602828	0	208	0	0	0	0	0			1.15	1.15	18162		0	0	0.14	0		0		0		0	0			0		0				0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2605566	0	0	0	0	0	0	0				0	9877		0	0														0														
3/31/2017 11:59:59 PM	2607412	0	377	0	0	0	-0.07	0			0.71	0.71	54256	0	0	0	0.5	0		0		0	0	0	0			0		0				0		0	0	0	0					
3/31/2017 11:59:59 PM	2608754	285	18276	456	0	0	0.08	0.05	45.83	16.03	0.75	0.75	2404214	31.01	0.08	0.03	2.51	0.04	0	-0.08	0	0.25	0.55	0	0		0	0.06	0	0.26	0	0		0	-0.09	0.02	-0.01	0.2	0	-0.04			0	
3/31/2017 11:59:59 PM	2610784	0	342	0	0	0	0	0			1.45	1.45	22860	0	0	0		0				0	0	0	0			0		0		0				0	0	0	0	0				
3/31/2017 11:59:59 PM	2614344	124	1301	134	0	0	0	0.37	3.7	2.62	0.95	0.95	135257	29.85	0.4	0.03	0.37	0.39		-0.05	0	0.52	0	0	0.38			0		0.37		0		0	-0.1	0	0.97	0.61	0	0				
3/31/2017 11:59:59 PM	2615190	82078	376435	91834	0	0	13.63	11.28	1.69	1.15	12.99	12.97	2911197	14.54	12.62	1.34	44.03											0		11.28	12.41													
3/31/2017 11:59:59 PM	2615220	-3	1428	1	0	0	0.14	-0.01			1.17	1.17	123542	3.21	0	0.01	1.84	-0.02		0	0	0	0	0	-0.06		0	0	0	0.06		0		0	0	-0.09	0	0	0	0				
3/31/2017 11:59:59 PM	2618780	5688	172013	9233	0	0	0.18	0.14	13.73	7.56	1.03	0.98	16802432	24.82	0.22	0.08	1.17	-0.01	0	-0.02	0	0	0	0	-0.01			0.39	-0.02	-0.06		0		0	-0.03	-0.03	0	0	0	0		0	-0.02	
3/31/2017 11:59:59 PM	2619714	-2	2494	1	0	0	0.19	-0.01			1.63	1.63	153463	10.81	0	0.01	1.24	0		0	0	-0.01	0	0	0		0	0		-0.08		0		0	0	0	0	-0.01	0	-0.13				
3/31/2017 11:59:59 PM	2621285	-93	904	134	0	0	0	-0.91			2.19	2.19	41063	243.43	1.31	2.21	0.73	-0.02		0	0	0.83	0		-1.02			-11.71		33.78		0		0	0	0	-1.63	1.01	0	0				
3/31/2017 11:59:59 PM	2621940	28	969	28	0	0	0.06	0.16	18.04	8.65	1.4	1.4	69385	0	0.16	0	12.75	0		0	0	0	0	0	0		0	0		0.73		0			0	0	0	0	0	0.78				
3/31/2017 11:59:59 PM	2624400	128	4150	143	-6	0	0.04	0.07	24.55	8.11	0.57	0.57	725019	3.35	0.08	0.01	1.13	-0.01	0	-0.04	0	-0.01	-0.02	0	-0.01			0.21		0		0.21		0	-0.05	0	-0.01	0	0	0				
3/31/2017 11:59:59 PM	2625724	-16	3572	0	0	0	0	-0.03			1.67	1.67	198954		0	0.03		-0.03		0		0		0	-0.03			0		-18.18		0			0	0	-0.04	0		0				
3/31/2017 11:59:59 PM	2626794	-84	3447	43	0	0	0.07	-0.12			1.13	1.13	289386	1587.5	0.06	0.18	1.21	-0.19	0	-0.02	0	0	0.17	0	-0.24		0	0.73	0	0		0		0	-0.02	-0.54	0	-0.11	0	0			0	
3/31/2017 11:59:59 PM	2631172	8	2479	10	0	0	0	0.02	57.12	77.47	1.53	1.53	162166	2.17	0.02	0	0.84	0		0	0	0	0	0	0		0	0.03		0.29		1.13		0	0	0	0	0	0	3.59				
3/31/2017 11:59:59 PM	2631314	56	5035	100	0	0	0	0.05	-55.23	22.48	1.09	1.09	458222	69.57	0.09	0.04	3.26	-0.04	0	-0.02	-2.01	-0.04	0	0	0		0	0.36		0		74.07		0	-0.03	0	0	-0.05	0	0				
3/31/2017 11:59:59 PM	2631323	-21	1411	1	0	0	0.02	-0.07			1.09	1.09	128610	36.51	0	0.07	0.79	-0.01		0		0		0	-0.02			-0.4		0.57		0		0	0	-0.03	-0.01	0	0					
3/31/2017 11:59:59 PM	2631846	-1	3201	0	0	0	0.09	0			1.06	1.06	296778	400	0	0	1.59	0		0	0	0	0	0	0			0	0	-0.25		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2634191	1944	129226	4229	0	0	0.07	0.13	23.82	16.62	2.2	2.19	5763119	79.51	0.29	0.16	2.55	0.05	0	-0.12	0	-0.01	0.01	0	0.16		-0.01	0.2	0	-0.03	0	1		-0.03	-0.14	0.32	0	-0.01	-0.11	0.04			0	
3/31/2017 11:59:59 PM	2634351	-234	16696	26	0	0	-0.12	-0.07			1.32	1.32	1267052	507.32	0.01	0.08	41.64	-0.11	0	-0.32	0	-0.16	-0.01	0	-0.04		0	-0.02		-0.26		0.18		-0.25	-0.35	-0.02	-0.06	-0.17	-1.04	0				
3/31/2017 11:59:59 PM	2641827	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2642598	19	1669	20	0	0	0	0.05	44.95	21.96	1.06	1.06	157140	100	0.05	0	2.07	0		0	0	0	0	0	0			0.34		0		0		0	0	0	0	0	0	-0.51				
3/31/2017 11:59:59 PM	2643595	157	2369	158	0	0	0.29	0.4	6.55	3.77	1.53	1.53	156290	2.23	0.4	0	3.34	0.44		-0.02		1.58	0	0	0					0		0		0	-0.04	0	0	1.61						
3/31/2017 11:59:59 PM	2648376	27	2302	37	0	0	0	0.08	-0.04	21.31	1.62	1.61	138768	11.43	0.11	0.03	6.67	0.1		0	-0.05	0.3	0	0	0		0	-0.02	0	0		0		0	0	0	0	0	11.36	-0.15				
3/31/2017 11:59:59 PM	2649122	846	9644	908	0	0	0.13	0.37	8.01	2.85	1.06	1.06	914166	19.48	0.4	0.03	3.62	0.07		0.04	0	0.35	1.36	-0.36	0		0	0		0.49	0	4.18		0.31	0	0	0	0	0	0.21				
3/31/2017 11:59:59 PM	2649177	923	3867	2290	0	0	0.15	1.19	29.33	1.05	1.38	1.38	310683	73.52	2.95	1.76	0.91	0						0			0	1.21				0												
3/31/2017 11:59:59 PM	2650333	0	903	4	0	0	-0.23	0			1.53	1.51	59309	39.02	0.03	0.03	2.45	-0.03		-0.1	0	-0.02	0	0	-0.02			0		1.12		0		0	-0.24	0	-0.05	0	-0.98	0				
3/31/2017 11:59:59 PM	2651899	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2652092	622	59371	700	0	0	0.07	0.04	74.6	23.86	1.02	1.02	5725247	4.92	0.05	0.01	4.63	0.04	0	0.18	0	0	0	0	0			0.04		6.64		0		0.68	-0.03	0	0	0	0	-2.55				
3/31/2017 11:59:59 PM	2654911	360	16983	1802	0	0	-0.01	0.2	33.26	11.79	2.28	2.27	715056	99.98	1.01	0.81	1.5	0.22				0.22	0.65							-1.58								-0.19	4.01					
3/31/2017 11:59:59 PM	2655495	-58	4154	0	0	0	0	-0.09			1.51	1.51	272809	102.65	0	0.09	11.29	-0.07	0	-0.1	0	-0.14	-0.02	0	-0.03		0	-0.25		-0.13		0		0	-0.11	-0.05	0	-0.24	0	-0.17				
3/31/2017 11:59:59 PM	2661861	6	2300	8	0	0	-0.05	0.01	128.5	95.83	1.15	1.14	200695		0.02	0	32.86	0	0	0	0	-0.01	0	0	0			0.13		0		0		0	0	0	0	0	-0.1	0				
3/31/2017 11:59:59 PM	2666400	1209	9367	2435	0	0	0.38	0.58	3.89	1.94	1.16	1.15	831936	48.03	1.17	0.59	2.24	0		0	0	0	0	0	0			0		0.84		0.55		0	0	0	0	0	0	0.88				
3/31/2017 11:59:59 PM	2667920	0	0	0	0	0	0						0																															
3/31/2017 11:59:59 PM	2667939	-20	1202	0	0	0	0	-0.06			0.92	0.92	134709		0	0.06	6.91	0		0	0	0	0		0		0	0	0	0				0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2667957	0	6345	0	0	0	0.48	0			1.26	1.26	491905		0	0		0	0	0	0	0	0	0	0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2668598	89	2726	94	0	0	0	0.16	8.15	7.66	1.26	1.25	218750	12.35	0.17	0.01	1.6	0.14		0	0	0.25	0.51	0	0			-0.07		4.34	13.56	0		0	0	0	0	0.17	0	0				
3/31/2017 11:59:59 PM	2678449	-6	1040	0	0	0	0.17	-0.03			0.86	0.83	78638	11.65	0	0.03	0.93	0		0	0	0		0	0			0		-0.28		0		0	0	0	0	0	0	0				
3/31/2017 11:59:59 PM	2683014	253	32299	1455	0	0	0.08	0.03	79.57	31.92	0.97	0.89	3491813	798.67	0.17	0.14	5.45	0.04		0		-0.06	0.02	0	0.12			-0.02		-4.68	-25.11	0		0	0	0	0.17	0	-1.6	0				
3/31/2017 11:59:59 PM	2684552	14	1340	23	0	0	0.08	0.03	35.14	23.93	0.64	0.64	206195	4.68	0.04	0.02	0.35	-0.03		0	0	-0.07	0	0	0		0	0.16		0.04		0		0	0	0	0	-0.07	0	0.12				
