Reporting Period	ID RSSD	UBPRD490	UBPRD646	UBPRD647	UBPRD648	UBPRD649	UBPRD650	UBPRE392	UBPRE632	UBPRE657	UBPRE658	UBPRE663	UBPRE880	UBPRE881	UBPRE882	UBPRE883	UBPRE884	UBPRE885	UBPRE886	UBPRE887	UBPRE888	UBPRE889	UBPRE890	UBPRE891	UBPRE892	UBPRE893	UBPRE894	UBPRE895	UBPRFB78	UBPRFB79	UBPRFB80	UBPRFB81	UBPRFB82	UBPRFB83	
6/30/2017 11:59:59 PM	554941	31.9	4.89	87.59	13.43	135.89	20.84	55.69	17.73	14.18	371.21	4.69	51.1	0	103.99	48.3	558.2	0	32.19	15.07	41.97	0	4.19	0	0.37	0		0	361.58	4.93		23.03			
6/30/2017 11:59:59 PM	555256	7.42	1.22	32.81	5.39	109.66	18.01	21.96	3.21	4.21	262.23	3.78	95.86	3.43	98.81	76.85	467.75	0	37.13	34.91	54.11	0	15.11	0	0	0		0	256.19	2.26		19.31			
6/30/2017 11:59:59 PM	556011	20.34	3.55	50.43	8.81	186.88	32.66	0	2.63	17.71	197.03	96.41	48.51	30.09	136.46	136.46	432.42	0	5.86	53.16	35.63	0	40.17	0	4.99	0		0	99.66	0.95		0.66			
6/30/2017 11:59:59 PM	556459	42.99	6.96	163.78	26.52	229.03	37.09	92.49	16.84	26.15	129.29	2.03	9.58	28.31	157.74	65.24	367.89	0	20.14	65.9	163.56	0	0	0	0	0		0	123.13	4.13		141.41			
6/30/2017 11:59:59 PM	556815	86.58	11.63	306.9	41.21	412.96	55.45	180.08	27.95	58.64	171.03	57.04	32.63	34.32	286.14	106.06	610.71	0	5.03	104.95	5.21	0	10.79	0	8.06	0		5.91	107.45	6.53		0.31	0	0	
6/30/2017 11:59:59 PM	556936	7.87	1.16	58.44	8.61	128.02	18.86	45.83	0	7.87	113.02	40.56	190.65	4.75	115.4	69.57	431.69	0	111.79	105.83	20.51	0	8.99	0	0.07	0		0	69.67	2.79		11.97			
6/30/2017 11:59:59 PM	557317	6.69	0.87	56.86	7.4	70.75	9.2	47.1	4.64	2.06	406.57	17.52	97.7	3.06	60.99	13.89	575.01	0	65.97	78.49	7.74	0	31.97	0	9.42	0		0	358.67	30.38		1.98			
6/30/2017 11:59:59 PM	557438	35.08	4.32	38.09	4.69	61.68	7.59	0	25.44	9.65	236.07	0	114.2	3	23.59	23.59	411.95	0	243.75	69.08	47.77	0	0.76	0	0.32	39.32		0	223.86	12.21		0			
6/30/2017 11:59:59 PM	557858	52	7.69	189.67	28.04	248.09	36.68	112.17	9.2	42.8	45.89	10.08	3.37	21.39	170.59	58.42	293.24	0	27.03	240.74	58.92	0	10.3	0	45.51	0.67		4.12	31.81	4		26.96	0	0.67	
6/30/2017 11:59:59 PM	558574	2.93	0.93	7.28	2.31	9.72	3.09	4.35	0	2.93	227.31	0	0	0	6.79	2.44	237.03	0	0	3.92	73.12	0	0	0	0.32	0		0	224.89	2.42		32.81			
6/30/2017 11:59:59 PM	559179	9.21	2.44	15.21	4.03	38.88	10.31	6	6.3	2.91	299.73	17.93	20.05	0	29.68	23.67	358.67	0	0	13.61	4.9	0	0	0	0	0		0	274.96	6.85		4.23			
6/30/2017 11:59:59 PM	560214	4.28	1.42	13.07	4.34	13.07	4.34	6.94	4.28	0	196.38	0.62	53.68	1.86	6.94	0	263.14	0	2.77	4.42	22.34	0	8.67	0	0	0		0	195.65	0.11		19.82			
6/30/2017 11:59:59 PM	560353	8.81	9.86	34.9	39.08	47.12	52.77	26.09	2.66	6.15	6.07	0	0.3	0	38.31	12.22	53.49	0	0	22.69	8.21	0	4.85	0	0.04	0		0	6.07	0		2.19			
6/30/2017 11:59:59 PM	560438	14.65	2.83	47.48	9.16	109.7	21.16	32.2	0	14.65	187.94	0.89	32.92	0.63	94.42	62.22	330.56	0	13.52	95.22	34.87	0	42.9	0	1.27	0		0	187.04	0		6.25			
6/30/2017 11:59:59 PM	560830	1.83	0.41	7.15	1.61	50.91	11.44	4.69	1.83	0	246.06	0	21.8	0.63	48.46	43.77	318.77	0	31.8	34.4	38.94	0	21.29	0	0	0		0	245	1.06		21.42			
6/30/2017 11:59:59 PM	561145	63.54	10.58	126.54	21.06	156.02	25.97	55.92	16.06	47.48	66.3	4.44	131.61	7.07	85.4	29.48	353.92	0	163.51	72.99	5.08	0	0	0	5.26	0		0	58.46	3.39		1.84			
6/30/2017 11:59:59 PM	561574	22.6	3.7	283.7	46.49	399.56	65.48	209.26	0.58	22.02	77.37	6.63	62.34	49.33	325.13	115.86	536.77	0	4.69	67.9	0.84	0	0	0	0	0		2.51	67.91	2.83		0			
6/30/2017 11:59:59 PM	561659	41.79	5.14	160.61	19.75	277.59	34.13	109.13	24.16	17.63	178.46	18.66	163.08	9.7	226.1	116.98	619.13	0	103.17	65.14	23.74	0.71	2.48	0	0.35	0.08		0	152.45	7.34		14.01	0	0.08	
6/30/2017 11:59:59 PM	561864	56.28	7.57	100.85	13.57	232.6	31.3	44.57	25.61	30.67	85.8	0	2.21	0	176.32	131.75	320.62	0	0.51	396.92	12.47	0	0	0	0.19	12.43		0	80.38	5.42		1.92			
6/30/2017 11:59:59 PM	562058	86.47	14.23	170.35	28.03	244.06	40.16	65	17.26	69.21	196.42	23.36	27.57	18.88	138.71	73.71	468.05	0	0.71	127.51	8.15	0	0	0	0	3.25		0	156.98	16.08		4.85			
6/30/2017 11:59:59 PM	562076	0	0	169.2	62.4	205.58	75.82	105.86	0	0	65.16	0	0	63.35	142.23	36.37	270.74	0	0	0	0.4	0	0	0	0	0		0	64.05	1.11		0			
6/30/2017 11:59:59 PM	562553	10.8	1.53	61.7	8.73	123.22	17.43	47.58	0.98	9.82	95.53	0	195.68	3.33	109.09	61.51	414.43	0	213.28	51.75	24	0	0	0	3.65	0		0	94.88	0.65		10.89			
6/30/2017 11:59:59 PM	563233	36.59	5.28	239.78	34.61	394.22	56.9	191.23	12.6	23.99	204.97	72.6	5.25	11.96	345.68	154.45	604.45	0	0	41.87	44.51	5.05	2.75	0	0.3	0		0	124.84	7.53		19.39			
6/30/2017 11:59:59 PM	563336	42.39	7.86	92.49	17.14	226.34	41.95	33.95	17.5	24.88	201.97	44.01	23.23	15.41	167.8	133.85	450.8	0	13.12	53.76	12.99	2.8	7.96	0	0.9	0		0.74	154.43	3.52		2.51			
6/30/2017 11:59:59 PM	563457	1.16	0.75	3.48	2.26	5.14	3.33	2.32	1.16	0	22.89	0	54.13	0	3.98	1.66	82.16	0	40.01	7.33	22.47	0	1.92	0	0.19	0		0	22.89	0		5.65			
6/30/2017 11:59:59 PM	563774	11.83	8.22	14.38	10	14.82	10.3	0	0	11.83	127.57	9.9	0	2.55	0.44	0.44	142.39	0	0	0	1.69	0	0	0	0	0		0	117.6	0.07		0			
6/30/2017 11:59:59 PM	563934	3.63	1.72	14.92	7.08	32.89	15.61	9.16	0	3.63	95.12	7.28	5.3	0	27.14	17.97	131.2	0	0	4.72	19.76	0.96	55.08	0	0	0		2.12	87.84	0		8.57			
6/30/2017 11:59:59 PM	564052	3.69	2.7	59.31	43.41	85.59	62.65	51.7	2.82	0.87	17.41	0.84	12.04	3.91	77.98	26.28	115.03	0	1.31	6.49	2.8	0.04	9.59	0	0.01	1.39		0	16.49	0.08		0.59			
6/30/2017 11:59:59 PM	564324	38.76	5.8	222.15	33.23	369.99	55.35	163.71	17.93	20.83	170.73	46.18	7.81	19.68	311.54	147.84	548.52	0	3.44	106.65	8.8	0	0.97	0	0.05	0		0	122.75	1.79		2.76			
6/30/2017 11:59:59 PM	564463	8.36	1.92	24.61	5.65	99.92	22.92	12.19	4.68	3.67	181.35	0	8.85	4.06	87.5	75.31	290.12	0	16.85	55.92	70.1	0	2.65	0	0.57	0		0	174.47	6.88		27.07			
6/30/2017 11:59:59 PM	564557	110.05	19.71	282.75	50.65	370.2	66.32	134.28	14.46	95.59	82.72	0.65	12.87	32.39	221.72	87.44	459.75	0	0	78.6	13.62	0.42	0.01	0	6.25	0	0	6.03	81.9	0.16	0	1.47	0	0	
6/30/2017 11:59:59 PM	564678	0	0	56.54	8.27	81.67	11.95	0	0	0	601.87	14.38	0	56.54	25.13	25.13	683.54	0	0	0	0	0	0	0	0	0		0	585.25	2.24		0			
6/30/2017 11:59:59 PM	564838	52.74	9.66	94.18	17.26	236.13	43.27	29.96	3.74	49	202.89	0.41	18.08	11.49	171.91	141.95	457.1	0	3.01	47.34	38.29	0	0	0	0	0		0	196.68	5.8		22.23			
6/30/2017 11:59:59 PM	564856	0	0	2.91	0.74	2.91	0.74	2.91	0	0	6.41	0	92.38	0	2.91	0	101.69	0	207.49	73.22	10.62	0	0	0	1.64	0		0	6.41	0		6.59			
6/30/2017 11:59:59 PM	564977	5.98	0.95	12.16	1.93	14.39	2.28	1.97	3.43	2.55	616.25	5.46	0	4.21	4.2	2.23	630.64	0	0	1.93	0.33	0	0	0	0.01	0		0	610.04	0.75		0	0	0	
6/30/2017 11:59:59 PM	565143	49.82	9.98	73.57	14.74	96.3	19.29	20.65	22.85	26.98	275.52	0	64.78	2.5	43.38	22.73	436	0	3.58	15.66	45.83	5.42	0	0	0.69	0		0.59	270.95	4.57		18.38			
6/30/2017 11:59:59 PM	565152	33.82	8.25	112.72	27.51	144.1	35.17	69.82	0	33.82	73.06	0	60.48	9.09	101.2	31.38	277.65	0	45.41	39.75	25.61	0	21.34	0	0	0		0	57.13	15.93		22.53			
6/30/2017 11:59:59 PM	565170	0	0	7.15	25.41	11.33	40.25	4	0	0	16.82	14.39	0	3.15	8.18	4.18	28.16	0	0	0	0	0	0	0	0	0		0	2.43	0		0			
6/30/2017 11:59:59 PM	565536	1.25	0.3	53.52	13.07	92.86	22.68	37.38	1.25	0	104.56	6.31	66.56	4.52	76.72	39.34	253.61	0	47.54	78.13	29.46	1.3	0.65	0	0	0		10.37	94.16	4.08		11.42			
6/30/2017 11:59:59 PM	565750	85.25	14.05	251.23	41.41	303.73	50.06	135.62	7.39	77.86	113.19	37.05	12.17	30.36	188.11	52.49	429.08	0	0.71	171.36	5.43	0	0	0	0.18	0		0	73.3	2.84		1.29			
6/30/2017 11:59:59 PM	565844	50.42	8.47	97.16	16.32	133.1	22.35	15.31	26.98	23.44	271.5	0.17	74.11	31.43	51.25	35.94	478.71	0	42.98	52.43	21.28	0	0	0	0	0		0	270.4	0.93		8.59			
6/30/2017 11:59:59 PM	566056	5.06	0.79	26.35	4.11	49.69	7.75	14.18	4.11	0.95	25.93	2.6	214.77	7.11	37.51	23.34	290.39	0	240.83	78.85	21.21	0	2.42	0	7.61	0		0	20.6	2.72		17.46			
6/30/2017 11:59:59 PM	566243	13.52	4.89	35.57	12.87	51.28	18.55	11.88	5.73	7.79	86.89	6.5	23.71	10.18	27.58	15.7	161.87	0	62.13	23.72	24.68	0	3.85	0	0.18	0		0	70.95	9.45		11.39			
6/30/2017 11:59:59 PM	566551	7.37	1.98	24.01	6.46	74.29	19.99	12.76	2.39	4.98	27.42	0	95.97	3.88	63.04	50.28	197.67	0	102.4	59.85	11.26	0	0.06	0	0.36	0		0	25.92	1.5		4.01			
6/30/2017 11:59:59 PM	566953	6.15	1.12	20.72	3.76	219.6	39.86	0	0	6.15	57.41	0.4	124.87	14.56	198.89	198.89	401.88	0	95.65	36.29	14.59	0	2.82	0	0.05	0		0	55.8	1.21		4.33			
6/30/2017 11:59:59 PM	567240	31.27	6.97	163.98	36.53	196.18	43.7	118.75	1.9	29.37	102.9	7.43	87.62	13.96	150.94	32.2	386.7	0	5.87	20.71	13.77	0	7.5	0	12	2.34		0	93.64	1.83		2			
6/30/2017 11:59:59 PM	567679	39	5.09	74.21	9.68	149.65	19.52	16.44	32.7	6.29	541.37	24.34	11.88	18.77	91.88	75.44	702.89	0	0.56	57.61	5.47	0	0	0	0.07	0		0	503.48	13.54		3.71			
6/30/2017 11:59:59 PM	567736	135.89	22.88	178.92	30.13	321.07	54.06	41.19	31.31	104.58	105.4	8.51	16.32	1.85	183.33	142.15	442.79	0	22.42	109.9	18.8	0	0	0	0	0		0	91.09	5.81		9.41			
6/30/2017 11:59:59 PM	567905	20.37	1.8	246.94	21.86	722.24	63.92	153.49	0	20.37	281.94	7.7	0	73.09	628.78	475.3	1004.18	0	0	104.71	8.9	3.9	5.6	0	7.12	7.7		0	258.36	15.88		0.01			
6/30/2017 11:59:59 PM	568126	9.49	2.16	34.49	7.85	113.21	25.77	8.99	5.64	3.85	103.98	5.94	168.61	16.01	87.71	78.72	385.8	0	14.26	29.61	6.14	0.87	3.39	0	0.18	0		0	93.63	4.41		2.79			
6/30/2017 11:59:59 PM	568135	13.19	1.91	174.74	25.25	253.68	36.65	154.76	5.89	7.3	142.96	16.02	46.88	6.78	233.71	78.94	443.53	0	83.23	126.43	17.19	0	21.75	0	0.02	0		0	118.12	8.82		7.07			
6/30/2017 11:59:59 PM	568144	114.58	6.47	402.45	22.71	617.13	34.82	143.48	60.72	53.85	799.51	94.34	6.16	130.63	358.16	214.68	1409.04	0	0	254.06	108.6	9.45	0	0	0.49	0		13.77	652.74	52.43		42.13	0	0	
6/30/2017 11:59:59 PM	568359	110.25	12.78	287.28	33.29	395.05	45.78	97.22	39.11	71.13	353.37	12.66	30.32	79.81	204.99	107.77	778.74	0	1.55	54.75	1.77	0	0	0	26.06	0		0	340.56	0.15		1			
6/30/2017 11:59:59 PM	568377	10.57	2.39	11.27	2.55	19.75	4.47	0	6.65	3.92	411.61	7.42	0	0.7	8.48	8.48	431.36	0	0	0	10.06	0	0.55	0	0	0		0	286.33	117.86		7.19			
6/30/2017 11:59:59 PM	568470	48.82	7.38	206.75	31.25	313.7	47.42	117.19	36.56	12.26	230.69	35.88	0	40.73	224.14	106.95	544.39	0	0	83.05	0.44	0	33.53	0	0.1	0		0	194	0.8		0.26	0	0	
6/30/2017 11:59:59 PM	568939	62.29	13.07	102.48	21.5	203.71	42.74	20.17	9.78	52.51	195.69	1.85	10.69	14.7	121.4	101.23	404.76	4.24	0.03	18.03	33.87	0	6.19	0	9.61	0		5.33	189.23	4.6		14.89			
6/30/2017 11:59:59 PM	570558	88.69	12.33	134.85	18.75	285.24	39.66	46.16	59.73	28.96	198.21	0	48.66	0	196.55	150.4	532.11	0	83.15	50.19	50.64	0	2.89	0	0.17	0		0	198.21	0		22.26			
6/30/2017 11:59:59 PM	570651	0	0	6.28	0.8	13.19	1.68	6.28	0	0	180.27	0	163.59	0	13.19	6.92	357.05	0	264.05	107.36	56.23	0	1.72	0	0.18	0		0	180.27	0		31.4			
6/30/2017 11:59:59 PM	571135	3.8	1.24	54.38	17.8	54.38	17.8	50.58	3.8	0	57.75	0	64.91	0	50.58	0	177.05	0	42.96	40.47	44.07	0	1	0	0	0		0	57.18	0.58		17.72			
6/30/2017 11:59:59 PM	571265	17.78	3.38	116.72	22.17	262.29	49.82	96.04	14.14	3.63	87.92	15.65	1.85	2.41	241.62	145.57	351.57	0	0	112.26	63.58	0	0	0	0.01	0		0.49	62.68	9.58		7.84			
6/30/2017 11:59:59 PM	571443	18.75	2.24	72.83	8.7	100.17	11.97	33.21	11.51	7.24	486.6	31.04	131.61	20.88	60.54	27.33	718.38	0	44.63	36.52	37.24	0	0	0	0.08	0		0	453.14	2.42		18.61			
6/30/2017 11:59:59 PM	571920	15.21	2.15	89.86	12.69	227.21	32.09	43.85	7.32	7.89	295.01	69.72	68.18	30.8	181.2	137.35	590.4	0	24.59	58.52	23.27	0	11.1	0	0.08	0		0	211.17	14.12		12.51			
6/30/2017 11:59:59 PM	571957	0	0	8.36	2.25	8.54	2.3	8.36	0	0	51.71	0	96.47	0	8.54	0.18	156.72	0	129.78	31.24	41.58	0	0	0	0	12.46		0	51.71	0		24.66			
6/30/2017 11:59:59 PM	572347	32.53	4.78	58.19	8.55	67.99	9.98	25.1	28.32	4.22	297.37	14.48	143.99	0.55	34.9	9.8	509.35	0	53.94	85.5	31.62	0	0	0	0.52	0		0	232.84	50.05		23.08			
6/30/2017 11:59:59 PM	572374	86.74	12.29	418.96	59.35	450.88	63.87	192.33	2.38	84.36	109.31	24.86	5.38	128.83	224.25	31.92	554.5	0	0.53	51.64	91.86	0	7	0	1.18	0		11.06	78.24	6.21		79.37	0	0	
6/30/2017 11:59:59 PM	572459	9.21	1.17	106.18	13.51	171.05	21.76	33.46	9.21	0	80.88	0	187.77	63.51	98.33	64.88	439.7	1.96	215.99	110.83	10.39	0	3.94	0	0	3.3		0	80.88	0		6.62	0	3.3	
6/30/2017 11:59:59 PM	572655	27.49	3.83	104.45	14.55	211.31	29.44	72.77	5.98	21.51	348.32	7.39	3.54	4.19	179.63	106.86	563.17	0	0.78	124.19	21.4	0	0	0	8.38	0		0	330.84	10.08		4.52			
6/30/2017 11:59:59 PM	573036	23.92	5.28	139.47	30.79	300.68	66.37	104.83	5.51	18.41	101.8	36.27	2.2	10.71	266.05	161.22	404.68	0	1.05	34.39	12.87	2.37	0	0	0.05	0		0	64.44	1.09		3.67			
6/30/2017 11:59:59 PM	573335	63.09	10.79	129.49	22.14	255.47	43.69	54.33	23.07	40.02	178.32	44.88	40.18	12.07	180.31	125.98	473.96	0	10.49	74.9	18.7	0	0.79	0	5.94	0		0	131.12	2.32		3.88			
6/30/2017 11:59:59 PM	574051	98.52	12.68	306.36	39.44	563.24	72.52	185.56	37.22	61.3	134.82	0	4.92	22.28	442.45	256.89	702.98	0	2.75	65.48	5.41	0	0	0	0.06	0		0	129.27	5.55		0.74			
6/30/2017 11:59:59 PM	574079	17.53	2.64	22.58	3.4	116.53	17.56	0	15.73	1.8	489.85	24.89	0	5.05	93.95	93.95	606.39	0	0	31.05	26.05	0	0	0	0	0		0	438.08	26.88		1.72			
6/30/2017 11:59:59 PM	574556	0	0	0.91	0.19	38.38	7.97	0.91	0	0	69.48	0	136.52	0	38.38	37.47	244.38	0	162.57	52.39	20.18	0	0	0	0.95	1.15		0	69.48	0		12.85			
6/30/2017 11:59:59 PM	574949	23.41	3.27	216.89	30.31	283.28	39.59	147.49	7.15	16.27	218.68	0.69	72.14	45.99	213.87	66.38	574.11	0	21.23	75.87	43.13	3.02	1.08	0	0.06	0		0	199.43	18.56		7.9			
6/30/2017 11:59:59 PM	574976	27.1	5.45	169.54	34.09	209.37	42.1	110.45	5.19	21.91	80.52	14.05	5.87	31.76	150.28	39.83	295.53	0	1.54	37.36	100.58	3.24	60.79	0	0.27	1.3		0.24	64.68	1.8		87.94	0	1.3	
6/30/2017 11:59:59 PM	575133	1.76	0.41	48.82	11.39	48.82	11.39	44.39	1.76	0	108.24	2.54	201.24	0	44.39	0	355.63	0	7.65	26.2	38.44	0	0	0	0.79	0		2.66	104.89	0.81		19.95			
6/30/2017 11:59:59 PM	575254	69.91	10.31	211.02	31.12	285.37	42.09	107.57	23.21	46.7	123.25	0	25.7	33.54	181.93	74.35	434.32	0	59.07	101.51	68.17	0	8.65	0	6.21	0.06		0	118.48	4.77		43.9	0	0.06	
6/30/2017 11:59:59 PM	575348	2.27	0.55	119.65	29.28	154.36	37.78	115	0	2.27	101.95	21.22	12.39	2.38	149.72	34.71	268.7	12.99	2.15	38.56	25.64	0	15.86	0	0	44.67		0	80.3	0.42		11.24			
6/30/2017 11:59:59 PM	575375	16.55	4.52	48.5	13.24	79.75	21.77	19.16	6.56	10	249.28	0	0	12.78	50.41	31.25	329.03	0	0	31.12	6.18	0	0	0	0	0		0	225.3	23.98		1.21			
6/30/2017 11:59:59 PM	575647	0	0	12.65	2.66	60.33	12.71	12.37	0	0	57.88	0	125.47	0.28	60.05	47.68	243.68	3.06	82.23	109.51	25.73	0	0.87	0	9.59	0		0	57.65	0.23		20.65			
6/30/2017 11:59:59 PM	575656	0	0	16.45	22.01	19.53	26.13	16.45	0	0	0.92	0	39.76	0	19.53	3.08	60.2	0	0.54	8.49	5.1	0	0	0	0.4	0		0	0.92	0		0.19			
6/30/2017 11:59:59 PM	575759	2.29	0.48	9.29	1.94	30.74	6.43	6.41	2.05	0.24	38.7	0.02	131.32	0.59	27.86	21.45	200.76	0	229.59	42.21	4.96	0	0.73	0	0.11	0		0	37.02	1.66		2.44	0	0	
6/30/2017 11:59:59 PM	575834	57.55	8.89	158.42	24.46	328.77	50.76	55.05	14.88	42.67	148.46	2.72	28.7	45.81	225.4	170.35	505.93	0	4.91	106.85	11.52	0	0	0	18.48	0		0	139.99	5.75		1.23			
6/30/2017 11:59:59 PM	575955	51.69	7	223.86	30.33	334.71	45.35	156.03	16.21	35.48	145.61	0.51	28.62	16.15	266.88	110.85	508.94	0	32.24	147.71	47.89	0	0.84	0	0.42	0		0	143.98	1.12		17.77			
6/30/2017 11:59:59 PM	576354	67.61	12.27	108.45	19.68	197.01	35.75	40.79	3.4	64.21	210.73	28.55	0.19	0.05	129.35	88.56	407.93	0	0	79.64	63.09	2.58	0.45	0	0.03	0		0	179.53	2.66		9.92			
6/30/2017 11:59:59 PM	576541	60.18	9.52	250.94	39.67	341.75	54.03	134.73	8.37	51.81	145.04	24.84	0.16	37.38	225.54	90.81	468.3	0	0.44	104.64	47.94	5.93	11.54	0	0.06	0		18.64	117.64	2.56		17.34	0	0	
6/30/2017 11:59:59 PM	576578	7.99	1.51	180.91	34.07	240.58	45.31	125.48	2.4	5.59	242.33	22.24	3.26	47.44	185.15	59.67	486.18	0	0	43.41	2.35	0	0	0	0	0		0	214.58	5.51		1.67			
6/30/2017 11:59:59 PM	576608	50.49	6.76	128.79	17.24	214.84	28.76	64.99	11.28	39.2	441.55	52.36	0.72	13.32	151.04	86.05	657.12	0	0	29.41	40.16	0	6.22	0	14	0		0	385.97	3.22		2.28	0	0	
6/30/2017 11:59:59 PM	576644	82.15	9.74	175.46	20.8	368.5	43.69	67.11	21.55	60.6	229.92	19.49	58.98	26.2	260.15	193.04	657.4	0	9.74	129.9	25.85	0.3	13.37	0	0	7.21		0	191.98	18.45		11.18			
6/30/2017 11:59:59 PM	576653	28.14	6.69	119.11	28.32	164.22	39.05	77.02	14.45	13.7	129.41	8.53	20.55	13.95	122.13	45.11	314.17	0	13.78	48.08	44.05	0	0	0	0.47	0		0	117.44	3.43		41.65			
6/30/2017 11:59:59 PM	576952	81.74	12.75	138.98	21.68	184.77	28.83	54.93	37.15	44.59	112.29	29.12	106.65	2.31	100.71	45.78	403.7	0	136.38	83.04	16.7	0	1.18	0	0	0		0	76.5	6.66		7.22			
6/30/2017 11:59:59 PM	577128	35.93	4.88	161.68	21.97	269.41	36.61	106.08	2.07	33.86	201.15	35.78	6.81	19.67	213.81	107.73	477.36	0	5.93	128.9	120.23	0	3.37	0	0.17	0		0	163.01	2.36		93.3	0	0	
6/30/2017 11:59:59 PM	577137	15.29	2.82	284.94	52.56	320.51	59.12	214.46	2.09	13.19	93.91	0.2	0.07	55.19	250.03	35.57	414.5	89.27	0	37.97	0.37	0.07	0	0	0	0		0	92.75	0.96		0	0	0	
6/30/2017 11:59:59 PM	577230	7.3	1.37	7.3	1.37	18.77	3.51	0	0	7.3	486.85	1.62	20.17	0	11.47	11.47	525.79	0	0	0	8	0	0.41	0	0	0		0	484.91	0.31		0.31			
6/30/2017 11:59:59 PM	577472	6.77	0.86	110.5	14.06	200.42	25.5	57.72	4.91	1.86	222.77	16.8	4.07	46.01	147.64	89.91	427.26	0	0	33.93	324.78	0	0	0	0.23	0.06		0	202.88	3.09		322.65			
6/30/2017 11:59:59 PM	578116	19.29	3.93	66.52	13.56	108.85	22.19	38	5.61	13.69	295.92	14.88	8.58	9.23	80.33	42.32	413.35	0	3.27	31.53	40.65	0	1.72	0	0.08	0		0	277.01	4.03		11.47			
6/30/2017 11:59:59 PM	578237	29.18	6.01	55.57	11.45	142.6	29.38	26.39	0	29.18	95.77	0	146.09	0	113.42	87.03	384.46	0	0	80.28	21.04	0	0	0	0	0		0	95.08	0.69		4.53			
6/30/2017 11:59:59 PM	578255	53.79	8.38	188.77	29.41	255.37	39.78	121	10.58	43.21	82.06	0	89.95	13.99	187.6	66.6	427.38	0	89.14	114.73	5.28	0	2.62	0	2.75	0		0	81.24	0.82		3.05	0	0	
6/30/2017 11:59:59 PM	578554	17.28	2.94	18.07	3.08	70.17	11.95	0	15.5	1.78	121.17	4.65	258.99	0.78	52.1	52.1	450.33	0	74.12	38.16	22.97	0	0	0	1.21	0.24		0	113.38	3.14		13.45			
6/30/2017 11:59:59 PM	578741	24.02	4.36	154.28	27.97	342.24	62.06	117.06	18.18	5.84	118.08	8.79	5.24	13.2	305.02	187.96	465.55	0	0.55	82.12	3.28	0	0	0	0	0		0	104.42	4.87		1.22			
6/30/2017 11:59:59 PM	578862	2.54	0.72	27.1	7.7	38.74	11.01	24.55	2.54	0	55.03	0	34	0	36.2	11.65	127.77	0	19.4	150.4	51.86	0	1.71	0	0.66	0		0	55.03	0		3.43			
6/30/2017 11:59:59 PM	579140	8.1	1.07	53.82	7.12	100.58	13.3	45.72	7.05	1.05	174.37	2.61	250.72	0	92.48	46.76	525.68	0	121.36	87.5	21.42	0	0.1	0	0.11	0.15		0	171.76	0		16.25			
6/30/2017 11:59:59 PM	579319	3.54	0.62	8.39	1.48	8.87	1.56	4.42	3.54	0	315.29	20.77	154.8	0.44	4.89	0.47	478.96	0	25.33	45.82	15.18	2.21	2.55	0	0	0		0	291.66	2.86		6.24			
6/30/2017 11:59:59 PM	579364	45.51	6.92	210.56	31.99	367.21	55.8	145.29	6.13	39.38	40.76	0	84.8	19.75	301.94	156.65	492.76	0	51.78	107.67	5.8	0	0	0	0.08	0		0	40.5	0.25		0.64			
6/30/2017 11:59:59 PM	579636	33.74	6.68	103.04	20.41	248.47	49.22	56.75	3.43	30.3	147.63	7.8	15.84	11.95	202.18	145.43	411.32	0	13.32	57.93	17.67	0	0.7	0	3.91	0		0.61	129.46	10.37		9.69			
6/30/2017 11:59:59 PM	580155	45.37	6.06	138.54	18.51	215.51	28.8	86.8	11.12	34.26	164.09	16.71	53.35	6.36	163.78	76.97	432.95	0	55.44	225.42	26.72	0	2.84	0	0.2	5.07		0	142.38	5		19.91	0	5.07	
6/30/2017 11:59:59 PM	580548	73.49	9.8	262.2	34.96	346.1	46.15	149.72	15.94	57.55	173.79	27.7	42.03	38.99	233.62	83.9	561.92	0	6.17	137.65	17.25	0	21.89	0	5.02	0		0	140.44	5.65		8.84			
6/30/2017 11:59:59 PM	580847	14.14	2.49	51.57	9.07	71.98	12.66	22.09	8.74	5.4	214.31	0	43.05	15.33	42.51	20.42	329.35	0	38.05	152.45	44.91	0	3.61	0	0.12	0		0	214.2	0.11		21.34			
6/30/2017 11:59:59 PM	580874	16.01	1.63	157.58	16.05	348.24	35.47	100.2	3.79	12.22	571.81	73.43	0.48	41.37	290.86	190.66	920.52	0	0	49.29	11.87	0	0	0	0	0		0	488.26	10.12		0.39			
6/30/2017 11:59:59 PM	581237	16.77	6.87	81.75	33.51	134.85	55.27	59.59	7.72	9.05	85.04	8.12	0	5.39	112.69	53.1	219.89	0	0	13.15	10.94	0.79	0	0	0	0		0	76.92	0		6.56			
6/30/2017 11:59:59 PM	581358	21.04	4.84	32.91	7.56	58.09	13.35	10.24	1.66	19.37	71.58	1.53	89.95	1.62	35.42	25.18	219.61	4.29	116.13	78.6	14.17	0	0	0	2.26	0		0	64.62	5.43		4.68			
6/30/2017 11:59:59 PM	582177	8.18	1.58	25.84	4.98	51.82	9.98	16.9	7.33	0.85	451.95	19.08	0	0.77	42.87	25.97	503.77	0	0	15.75	0.03	0	0	0	0	0		0	430.48	2.39		0			
6/30/2017 11:59:59 PM	582654	6.11	1.56	34.27	8.77	59.92	15.34	17.1	6.11	0	65.83	0	46.18	11.06	42.76	25.66	171.94	0	118.11	63.3	33	0	0	0	0	4.3		0	62.43	3.4		18.41			
