Reporting Period	ID RSSD	UBPRE553	UBPRE554	UBPRE555	UBPRE556	UBPRE557	UBPRE558	UBPRE559	UBPRE560	UBPRE561	UBPRE562	UBPRE563	UBPRE564	UBPRE565	UBPRE566	UBPRE567	UBPRE568	UBPRE569	UBPRE570	UBPRE571	UBPRE572	UBPRE573	UBPRE574	UBPRE575	UBPRE576	UBPRE577	UBPRE578	UBPRE579	UBPRE580	UBPRE581	
3/31/2017 11:59:59 PM	591320	37.7	5.6	25.98	43.86	0.21	10.99	5.81	2.35	1.44	0	0.1	0.1	13.68	1.5	12.09	0	-0.05	58.43	0.79	57.64	74.82	3.77	71.05	75.81	129.74	-17.38	0	1.21	1.21	
3/31/2017 11:59:59 PM	591357	34.91	3.36	6.52	47.38	0	7.82	3.36	1.75	1.75	1.29	0	1.29	14	0	6.65	0	0	46.64	2.53	44.1	58.03	6.53	51.49	43.04	92.28	3.6	13.24	0	13.24	
3/31/2017 11:59:59 PM	591366	20.61	12.45	5.54	66.89	11.72	13.58	24.17	0	0	0	0	0	7.51	0.01	18.71	0	0	51.01	1.53	49.48	59.71	14.7	45.01	56.59	110.93	-5.58	0	0	0	
3/31/2017 11:59:59 PM	591740	18.59	0	0.64	67.63	0.13	28.51	0.13	0	0	0	0	0	41.62	0	1.36	0	0	56.38	2.8	53.58	78.05	11.24	66.81	69.2	122.74	-12.82	0	0	0	
3/31/2017 11:59:59 PM	592439	17.64	3	4.23	51.35	2.04	16.83	5.03	0.89	0.89	4.27	0	4.27	20.93	0	2.83	0	0	40.8	0	40.8	55.78	0	55.78	79.19	194.08	-38.39	50.48	0	50.48	
3/31/2017 11:59:59 PM	592448	28.09	6.44	0.67	64.36	4.88	4.14	11.32	0.05	0.05	1	0.94	1.93	4.68	0	9.1	0	0	38.4	0.31	38.08	51.51	11.65	39.86	33.65	87.64	4.74	12.11	11.39	23.5	
3/31/2017 11:59:59 PM	592550	10.58	5.2	2.37	71.44	0	6.18	5.2	0.83	0.73	0	0	0	17.52	0	22.66	0	0	25.8	8.6	17.2	43.19	19.68	23.51	52.12	202.01	-26.32	0	0	0	
3/31/2017 11:59:59 PM	592644	4.2	1.61	1.68	66.52	4.24	17.94	5.85	0	0	0.19	0.14	0.33	34.43	1.17	29.47	0	-0.05	50.27	1.58	48.68	57.43	2.9	54.53	83.09	165.3	-32.82	1.98	1.47	3.45	
3/31/2017 11:59:59 PM	592859	15.06	7.83	4.87	36.04	4.28	5.84	12.11	0	0	0	0	0	9.17	0	39.01	0	0	30.79	0.78	30.02	40.91	1.62	39.29	70.52	229.04	-39.73	0	0	0	
3/31/2017 11:59:59 PM	593007	34.66	10.12	15.32	48.55	3.78	11.56	13.9	7.33	5.6	0	0.04	0.04	20.99	2.41	14.18	0	-0.04	57.01	2.29	54.72	65.77	6.48	59.29	61.21	107.37	-4.2	0	0.5	0.5	
3/31/2017 11:59:59 PM	593052	5.96	2.09	0.15	79.66	0.51	9.59	2.61	0.03	0	0	0.19	0.19	8.87	0	14.17	0	0	31.75	15.73	16.02	53.1	30.12	22.98	34.19	107.67	-2.44	0	1.56	1.56	
3/31/2017 11:59:59 PM	593249	28.41	0.18	21.27	61.89	0.39	33.41	0.57	0	0	0	0	0	12.61	38.12	6.97	0.21	2.16	67.98	14.8	53.18	78.62	24.97	53.65	51.99	76.48	15.99	0	0	0	
3/31/2017 11:59:59 PM	593333	16.73	0.07	3.98	65.94	0.22	2.77	0.29	0	0	0	0	0	15.24	0	16.61	0	0	31.6	1.23	30.37	60.43	7.89	52.55	70.06	221.74	-38.46	0	0	0	
3/31/2017 11:59:59 PM	593771	36.11	1.67	0.05	35.31	0.42	4.43	2.09	0	0	0	0	0	0	5.54	3.05	0	0	11.12	2.21	8.91	21.23	12.3	8.93	21.23	190.87	-10.11	0	0	0	
3/31/2017 11:59:59 PM	593940	41.34	18.72	19.2	48.23	4.61	26.42	23.32	2.63	1.34	0	0	0	68.1	0	2.4	0	0	77.92	6.92	71	83.04	15.16	67.88	48.66	62.46	29.25	0	0	0	
3/31/2017 11:59:59 PM	594433	9.31	0.31	0.84	75.21	12.96	29.73	13.27	0	0	0	0	0	44.98	0	12.63	0	0	56.03	3.55	52.48	66.6	11.22	55.38	63.1	112.63	-7.08	0	0	0	
3/31/2017 11:59:59 PM	594451	11.79	1.27	3.66	48.2	1.26	19.79	2.53	0	0	0	0	0	0	31.73	0.76	-0.02	-0.25	43.4	2.27	41.13	52.62	3.32	49.29	75.86	174.78	-32.46	0	0	0	
3/31/2017 11:59:59 PM	594853	22.58	4.39	8.16	64.53	0.45	18.67	4.83	2.18	1.53	0	0	0	21	0	32.91	0	0	48.61	0.87	47.74	60.5	4.09	56.41	74.88	154.06	-26.28	0	0	0	
3/31/2017 11:59:59 PM	594938	30.29	3.95	17.54	59.02	0.23	10.27	4.17	0	0	0.32	0.11	0.43	30.24	0	15.76	0	0	57.46	5.65	51.81	74.5	15.46	59.04	51.75	90.06	5.71	3.27	1.08	4.35	
3/31/2017 11:59:59 PM	594947	19.26	1.25	8	71.77	0.88	15.01	2.13	0.45	0.26	0	0.19	0.19	7.16	2.86	24.8	0	-0.01	47.09	3.07	44.03	70.05	9.03	61.02	73.34	155.73	-26.24	0	2.03	2.03	
3/31/2017 11:59:59 PM	595270	38.38	27.7	6.62	42.18	0.58	9.14	28.28	0	0	0	1.03	1.03	8.25	0.62	43.93	-0.19	-1.99	49.27	2.78	46.49	53.51	7.41	46.1	39.96	81.11	9.31	0	10.92	10.92	
3/31/2017 11:59:59 PM	595337	21.98	3.64	3.3	68.49	3.72	16.53	7.35	0.46	0.38	0	0	0	51.4	0	3.24	0	0	38.99	6.3	32.68	54.02	13.4	40.62	59.63	152.96	-20.65	0	0	0	
3/31/2017 11:59:59 PM	595430	9.2	6.41	0.5	77.76	1.29	9.3	7.7	0	0	0	0.11	0.11	8.11	3.86	12.61	-0.14	-1.65	25.84	2.02	23.82	33.72	7.71	26	57.55	222.73	-31.71	0	1.34	1.34	
3/31/2017 11:59:59 PM	595869	24.27	5.83	8.43	64.06	1.37	6.59	7.21	0	0	0	0.01	0.01	8.54	0	15.82	0	0	40.26	0.14	40.12	52.11	4.17	47.94	46.82	116.29	-6.56	0	0.07	0.07	
3/31/2017 11:59:59 PM	595944	14.3	0	3.88	76.11	0	18.11	0	0	0	0	0	0	16.7	0	22.23	0	0	48.01	2.14	45.87	64.41	10.71	53.7	59.91	124.78	-11.9	0	0	0	
3/31/2017 11:59:59 PM	596062	31.19	9.17	10.68	53.62	5.8	11.15	14.96	4	1.63	0	0.12	0.12	19.61	0.07	18.7	0	0	52.3	2.61	49.69	70.26	7.34	62.92	60.93	116.5	-8.63	0	1.29	1.29	
3/31/2017 11:59:59 PM	596156	13.37	3.76	3.66	79.92	0.55	7.31	4.3	0	0	0	0	0	6.66	0	14.36	0	0	50.28	2.26	48.02	69.31	9.79	59.52	55.98	111.34	-5.7	0	0	0	
3/31/2017 11:59:59 PM	596277	49.55	2.71	4	23.42	0	0	2.71	0	0	0	0	0	0.11	0	0	0	0	32.52	0	32.52	60.2	19.97	40.23	28.4	87.34	4.12	0	0	0	
3/31/2017 11:59:59 PM	596455	43.83	0.22	31.32	42.79	0.98	7.35	1.2	0	0	0.13	0	0.13	32.8	0.23	6.59	0	0	58.5	0.28	58.22	73.93	3.64	70.29	75.03	128.26	-16.53	1.46	0	1.46	
3/31/2017 11:59:59 PM	596642	27.22	0	0.33	53.29	0	2.64	0	0	0	0	0	0	8.83	0	6.15	0	0	24.72	0.65	24.06	53.07	25.91	27.16	26.81	108.49	-2.1	0	0	0	
3/31/2017 11:59:59 PM	596848	6.28	0.43	1.94	84.32	1.18	11.14	1.62	0.4	0.25	0.15	0.49	0.64	10.08	0	41.62	0	0	43.5	2.06	41.44	60.79	6.11	54.68	67.99	156.3	-24.49	1.4	4.53	5.93	
3/31/2017 11:59:59 PM	596978	39.48	2.27	14.98	40.59	0	6.58	2.27	9.09	7.38	0	0.15	0.15	28.16	0	13.2	0	0	53.93	9.11	44.82	64.89	20.9	43.99	50.53	93.69	3.4	0	1.24	1.24	
3/31/2017 11:59:59 PM	597041	21.02	5.2	6.59	65.74	6.51	9.32	11.71	2.44	2.1	0	0	0	27.55	0.55	14.38	0	0	41.33	0.46	40.86	58.11	3.23	54.88	68.84	166.58	-27.52	0	0	0	
3/31/2017 11:59:59 PM	597313	20.77	6.51	6.53	53.81	2.96	13.67	9.47	13.36	10.28	0	0	0	26.71	0	13.59	0	0	58.63	3.57	55.06	73.07	9.31	63.76	57.52	98.1	1.11	0	0	0	
3/31/2017 11:59:59 PM	597452	16.1	0.28	1.82	55.01	0	7.41	0.28	0	0	0	0.7	0.7	8.01	0	12.68	0	0	19.24	3.25	15.99	41.24	6.8	34.44	66.97	348.08	-47.73	0	6.95	6.95	
3/31/2017 11:59:59 PM	597546	14.46	0.71	7.23	68.41	1.65	13.24	2.36	3	3	0	0	0	18.21	0	16.94	0	0	40.85	1.64	39.22	63.53	5.99	57.55	73.27	179.36	-32.42	0	0	0	
3/31/2017 11:59:59 PM	597658	29.48	1.3	25.82	63.26	9.76	16.69	11.06	0.02	0.02	0.3	0	0.3	47.99	0	6.11	0	0	66.32	3.28	63.05	75.08	14.39	60.69	51.53	77.7	14.79	2.73	0	2.73	
3/31/2017 11:59:59 PM	598002	38.12	0.28	24.12	51.73	0	7.63	0.28	0	0	0	0	0	27.36	0	11.71	0	0	51.62	4.87	46.75	68.43	9.46	58.97	73.89	143.15	-22.27	0	0	0	
3/31/2017 11:59:59 PM	598048	19.1	1.29	3.86	66.01	0	10.97	1.29	5.66	4.82	0	0.16	0.16	19.63	0.2	16.02	0	0.02	33.3	2.9	30.4	59.95	14.83	45.12	60.82	182.62	-27.52	0	1.7	1.7	
3/31/2017 11:59:59 PM	598132	8.29	0.27	4.05	63.47	4.15	14.15	4.42	6.14	5.69	0	0	0	31.87	0	1.04	0	0	43.35	1.03	42.32	57.13	2.23	54.9	59.09	136.31	-15.74	0	0	0	
3/31/2017 11:59:59 PM	598534	15.4	5.52	6.04	69.26	0.26	23.47	5.77	0.03	0.03	0	2.14	2.14	3.07	0.35	12.21	0	0	56.28	1.02	55.25	65.49	3.41	62.08	60	106.61	-3.72	0	27.41	27.41	
3/31/2017 11:59:59 PM	598543	5.3	0.44	0.72	79.58	0	8.56	0.44	4.2	2.47	0	0	0	8.37	0.2	18.4	0	0	40.27	0.06	40.21	60.67	14.25	46.42	45.5	112.99	-5.23	0	0	0	
3/31/2017 11:59:59 PM	598646	19.95	0.7	15.58	63.81	0	9.86	0.7	0	0	0	0	0	35.58	0	5.96	0	0	48.44	5.14	43.3	62.97	9.36	53.61	58.04	119.84	-9.61	0	0	0	
3/31/2017 11:59:59 PM	598954	6.02	0.19	0.76	87.04	0	11.05	0.19	0	0	0.51	0	0.51	24.16	0	21.51	0	0	41.01	2.75	38.26	69.65	13.74	55.91	48.95	119.35	-7.94	4.37	0	4.37	
3/31/2017 11:59:59 PM	599643	14.22	0.16	1.17	69.33	2.04	10.23	2.2	7.94	4.14	0	0	0	25.65	0	15.97	0	0	35.99	1.98	34.01	54.58	10.26	44.33	54.49	151.4	-18.5	0	0	0	
3/31/2017 11:59:59 PM	599764	15.52	8.01	6.47	72.48	1.6	27.87	9.61	1.96	0.75	0	0.09	0.09	22.79	0	17.32	0	0	58.36	1.81	56.55	71.27	4.59	66.68	80.84	138.53	-22.48	0	1.11	1.11	
3/31/2017 11:59:59 PM	600129	29.14	18.63	9.68	48.06	3.69	30.57	22.32	12.24	11.41	0	0.01	0.01	61.57	0	6.92	0	0	80.09	4.61	75.48	85.41	8.76	76.65	67.39	84.14	12.71	0	0.13	0.13	
3/31/2017 11:59:59 PM	600419	21.03	9.71	6.84	67.16	7.09	27.35	16.8	1.49	1.26	0.93	0.06	0.99	21.15	0.81	26.62	0	0	64.14	12.71	51.43	73.57	24.88	48.69	49.32	76.9	14.81	10.48	0.67	11.15	
3/31/2017 11:59:59 PM	601032	24.15	0.54	0.84	57.54	0	10.38	0.54	0	0	0	0	0	19.57	0	3.63	0	0	34.89	0.49	34.4	63.75	6.67	57.08	55.92	160.29	-21.03	0	0	0	
3/31/2017 11:59:59 PM	601041	16.3	0.44	0.3	67.31	0.02	1.48	0.45	0	0	0	0	0	5.74	0	7.07	0	0	15.62	0.41	15.21	47.05	5.16	41.89	59.31	379.81	-43.7	0	0	0	
3/31/2017 11:59:59 PM	601050	18.94	3.15	10.1	68.21	0.22	12.36	3.37	4.82	1.61	0.04	0.02	0.05	38.14	0	47.12	0	0	40.28	0.39	39.89	54.55	1.98	52.57	74.6	185.23	-34.33	0.43	0.18	0.62	
3/31/2017 11:59:59 PM	601153	9.51	0.21	2.89	82.78	1.14	8.03	1.36	0	0	0	0	0	3.67	0	20.62	0	0	41.22	0.71	40.51	57.38	8.55	48.82	44.84	108.8	-3.63	0	0	0	
3/31/2017 11:59:59 PM	601416	15.31	7.35	6.39	69.96	2.67	29.51	10.02	5.74	4.46	0	0.06	0.06	14.12	14.25	14.69	-0.02	-0.33	65.53	1.2	64.33	76.17	5.21	70.95	64.19	97.96	1.34	0	0.82	0.82	
3/31/2017 11:59:59 PM	601443	17.26	3.65	4.55	71.88	16.28	15.65	19.93	5.83	5.45	0.69	0	0.69	21.21	8.81	8.82	-0.19	-1.57	56.42	4.71	51.71	73.54	16.1	57.44	55.07	97.62	1.35	5.82	0	5.82	
3/31/2017 11:59:59 PM	601658	50.67	2.4	22.46	37.47	0	1.72	2.4	0	0	0	0	0	23.37	0	36.32	0	0	47.32	0.59	46.74	65.18	7.24	57.93	54.79	115.76	-7.46	0	0	0	
3/31/2017 11:59:59 PM	601733	12	1.09	6.85	73.67	0.09	11.68	1.18	0	0	0.14	0	0.14	51.98	2.81	4.01	0.05	0.42	40.91	0.05	40.85	71.05	1.76	69.28	68.62	167.75	-27.71	1.1	0	1.1	
3/31/2017 11:59:59 PM	602048	22.98	14.63	4.07	61.49	3.99	14.21	18.62	0.38	0.3	0	0.33	0.33	8.78	0.53	19.3	-0.01	-0.13	52.4	6.42	45.97	69.56	11.06	58.51	69.96	133.52	-17.56	0	4.3	4.3	
3/31/2017 11:59:59 PM	602356	33.88	0.83	9.24	49	0.98	21.3	1.82	8.02	4.75	0	1.27	1.27	17.63	0	192.51	0	0	47.52	0.14	47.38	55.57	2.63	52.94	70.53	148.42	-23.01	0	11.95	11.95	
3/31/2017 11:59:59 PM	602543	16.25	1.39	7.39	67.92	1.72	19.12	3.11	2.16	2.16	0.57	0.39	0.96	27.04	0.27	42.85	0.02	0.15	54.47	3.44	51.03	71.18	9.15	62.04	52.95	97.21	1.52	4.83	3.29	8.12	
3/31/2017 11:59:59 PM	602842	19.48	0	0	34.91	0	0.01	0	0	0	0	0	0	0	3	19.59	-0.01	-0.09	0.23	0	0.23	4.52	0.45	4.08	80.02	34232.35	-79.78	0	0	0	
3/31/2017 11:59:59 PM	603232	1.32	0.2	0.54	83.22	0.12	7.98	0.32	0	0	0	0	0	0	62.36	2.53	0.02	0.1	34.07	0	34.07	67.77	0.14	67.63	44.63	130.98	-10.56	0	0	0	
3/31/2017 11:59:59 PM	603540	35.47	6.79	5.26	52.24	0.01	6.67	6.8	0	0	0	0	0	7.61	0	5.64	0	0	32.43	11.9	20.53	59.29	21.1	38.18	54.54	168.15	-22.1	0	0	0	
3/31/2017 11:59:59 PM	603559	13.02	0.69	4.16	67.46	5.52	18.34	6.2	4.93	2.9	0	0	0	23.11	0	1.73	0	0	44.17	10.24	33.93	55.01	20.6	34.41	47.57	107.68	-3.39	0	0	0	
3/31/2017 11:59:59 PM	603755	24.96	4.3	0.89	43.08	2.21	5.56	6.51	18.16	14.55	0	0	0	37.02	0	9.37	0	0	49.57	1.96	47.61	65.62	4.15	61.47	73.72	148.7	-24.14	0	0	0	
3/31/2017 11:59:59 PM	604024	15.47	5.95	6.89	54.11	9.97	16.9	15.93	4.93	1.5	0	0	0	25.27	0	21.69	0	0	48.75	1.61	47.15	63.29	6.28	57.01	76.03	155.94	-27.27	0	0	0	
3/31/2017 11:59:59 PM	604033	13.09	1.26	0.63	49.47	0.13	20.3	1.39	0	0	0	0	0	22.99	15.11	5.88	0.14	1.41	35.51	0	35.51	49.78	3	46.78	75.44	212.42	-39.92	0	0	0	
3/31/2017 11:59:59 PM	604547	8.06	0.1	1.39	81.07	12.01	23.56	12.11	5.48	4.38	0	0	0	19.83	0.56	17.88	0	0	51.59	1.68	49.91	60.61	5.12	55.49	48.68	94.35	2.91	0	0	0	
3/31/2017 11:59:59 PM	604640	41.23	8.1	26.13	46.65	0.88	9.59	8.98	1.68	0	0	0	0	47.46	0	6.04	0	0	55.75	0.04	55.71	75.38	11.24	64.14	55.57	99.68	0.18	0	0	0	
3/31/2017 11:59:59 PM	605571	36.59	21.24	12.94	36.99	22.25	12.78	43.49	0	0	0	0	0	0.09	35.7	1.01	1.4	7.24	70.96	0	70.96	72.03	11.5	60.53	42.12	59.35	28.85	0	0	0	
3/31/2017 11:59:59 PM	605610	43.92	36.77	6.38	36.26	13.83	15.23	50.59	12.28	11.74	0	0.02	0.02	28.86	0	6.26	0	0	84.93	12.62	72.31	86.51	29.1	57.41	30.95	36.44	53.98	0	0.21	0.21	
3/31/2017 11:59:59 PM	605656	25.57	1.27	9.09	59.94	0.62	18.02	1.88	0	0	0	0.15	0.15	17.26	0	9.35	0	0	54.84	4.05	50.79	71.27	8.85	62.42	70.51	128.57	-15.67	0	1.91	1.91	
3/31/2017 11:59:59 PM	605973	57.04	30.11	19.74	33.76	5.28	13.29	35.4	0	0	0	0	0	5.58	0	13.69	0	0	72.96	11.87	61.09	77.11	33.69	43.42	33.65	46.12	39.31	0	0	0	
3/31/2017 11:59:59 PM	606046	19.33	0.66	1.63	70.85	1.23	5.17	1.89	0	0	0	0.45	0.45	16.88	0	16.8	0	0	23.48	2.88	20.6	52.2	6.18	46.02	69	293.85	-45.52	0	5.31	5.31	
3/31/2017 11:59:59 PM	606176	31.04	9.85	16.61	56.02	0.41	34.33	10.26	0.01	0	2.48	0.97	3.45	29.7	17.87	5.01	-0.39	-4.35	71.49	1.34	70.15	77.22	6.9	70.32	56.53	79.07	14.96	27.62	10.75	38.37	
3/31/2017 11:59:59 PM	606653	10.31	0.3	3.38	74.18	0.3	6.91	0.61	3.88	3.73	0	0	0	9.44	0	12.96	0	0	46.25	1.03	45.22	67.79	5.54	62.25	53.63	115.95	-7.38	0	0	0	
3/31/2017 11:59:59 PM	607146	3.47	0.16	0.4	91.82	7.3	30.29	7.46	0.18	0.18	0.6	0	0.6	25.31	3.16	15.01	-0.03	-0.21	56.59	2.32	54.27	76.03	17.43	58.6	28.32	50.05	28.26	4.95	0	4.95	
3/31/2017 11:59:59 PM	607333	20.34	6.34	2.17	63.8	0	1.35	6.34	0	0	0	2.16	2.16	0.8	0	10.62	0	0	30.01	10.11	19.9	52.59	22.3	30.29	57.8	192.58	-27.79	0	21.37	21.37	
3/31/2017 11:59:59 PM	608358	3.24	0	0	76.37	0.53	0.48	0.53	0	0	0	0	0	6.52	0	9.16	0	0	3.99	18.53	-14.54	9.55	24.5	-14.95	43.25	1084.32	-39.26	0	0	0	
3/31/2017 11:59:59 PM	608451	15.12	0.3	4.86	46.36	0	10.74	0.3	0	0	0	0	0	21.69	0	4.02	0	0	38.12	0	38.12	50.89	3.76	47.13	69.58	182.51	-31.46	0	0	0	
3/31/2017 11:59:59 PM	608844	20.8	2.75	9.33	60.05	0	12.03	2.75	3.6	2.28	0	0.19	0.19	30.86	0	11.05	0	0	48.81	0.99	47.81	69.97	2.72	67.25	82.08	168.18	-33.28	0	2.03	2.03	
3/31/2017 11:59:59 PM	609010	24.45	3.84	4.08	66.03	0.85	12.73	4.68	1.17	1.17	0	0	0	6.82	1.38	15.51	0	0.03	45.15	2.35	42.8	64.67	5.85	58.82	68.75	152.26	-23.59	0	0	0	
3/31/2017 11:59:59 PM	609467	2.35	0.26	0.44	78.16	1.94	23.64	2.2	0	0	0	0.75	0.75	1.48	0	3.42	0	0	30.2	2.3	27.91	43.66	21.42	22.24	19.14	63.36	11.06	0	4.25	4.25	
3/31/2017 11:59:59 PM	609476	78.57	46.87	30.27	15.04	1.37	3.89	48.24	0	0	0	0	0	0	56.53	0.56	-0.55	-3.56	87.38	12.3	75.08	93.19	23.18	70.01	44.9	51.38	42.48	0	0	0	
3/31/2017 11:59:59 PM	609609	0.04	0	0	89.58	0.5	36	0.5	0	0	0	0.14	0.14	13.47	11.79	2.11	-0.16	-0.72	48.89	1.53	47.36	74.08	3.7	70.39	62.78	128.41	-13.89	0	0.65	0.65	
3/31/2017 11:59:59 PM	609645	8.3	6.19	2.01	74.18	8.69	36.57	14.88	0	0	1.24	0	1.24	42.34	3.63	1.6	0.06	0.84	66.41	1.98	64.43	73.81	8.61	65.2	76.34	114.96	-9.93	16.71	0	16.71	
3/31/2017 11:59:59 PM	609832	20.34	3.15	7.25	69.78	1.29	10.11	4.43	2.42	2.11	0	0	0	27.73	0	13.25	0	0	50.57	3.63	46.93	68.56	11.44	57.12	61.76	122.14	-11.2	0	0	0	
3/31/2017 11:59:59 PM	610128	6.94	0.04	0.24	54.11	0.24	21.51	0.28	0.08	0.08	0	0	0	16.79	4.79	8.16	-0.05	-0.32	36.06	3.34	32.72	51.41	8.76	42.66	61.85	171.53	-25.79	0	0	0	
3/31/2017 11:59:59 PM	610164	11.97	3.56	6.43	72.66	18.3	18.3	21.86	0	0	0.45	0	0.45	13.87	0	16.62	0	0	55.53	0.84	54.68	66.21	4.45	61.76	62.17	111.96	-6.64	4.14	0	4.14	
3/31/2017 11:59:59 PM	610539	14.39	0.36	5.09	76.01	7.4	17.81	7.75	0	0	0	0	0	40.75	0	6.1	0	0	45.35	0.07	45.28	59.16	2.78	56.38	61.45	135.52	-16.11	0	0	0	
3/31/2017 11:59:59 PM	610557	21.88	0	13.8	68.93	4.86	10.05	4.86	0	0	0	0.72	0.72	25.72	0	19	0	0	45.06	3.03	42.04	63.06	8.3	54.75	63.12	140.07	-18.06	0	5.29	5.29	
3/31/2017 11:59:59 PM	610913	30.09	9.74	3.66	50.88	4.95	3.2	14.7	5.94	2.2	0.5	0.06	0.57	23.55	0	6.6	0	0	35.08	0.16	34.91	70.8	3.02	67.78	66.02	188.23	-30.95	4.95	0.63	5.58	
3/31/2017 11:59:59 PM	611031	38.88	19.32	15.69	33.65	7.6	7.47	26.92	3.4	3.11	0	0	0	18.56	0	4.01	0	0	57.11	1.08	56.03	68.94	6.86	62.08	74.99	131.32	-17.89	0	0	0	
3/31/2017 11:59:59 PM	611246	19.45	6.15	9.49	60.81	0.98	20.83	7.13	3.56	0.87	0	0	0	47.38	0	8.26	0	0	54.41	2.34	52.07	73.69	11.82	61.87	58.8	108.07	-4.39	0	0	0	
3/31/2017 11:59:59 PM	611451	14.58	0.19	1.4	78.45	0.44	12.36	0.63	2.34	1.18	0	0.18	0.18	23.2	0	14.94	0	0	36.65	1.06	35.58	59.6	4.93	54.67	72.97	199.13	-36.33	0	2.1	2.1	
3/31/2017 11:59:59 PM	612159	4.58	1.98	1.14	86.51	16.91	21.13	18.89	0	0	1.99	0	1.99	20.11	0	14.59	0	0	49.68	0.9	48.77	64.69	6.19	58.5	62.57	125.95	-12.89	18.13	0	18.13	
3/31/2017 11:59:59 PM	612878	45.28	6.87	5.16	29.89	2.04	8.13	8.91	0	0	1.35	0	1.35	11.67	0	0.06	0	0	28.63	13.14	15.49	46.77	31.79	14.98	21	73.36	7.63	7.17	0	7.17	
3/31/2017 11:59:59 PM	613008	20.93	7.96	6.64	62.93	1.71	4.57	9.67	5.29	5.11	0	0.03	0.03	5.19	6.49	29.74	-0.02	-0.16	38.94	1.09	37.85	48.28	2.71	45.57	76.41	196.24	-37.47	0	0.29	0.29	
3/31/2017 11:59:59 PM	613156	16.86	1.12	4.03	64.46	2.47	16.49	3.59	9.01	7.71	0	0	0	7.31	9.44	9.1	-0.16	-1.49	55.91	0.9	55.01	71.29	4.58	66.71	69.9	125.03	-13.99	0	0	0	
3/31/2017 11:59:59 PM	613307	25.13	1.44	16.41	63.95	2.21	13.4	3.65	0.44	0.35	0	0	0	9.22	5.81	22.59	0.04	0.46	44.61	0.8	43.81	53.51	3.51	50	65.45	146.73	-20.84	0	0	0	
3/31/2017 11:59:59 PM	613343	11.69	4.09	3.88	75.22	11.57	16.19	15.66	1.35	0.98	0	0.05	0.05	17.32	0	10.93	0	0	51.17	0.87	50.3	64.81	5.68	59.13	56.94	111.28	-5.77	0	0.61	0.61	
3/31/2017 11:59:59 PM	613400	32.64	13.6	12.89	55.27	5.56	24.14	19.16	5.2	4.4	0	0.03	0.03	16.23	0	11.25	0	0	70.99	3.03	67.95	78.54	9.64	68.9	64.08	90.28	6.9	0	0.33	0.33	
3/31/2017 11:59:59 PM	613558	25.4	8.21	11.86	64.75	0.03	4.83	8.24	0	0	0	0	0	11.23	0	26.04	0	0	30.6	0.89	29.71	33.52	3.06	30.46	69.69	227.73	-39.09	0	0	0	
3/31/2017 11:59:59 PM	613679	20.07	6.75	11.96	57.78	6.47	20.51	13.22	7.67	6.93	0.09	0.28	0.36	24.24	0	13.56	0	0	62.78	18.2	44.58	70	23.27	46.72	52.05	82.9	10.73	1	3.17	4.17	
3/31/2017 11:59:59 PM	613839	25.01	7.6	6.25	60.78	4.2	15.13	11.8	2.24	2.18	0	0.48	0.48	33.75	0	7.02	0	0	46.59	3.49	43.1	66.76	10.93	55.83	60.36	129.56	-13.77	0	3.85	3.85	
3/31/2017 11:59:59 PM	613950	20.18	8.8	8.42	38.67	2.44	12.24	11.24	7.33	4.98	0	0	0	31.49	0	4.17	0	0	43.86	0.51	43.35	49.94	1.33	48.6	83.26	189.84	-39.4	0	0	0	
3/31/2017 11:59:59 PM	613978	63.23	48.5	13.89	14.84	5.36	3.7	53.87	0	0	0.41	0	0.41	9.12	1.46	1.34	0.1	0.77	73.33	21	52.33	73.73	32.36	41.37	39.1	53.32	34.23	3.07	0	3.07	
3/31/2017 11:59:59 PM	614256	29.05	19.51	7.91	26.51	1.68	7.48	21.18	33.67	30.89	0	0	0	60.36	0.06	9.68	0.01	0.12	74.49	4.41	70.08	81.51	9.13	72.38	57.64	77.38	16.85	0	0	0	
3/31/2017 11:59:59 PM	614313	20.9	1.88	7.17	63.17	3.29	12.62	5.17	3.13	2.18	0.04	1.03	1.07	12.75	0	18.01	0	0	48.97	3.52	45.45	65.9	15.01	50.89	59.7	121.91	-10.73	0.42	11.47	11.89	
3/31/2017 11:59:59 PM	614368	10.06	2.35	2.65	74.86	8.9	11.19	11.24	0	0	0	0	0	0.11	0	13.78	0	0	31.66	2.86	28.8	49	14.03	34.96	60.99	192.62	-29.33	0	0	0	
3/31/2017 11:59:59 PM	614751	33.98	3.95	26.24	57.79	10.34	22.13	14.29	0	0	0.85	0	0.85	31.57	0	10.61	0	0	70.49	1.22	69.27	77.79	4.53	73.26	77.75	110.31	-7.27	9.23	0	9.23	
3/31/2017 11:59:59 PM	614948	10.98	0.06	3.68	79.26	2.6	17.28	2.66	0.9	0.63	0	0.01	0.01	37.89	0	11.46	0	0	52.93	4.44	48.49	76.07	11.36	64.71	61.47	116.13	-8.54	0	0.14	0.14	
3/31/2017 11:59:59 PM	615217	10.27	5.78	2.88	77.17	0.77	26.65	6.55	2.23	0.79	9.99	0	9.99	0.21	17.98	28.77	-0.39	-2.94	47.28	0.5	46.78	58.24	2.46	55.78	59.77	126.4	-12.48	76.15	0	76.15	
