Reporting Period	ID RSSD	UBPRE553	UBPRE554	UBPRE555	UBPRE556	UBPRE557	UBPRE558	UBPRE559	UBPRE560	UBPRE561	UBPRE562	UBPRE563	UBPRE564	UBPRE565	UBPRE566	UBPRE567	UBPRE568	UBPRE569	UBPRE570	UBPRE571	UBPRE572	UBPRE573	UBPRE574	UBPRE575	UBPRE576	UBPRE577	UBPRE578	UBPRE579	UBPRE580	UBPRE581	
3/31/2018 11:59:59 PM	783349	33.45	0.45	1	32.7	0	4.67	0.45	0	0	0	0	0	0	0.33	5.44	0	0	36.87	4.19	32.68	54.72	10	44.72	62.16	168.59	-25.29	0	0	0	
3/31/2018 11:59:59 PM	783648	20.32	11.4	7.22	69.1	8.3	9.36	19.7	3.66	2.68	0	0.15	0.15	9.12	0	20.34	0	0	47.88	1.6	46.28	53.84	3.45	50.38	66.18	138.22	-18.3	0	1.48	1.48	
3/31/2018 11:59:59 PM	783844	9.81	0.81	1.93	65.12	1.04	7.61	1.85	6.61	2.97	0	0.46	0.46	16.94	3.02	13.01	-0.01	-0.07	37.22	0.68	36.54	67.18	9.37	57.81	64.36	172.92	-27.14	0	3.69	3.69	
3/31/2018 11:59:59 PM	783910	21.38	1.01	5.21	53.89	4.04	12.03	5.06	7.11	4.59	0	0	0	20.49	0	7.12	0	0	43.14	4.02	39.12	62.64	11.71	50.93	68.39	158.51	-25.24	0	0	0	
3/31/2018 11:59:59 PM	784159	31.49	14.22	6.01	55.2	11.89	21.39	26.1	0.01	0.01	0	0	0	20.59	0	5.24	0	0	59.64	0.61	59.03	69.96	4.17	65.79	52.03	87.25	7.6	0	0	0	
3/31/2018 11:59:59 PM	784430	38.36	17.8	9.57	45.73	7.86	20.46	25.66	0	0	3.28	0	3.28	52.43	0	1.78	0	0	64.37	0.05	64.32	72.15	0.8	71.35	50.14	77.9	14.23	23.39	0	23.39	
3/31/2018 11:59:59 PM	785147	27.42	1.28	5.46	58.64	3.32	15.86	4.6	4.33	1.67	0	0	0	23.06	0	9.43	0	0	47.3	0.84	46.46	63.66	3.99	59.67	76.76	162.29	-29.46	0	0	0	
3/31/2018 11:59:59 PM	785473	21.39	12.82	6.47	67.06	7.21	33.87	20.03	1.41	0.64	0	0.16	0.16	18.88	0.27	13.03	0	0.06	68.21	6.41	61.79	74.41	17.35	57.07	54.91	80.5	13.3	0	2.06	2.06	
3/31/2018 11:59:59 PM	785857	20.49	0.03	8.39	58.4	0.01	22.63	0.04	0	0	20.37	0	20.37	0	31.81	2.73	-1.21	-10.98	54.38	0.36	54.02	69.64	1.05	68.59	80.19	147.46	-25.81	185.14	0	185.14	
3/31/2018 11:59:59 PM	785923	19.16	5.32	10.36	68.35	21.43	22.09	26.74	2.2	1.71	0	0.06	0.06	20.82	2.53	14.89	-0.06	-0.66	71.67	2.85	68.81	80.44	10.11	70.33	72.74	101.49	-1.07	0	0.67	0.67	
3/31/2018 11:59:59 PM	785932	12.79	4.66	2.54	73.6	18.58	7.58	23.24	0.08	0.02	0	0	0	21.03	0	9.19	0	0	41.37	0.23	41.14	61.81	2.16	59.64	74.83	180.89	-33.46	0	0	0	
3/31/2018 11:59:59 PM	785950	21.31	0.41	0.07	65.91	0	9.47	0.41	0	0	0	0	0	10.13	0.1	18.72	0	-0.01	21.77	5.99	15.78	54.68	23.12	31.55	48.06	220.74	-26.29	0	0	0	
3/31/2018 11:59:59 PM	786210	27.59	3.85	13.43	61.99	8.1	23.12	11.95	2.6	2.03	0.43	0	0.43	24.41	0	12.72	0	0	62.59	5.07	57.53	75.95	11.69	64.26	67.27	107.47	-4.68	4.33	0	4.33	
3/31/2018 11:59:59 PM	786256	24.77	0	7.31	58.04	0	1.72	0	0	0	0	0	0	33.39	0	5.96	0	0	21.64	0.11	21.53	52.22	2.26	49.96	77.3	357.24	-55.66	0	0	0	
3/31/2018 11:59:59 PM	786274	24.65	4.65	13.47	57.16	1.07	9.03	5.71	12.32	10.53	0	0.14	0.14	18.42	0	13.65	0	0	49.22	0.34	48.88	57.23	5.2	52.03	71.04	144.35	-21.83	0	1.51	1.51	
3/31/2018 11:59:59 PM	786340	35.69	3.08	9.36	51.64	1.22	8.99	4.3	0	0	0	0	0	27.64	6.33	4.22	0.33	2.92	48.85	1.44	47.41	73.2	6.61	66.6	68.02	139.25	-19.17	0	0	0	
3/31/2018 11:59:59 PM	786443	14.42	0.38	0.34	70.23	0	3.57	0.38	0	0	0	0	0	9.78	0	6.05	0	0	24.13	0.79	23.34	70.57	12.48	58.09	53.6	222.11	-29.47	0	0	0	
3/31/2018 11:59:59 PM	786555	21.84	5.06	8.98	67.43	0.92	11.89	5.99	1.71	1.41	0	0	0	20.55	0	1.68	0	0	47.67	7.97	39.7	60.28	19.37	40.9	60.21	126.31	-12.54	0	0	0	
3/31/2018 11:59:59 PM	786612	21.5	5.02	9.85	67.43	1.78	17.71	6.8	0.91	0.91	0.07	0.01	0.08	8.79	9.44	23.83	-0.21	-2.25	57.64	1.99	55.65	70.67	8.01	62.65	71.82	124.6	-14.18	0.76	0.09	0.85	
3/31/2018 11:59:59 PM	786733	38.7	2.81	6.01	45.44	3.47	12.67	6.29	8.56	7.1	0	0	0	30.29	1.37	14.8	0.01	0.08	50.26	1.94	48.32	73.26	5.29	67.97	75.87	150.95	-25.61	0	0	0	
3/31/2018 11:59:59 PM	786948	13.36	0.75	4.63	74.64	0.42	13.8	1.18	3.39	2.68	0	0	0	23.32	0	17.44	0	0	54.51	6.56	47.95	64.04	11.33	52.71	66.16	121.38	-11.65	0	0	0	
3/31/2018 11:59:59 PM	787141	7.9	0	0.3	74.16	0	4.86	0	0	0	0	0	0	33.13	0	13.2	0	0	19.41	2.79	16.63	51.97	12.26	39.71	60.63	312.32	-41.21	0	0	0	
3/31/2018 11:59:59 PM	787459	3.72	0.47	0.19	75.2	5.8	15.84	6.27	0	0	0	0	0	5.05	0	9.61	0	0	31.77	6.04	25.73	43.26	15.4	27.86	52.59	165.51	-20.82	0	0	0	
3/31/2018 11:59:59 PM	787842	15.23	0.27	3.95	71.54	1.55	11.73	1.82	0	0	0	0	0	24.31	0	8.39	0	0	45.8	7.46	38.34	66.03	15.52	50.52	64.36	140.51	-18.56	0	0	0	
3/31/2018 11:59:59 PM	788559	27.66	7.97	8.88	52.23	3.02	7.82	11	10.69	7.63	0	0	0	40.46	0	8.74	0	0	56.95	0.6	56.35	77.54	5.16	72.38	40.1	70.42	16.85	0	0	0	
3/31/2018 11:59:59 PM	788652	22.98	2.98	2.17	59.83	0.37	4.78	3.35	0	0	0	0	0	4.55	1.13	4.47	0	0	30.88	6.3	24.58	63.72	17.51	46.21	53.41	172.97	-22.53	0	0	0	
3/31/2018 11:59:59 PM	788773	22.42	3.22	5.11	59.16	3.4	8.49	6.63	1.46	1.46	0	0.5	0.5	13.42	0	76.01	0	0	43.04	3.18	39.86	64.72	6.59	58.13	75.75	176	-32.71	0	4.79	4.79	
3/31/2018 11:59:59 PM	789051	31.32	6.81	18.84	52.3	0.33	22.45	7.14	7.8	7.8	0	0	0	58.06	0	7.57	0	0	62.91	0.09	62.82	68.7	2.05	66.65	70.62	112.26	-7.71	0	0	0	
3/31/2018 11:59:59 PM	790150	28.4	0.22	2.88	48.74	0.09	4.87	0.31	0	0	0.87	0	0.87	17.37	0	1.94	0	0	26.79	6.17	20.62	54.88	14.57	40.31	50.78	189.51	-23.98	10.21	0	10.21	
3/31/2018 11:59:59 PM	790271	33.57	9.27	20.36	55.58	10.05	9.61	19.32	1.49	1.29	0	0.14	0.14	18.52	0	8.6	0	0	61.69	6.07	55.61	75.34	16.03	59.32	48.95	79.36	12.73	0	0.88	0.88	
3/31/2018 11:59:59 PM	790534	27.12	3.69	7.14	53.65	2.07	20.82	5.75	9.18	6.74	0	0.02	0.02	14.51	2.94	10.62	-0.03	-0.24	52.74	1.2	51.54	65.38	5.89	59.49	54.19	102.76	-1.45	0	0.15	0.15	
3/31/2018 11:59:59 PM	790543	10.52	1.88	4.45	78.46	10.18	9.66	12.06	3.35	2.64	0	0	0	10.51	8.1	15.51	-0.04	-0.46	46.52	0.48	46.04	61.72	2.67	59.06	71.8	154.36	-25.29	0	0	0	
3/31/2018 11:59:59 PM	790703	35.36	4.29	7.72	55.14	4.62	7.77	8.91	0	0	0	0.35	0.35	8.68	0	19.66	0	0	38.95	1.96	36.99	54.38	7.54	46.85	61.44	157.74	-22.49	0	3.87	3.87	
3/31/2018 11:59:59 PM	790918	21.41	9.16	6.05	65.13	4.91	23.31	14.07	4.5	4.21	0.93	0.04	0.96	34.21	0	12.27	0	0	64.13	4	60.13	75.96	16.51	59.45	54.5	84.99	9.62	10.76	0.42	11.18	
3/31/2018 11:59:59 PM	791072	16.7	2.76	9.31	70.34	1.93	7.03	4.69	0	0	0	0	0	24.35	0	22.72	0	0	42.2	1.92	40.28	59.76	5.03	54.73	71.23	168.81	-29.04	0	0	0	
3/31/2018 11:59:59 PM	791353	18.07	6.39	4.84	62.57	0.07	12.68	6.45	3.52	3.52	0	0	0	18.03	0.04	15.13	0	0	43.7	0.64	43.06	59.23	4.43	54.79	79.73	182.44	-36.03	0	0	0	
3/31/2018 11:59:59 PM	791746	15.97	0	12.14	54.22	0.87	14.91	0.87	1.22	0	0	0	0	29.83	0.09	6.7	0	0.03	42.93	0	42.93	49.92	2.13	47.79	70.1	163.29	-27.17	0	0	0	
3/31/2018 11:59:59 PM	791821	35.83	20.45	9.81	43.64	3.41	13.33	23.86	10.93	10.93	0	0	0	25.9	0	14.07	0	0	66.17	0	66.17	74.37	0.69	73.68	78.71	118.95	-12.54	0	0	0	
3/31/2018 11:59:59 PM	791942	28.04	0.33	4.97	48.64	0.24	11.45	0.57	0	0	0.18	0	0.18	13.05	9.06	5.81	-0.07	-0.5	38.19	0.06	38.13	59.26	13.31	45.95	49.07	128.48	-10.88	1.37	0	1.37	
3/31/2018 11:59:59 PM	792248	4.43	0	0.88	93.05	0	26.92	0	0	0	0	0	0	26.03	0	18.54	0	0	39.59	7.39	32.2	60.21	18.69	41.51	43.5	109.87	-3.91	0	0	0	
3/31/2018 11:59:59 PM	792453	21.03	0	6.82	58.98	1.59	8.83	1.59	0	0	0	0	0	3.84	1.95	13.77	0.04	0.36	33.74	0.76	32.98	48.38	4.33	44.05	68.14	201.94	-34.4	0	0	0	
3/31/2018 11:59:59 PM	792640	18.97	0	0.63	70.7	0	1.24	0	0	0	0	0	0	0	0.36	9.32	0	-0.01	35.47	7.74	27.72	62.67	19.48	43.19	55.66	156.94	-20.2	0	0	0	
3/31/2018 11:59:59 PM	792659	61.34	10.44	45.03	27.21	2	13.12	12.44	5.54	2.13	0	0	0	63.29	0	3.01	0	0	82.59	0.68	81.91	91.79	3.12	88.67	66.54	80.56	16.05	0	0	0	
3/31/2018 11:59:59 PM	793571	32.49	13.18	13.1	59.49	2.28	19.51	15.46	0	0	0	0	0	0	6.37	20.97	-0.14	-1.42	61.86	8.82	53.04	69.48	19.76	49.72	57.82	93.47	4.04	0	0	0	
3/31/2018 11:59:59 PM	794149	43.91	1.13	30.98	45.36	0	1.91	1.13	4.34	2.43	0	0	0	35.19	0	9.09	0	0	53.42	1.29	52.13	67.23	4.98	62.26	74.71	139.84	-21.28	0	0	0	
3/31/2018 11:59:59 PM	794336	19.55	2.57	6.01	66.63	0.02	16.79	2.59	0.36	0.17	0	0	0	6.33	7.31	8.88	0.03	0.36	53.35	0.24	53.11	67.38	1.89	65.49	78.12	146.44	-24.77	0	0	0	
3/31/2018 11:59:59 PM	794345	21.88	0.37	5.49	63.87	5.3	13.22	5.67	5.14	3.45	0	0	0	35.72	4.67	7.47	-0.91	-5.99	43.39	8.67	34.72	66.81	22.43	44.38	37.92	87.4	5.47	0	0	0	
3/31/2018 11:59:59 PM	794475	76.76	61.45	12.9	8.64	6.15	2.03	67.6	4.22	4.22	0	0	0	6.02	0	2.84	0	0	87.22	20.05	67.17	87.25	44.73	42.52	3.79	4.35	83.43	0	0	0	
3/31/2018 11:59:59 PM	794653	20.17	0	0.22	51.62	0.33	9.39	0.33	0	0	0	0	0	8.71	0	6.78	0	0	28.06	0.55	27.51	47.75	16.81	30.94	62.13	221.42	-34.07	0	0	0	
3/31/2018 11:59:59 PM	795249	15.82	0.67	7.31	70.32	1.34	19.28	2.01	1.2	1.2	0.18	0	0.18	40.45	0	8.82	0	0	53.58	2.51	51.06	70.41	14.99	55.42	51.56	96.23	2.02	1.42	0	1.42	
3/31/2018 11:59:59 PM	795548	6.9	3.02	0.36	86.12	4.54	24.74	7.56	0	0	1.49	0	1.49	32.74	0.6	13.03	0	0	47.34	4.17	43.17	60.99	11.31	49.68	54.32	114.76	-6.99	13.74	0	13.74	
3/31/2018 11:59:59 PM	795959	34.3	19.04	10.41	47.67	7.59	16.11	26.63	8.81	5.18	0	0	0	23.41	0	6.6	0	0	65.61	9.47	56.14	78.68	13.77	64.92	51.44	78.41	14.17	0	0	0	
3/31/2018 11:59:59 PM	795968	30.13	19.73	8.21	48.18	3.8	11.65	23.52	14.62	12.9	0	0.18	0.18	12.77	22.12	17.24	-0.46	-6.45	64.5	0.66	63.84	75.43	1.81	73.62	72	111.63	-7.5	0	2.49	2.49	
3/31/2018 11:59:59 PM	796152	20.94	5.68	12.57	60.9	0.05	9.41	5.74	0	0	0	0	0	22.47	5.09	10.51	-0.06	-0.63	48.27	0.57	47.7	60.73	2.97	57.75	77.49	160.52	-29.21	0	0	0	
3/31/2018 11:59:59 PM	796451	15.1	0.15	1.05	53.84	0.79	2.32	0.95	0	0	0	0	0	33.14	0	3.67	0	0	10.69	0.15	10.54	35.01	1.44	33.57	49.99	467.69	-39.3	0	0	0	
3/31/2018 11:59:59 PM	796572	16.27	1.06	6.63	78	2.48	9.94	3.55	0.03	0.03	5.54	0.48	6.02	11.22	0	20.88	0	0	49.52	0.73	48.79	76.08	6.1	69.98	72.72	146.83	-23.19	51.33	4.45	55.78	
3/31/2018 11:59:59 PM	796657	23.1	8.31	13.08	43.98	4.27	16.44	12.58	18.85	13.68	0	0	0	50.92	0	7.05	0	0	64.52	1.04	63.48	77.11	5.77	71.34	76.48	118.54	-11.96	0	0	0	
3/31/2018 11:59:59 PM	797140	13.82	0.44	1.6	72.28	1.85	5.47	2.3	0.49	0.49	0.16	0	0.16	10.83	0	21.55	0	0	24.8	2.14	22.66	58.14	19.52	38.62	58.77	237.02	-33.97	1.54	0	1.54	
3/31/2018 11:59:59 PM	797775	48.73	38.05	8.6	42.82	26.87	7.78	64.92	2.61	2.11	0	0	0	7.94	0.15	16.31	0	0.01	86.87	6.54	80.33	90.26	26.58	63.68	36.46	41.97	50.41	0	0	0	
3/31/2018 11:59:59 PM	798277	70.17	44.15	18.69	23.88	2.61	2.49	46.76	0	0	1.95	0.29	2.24	5.69	2.05	11.29	-0.02	-0.16	79.82	9.22	70.6	84.52	33.19	51.33	32.78	41.06	47.04	20.94	3.07	24.01	
3/31/2018 11:59:59 PM	798512	42.55	3.51	9.21	48.43	0.69	3.5	4.2	1.39	1.39	0	0	0	32.8	0	0.68	0	0	42	0.89	41.11	73.23	6.21	67.02	66.82	159.08	-24.82	0	0	0	
3/31/2018 11:59:59 PM	799359	21.43	0	2.18	66.25	3.85	2.48	3.85	0	0	0	0	0	0	0	15.33	0	0	43.38	0.41	42.97	65.35	5.97	59.37	47.58	109.7	-4.21	0	0	0	
3/31/2018 11:59:59 PM	799751	17.19	0	3.69	71.52	2.1	11.37	2.1	0	0	0	0	0	18.72	0	17.88	0	0	37.7	3.6	34.1	65.11	10.4	54.72	62	164.45	-24.3	0	0	0	
3/31/2018 11:59:59 PM	799854	42.97	25.58	9.06	48.33	0.29	11.78	25.87	0	0	0	0	0	52.43	0	4.82	0	0	52.55	0.04	52.51	60.45	3.51	56.94	63.6	121.02	-11.04	0	0	0	
3/31/2018 11:59:59 PM	799939	6.79	0.49	0.86	87.94	0	16.9	0.49	0	0	0	0	0	31.47	1.51	14.28	0.01	0.11	32.63	0	32.63	70.13	10.51	59.62	42.08	128.98	-9.46	0	0	0	
3/31/2018 11:59:59 PM	799948	22.04	0	11.29	63.22	4.51	5.28	4.51	0	0	0	0	0	25.49	0	9.81	0	0	44.82	0.6	44.23	61.61	4.4	57.21	60.22	134.36	-15.4	0	0	0	
3/31/2018 11:59:59 PM	800134	25.53	8.14	2.1	54.45	5.2	10.88	13.34	8.21	6.16	0.17	0.09	0.26	28.2	0	13.53	0	0	48.24	1.67	46.56	67.77	6.48	61.29	67.23	139.38	-18.99	1.64	0.87	2.51	
3/31/2018 11:59:59 PM	800442	18.93	0	1.22	59.42	7.38	25.38	7.38	0	0	3.06	0	3.06	39.64	0	1.52	0	0	51.72	3.07	48.65	66.32	4.97	61.35	57.7	111.57	-5.98	29.62	0	29.62	
3/31/2018 11:59:59 PM	800479	60.88	0.7	28.45	14.31	8.98	4.53	9.68	0	0	0	0	0	0.07	0	7.47	0	0	53.42	8.66	44.76	63.78	25.03	38.75	34.13	63.89	19.29	0	0	0	
3/31/2018 11:59:59 PM	800657	15.86	9.37	1.89	71.88	1.9	7.31	11.27	5.57	5.57	0	0.13	0.13	21.11	4.43	33.55	-0.14	-1.48	34.66	1.01	33.65	51.85	4.29	47.56	73.81	212.95	-39.15	0	1.44	1.44	
3/31/2018 11:59:59 PM	800853	47.24	6.69	27.08	39.37	0.51	11.87	7.2	0	0	0	0	0	50.26	0	7.1	0	0	60.75	1.26	59.49	70.34	2.73	67.61	77.86	128.16	-17.11	0	0	0	
3/31/2018 11:59:59 PM	801047	13.59	1.31	5.94	58.55	0	13.05	1.31	13.18	9.61	0.25	0.04	0.29	39.03	0	12.66	0	0	46.66	1.37	45.29	67.72	6.39	61.33	62.01	132.9	-15.35	2	0.29	2.29	
3/31/2018 11:59:59 PM	801056	31.09	2.78	22.97	56.33	8.98	21.89	11.77	4.27	2.2	0	0	0	34.17	0	20.72	0	0	66.78	4.07	62.7	78.65	10.91	67.74	66.84	100.1	-0.07	0	0	0	
3/31/2018 11:59:59 PM	801654	33.69	2.27	30.97	35.68	8.68	10.23	10.94	0	0	0	0	0	49.25	0	2.14	0	0	57.79	0	57.79	63.69	0.57	63.13	44.61	77.2	13.18	0	0	0	
3/31/2018 11:59:59 PM	802866	19.32	8.81	8.56	58.89	0.73	3.06	9.54	13.56	9.57	0	0	0	18.46	27.22	32.41	-0.6	-8.04	33.04	0	33.04	46.73	0	46.73	81.63	247.07	-48.59	0	0	0	
3/31/2018 11:59:59 PM	803256	4.12	1.62	1.06	72.39	0	3.27	1.62	0	0	0	0	0	14.84	0.07	13.04	0	0	16.54	0	16.54	30.66	3.69	26.97	67.23	406.39	-50.69	0	0	0	
3/31/2018 11:59:59 PM	803265	19.16	1.86	10.18	79.39	2.65	31.3	4.51	1.38	1.38	0	0	0	50.49	0	2.11	0	0	63.64	0	63.64	92	0.02	91.98	59.62	93.67	4.03	0	0	0	
3/31/2018 11:59:59 PM	803649	6.32	2.95	1.36	84.96	14.51	15.2	17.47	0.06	0.06	0	0	0	11.68	0	19.94	0	0	50.52	7.4	43.12	59.91	16.94	42.96	56.56	111.95	-6.04	0	0	0	
3/31/2018 11:59:59 PM	803658	4.86	0.1	2.86	71.74	1.22	13	1.32	1.76	1.73	0	0	0	29.66	0.8	22.17	0	0	34.01	0.84	33.17	38.61	6.78	31.83	52.36	153.95	-18.35	0	0	0	
3/31/2018 11:59:59 PM	803957	13.54	1.09	4.01	73.41	1.49	4.34	2.58	0.64	0.64	0	0	0	13.05	0	14.88	0	0	34.12	8.74	25.38	58.05	16.74	41.31	54.33	159.23	-20.21	0	0	0	
3/31/2018 11:59:59 PM	804150	8.46	0	0	57.13	0	11.05	0	0	0	8.89	0	8.89	13.85	11.48	0.1	-0.08	-0.55	27.67	1.78	25.88	47.93	13.46	34.47	46.11	166.66	-18.44	58.15	0	58.15	
3/31/2018 11:59:59 PM	804338	3.26	0.17	0.13	87.42	3.97	18.7	4.14	0	0	0	0	0	1.44	9.35	25.4	-0.07	-0.73	37.55	13.4	24.15	58.7	34.6	24.1	39.17	104.31	-1.62	0	0	0	
3/31/2018 11:59:59 PM	804374	36.97	12.85	8.23	47.22	0.47	8.09	13.32	7.88	7.88	0	0.04	0.04	7.58	6.59	20.63	-0.28	-2.49	52.88	5.88	47.01	62.44	26.16	36.28	44.81	84.72	8.08	0	0.36	0.36	
3/31/2018 11:59:59 PM	804422	29.28	1.16	1.92	59.88	0.15	0.77	1.31	0	0	0	0	0	0	36.18	7.44	-0.6	-3.21	28.66	9.21	19.45	64.09	17.69	46.4	52.83	184.29	-24.16	0	0	0	
3/31/2018 11:59:59 PM	804758	25.68	14.89	6.12	55.49	5.1	20.26	19.99	0	0	0	0	0	0	6.78	30.78	-0.17	-1.66	56	7.63	48.37	62.35	31.97	30.38	40.36	72.08	15.64	0	0	0	
3/31/2018 11:59:59 PM	804815	6.6	1	3.23	79.31	7.08	41.77	8.09	0	0	0	0	0	14.71	40.48	0	-1.3	-6.98	66.96	1.46	65.51	81.94	2.75	79.19	64.77	96.72	2.2	0	0	0	
3/31/2018 11:59:59 PM	804860	35.98	5.05	21.58	51.65	0.71	21.63	5.75	0	0	0	0	0	35.82	5.77	2.31	-0.06	-0.61	64.69	0	64.69	78.72	16.05	62.67	33.2	51.33	31.49	0	0	0	
3/31/2018 11:59:59 PM	804963	18.82	14.97	1.98	61.58	7.37	16.09	22.34	1.25	0.79	0	0.06	0.06	13.57	0.04	27.66	0	-0.01	49.15	0.79	48.36	53.59	4.39	49.2	62.39	126.94	-13.24	0	0.64	0.64	
3/31/2018 11:59:59 PM	805045	14.47	0.2	1.44	78.42	2.17	3.86	2.37	0.76	0.76	0	0	0	10.31	0	8.63	0	0	41.03	9.6	31.43	58.97	17.5	41.47	47.92	116.78	-6.89	0	0	0	
3/31/2018 11:59:59 PM	805250	1.91	0.7	0.49	57.7	3.6	3.32	4.29	29.83	26.9	0	0.04	0.04	39.15	0	6.91	0	0	42.17	0.04	42.13	62.18	3.28	58.9	65.69	155.77	-23.52	0	0.33	0.33	
3/31/2018 11:59:59 PM	805335	32.46	1.53	6.4	40.88	0.03	3.22	1.57	0.01	0	0	0	0	13.63	0	5.06	0	0	17.82	4.61	13.21	54.89	11.95	42.94	60.37	338.71	-42.55	0	0	0	
3/31/2018 11:59:59 PM	805447	10.25	0	0.82	81.1	9.2	28.11	9.2	0	0	0	0	0	8.56	46.46	4.74	-0.1	-0.51	47.66	2.28	45.38	62.32	9.4	52.92	56.09	117.69	-8.43	0	0	0	
3/31/2018 11:59:59 PM	805670	4.18	0	0.21	77.42	0.51	17.16	0.51	0	0	0	0	0	4.09	0	0.96	0	0	36.59	0.23	36.36	49.04	6.58	42.45	74.97	204.92	-38.39	0	0	0	
3/31/2018 11:59:59 PM	805755	22.81	1.4	0.41	63.03	0.42	3.2	1.83	0	0	0	0	0	17.34	0.81	8.7	0	0	18.4	6.48	11.92	39.33	15.25	24.08	58.16	316.06	-39.76	0	0	0	
3/31/2018 11:59:59 PM	805876	53.82	27.09	23.88	27.67	2.43	8.04	29.52	5.44	5.44	0.08	0	0.08	28.43	0	6.32	0	0	74.27	9.67	64.61	79.72	19.74	59.98	52.3	70.42	21.97	0.5	0	0.5	
3/31/2018 11:59:59 PM	806220	39.73	10.51	3.46	40.96	0.47	2.36	10.98	0	0	0	0	0	4.5	0	3.69	0	0	27.58	7.49	20.09	42.66	18.4	24.26	47.77	173.21	-20.19	0	0	0	
3/31/2018 11:59:59 PM	806378	22.42	3.69	8.17	54.57	0.23	3.41	3.93	0	0	0	0.35	0.35	0	0	20.5	0	0	24.8	1.17	23.63	35.93	9.09	26.84	54.48	219.69	-29.68	0	3.34	3.34	
3/31/2018 11:59:59 PM	806846	23.28	1.73	12.99	65.18	0.61	11.57	2.34	3.91	2.09	0	0.33	0.33	16.47	0	16.18	0	0	47.01	4.27	42.74	62.42	13.5	48.92	50.27	106.92	-3.25	0	3.99	3.99	
3/31/2018 11:59:59 PM	806958	16.33	0.6	0.93	79.25	0.83	1.96	1.43	0.01	0.01	0	0	0	4.69	0	28.15	0	0	33.12	3.14	29.97	55.71	11.12	44.59	64.85	195.83	-31.74	0	0	0	
3/31/2018 11:59:59 PM	807272	25.44	4.22	4.16	52.96	5.89	7.31	10.12	6.12	5.63	0	0	0	15.19	0	13	0	0	45.03	3.37	41.66	55.84	11.77	44.07	62.77	139.4	-17.74	0	0	0	
3/31/2018 11:59:59 PM	807348	17.51	5.59	2.71	66.79	0.07	7	5.66	0.09	0	0	0	0	14.74	0	10.25	0	0	33.66	6.14	27.51	56.66	24.38	32.28	47.35	140.69	-13.7	0	0	0	
3/31/2018 11:59:59 PM	807432	16.78	0.65	1.68	63.06	0.94	28.93	1.59	0	0	17.45	0	17.45	26.93	0	3.06	0	0	41.42	2.19	39.23	56.87	7.15	49.72	60.52	146.09	-19.09	160.14	0	160.14	
3/31/2018 11:59:59 PM	807656	21.06	5.15	4.62	52.85	3.59	6.67	8.74	0	0	0.95	0	0.95	14.81	5	13.19	-0.03	-0.36	30.77	0.37	30.39	50.69	2.78	47.91	71.83	233.47	-41.06	10.17	0	10.17	
3/31/2018 11:59:59 PM	807946	30.9	2.81	2.79	54.04	4.19	10.78	7.01	0	0	0	0	0	10.36	0	6.85	0	0	45.49	7.07	38.42	62.07	32.63	29.44	34.9	76.7	10.6	0	0	0	
3/31/2018 11:59:59 PM	807955	14.49	0.29	7.9	72.65	0.16	17.27	0.45	3.04	2.27	0	0	0	32.45	0.01	19.13	0	0	47.51	0.01	47.5	62.53	0.17	62.36	89.16	187.65	-41.64	0	0	0	
3/31/2018 11:59:59 PM	808176	21.9	8.08	8.55	58.76	0.86	10.58	8.94	9.28	8.82	0	0.03	0.03	15.46	0.76	23.72	-0.01	-0.17	47.76	2.27	45.49	56.22	6.75	49.47	69.38	145.25	-21.61	0	0.34	0.34	
3/31/2018 11:59:59 PM	808260	19.58	5.66	10.55	71.88	1.35	24.46	7.01	0	0	0	0	0	16.17	1.76	28	0.01	0.07	52.05	0.27	51.78	56.99	1.48	55.5	72.82	139.91	-20.77	0	0	0	
3/31/2018 11:59:59 PM	808345	13.07	0	0.15	53.03	0	3.58	0	0	0	0	0	0	19.04	0	8.47	0	0	21.34	0.5	20.84	42.37	3.73	38.64	74.84	350.72	-53.5	0	0	0	
3/31/2018 11:59:59 PM	808354	1.22	0	0	85.62	0.66	3.12	0.66	0	0	0	0	0	1.18	0	13.08	0	0	27.35	1.36	25.99	58.65	8.04	50.61	48.55	177.52	-21.2	0	0	0	
3/31/2018 11:59:59 PM	808448	7.57	0.08	0.08	77.32	1.53	23.28	1.62	0	0	0	0.05	0.05	53.71	0	6.51	0	0	38.67	1.13	37.55	62.27	2.84	59.43	58.79	152.02	-20.12	0	0.22	0.22	
3/31/2018 11:59:59 PM	808653	8.16	1.99	5.93	72.14	7.54	17.12	9.53	0	0	0.34	0	0.34	17.52	0.34	11.2	0	0	43.73	12.43	31.3	55.4	18.52	36.87	63.69	145.65	-19.96	3	0	3	
3/31/2018 11:59:59 PM	809070	79.34	55.95	20.76	13.53	3.73	5.59	59.68	0	0	0	0	0	0	0.03	5.6	0	0	89.77	0.14	89.64	90.45	6.66	83.79	23.67	26.37	66.1	0	0	0	
3/31/2018 11:59:59 PM	809276	13.17	1.32	0.24	68.1	0.67	5.25	1.99	0	0	0	2.09	2.09	0.42	0	3.44	0	0	15.62	8.1	7.52	24.99	29.7	-4.71	23.23	148.71	-7.61	0	21.74	21.74	
3/31/2018 11:59:59 PM	809379	20.88	0	5.19	74.03	4.94	43.22	4.94	0	0	0	0	0	55.37	0	5.05	0	0	67.99	0.59	67.4	82.28	3.4	78.88	61.68	90.72	6.31	0	0	0	
