Reporting Period	ID RSSD	UBPR1795	UBPR3123	UBPR4635	UBPRC233	UBPRD582	UBPRE006	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE386	UBPRE388	UBPRE390	UBPRE391	UBPRE395	UBPRE397	UBPRE398	UBPRE399	UBPRE400	UBPRE401	UBPRE402	UBPRE404	UBPRE405	UBPRE406	UBPRE407	UBPRE408	UBPRE409	UBPRE410	UBPRE411	UBPRE412	UBPRE413	UBPRE543	UBPRE586	UBPRE587	UBPRE594	UBPRFB60	UBPRFB61	UBPRFB64	UBPRFB66	UBPRFB69	UBPRFB70	
3/31/2018 11:59:59 PM	722227	63	853	75	0	0	0	1.2	-7.4	3.38	4.07	4.07	21040	6.07	1.43	0.23	1.81	1.01			0	-0.14	0		1.65			1.82		2.25	0	0				0	2.43	-0.19		0				
3/31/2018 11:59:59 PM	722432	0	1585	42	0	0	0.09	0			0.79	0.79	198891	30.77	0.08	0.08	0.41	-0.02	0	0	0	-0.02		0	-0.04			0		0.15		0		0	0	0	-0.05	-0.02	0	-0.08				
3/31/2018 11:59:59 PM	722544	66	29505	75	0	0	0	0.02	151.97	111.76	2.54	2.54	1156611	2.82	0.03	0	7.95	0.01	0	0	0	0.06	0	-0.01	0		0	0.08		-0.02	0.19	0		0	0	0	0	0.1	-0.11	0				
3/31/2018 11:59:59 PM	722777	40400	551129	51227	0	383	0.25	0.34	4.38	3.41	1.17	1.16	47510812	23.39	0.43	0.09	0.98	0.07	4.82	0	0	0.14	0.21	0	0.01		0	0.54	0	4.56	4.54	0.11		0	0	0.05	0	0.11	-0.02	-0.85			0	
3/31/2018 11:59:59 PM	722816	57	5756	73	0	0	0.07	0.04	49.21	25.25	1.03	1.03	553645	11.13	0.05	0.01	2.57	0.02	0	0		0.03	0	0	0			-0.03		0.19	2.73	0		0	0	0	0	0.04	-0.06	0.05				
3/31/2018 11:59:59 PM	723112	81049	1137234	103397	-114	1127	0.07	0.35	11.66	3.51	1.24	1.23	93689826	23.43	0.44	0.1	2.39	0.1	-0.06	-0.01	0.01	0.12	0.23	-0.01	0.15	0	-0.04	0.28	0	1.4	4.59	0.12		0.03	-0.01	0.16	0.13	0.07	0.62	0.65			0	
3/31/2018 11:59:59 PM	723158	7	1335	8	0	0	0.27	0.04	69.71	47.68	1.76	1.76	76396	0.77	0.04	0.01	1.19	0		0	0	0	0	0	0		0	-0.03		0.59		0			0	0	0	0	0	0.89				
3/31/2018 11:59:59 PM	723550	0	295	0	0	0	0.03	0			0.61	0.61	48368	0	0	0	1.79	0		0	0	0			0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	723653	-2	2748	0	0	0	0.15	-0.01			3.82	3.82	73120	2.76	0	0.01	4.07	0		0	0	0		0	0		0	0		-0.2		0		0	0	0	0	0		0				
3/31/2018 11:59:59 PM	723756	1	396	1	0	0	0.05	0.02	113	99	1.58	1.58	24336	0	0.02	0	4.66	0		0	0	0			0		0	0		0.44		0			0	0	0	0		0				
3/31/2018 11:59:59 PM	723822	5	1177	15	0	0	0.06	0.01	115.2	58.85	0.87	0.87	135687	21.28	0.04	0.03	5.63	0		0	0	0	0	0	0			0		0.11		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	723868	0	506	0	0	0	0	0			1.24	1.24	41507	0	0	0		0		0		0			0			0		0		0		0	0	0	0	0		0				
3/31/2018 11:59:59 PM	724230	-30	2901	14	0	0	0	-0.05			1.11	1.11	260109	82.63	0.02	0.07	0.72	-0.05	0	-0.33	0	0	0	0	0			0.1		-0.63		0		0	-0.52	0	0.01	0	0	-1.32				
3/31/2018 11:59:59 PM	724548	47	634	48	0	0	0	0.94	5.43	3.37	3.18	3.18	20041	13.33	0.96	0.02	2.09	1.72		0	0	3.83			0			0		0		0		0		0	0	3.86	0	0				
3/31/2018 11:59:59 PM	724744	-8	4270	3	0	0	0.05	-0.01			1.05	1.05	407361	8.51	0	0.01	14.78	-0.02		0	0	0	0	0	-0.08		0	0	0	0.13	0.25	0		0	0	-0.15	0	0	0	0				
3/31/2018 11:59:59 PM	724904	97	3557	254	0	0	0.3	0.16	4.66	9.17	1.48	1.45	235695	46.04	0.43	0.27	1.02	0				0.09		0	-0.45			0		0.57		0				-0.69	0	0.13	0.04	1.07				
3/31/2018 11:59:59 PM	724940	0	84	0	0	0	0	0			0.35	0.35	23758	0	0	0		0		0	0	0	0		0		0	0		0		0		0		0		0	0	0				
3/31/2018 11:59:59 PM	725077	27	2570	43	0	0	0.19	0.05	29.74	23.8	1.15	1.15	213359	15.42	0.08	0.03	2.04	0		0	0	0.01	0.1	-0.26	0			0		0.43		0		0	0		0	0	0	0.44				
3/31/2018 11:59:59 PM	725376	0	159	0	0	0	0.06	0			0.53	0.53	30382	0	0	0	0.19	0		0		0		0	0									0	0		0	0	0					
3/31/2018 11:59:59 PM	725732	-5	16945	0	0	0	0.06	0			1.01	1.01	1642892	0.35	0	0	2.87	0		0		0		0	0			0		0	0	0			0	0	0	0	0					
3/31/2018 11:59:59 PM	725741	3	665	8	0	0	0.03	0.03	68.67	55.42	1.37	1.37	47409	4.34	0.07	0.04	0.32	0.07		0	0	0.22	0	0	0		0	0		-0.22		0		0	0	0	0	0.22	0	0.42				
3/31/2018 11:59:59 PM	725853	-2	1332	2	0	0	0.14	-0.01			1.24	1.24	106842	5.14	0.01	0.01	1.4	0		0	0	0	0	0	0		0	-0.02		-0.08		0		0		0	0	0		-0.12				
3/31/2018 11:59:59 PM	726458	0	500	0	0	0	0	0			1.31	1.31	37258	0	0	0	1.14	0		0	0	0	0	0	0		0	0		0		0		0	0	0		0	0	0				
3/31/2018 11:59:59 PM	726953	-1	2202	0	0	0	0	0			0.66	0.66	339599	1.24	0	0		0		0		0		0	0			0		0		0		0	0	0	0	0						
3/31/2018 11:59:59 PM	727174	-1	9760	13	0	0	0	0			1.29	1.22	791450	29.47	0.01	0.01	1.32	0		0	0	0	0	0	0		0			0				0	0		0	0	0					
3/31/2018 11:59:59 PM	728452	1	868	1	0	0	0	0	416	217	0.93	0.93	92967	0	0	0		0		0	0	0	0	0	0		0	0		0		17.02		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	728742	-226	9748	162	0	0	-0.06	-0.09			0.94	0.94	1036740	166.88	0.06	0.15	2.62	-0.12		-0.69	0	-0.01	0	-0.63	0.02		0	0.29		-0.51		0.2		0	-0.9	0.06	0	-0.01	-0.08	-0.39				
3/31/2018 11:59:59 PM	728948	584	5322	589	0	0	0.41	1.01	2.55	2.28	2.32	2.32	230514	0.8	1.02	0.01	0.56	0	0	0	0	0	0	0	0		1.34	9.18		0.91		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	728957	72	1490	78	0	0	0.16	0.18	16.15	5.17	0.96	0.96	156069	6.45	0.2	0.02	2.43	0.28		-6.85	0	0	0	0	0.98		0	0		0					-6.85	0	3.7	0	0	0				
3/31/2018 11:59:59 PM	729011	255	4728	286	0	0	0.35	0.31	5.92	4.64	1.44	1.44	326152	13.98	0.35	0.04	0.94	0.33		0	0	-0.01	0	0	1.14		0	0.04		0.48	2.18	7.55		0	0	1.84	0.4	-0.01	0	-0.05				
3/31/2018 11:59:59 PM	729057	27	732	28	0	0	0.06	0.16	7.48	6.78	1.09	1.09	67280	12.9	0.17	0.01	0.33	0.18		0	0	0	0		0.41		0	-0.07		0.56		0			0	1.17	0	0	0	0				
3/31/2018 11:59:59 PM	729132	-4	3676	0	0	0	0	0			1.1	1.1	338315	5.41	0	0	1.99	-0.01	0			0		0	-0.08			0		0		0				-0.21	0	0	0					
3/31/2018 11:59:59 PM	729178	34	1425	45	0	0	0.01	0.11	14.79	10.48	1.11	1.11	129016	36.07	0.14	0.03	1.58	0		0	0	0		0	0			-0.11		1.01		0		0	0	0	0	0	0	2.33				
3/31/2018 11:59:59 PM	729310	288	7451	322	0	0	0.28	0.19	7.58	6.47	1.23	1.23	594837	14.11	0.22	0.02	1.15	0.1		0	0	0.19	0.37	0	0			0.43	0	0.69		0.1		0	0	0	0	0.18	0	0.25			0	
3/31/2018 11:59:59 PM	729459	0	853	0	0	0	0	0			1.17	1.17	72138	0	0	0	0.91	0		0	0	0	0	0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	729570	0	203	0	0	0	0	0			0.95	0.95	20939		0	0		0		0	0	0	0	0	0			0		0		0		0	0	0		0	0	0				
3/31/2018 11:59:59 PM	729842	-175	2022	16	0	0	0	-0.69			1.94	1.94	101003	664.35	0.06	0.76	2.17	-0.95		0	0	-2.85	0	0	0		0	-0.05		0		0		0	0	0	0	-3.1	0	0				
3/31/2018 11:59:59 PM	729945	262	928	276	0	0	0.29	1.11	1.28	0.89	0.95	0.95	94305	10.57	1.17	0.06	7.08	0.55		0	0	1.29			0		0	6.88		0.9		6.32		0	0	0	0	1.33	0	0				
3/31/2018 11:59:59 PM	730745	-1	142	0	0	0	0	-0.04			1.36	1.36	10435	133.33	0	0.04		0			0	0			0		0	0		-1.02		0				0		0		0				
3/31/2018 11:59:59 PM	731050	-3	1450	10	0	0	0.03	-0.01			1.21	1.21	121499	69.33	0.03	0.04	8.48	0		0	0	0	0	0	0		0	0		-0.41		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	731247	-275	28910	267	0	0	-0.1	-0.04			1.18	1.18	2456601	103.04	0.04	0.09	3.28	-0.02	0	-0.33	0	0.01	-0.02	0	0		-0.06	-0.4		1.19	1.21	0		0	-0.52	-0.01	0	0.02	-0.08	-0.37				
3/31/2018 11:59:59 PM	731957	1	91	1	0	0	0	0.03	65	22.75	0.71	0.71	12866		0.03	0	3.5	0		0		0	0	0	0			0		0.34		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	732178	-22	2527	94	0	0	0.14	-0.03			0.72	0.72	346752	78.64	0.11	0.13	2.05	-0.09		0	-0.04	-0.22	0	0	0		0	-0.12	0	0.42	0			0	0	0	0	-0.23	-0.46	0				
3/31/2018 11:59:59 PM	732253	82	1055	92	0	0	0.38	0.28	6.52	3.22	0.85	0.85	117825	10.34	0.31	0.03	2.84	0	0	0	0	0			0		0	0.33		0.63		6.66		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	732459	3	998	3	0	0	0	0.02	84.33	83.17	1.28	1.28	77323	0	0.02	0	0.99	0		0	0	0	0	0	0		0	0.3	0	0				0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	732637	36	771	55	0	0	0.37	0.25	11.67	5.35	1.33	1.33	58362	35.35	0.38	0.13	0.72	0		0		0	0	0	0			0		0.7				0	0	0	0	0	0	0.57				
3/31/2018 11:59:59 PM	732758	1066	4096	1068	0	0	0.5	1.86	1.21	0.96	1.8	1.8	228743	5.03	1.87	0	1.19	0		-0.01	0	0			0		0	13.62	0	0	0	0		0	-0.01	0	0	0						
3/31/2018 11:59:59 PM	732918	173	9463	211	0	0	0.03	0.07	18	13.67	0.98	0.98	950611	17.99	0.09	0.02	2.11	0.05	0	-0.03	0	0.03	0.05	0	0.14		0	0.35		0.15		0.07		0	-0.04	0	0.21	0.01	0	0.13				
3/31/2018 11:59:59 PM	732954	6	156	11	0	0	0	0.12	26	6.5	0.76	0.76	19929	83.33	0.22	0.1	6.78	0		0	0	0			0		0	0		0.38		0			0	0		0		-0.43				
3/31/2018 11:59:59 PM	733054	12	2829	20	0	0	0	0.03	326.33	58.94	1.77	1.77	158109	19.51	0.05	0.02	202.07	0	0	0	0	0			0		0	-0.03		0.04		4.62		0	0	0	0	0		-0.45				
3/31/2018 11:59:59 PM	733540	-6	642	0	0	0	0.16	-0.04			1.1	1.1	58670	10.21	0	0.04	0.85	0		0	0	0	0	0	0			0		-0.79		0		0	0	0	0	0	0	-1.12				
3/31/2018 11:59:59 PM	733559	0	1212	0	0	0	0.3	0			0.82	0.82	141147	0	0	0	2.09	0	0	0	0	0			0		0	0		0		0		0	0	0	0		0	0				
3/31/2018 11:59:59 PM	733661	159	839	229	0	0	0.86	0.98	2.52	1.32	1.18	1.18	65189	29.47	1.41	0.43		0				0								1.02								0						
3/31/2018 11:59:59 PM	733755	1	807	2	0	0	0.03	0.01	322	201.75	1.32	1.32	60216	66.67	0.01	0.01		0		0	0	0	0	0	0		0	0	0	0.27		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	733951	-1	1146	0	0	0	0.04	0			1.14	1.14	100812	66.67	0	0	1.26	0		0	0	0	0		0		0	0		-0.09		0			0	0	0	0	0	-0.15				
3/31/2018 11:59:59 PM	734051	-15	1103	7	0	0	0	-0.11			2.03	2.02	53790	31.1	0.05	0.16	0.43	-0.26		0	0	-0.48	0	0	0		0	0.26		0		0		0	0	0	0	-0.58	0	0				
3/31/2018 11:59:59 PM	734248	16	2456	18	0	0	0	0.03	66.94	38.38	1.13	1.13	213974	200	0.03	0	2.22	0.03	0	0	0	0	0	0	0.1		0	0	0	0.06		0.08		0	0	0.11	0	0	0	0				
3/31/2018 11:59:59 PM	734350	232	1989	308	0	0	0.57	0.31	7.67	2.14	0.66	0.66	300208	14.09	0.41	0.1	0.13	0.04		0.86	0	-0.14		0	-0.01		0	0.87		2.33				0	1.14	-0.02	0	-0.14	-0.44	-1.27				
3/31/2018 11:59:59 PM	734538	-26	13789	0	0	0	0.04	-0.02			2.29	2.29	612620	3.14	0	0.02	1.21	-0.01		0	0	-0.06		0	-0.01		0	-0.01				-0.04		0	0	-0.07	0	-0.06	0					
3/31/2018 11:59:59 PM	734613	19	2793	32	0	0	0	0.04	67.53	36.75	1.33	1.33	208048	44.44	0.06	0.02	0.65	-0.01		0	0	-0.01	0	0	0			0		1.86		0		0	0	0	0	-0.01	0	1.54				
3/31/2018 11:59:59 PM	735049	-7	236	0	0	0	0	-0.31			2.65	2.65	8981		0	0.31	1.97	0		0	0	0			0			-73.68		0		0			0	0	0	0		0				
3/31/2018 11:59:59 PM	735067	0	2340	0	0	0	0.17	0			1.13	1.13	211025	0	0	0		0		0	0	0		0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	735414	-4	140	6	0	0	0.18	-0.04			0.36	0.36	38861	41.67	0.06	0.1	2	0		0	0	0	0		0			0		-0.5	0	0		0		0	0	0	0	0.67				
3/31/2018 11:59:59 PM	735441	90	11842	202	0	0	0.17	0.05	49.62	32.89	1.51	1.5	766220	16.6	0.11	0.06	1.16	-0.02		0	0	0	0	0	-0.07		-0.06	0.36		0.18	0.26	0.11		0	0	-0.01	-0.14	0	0	0				
3/31/2018 11:59:59 PM	735656	-20	783	0	0	0	0	-0.14			1.46	1.46	55572	8000	0	0.14	87	-0.2		0	0	0			-0.8		0	0		0		0		0	0	-0.83	0	0	0	0				
3/31/2018 11:59:59 PM	735768	-10	4488	0	0	0	0	-0.01			1.48	1.48	307397	3.73	0	0.01	2.42	-0.01	0	0	0	-0.17	0	0	0		0	0	0	0		-0.05		0	0	-0.01	0	0					0	
3/31/2018 11:59:59 PM	735973	0	350	0	0	0	0	0			0.77	0.77	46147	0	0	0	1.02	0		0		0	0		0			0		0				0	0	0		0						
3/31/2018 11:59:59 PM	736158	0	228	0	0	0	0	0			1.38	1.38	17244	0	0	0		0			0	0			0		0	0		0		0				0	0	0		0				
3/31/2018 11:59:59 PM	736206	-3	15732	10	0	0	0.08	0			1.14	1.14	1363602	16.1	0	0	10.32	0	0	0		0	0	0	0			-0.03		0.03		0		0	0	0	0	0	0					
3/31/2018 11:59:59 PM	736448	123	9573	151	0	0	0	0.06	25.63	19.46	1.09	1.09	889109	12.23	0.07	0.01	1.38	0.04		0	0	0.16	-0.1	0	0		0	0.03		0.53		0.46		0	0	0	0	0.2	-0.11	0				
3/31/2018 11:59:59 PM	736550	2	2991	47	0	0	0.01	0	436	373.88	1.47	1.47	207045	33.52	0.09	0.09	1.33	-0.04		0	0	-0.1	0	0	0		0	0.04	0	0.59		0		0	0	0	0	-0.1	0	0				
3/31/2018 11:59:59 PM	736662	-40	1536	66	0	0	0	-0.18			1.74	1.74	88436	230.43	0.3	0.48	0.56	0		0	0	0		0	0		0	-1.73		-0.23		134.35		0	0	0	0	0	0	-0.21				
3/31/2018 11:59:59 PM	737548	-20	5226	39	0	0	0	-0.02			0.99	0.99	526543	6.89	0.03	0.04	6.03	0.01		0	0	0.04	-0.34	0	-0.01		0	-0.17		-0.32		0.19		0	0	0	-0.02	0.08	0	-0.35				
3/31/2018 11:59:59 PM	738013	-28	9433	76	0	0	0.05	-0.02			1.42	1.41	673004	223.66	0.05	0.06	5.46	-0.02		0.62	0	-0.36	-0.13	0	-0.06		0	0	0	0.38	0.31	0		0	0.69	-0.15	0	-0.41	0	0				
3/31/2018 11:59:59 PM	738040	21	18986	90	0	0	0.05	0.01	310.48	226.02	1.67	1.67	1121824	27.85	0.03	0.02	3.61	0		0	0	0.03	0	0	-0.05		0	-0.06	0	0.17		0		0	0	0.16	-0.81	0.04	-0.13	0.09			0	
3/31/2018 11:59:59 PM	738143	-213	2624	11	0	0	0	-0.31			0.94	0.94	278445	3584	0.02	0.32	1.01	-0.42		0	0	-0.04	0	-1.96	-0.15		0	-0.02	0	0		0.14		0	0	-0.05	-0.21	-0.04	0	0				
3/31/2018 11:59:59 PM	738255	-2	1304	0	0	0	0	-0.01			1.33	1.33	101665	4.4	0	0.01	2.41	0		0	0	0	0		0		0	0		-0.14		-0.3		0	0	0	0	0	0	-0.37				
3/31/2018 11:59:59 PM	738303	0	4730	2	0	0	0	0			0.56	0.56	832358	19.51	0	0	11.77	0		0		0	0	0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	738572	0	836	0	0	0	0	0			0.95	0.95	87682	0	0	0	7.08	0		0		0	0	0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	738657	1	262	1	0	0	0.03	0.02	130	65.5	1.02	1.02	26487		0.02	0		0		0	0	0		0	0		0	0	0	0.25				0		0	0	0		0				
3/31/2018 11:59:59 PM	738769	135	5077	200	0	0	0.13	0.11	24.13	9.4	1.07	1.07	476521	111.11	0.17	0.05	14.93	0		0	0	0	0	0	0		-1.24	3.16		0.04		0		0	0	0	0	0	0	0.07				
3/31/2018 11:59:59 PM	739159	0	334	0	0	0	0	0			2.61	2.61	13275	0	0	0	3.04	0		0	0	0			0		0	0		0		0		0		0	0	0		0				
3/31/2018 11:59:59 PM	739346	1	894	5	0	0	1.16	0.01	419	223.5	1.48	1.48	57884	8.04	0.03	0.03		0		0	0	0		0	0		0	0		0.15				0	0	0	0	0	0	-0.25				
3/31/2018 11:59:59 PM	739355	308	6036	313	0	0	0.18	0.26	6.43	4.9	1.27	1.27	470946	0.81	0.27	0	2.46	0.25		0	0	0.03	0	0	0.5		0	0.32		0.36		0		0	0	1.07	0	0.03	0	0.6				
3/31/2018 11:59:59 PM	739430	-24	2265	4	0	0	0	-0.05			1.26	1.26	177328	61.2	0.01	0.06	7.95	-0.08	0	-0.02	0	-0.28	0	-0.04	0			0		0		0.1		0	-0.03	0	0	-0.01	-9.08	0				
3/31/2018 11:59:59 PM	739560	816	47170	963	0	0	0	0.11	17.88	14.45	1.63	1.53	3044080	159.78	0.13	0.02	4.31	-0.01	7.71	-0.12		-0.01	-0.02	0	0			1.52		-0.29		1.05		0	-0.26	0	0	0	-0.42	0				
3/31/2018 11:59:59 PM	739832	23	927	23	0	0	0.15	0.1	25.09	10.08	0.95	0.95	95437	0	0.1	0		0.12		0	0	0.16	0	0	0		0	0		0		6.11		0	0	0	0	0.18	0	0				
3/31/2018 11:59:59 PM	740249	0	389	0	0	0	0.09	0			0.27	0.27	141616	0	0	0		0		0	0	0	0	0	0		0	0	0	0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	741068	3	671	3	0	0	0.04	0.02	115	55.92	1.1	1.1	62280	0	0.02	0	0.65	0		0	0	0		0	0			0		0.36		1.28		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	741152	0	236	4	0	0	0	0			1.68	1.68	13813	48.48	0.12	0.12		0		0	0	0			0		0	-0.26		0.2		5.33		0	0		0	0	0	0				
3/31/2018 11:59:59 PM	741330	71	2723	92	0	0	0.1	0.03	39.55	9.59	0.33	0.32	836979	19.76	0.04	0.01	1.89	0.02		-0.01	0	0.04	-0.01	0	0		1.21	-0.06		0.33		1.07		0	-0.01	0	0	0.08	0	1.07				
3/31/2018 11:59:59 PM	741358	4	171	7	0	0	0.72	0.1	29	10.69	1.13	1.13	15491	7.41	0.18	0.08	1.38	-0.12			0	-0.13		0	0		0	0		1.97							0	-0.13		2.03				
3/31/2018 11:59:59 PM	741648	16	809	22	0	0	0.2	0.11	14.44	12.64	1.49	1.49	55800	17.78	0.16	0.04	5.5	0.06		0	-0.59	0.13		0	0			-0.08		0.98		0		0	0	0	0	0.12	0.97	0				
3/31/2018 11:59:59 PM	741844	-2	1168	1	0	0	0	-0.01			1.95	1.94	59407	150	0.01	0.02	2.64	0		0	0	0	0	0	0		0	-0.18		0.29		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	741956	0	206	0	0	0	0.15	0			0.96	0.96	20888	0	0	0	10.84	0		0	0	0			0		0	0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	741974	3	945	3	0	0	0.04	0.01	68.67	78.75	0.48	0.48	197151	0	0.01	0	0.36	0		0	0	0	0	0	0			0		1.53		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	742056	11	865	19	0	0	0.16	0.05	58.09	19.66	0.92	0.92	91164	18.82	0.08	0.04	1.84	-0.02	0	0	0	-0.01			-0.05		0	0		0.68		0.56		0	0	-0.08	0	-0.01	0	0.76				
3/31/2018 11:59:59 PM	742355	-2	1055	0	0	0	0.05	-0.01			1.21	1.21	87368	36.36	0	0.01	70.33	0		0	0	0		0	0			0		-0.24		0		0		0	0	0	0	0				
3/31/2018 11:59:59 PM	742542	0	924	0	0	0	0	0			1.42	1.42	65433	0	0	0	5.7	0		0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	742636	-1	1230	0	0	0	0	-0.01			1.96	1.96	64650		0	0.01		-0.01		0		-0.04		0	0			0		0				0	0	0	0	-0.04	0	0				
3/31/2018 11:59:59 PM	742944	0	1567	0	0	0	0.04	0			1.18	1.18	132402	0	0	0	8.56	0		0	0	0	0	0	0			0		0	0	0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	743053	3	789	27	0	0	0.03	0.02	72.67	65.75	1.6	1.6	50450	165.52	0.21	0.19	2.23	0		0	0	0			0		0	0	0	0.62				0	0	0	0	0		0				
3/31/2018 11:59:59 PM	743679	50	4338	57	0	0	0.11	0.06	10.38	21.69	1.24	1.24	344737	9.36	0.07	0.01	1.47	0	0	0	0	0	0	0	0		0	0		2.24		0		0	0	0	0	0	0	-1.83				
3/31/2018 11:59:59 PM	743950	2	200	4	0	0	0	0.05	61	25	1.22	1.22	16095	114.29	0.1	0.05		0		0	0	0	0	0	0			0		0.39		0		0		0		0	0	0.54				
3/31/2018 11:59:59 PM	744238	3	2188	15	0	0	0.11	0.01	384.33	182.33	1.07	1.06	204467	7.47	0.03	0.02	4.48	-0.01	0	0	0	-0.01	0	0	0		0	-0.06		0.37		0		0	0	0	0	0	-0.13	0.42				
3/31/2018 11:59:59 PM	744256	-86	3880	12	0	0	0	-0.19			2.21	2.21	180979	2613.33	0.03	0.22	129.33	-0.04		0	0	0	0	0	-0.07		0	-1.22	0	-0.11		0		0	0	0	-0.1	0	0	0				
3/31/2018 11:59:59 PM	744854	155	3119	156	0	0	0.08	0.3	7.42	5.03	1.51	1.51	204711	0.19	0.3	0	2.76	0		0	0	0	0	0	0		0	0.93		0.29		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	745150	21	177	21	0	0	0.07	0.46	5.52	2.11	0.97	0.97	18334		0.46	0		0		0	0	0		0	0		0	2.95	0	0		0		0		0	0	0		0				
3/31/2018 11:59:59 PM	745347	1	854	1	0	0	0	0.01	464	213.5	1.38	1.38	62293	0	0.01	0	12.56	0		0	0	0	0		0		0	0		0.83		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	745374	15	1734	38	0	0	-0.11	0.03	29.13	28.9	0.91	0.91	194463	83.64	0.08	0.05	0.84	0.04		0		-0.01	0	0	0.1		0	0		0	0	0		0	0	0.13	0	0.03	-2.24	0				
3/31/2018 11:59:59 PM	745570	26	3905	37	0	0	0.06	0.04	53.92	37.55	1.57	1.57	250370	122.22	0.06	0.02	10.36	-0.01		-0.05	0	0	0	0	0			0.24		-0.38	-0.83	0.16		-0.08	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	745954	-5	353	0	0	0	0	-0.07			1.48	1.48	28184	80	0	0.07	1.63	0		0	0	0		0	0		0	0	0	-3.58	0	0			0	0	0	0	0	-7.44				
3/31/2018 11:59:59 PM	746157	0	2205	0	0	0	0.22	0			1.48	1.48	145855	0	0	0	0.37	0		0	0	0	0	0	0			0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	746223	-2	1894	0	0	0	0.05	0			0.76	0.76	247817	7.41	0	0	0.34	0	0	0	0	0	0	0	0		0	0		-0.32		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	746429	-9	1919	0	0	0	0.28	-0.01			0.57	0.57	339276	17.56	0	0.01	0.81	-0.01		-0.02	0	-0.02	-0.03	0	0			-0.03		0		0		0	-0.03	0	0	-0.02	0	0				
3/31/2018 11:59:59 PM	746513	64	3722	85	0	0	0	0.11	19.52	14.54	1.61	1.61	230448	41.18	0.15	0.04	1.75	0.03	0	0.31	-0.02	-0.02	0	0	-0.01		0	0.96	0	0.72		55.56		0.12	0.39	-0.01	0	-0.02	0	0			0	
3/31/2018 11:59:59 PM	746755	-1	2108	0	0	0	0.14	0			1.2	1.2	175556	0.36	0	0	0.3	0		0	0	0	0	0	0		0	0	0	-0.09		0		0	0	0	0	0	0	-0.13				
3/31/2018 11:59:59 PM	746942	161	536	164	0	0	0.63	1.17	2.03	0.83	0.98	0.98	55229	23.08	1.19	0.02	3.5	-0.01	0		0	-0.02		0	0		0	0		-0.21		3951.52				0		-0.02	0	-0.4				
3/31/2018 11:59:59 PM	746979	0	1167	0	0	0	0	0			3.57	3.57	31445		0	0	4.9	0		0		0	0		0			0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	747051	8	1299	8	0	0	0	0.04	16.75	40.59	1.7	1.7	77617	0	0.04	0	0.41	0		0	0	0	0	0	0		0	0	0	1.12				0	0	0	0	0	0	1.53				
3/31/2018 11:59:59 PM	747257	30	1225	32	0	0	0.33	0.12	13.93	10.21	1.23	1.22	102987	3.32	0.12	0.01	4.69	0		0	0	0	0	0	0		0	0	0	1.34		0		0	0	0	0	0	0	2.55				
3/31/2018 11:59:59 PM	748254	-73	2076	0	0	0	0	-0.18			1.3	1.3	159865	270.37	0	0.18	3.37	-0.23		0		-0.59	-0.11	0	-0.08			-0.08		0		0			0	0	-0.14	0	-4.32	0				
3/31/2018 11:59:59 PM	748357	0	532	0	0	0	0	0			3.16	3.16	16444		0	0		0		0	0	0	0		0			0		0		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	748441	2	369	2	0	0	0.06	0.02	130.5	46.12	0.75	0.75	48955	0	0.02	0	1.65	0		0	0	0	0	0	0			0		0.14		0		0	0	0	0	0	0	0				
3/31/2018 11:59:59 PM	748964	4	1364	8	0	0	0	0.01	250.5	85.25	1.09	1.09	127613	35.56	0.03	0.01		0		0	0	0	0	0	0			0		0		0.39		0	0	0	0	0	0	0				
