Reporting Period	ID RSSD	UBPRD490	UBPRD646	UBPRD647	UBPRD648	UBPRD649	UBPRD650	UBPRE392	UBPRE632	UBPRE657	UBPRE658	UBPRE663	UBPRE880	UBPRE881	UBPRE882	UBPRE883	UBPRE884	UBPRE885	UBPRE886	UBPRE887	UBPRE888	UBPRE889	UBPRE890	UBPRE891	UBPRE892	UBPRE893	UBPRE894	UBPRE895	UBPRFB78	UBPRFB79	UBPRFB80	UBPRFB81	UBPRFB82	UBPRFB83	
		LN_CNSTRC_CYA_TC	CONST_RE_TLN	CRE_NONOWN_TC	CRE_NONOWN_TLN	CRE_TOT_TC	CRE_TOT_TLN	LN_NFRM_NRES_TC	LN_1T4_CNSTRC_TC	LN_OTH_CNSTRC_TC	LN_RE_LNLS_CYA_TC	LN_HE_CYA_TC	LN_RE_FARM_TC	LN_FAM_MULT_TC	LN_NFARM_LNLS_TC	LN_NFRM_OWNROCC_TC	RE_TOT_CYA_TC	LN_FIN_CYA_TC	LN_FARM_CYA_TC	LN_CMID_CYA_TC	LN_DOM_IND_TC	LN_CRCD_CYA_TC	LN_SCM_DOM_TC	LN_OFC_FGN_TC	LN_DOM_CYA_TC	LS_DOM_RCV_TC	LN_GOVT_FGN_TC	LN_CML_RE_TC	RTO 1-4 FAM 1ST LIEN LN CPT	RTO 1-4 FAM JR LIEN LN CPT	RTO RE LN IN FO CPT	RTO AUTO LN CPT	RTO LS IND CPT	RTO OTHR LS CPT	
9/30/2018 11:59:59 PM	79042	169.21	26.97	220.12	35.08	243.1	38.74	45.61	83.2	86.01	321.83	2.3	33.77	2.67	68.58	22.98	596.06	0	2.51	2.64	24.98	0	1.24	0	0.07	0		2.64	309.24	10.28		14.16			
9/30/2018 11:59:59 PM	79127	24.16	5.01	68.79	14.26	90.57	18.78	41.67	24.16	0	255.04	0	12.4	2.95	63.46	21.78	358.01	0	5.41	39.63	75.05	0	2.96	0	1.33	0		0	244.75	10.29		57.39			
9/30/2018 11:59:59 PM	79145	21.08	3.14	331.34	49.38	396.31	59.06	86.01	16.52	4.57	187.3	52.23	58.39	224.25	150.98	64.97	641.99	0	2.34	12.93	7.35	0	6.36	0	0.04	0		0	127	8.07		6.12			
9/30/2018 11:59:59 PM	79257	0	0	0	0	8.72	3.26	0	0	0	123.89	0	52.14	0	8.72	8.72	184.74	0	26.09	38.18	18.09	0	0	0	0	0		0	119.21	4.68		6.35			
9/30/2018 11:59:59 PM	79855	72.1	16.43	186.06	42.39	228.08	51.96	83.52	24.74	47.37	73.55	0.22	28.17	29.15	125.54	42.02	328.52	0	33.04	68.73	8.6	0	0	0	0.06	0		1.28	70.87	2.46		3.48			
9/30/2018 11:59:59 PM	80150	8.47	1.54	19.88	3.61	33.97	6.17	8.88	2.3	6.17	17.59	0	212.63	0	22.98	14.09	261.66	0	225.04	39.89	22.71	0	0.88	0	0.76	0		2.52	16.53	1.05		10.66			
9/30/2018 11:59:59 PM	80374	13.86	3.22	13.86	3.22	14.93	3.47	0	12.99	0.87	407.8	9.71	0	0	1.07	1.07	422.74	0	0.12	2.16	5.5	0	0	0	0	0		0	398.09	0		1.39			
9/30/2018 11:59:59 PM	80431	8.63	1.79	55.8	11.58	95.32	19.78	35.35	8.07	0.56	190.34	1.74	79.09	11.82	74.87	39.51	364.74	0	26.36	48.92	41.51	0	0	0	0.4	0		0	181.75	6.85		12.98			
9/30/2018 11:59:59 PM	80552	0	0	114.31	21.37	159.66	29.84	114.31	0	0	76.78	9.01	131.52	0	159.66	45.36	367.96	0	71.76	65.38	29.88	0	0	0	0	0		0	64.68	3.1		9.76			
9/30/2018 11:59:59 PM	80936	131.95	20.75	299.22	47.06	394.33	62.02	153.46	83.8	48.14	199.93	40.62	2.31	13.46	248.57	95.11	596.2	0	0	36.32	3.7	0	0	0	0.06	0		0.36	157.33	1.98		0.43			
9/30/2018 11:59:59 PM	81175	56.27	6.58	237.18	27.75	364.38	42.63	123.54	19.48	36.8	202.71	18.77	114.8	57.37	250.74	127.2	681.89	0	84.13	76.14	12.33	0.41	0	0	0	0.35		0	164.49	19.45		9.31			
9/30/2018 11:59:59 PM	81429	40.95	8.64	106.45	22.45	263.27	55.53	65.49	7.59	33.37	120.04	29.05	10.86	0	222.32	156.82	394.17	0	0	40.41	23.73	0.34	16.52	0	0	0		0	84.09	6.9		18.88			
9/30/2018 11:59:59 PM	82033	28.84	4.73	232.01	38.06	334.85	54.94	155.83	19.79	9.05	161.76	21.67	2.62	47.34	258.67	102.84	499.23	0	0	64.32	46.6	0	0	0	0.48	0		0	139.06	1.03		0.41			
9/30/2018 11:59:59 PM	82257	0	0	39.41	7.51	39.41	7.51	32.82	0	0	9.79	0	98.18	6.59	32.82	0	147.38	0	171.57	165.77	35	19.81	4.93	0	0	0		0	9.79	0		5.15			
9/30/2018 11:59:59 PM	82350	6.44	1.48	7.49	1.72	35.4	8.13	1.05	3.28	3.16	133.49	4.61	20.67	0	28.96	27.91	189.56	0	17.63	163.05	59.37	0	3.63	0	2.07	0		0	124.26	4.61		22.21			
9/30/2018 11:59:59 PM	82659	37.68	4.62	59.12	7.25	154.44	18.95	8.18	25.43	12.25	120	19.27	168.98	13.26	103.51	95.33	443.42	0	168.59	152.57	40.12	0	7.81	0	2.64	0		0	97.29	3.44		24.32			
9/30/2018 11:59:59 PM	83151	58.61	6.92	262.17	30.97	452.85	53.5	146.03	7.41	51.19	290.36	15.54	11.28	57.54	336.7	190.68	754.49	0	2.93	84.7	2.37	0	0	0	1.24	0.72		0	250.1	24.73		0.44			
9/30/2018 11:59:59 PM	83236	16.94	10.26	106.23	64.32	127.78	77.37	89.29	5.25	11.7	34.9	13.14	0	0	110.84	21.55	162.68	0	0	0.39	2.26	0.9	0	0	0.01	0		0	21.72	0.04		0.55			
9/30/2018 11:59:59 PM	83375	47.82	8.1	213.39	36.14	326.64	55.31	159.3	2.59	45.23	55.02	14.54	0.68	6.28	272.55	113.24	382.33	0	0	171.8	35.88	0	0.1	0	0.41	0		0	39.89	0.59		0.6			
9/30/2018 11:59:59 PM	83638	45.84	6.52	347.46	49.39	428.57	60.92	204.77	0.15	45.69	58.19	28.4	0	96.85	285.88	81.11	486.76	35.52	0	167.93	13.22	3.82	0	0	0.09	0		0	29.66	0.13		0.18	0	0	
9/30/2018 11:59:59 PM	83834	57.77	10.82	134.55	25.19	194.49	36.42	73.77	11.71	46.06	228.38	13.46	0.38	3.01	133.71	59.93	423.25	0	1.18	78.82	30.83	12.89	0	0	0	0		0	214.06	0.86		3.31			
9/30/2018 11:59:59 PM	83852	0	0	39.84	11.44	39.84	11.44	39.84	0	0	22.06	0	22.32	0	39.84	0	84.22	0	132.41	46.14	85.49	0	0	0	0	0		0	22.06	0		16.6			
9/30/2018 11:59:59 PM	83955	25.77	3.51	69.67	9.49	114.6	15.6	43.9	18.89	6.88	158.52	1.75	118.61	0	88.83	44.92	391.73	0	110.14	148.81	76.28	0	6.83	0	0.67	0		0	155.78	1		33.54			
9/30/2018 11:59:59 PM	84046	12.13	5.73	44.18	20.87	49.79	23.52	22.49	2.39	9.74	35.38	4.98	27.33	0	28.1	5.61	102.94	0	42.45	30.33	10.91	0	19.61	0	5.42	0		9.56	27.82	2.58		7.2			
9/30/2018 11:59:59 PM	84541	45.42	6.71	190.92	28.19	302.52	44.67	107.74	11.82	33.61	117.83	12.48	73.94	37.75	219.34	111.6	494.29	0	70.65	84.96	12.46	1.21	4.72	0	11.35	0.04		0	98	7.35		2.58			
9/30/2018 11:59:59 PM	84804	1.76	0.34	55.49	10.85	55.49	10.85	47.85	1.76	0	410.96	0	0	5.88	47.85	0	466.45	0	1.3	5.53	25.32	0	1.27	0	12.24	0		0	410.96	0		5.82			
9/30/2018 11:59:59 PM	85052	37.84	9.49	212.62	53.31	232.41	58.28	170.17	1.71	36.13	26.79	2.86	6.54	4.61	189.96	19.79	265.73	0	8.34	117.88	7.38	0	0	0	0	0		0	23.28	0.64		0			
9/30/2018 11:59:59 PM	85258	7.54	1.04	7.54	1.04	65.72	9.06	0	0.52	7.01	32.83	0	344.51	0	58.18	58.18	443.05	0	233.51	31.26	15.06	0	2.13	0	0.02	0		0	32.83	0		5.78			
9/30/2018 11:59:59 PM	85454	0	0	8.34	3.12	11.52	4.31	5.39	0	0	6.92	0	24.6	0	8.57	3.18	40.09	0	143.82	39.82	40.56	0	0.26	0	2.82	0		2.95	6.92	0		5.58			
9/30/2018 11:59:59 PM	85472	36.22	4.59	265.45	33.65	369.75	46.87	166.9	15.63	20.59	363.56	29.31	0.42	62.33	271.2	104.3	733.72	0	0	41.73	12.08	0	0	0	0.8	0.54		0	312.62	21.63		0	0	0.54	
9/30/2018 11:59:59 PM	85931	37.6	5.99	48.73	7.77	126.02	20.09	8.49	20.42	17.18	422.02	13.4	0	2.64	85.78	77.29	548.04	0	0	41.42	20.28	0.08	0	0	0	17.68		0	407.61	1.01		1.91			
9/30/2018 11:59:59 PM	86349	24.59	4.08	58.74	9.74	124.62	20.66	26.56	2.75	21.85	286.37	1.66	27.95	7.58	92.44	65.88	438.94	0	14.91	43.47	105.92	0	0	0	0	0		0	278.91	5.79		37.45			
9/30/2018 11:59:59 PM	86358	0	0	5.15	1.98	5.15	1.98	5.15	0	0	3.87	0	84.23	0	5.15	0	93.26	0	136.31	8.06	23.02	0	0	0	0.03	0		0	3.87	0		18.61			
9/30/2018 11:59:59 PM	86554	18.3	5.61	55.37	16.97	88.08	27	35.87	14.64	3.67	123.53	5.57	6.84	1.2	68.57	32.71	218.44	0	32	30.18	45.47	0	0	0	0.16	0		0	116.36	1.6		14.83			
9/30/2018 11:59:59 PM	86675	11.79	4.19	100.74	35.8	107.46	38.19	82.53	4.86	6.94	173.78	3.18	0	6.42	89.25	6.72	281.23	0	0	0	0.16	0	0	0	0	0		0	170.02	0.57		0			
9/30/2018 11:59:59 PM	87047	22.34	6.7	107.36	32.2	163.01	48.89	77.69	14.17	8.17	160.98	10.61	0	7.33	133.34	55.65	323.98	0	0	7.8	1.57	0	0	0	0.07	0		0	149.75	0.62		1.35			
9/30/2018 11:59:59 PM	87159	9.9	5.05	28.69	14.64	46.67	23.81	16.8	4.86	5.05	61.41	0	14.87	1.98	34.78	17.98	122.94	0	9.52	40.34	21.16	6.87	0	0	0	2.02		0	60.84	0.57		5.4			
9/30/2018 11:59:59 PM	87234	74.56	15.8	148.52	31.47	212.61	45.06	67.71	32.84	41.71	198.02	4.68	8.94	6.26	131.8	64.09	419.58	0	0.25	37.27	3.38	0	0	0	11.4	0		0	190.92	2.42		0.95			
9/30/2018 11:59:59 PM	87476	13.21	2.78	59.54	12.54	64.03	13.49	30.15	13.21	0	381.94	10.95	1.37	16.17	34.64	4.49	447.34	0	0	18.95	7.03	0	0	0	1.29	0		0	370.59	0.4		3.14			
9/30/2018 11:59:59 PM	87579	66.66	9.33	319.39	44.7	370	51.78	85.44	41.26	25.4	326.3	6.76	0	167.3	136.05	50.61	696.3	0	0	17.87	0.39	0	0	0	0	0		0	315.76	3.78		0	0	0	
9/30/2018 11:59:59 PM	88231	189.3	23.91	289.58	36.58	350.93	44.33	75.66	119.23	70.07	405.06	41.53	0	24.61	137.02	61.35	755.99	0	0.98	26.53	8.22	0	0	0	0	0		0	358.72	4.81		1.21	0	0	
9/30/2018 11:59:59 PM	88240	15.24	3.66	52.66	12.65	98.85	23.74	23	15.24	0	171.47	2.88	37.77	14.42	69.2	46.2	308.1	0	40.06	8.22	6.46	0	56.08	0	0	0		0	166.85	1.74		3.42			
9/30/2018 11:59:59 PM	88259	7.86	1.51	26.86	5.17	28.95	5.57	19	4.96	2.9	159.45	15.07	159.05	0	21.09	2.09	347.45	0	123.38	13.63	16.83	0	4.55	0	0.07	13.8		0	134.72	9.67		13.05			
9/30/2018 11:59:59 PM	88352	25.94	7.52	39.92	11.57	83.71	24.27	13.6	1.28	24.66	59.93	1.03	39.68	0.38	57.39	43.8	183.32	0	76.47	55.06	29.95	0	0	0	0.13	0		0	57.95	0.94		6.31			
9/30/2018 11:59:59 PM	88455	6.7	0.9	19.19	2.59	66.46	8.97	11.89	6.7	0	22.34	3.3	263.91	0.27	59.15	47.26	352.36	0	301.59	77.33	6.8	0.03	1.28	0	1.25	0		0.34	17.67	1.37		5.49			
9/30/2018 11:59:59 PM	88950	24.9	2.56	112.72	11.58	474.36	48.73	72.45	2.19	22.71	129.14	26.07	106.46	15.37	434.09	361.64	709.97	0	86.42	166.56	9.82	0	0	0	0	0.71		0	98.07	5		4.01			
9/30/2018 11:59:59 PM	89032	126.64	25.77	179.71	36.56	249.47	50.76	29.89	51.99	74.65	110.29	14.76	0.32	12.68	99.65	69.76	349.59	0	28.95	84.96	27.69	0	0	0	0.31	0		10.49	95.4	0.13		4.87			
9/30/2018 11:59:59 PM	89135	16.92	3.43	86.93	17.64	131.04	26.58	50.23	3.69	13.23	247.56	0	34.34	19.79	94.33	44.11	412.94	0	15.21	40.8	21.86	0	0.75	0	1.33	0		0	243.86	3.7		11.98			
9/30/2018 11:59:59 PM	89854	59.94	7.5	253.57	31.72	314.89	39.39	172.7	45.99	13.95	222.06	10.24	53.44	20.93	234.01	61.31	590.39	0	111.86	71.61	7.29	0	0.11	0	0.2	17.86		0	189.73	22.09		2.15			
9/30/2018 11:59:59 PM	89957	130.63	21.09	203.83	32.91	219.19	35.39	58.68	99.61	31.03	320.11	0	2.47	14.51	74.05	15.37	541.77	0	1.63	64.6	10.5	0	1.35	0	0.19	0		0	314.89	5.22		3.59			
9/30/2018 11:59:59 PM	90047	0.79	0.22	9.32	2.56	9.32	2.56	8.52	0.79	0	202.4	0	61.74	0	8.52	0	273.46	0	59.35	10.61	21.22	0	0	0	0.11	0		0	201.35	1.05		7.19			
9/30/2018 11:59:59 PM	90177	3.87	0.46	4.84	0.57	6.96	0.82	0.97	0	3.87	838.98	14.6	0	0	3.09	2.12	845.94	0	0	0	4.33	0	0	0	0	0		0	820.25	4.13		0			
9/30/2018 11:59:59 PM	90328	49.05	6.35	218.08	28.21	358.97	46.44	117.97	8.43	40.62	279.99	47.08	48.78	51.06	258.86	140.89	687.74	0	7.13	47.94	10.9	0	16.78	0	2.43	0		0	223.39	9.52		3.64			
9/30/2018 11:59:59 PM	90337	75.57	13.95	224.79	41.48	310.4	57.28	145.55	24.25	51.32	90.51	5.98	0.6	3.66	231.16	85.61	401.51	0	0.38	134.95	5.09	0	0	0	0	0		0	80.68	3.85		0.42	0	0	
9/30/2018 11:59:59 PM	90579	13.48	3.19	95.19	22.51	123.75	29.26	55.32	5.72	7.76	287.83	9.74	4.26	26.39	83.88	28.56	415.85	0	0	6.01	1.02	0	0	0	0.02	0		0	276.74	1.35		1.01			
9/30/2018 11:59:59 PM	91615	13.13	1.95	103.66	15.44	123.5	18.4	90.54	9.28	3.84	226.37	5.32	185.67	0	110.38	19.84	535.55	0	37.28	57.57	33.49	0	7.42	0	0.06	0		0	214.07	6.98		21			
9/30/2018 11:59:59 PM	91754	25.13	11.76	32.3	15.11	60.76	28.43	4.96	24.11	1.02	93.65	0	13.64	2.2	33.43	28.47	168.05	0	6.95	23.8	13.37	0	1.4	0	0.16	0		0	89.15	4.5		2.36	0	0	
9/30/2018 11:59:59 PM	91950	2.96	0.54	2.96	0.54	33.37	6.05	0	0	2.96	197.97	6.56	156.44	0	30.41	30.41	387.78	0	106.54	23.24	33.97	0	0	0	0.07	0		0	190.26	1.15		27.51			
9/30/2018 11:59:59 PM	92144	0	0	21.65	12.05	21.65	12.05	21.65	0	0	11.02	0	17.71	0	21.65	0	50.37	0	106.36	12.03	10.83	0	0	0	0	0		0	11.02	0		5.76			
9/30/2018 11:59:59 PM	92676	17.46	2.84	118.94	19.38	200.05	32.59	82	0.54	16.92	254.86	19.79	1.64	19.48	163.12	81.12	456.56	0	0.2	54.05	1.09	0	0	0	101.87	0		0	209.79	25.29		0.02	0	0	
9/30/2018 11:59:59 PM	92706	7.9	1.63	56.8	11.72	77.97	16.09	25.91	3.89	4	341.74	13.5	0.58	23	47.08	21.17	420.29	0	0	38.25	16.93	0	8.79	0	0	0.65		0	326.18	2.06		0.41			
9/30/2018 11:59:59 PM	92902	3.73	0.9	21.73	5.26	51.64	12.5	18	0	3.73	190.73	0	34.23	0	47.92	29.92	276.61	0	0	59.05	77.24	0	0	0	0.2	0		0	190.73	0		25.06			
9/30/2018 11:59:59 PM	93244	26.31	3.87	93.94	13.83	236.99	34.9	54.56	10.88	15.43	171.25	33.17	148.25	13.07	197.62	143.05	556.49	0	33.69	55.39	8.78	0	14.54	0	0.41	9.74		0	133.83	4.24		4.23			
9/30/2018 11:59:59 PM	93543	17.21	2.62	59.63	9.06	226.14	34.36	34.34	13.37	3.84	224.55	23.76	85.9	8.08	200.85	166.51	536.6	0	34.08	52.12	24.97	1.69	6.66	0	3.71	0		0	194.6	6.19		16			
9/30/2018 11:59:59 PM	93619	0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0			
9/30/2018 11:59:59 PM	93758	8.21	1.33	100.92	16.36	142.99	23.18	82.9	8.21	0	87.41	0	121.82	9.8	124.98	42.08	352.22	0	72.26	83.19	60.7	0	0	0	0.93	47.7		0	86.39	1.02		25.08			
9/30/2018 11:59:59 PM	94139	28.79	7.5	67.75	17.66	184.74	48.15	36.21	10.62	18.16	111.85	4.67	1.27	2.75	153.2	116.99	297.86	0	0	42.89	35.48	0	6.96	0	0.51	0		0	103.1	4.07		18.28			
9/30/2018 11:59:59 PM	94522	75.51	10.79	115.31	16.47	187.04	26.72	26	25.02	50.49	390.97	35.6	27.06	6.37	97.72	71.73	597.64	0	6.18	49.92	21.32	1.25	25	0	0.04	0		7.43	343.21	12.16		10.87			
9/30/2018 11:59:59 PM	94755	32.61	6.15	80.82	15.25	109.36	20.64	46.54	13.13	19.48	80.44	0	66.77	1.67	75.08	28.54	256.57	0	118.35	111.6	41.7	2.37	0	0	2.08	0		0	74.73	5.72		18.23			
9/30/2018 11:59:59 PM	94858	24.3	4.29	72.78	12.85	106.77	18.85	48.48	24.3	0	84.23	0	145.97	0	82.47	33.99	336.97	0	126.72	59.56	42.27	0	0	0	0.91	0		0	83.5	0.73		18.94			
9/30/2018 11:59:59 PM	95051	8.5	1.77	145.95	30.45	198.15	41.34	106.46	0	8.5	15.71	6.11	35.74	31	158.65	52.2	249.59	0	32.76	77.53	110.12	105.91	9.26	0	0	0		0	9.57	0.03		2.2			
9/30/2018 11:59:59 PM	95677	15.4	2.18	102.8	14.53	124.19	17.55	86.11	1.89	13.51	456.71	49.09	0	1.29	107.49	21.39	580.9	0	0	106.74	20.05	0	0	0	0	0		0	399.77	7.85		8.95			
9/30/2018 11:59:59 PM	96553	3.8	0.83	37.24	8.15	38.59	8.44	33.44	3.8	0	87.46	0	64.63	0	34.79	1.36	190.69	0	147.39	70.49	48.97	0	0	0	0	0		0	79.28	8.18		26.01			
9/30/2018 11:59:59 PM	97055	0.48	0.08	25.5	4.2	25.5	4.2	25.02	0.48	0	2.02	0	142.19	0	25.02	0	169.71	0	337.65	95.46	4.59	0	0	0	0	0		0	2.02	0		1.15			
9/30/2018 11:59:59 PM	97279	28.61	5.3	63.49	11.77	83.8	15.53	34.88	21.33	7.27	371.69	9.68	0	0	55.19	20.31	455.49	0	0.32	24.97	58.72	0	0	0	0.05	0		0	359.78	2.23		40.78			
9/30/2018 11:59:59 PM	97457	34.89	3.63	89.91	9.35	188.64	19.62	52.23	24.35	10.54	335.7	3.54	201.87	2.79	150.96	98.73	726.21	0	62.15	135.57	37.08	0	0	0	0.28	0		0	330.28	1.88		28.64			
9/30/2018 11:59:59 PM	97804	103.84	15.97	215.18	33.1	285.07	43.85	82.97	22.17	81.67	276.53	40.29	0	28.37	152.86	69.89	561.59	0	0	81.35	7.23	0	0	0	0	0		0	230.76	5.48		0			
9/30/2018 11:59:59 PM	97943	20.26	3.19	66.05	10.4	161.9	25.49	32.25	10.95	9.31	165.8	38.02	80.35	10.03	128.1	95.85	404.54	0	98.52	122.98	9.22	0	0	0	0	0		3.51	124.74	3.04		5.79			
9/30/2018 11:59:59 PM	98351	35.68	7.55	147.36	31.2	219.96	46.57	111.68	16.15	19.53	175.12	1.01	20.34	0	184.28	72.6	415.43	0	10.63	22.21	6.65	1.73	0	0	1.74	18.17		0	174.11	0		0.75			
9/30/2018 11:59:59 PM	98463	26.12	5.57	130.35	27.8	255.24	54.44	77.97	7.65	18.48	50.75	3.68	62.64	25.77	202.86	124.89	368.14	0	28.02	58.94	5.27	0	8.47	0	0	0		0.49	39.51	7.56		0.02	0	0	
9/30/2018 11:59:59 PM	98717	3.94	1.2	228.7	69.46	273.88	83.18	127.79	0	3.94	51.11	0	0	96.97	172.96	45.17	324.98	0	0	4.86	0	0	0	0	0	0		0	50.98	0.13		0			
9/30/2018 11:59:59 PM	99143	25.24	3.9	75.4	11.66	178.39	27.6	31.55	6.43	18.81	95.14	1.75	69.09	18.61	134.54	102.98	342.61	15.07	170.03	73.7	40.34	5.5	4.39	0	0.26	0		0	89.16	4.23		12.42			
9/30/2018 11:59:59 PM	99255	0	0	0	0	17.5	4.04	0	0	0	0	0	25.17	0	17.5	17.5	42.67	0	321.47	58.25	10.89	0	0	0	0.05	0		0	0	0		3.61			
9/30/2018 11:59:59 PM	99376	4.18	0.7	263.13	44.15	276.67	46.42	80.55	0	4.18	175.61	3.7	0.52	175.68	94.09	13.54	450.07	0.48	0	143.5	2.99	0	0	0	0.43	0		2.73	170.99	0.92		2.88	0	0	
9/30/2018 11:59:59 PM	99442	47.83	8.02	133.66	22.41	133.66	22.41	72.39	11.25	36.58	208.06	27.88	85.94	13.44	72.39	0	427.66	9.55	60.59	63.37	30.13	0	4.9	0	0.15	0		0	177.94	2.25		18.79			
9/30/2018 11:59:59 PM	99536	50.29	7.11	158.67	22.42	302.74	42.78	86.78	11.5	38.79	288.73	19.07	22.06	21.6	230.85	144.06	613.52	0	2.4	55.61	36.14	0.16	0	0	0	0		0	267.44	2.22		20.69			
9/30/2018 11:59:59 PM	99853	5.32	1.74	85.91	28.09	85.91	28.09	80.58	3.8	1.52	159.33	1.58	1.96	0	80.58	0	247.2	0	0	10.97	47.7	0	0	0	0	0		0	155.35	2.4		24.22			
9/30/2018 11:59:59 PM	100236	112.99	18.37	182.1	29.6	341.89	55.58	57.24	47.52	65.47	167.64	3.07	20.67	11.87	217.04	159.79	530.2	0	10.39	45.25	22.79	0	6.39	0	0.14	0		0	156.75	7.82		12			
9/30/2018 11:59:59 PM	100357	43.08	6.99	142.73	23.17	217.19	35.25	80.29	17.44	25.64	120.4	0	59.88	19.36	154.74	74.45	397.47	0	108.79	98.49	9.47	0	1.1	0	0.79	0		0	120.4	0		3.99			
9/30/2018 11:59:59 PM	100562	28.01	4.57	323.3	52.78	404.68	66.06	221.59	4.09	23.92	136.77	50.32	19.6	73.7	302.97	81.38	561.05	0	3.92	40.09	7.33	0.05	0	0	0.19	0		0	80.27	6.18		6.34	0	0	
9/30/2018 11:59:59 PM	100777	10.77	2.7	38.24	9.58	58.15	14.56	27.43	7.89	2.88	322.58	6.82	0.17	0.04	47.34	19.91	380.9	0	0	8.71	9.01	1.18	0.69	0	0.02	0		0	307.77	7.99		0.01			
9/30/2018 11:59:59 PM	100843	27.64	4.29	143.35	22.27	243.28	37.8	107.11	8.05	19.59	159.78	3.34	94.94	8.57	207.04	99.93	497.96	0	19.34	71.32	45.7	0.62	2.1	0	7.23	0		0.03	153.3	3.13		22.77			
9/30/2018 11:59:59 PM	101019	66.15	11.26	311.9	53.07	318.83	54.25	175.83	0	66.15	3.03	0.18	0	69.92	182.75	6.92	321.86	0	0	232.17	0.03	0.02	0	0	33.27	0.36	0	0	2.85	0	0	0	0	0.36	
9/30/2018 11:59:59 PM	101037	55.56	12.42	134.66	30.12	233.53	52.23	41.83	21.87	33.69	172.27	8.28	0.57	37.28	140.7	98.87	406.37	0	1.57	28.87	9.88	1.69	0	0	0.47	0		0	163.24	0.75		0.82	0	0	
9/30/2018 11:59:59 PM	101439	20.5	5.29	62.56	16.14	71.54	18.45	38.75	9.59	10.91	181.16	2.76	40.51	3.31	47.73	8.98	293.22	0	31.36	26.39	31.17	0	0	0	5.57	0		0	173.27	5.13		9.47			
9/30/2018 11:59:59 PM	101671	7.92	1.06	91.78	12.23	207.17	27.61	67.46	6.76	1.16	368.07	75.64	0	16.4	182.85	115.39	575.24	0	0	158.82	17.65	0	0	0	0	0		0	270.03	22.41		2.82	0	0	
9/30/2018 11:59:59 PM	101738	25.8	6.41	73.14	18.17	101.68	25.25	43.69	11.73	14.06	127.7	5.41	25.44	2.08	72.22	28.53	253.24	0	3.18	44.06	107.04	0	0.77	0	0.29	0		1.58	120.21	2.09		46.84			
9/30/2018 11:59:59 PM	101952	28.16	5.66	124.12	24.96	204.63	41.14	63.52	0	28.16	108.73	0.57	46.44	32.44	144.03	80.51	359.8	0	5.4	113.05	19.13	0	0	0	0	0		0	106.47	1.69		8.24			
9/30/2018 11:59:59 PM	102155	13.17	2.32	170	29.9	236.82	41.65	156.84	13.17	0	75.99	0	141.56	0	223.65	66.81	454.37	0	42	63.64	8.54	0	0	0	0.05	0		0	75.99	0		4.17			
9/30/2018 11:59:59 PM	102333	7.58	2.41	22.34	7.11	24.17	7.69	14.77	1.63	5.95	213.49	0	0.31	0	16.59	1.83	237.97	0	0	41.01	32.22	0	3.03	0	0.08	0		0	213.44	0.05		16.47			
9/30/2018 11:59:59 PM	102342	106.7	13.33	279.11	34.87	367.37	45.9	113.73	67.03	39.68	95.01	12.23	90.19	58.67	201.99	88.26	552.57	0	88.07	148.49	11.3	0	0	0	0	0		0	78.6	4.18		6.54			
9/30/2018 11:59:59 PM	102539	0	0	84.14	19.42	84.14	19.42	84.14	0	0	87.52	0	104.71	0	84.14	0	276.37	0.09	49.3	78.15	27.16	0	0	0	2.27	0		0	87.52	0		23.31			
9/30/2018 11:59:59 PM	102557	59.92	8.71	158.76	23.08	242.27	35.23	86.45	59.92	0	256.98	24.49	7.27	12.39	169.96	83.51	506.52	0	0.84	148.31	28.96	0	2.83	0	0.3	0		0	206.45	26.04		4.24			
9/30/2018 11:59:59 PM	102874	38.61	6.54	138.66	23.48	141.89	24.02	16.82	26.44	12.17	431.8	48.95	0	83.22	20.06	3.24	573.7	0	0	0	16.73	0	0	0	0.2	0		0	380.14	2.71		8.97			
9/30/2018 11:59:59 PM	103134	38.51	8.37	83.47	18.13	133.74	29.06	42.27	23.84	14.67	83.77	0	7.1	2.68	92.55	50.27	224.61	0	108.95	106.47	19.06	0	0	0	1.22	0		0	83.21	0.56		3.31			
9/30/2018 11:59:59 PM	103255	90.67	13.13	203.54	29.48	280.62	40.65	88.42	14.54	76.13	210.06	13.59	49.04	24.46	165.49	77.08	539.71	0	13.27	93.9	26.49	1.87	13.97	0	2.52	0.54		0	192.12	4.35		8.47	0.01	0.53	
9/30/2018 11:59:59 PM	103563	0	0	0.79	0.58	24.72	18.25	0	0	0	3	0	17.1	0.79	23.93	23.93	44.81	0	24.74	44.24	21.49	0	0	0	0.11	0		0	3	0		11.59			
9/30/2018 11:59:59 PM	104234	6.85	1.54	6.85	1.54	81.11	18.24	0	1.25	5.61	283.94	42.3	4.06	0	74.26	74.26	369.11	0	3.12	10	51.9	0	0	0	10.49	0		0	238.91	2.73		27.67			
9/30/2018 11:59:59 PM	104542	3.59	0.82	18.38	4.19	40.66	9.26	14.79	0.12	3.47	281.47	5.7	11.1	0	37.06	22.28	333.22	0	2.83	5.75	97.16	0	0	0	0	0		0	252.88	22.89		50.93			
