Reporting Period	ID RSSD	UBPRD638	UBPRE389	UBPRE393	UBPRE394	UBPRE396	UBPRE414	UBPRE415	UBPRE416	UBPRE417	UBPRE418	UBPRE419	UBPRE420	UBPRE421	UBPRE422	UBPRE423	UBPRE424	UBPRE425	UBPRE426	UBPRE428	UBPRE429	UBPRE430	UBPRE431	UBPRE432	UBPRE433	UBPRE434	UBPRE435	UBPRE436	UBPRE437	UBPRE438	UBPRE439	UBPRE440	UBPRE441	UBPRE442	UBPRE443	UBPRE444	UBPRE445	UBPRE446	UBPRE447	UBPRE448	UBPRFB71	UBPRFB72	UBPRFB74	UBPRFB75	UBPRFB76	UBPRFB77	
		RE_GNMA_FORCL_AA	LN_NFRM_NRES_LNLS	LN_1T4_CNSTRC_LNLS	LN_OTH_CNSTRC_LNLS	LN_NFRM_OWNROCC_LN	LN_CNSTRC_CYA_LNLS	LN_RE_LNLS_CYA_GRS	LN_HE_CYA_GRS	LN_RE_FARM_LNLS	LN_FAM_MULT_LNLS	LN_NFARM_LNLS	RE_TOT_CYA_LNLS	LN_FIN_CYA_LNLS	LN_FARM_CYA_LNLS	LN_CMID_CYA_LNLS	LN_DOM_IND_LNLS	LN_CRCD_CYA_LNLS	LN_SCM_DOM_LNLS	LN_OFC_FGN_LNLS	LN_DOM_CYA_LNLS	LS_DOM_RCV_LNLS	LN_GOVT_FGN_LNLS	LN_CML_RE_LNLS	CMT_EXTD_CR_QAL	LN_OFCR_SHLDR_QAL	LN_OFCR_SHLDR_ASET	RE_CSTRC_DV_A	RE_FMLD_ASET_A	RE_FAM_AVG_AA	RE_FAM_MULT_AA	RE_NFARM_NRSD_AA	RE_OFC_FGN_AA	RE_OTH_AA	RE_OTH_INV_AA	RE_OTH_TOT_AVG_AA	SRVC_1T4FAM_REC_TA	SRVC_1T4FAM_NRC_TA	SRVC_OTH_NREC_TA	SRVC_1T4OTH_TA	LOAN MIX 1-4 FAM 1ST LIEN LN	LOAN MIX 1-4 FAM JR LIEN LN	LOAN MIX RE LN IN FO	LOAN MIX AUTO LN	LOAN MIX LS IND	LOAN MIX OTHR LS	
6/30/2018 11:59:59 PM	617145	0	18.35	0.01	0.17	1.01	0.18	21.52	0.11	39.4	0	19.35	80.46	0	7.57	5.59	4.75	0	1.47	0	0.16	0		5.59	13.96	2	1.41	0	0	0.12	0	0.04		0.16	0	0.16				0	21.09	0.32		2.46			
6/30/2018 11:59:59 PM	617275	0	7.09	9.47	13.44	18.45	22.9	32.21	9.57	0	3.43	25.54	84.09	0	0	10.53	5.15	0.2	0	0	0	0.23		0	24	0.11	0.07	0.07	0	0	0	0.29		0.36	0	0.36	0	0	0	0	19.65	2.99		3.86			
6/30/2018 11:59:59 PM	617341	0	8.99	1.58	2.62	1.6	4.2	18.62	0.17	33.46	4.57	10.59	71.44	0	17.49	7.43	3.49	0	0.12	0	0.04	0		0	11.05	0	0	0	0	0	0	0.03		0.03	0	0.03				0	15.46	2.99		2.64			
6/30/2018 11:59:59 PM	617538	0	0.02	3.09	0	2.92	3.09	59.91	6.64	6.84	0	2.94	72.78	0	6.18	0.97	19.52	0	0.45	0	0.1	0		0	10.02	2.49	1.3	0	0	0	0	0		0	0	0				0	51.99	1.29		12.3			
6/30/2018 11:59:59 PM	617743	0	3.52	0	0	0	0	10.8	0.43	43.45	0	3.52	57.77	0	32.01	7.68	1.23	0.27	1.28	0	0.04	0		0	10.53	1.26	1.05	0	0.04	0	0	0		0.04	0	0.04				0	10.38	0		0.55			
6/30/2018 11:59:59 PM	618544	0	2.65	0.66	0.03	19.84	0.69	19.35	0.3	28.44	6.73	22.49	77.71	0	7.65	11.08	3.25	0	0.32	0	0	0		0	7.7	0.98	0.62	0	0	0.03	0	0		0.03	0	0.03				21.7	17.97	1.08		1.1			
6/30/2018 11:59:59 PM	618647	0	4.64	4.84	0	5.05	4.84	30.84	1.22	8.54	0.98	9.69	54.89	0	19.17	21.98	3.78	0	0.09	0	0.08	0		0	13.92	0	0	0	0	0	0	0		0	0	0				0	28.86	0.76		2.23			
6/30/2018 11:59:59 PM	618740	0	18.31	1.28	5.25	14.72	6.53	34.49	3.69	3.48	2.77	33.03	80.3	0	2.58	14.29	1.45	0	1.36	0	0.02	0		0.43	19.62	3.42	2.67	0	0	0.04	0	0		0.04	0	0.04				20.15	29.97	0.83		0.66			
6/30/2018 11:59:59 PM	618777	0	3.75	0.67	0	7.38	0.67	44.83	0	34.48	0	11.13	91.12	0	2.87	3.55	2.46	0	0	0	0	0		0	2.63	0.83	0.6	0	0	0	0	0		0	0	0				0	44.68	0.15		0.71			
6/30/2018 11:59:59 PM	618807	0	20.06	1.14	4.54	6.5	5.68	46.56	6.46	0	3.97	26.55	82.77	0	0	13.66	3.18	0	0.39	0	0	0		0	18.61	0.01	0.01	0.02	0	0.01	0	0		0.03	0	0.03	0	52.87	1.03	53.9	39.84	0.25		0	0	0	
6/30/2018 11:59:59 PM	619327	0	11.36	7.37	5.8	23.13	13.17	19.9	4.8	4.42	1.84	34.49	73.83	0	4.05	18.21	1.46	0	0	0	0.03	2.41		0	27.1	3.9	2.28	0.04	0	0	0	0.12		0.16	0	0.16				0	14.67	0.43		0.1			
6/30/2018 11:59:59 PM	619457	0	11.64	0.84	4.21	13.27	5.05	28.23	1.87	3.52	0.63	24.92	62.35	0	1.37	25.27	3.37	0	7.61	0	0.03	0		0	15.76	2.75	1.53	0.02	0	0	0	0		0.02	0	0.02				0	25.53	0.82		0.95			
6/30/2018 11:59:59 PM	619701	0	12.18	0.74	3.39	13.85	4.13	33.85	4.29	0.01	2.39	26.03	66.41	0	0	30.89	1.21	0.22	1.39	0	0.11	0		6.67	23.38	0.29	0.22	0.03	0	0.01	0	0.04		0.08	0	0.08	6.25	13.74	5.77	25.76	29.32	0.24		0.18	0	0	
6/30/2018 11:59:59 PM	619859	0	3.67	0.54	4.37	25.95	4.91	42.99	0.59	7.6	3.25	29.62	88.38	0	2.95	4.22	4.36	0	0	0	0.1	0		4.22	5.15	4.79	2.88	0.34	0	0.98	0	1.38		2.7	0	2.7				0	41.37	1.03		1.79			
6/30/2018 11:59:59 PM	619877	0	0	0	0.04	0	0.04	13.61	6.6	0	0	0	13.65	0	0	0	86.31	40.42	0	0	0.04	0		0	128.45	0.01	0.01	0	0	0	0	0		0	0	0	0	70.5	0.6	71.1	6.32	0.68		31.32	0	0	
6/30/2018 11:59:59 PM	620015	0	4.09	0	0	6.22	0	42.83	0.67	4.45	5.18	10.31	62.78	0	1.42	21.52	13.7	1.14	0	0	0.58	0		0	15.62	0.55	0.22	0	0	0	0	0		0	0	0				0	42.09	0.07		2.44			
6/30/2018 11:59:59 PM	620752	0	9.38	0	3.14	41.89	3.14	22.75	0	0.22	1.61	51.27	78.99	0	0	13.32	7.55	1.54	0	0	0.13	0		1.39	6.71	3.6	2.26	0	0	1.49	0	0.45		1.93	0	1.93				0	20.72	2.03		2.96			
6/30/2018 11:59:59 PM	621151	0	1.16	0.92	0.51	0.75	1.43	7.54	0	44.04	0	1.9	54.91	0	36.64	5.14	2.78	0	0	0	0.01	0.52		0	12.52	0.05	0.03	0.3	0	0	0	0		0.3	0	0.3				0	7.53	0.01		1.59			
6/30/2018 11:59:59 PM	621245	0	4.01	0.66	0.35	12.58	1.01	27.7	0	16.13	2.71	16.59	64.14	0	10.78	19.58	5.42	0	0.09	0	0	0		0	12.95	2.17	1.09	0	0.09	0.04	0	0		0.12	0	0.12				0	27.53	0.17		4.54			
6/30/2018 11:59:59 PM	621357	0	19.4	3.6	7.67	4.66	11.27	16.27	0	9.83	2.37	24.06	63.8	0	10.82	22.26	1.87	0	1.2	0	0.05	0		0	14.58	0.13	0.11	0	0	0	0	0		0	0	0				0	15.8	0.47		0.75			
6/30/2018 11:59:59 PM	621441	0	7.24	3.16	2.92	11.01	6.08	40.91	0.6	7.8	1.41	18.26	74.45	0	3.4	7.32	14.2	0	0.54	0	0.09	0		0	11.04	0.23	0.12	0	0	0.15	0	0		0.15	0	0.15				18.04	37.08	3.23		11.53			
6/30/2018 11:59:59 PM	622037	0	9.2	1.42	8.08	19.43	9.5	39.27	0	1.16	1.84	28.63	80.41	0	6.32	8.83	4.01	0	0.27	0	0.16	0		0	14.63	0.34	0.24	0	0	0.11	0	0		0.11	-0.09	0.02				0	38.7	0.58		0.59			
6/30/2018 11:59:59 PM	622653	0	15.81	3.58	8.19	25.01	11.76	7.26	0.39	14.18	3	40.82	77.02	0	10.11	12	0.82	0	0.03	0	0.01	0		0	26.72	1.22	0.96	0	0	0.02	0	0.09		0.1	0	0.1				0	5.86	1.01		0.43			
6/30/2018 11:59:59 PM	622774	0	11.12	14.7	28.51	18.23	43.21	12.76	5.67	1.13	4.36	29.36	90.81	0	0	7.02	1.91	0.52	0	0	0.25	0		0	38.98	0.01	0	0.45	0	0	0	0.42		0.87	0	0.87				21.05	6.63	0.47		0.57			
6/30/2018 11:59:59 PM	623052	0	2.14	0	0	10.54	0	0.04	0	8.11	0	12.68	20.84	0	65.41	12.85	0.9	0	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0				0	0.04	0		0			
6/30/2018 11:59:59 PM	623454	0	6.43	1.32	1.67	4.56	2.99	56.79	0.01	4.76	3.5	10.99	79.04	0	0.96	8.66	4.44	0	6.88	0	0.02	0		0	6.93	5.36	3.49	0	0	0.01	0	0		0.01	0	0.01	0	0	0	0	56.21	0.58		1.36	0	0	
6/30/2018 11:59:59 PM	623548	0	6.07	2.61	0.14	12.37	2.75	32.32	1.43	11.92	0.25	18.44	65.67	0	16.13	11.99	3.59	0	2.62	0	0	0		0	16.09	0.29	0.22	0	0	0	0	0.7		0.7	0	0.7				0	30.08	0.81		1.51			
6/30/2018 11:59:59 PM	623874	0	6.02	3.9	3.09	5.9	7	77	12	0	3.68	11.92	99.6	0	0	0	0.4	0	0	0	0	0		0	17.7	0.55	0.41	0	0	0	0	0		0	0	0				53.75	64.46	0.54		0			
6/30/2018 11:59:59 PM	624152	0	0	0.28	0.16	0	0.45	3.17	0	14.31	0	0	17.92	0	53.73	23.62	4.61	0	0.02	0	0.09	0		0	11.08	0.06	0.04	0.06	0	0	0	0		0.06	0	0.06				0	3.17	0		2.84			
6/30/2018 11:59:59 PM	624246	0	9.73	1.5	1.9	10.37	3.4	41.44	2.6	11.58	1.75	20.09	78.27	0	3.34	12.89	2.84	0.01	2.61	0	0.05	0		1.2	11.92	1.66	1.29	0	0	0.05	0	0		0.05	0	0.05	0	0	0	0	38.63	0.21		1.38			
6/30/2018 11:59:59 PM	624563	0	6.31	1.06	4.12	2.75	5.18	45.15	0	15.56	0.5	9.06	75.45	0	2.56	9.53	11.86	0	0.56	0	0.03	0		0	2.9	6.02	2.37	0	0	0	0	0		0	0	0				0	44.95	0.2		1.04			
6/30/2018 11:59:59 PM	624648	0	8.15	4	2.16	13.23	6.17	29.13	1.43	15.32	0.31	21.38	72.32	0	16.25	8.46	2.9	0	0	0	0.07	0		0	23.57	0.05	0.04	0	0	0.03	0	0		0.03	0	0.03				0	26.84	0.86		1.36			
6/30/2018 11:59:59 PM	624778	0	0.41	1	0.55	0	1.55	97.09	0.55	0	0	0.41	99.05	0	0	0	0.95	0	0	0	0	0		0	4.27	0.14	0.1	0	0	0.07	0	0		0.07	0	0.07				0	93.95	2.59		0			
6/30/2018 11:59:59 PM	624956	0	2.26	4.05	3.81	11.55	7.87	21.79	1.71	4.29	1.73	13.82	49.49	0	17.4	20.36	10.07	0	2.68	0	0	0		0	10.35	0.34	0.19	0	0	0.01	0	0		0.01	0	0.01				5.98	19.21	0.87		6.9			
6/30/2018 11:59:59 PM	625056	0	1.43	0	0.3	0	0.3	10.1	0	7.56	0.55	1.43	19.94	0	47.14	19.97	12.9	0	0	0	0.05	0		0	12.56	0.99	0.5	0	0	0	0	0		0	0	0				0	10.1	0		5.84			
6/30/2018 11:59:59 PM	625065	0	5.6	1.61	5.22	5	6.83	52.59	0.38	9.78	0	10.61	79.8	0	6.31	6.5	5.73	0	1.58	0	0.09	0		0	3.76	1.96	1.36	0.01	0	0	0	0		0.01	0	0.01				0	52.01	0.2		1.84			
6/30/2018 11:59:59 PM	625140	0	0.31	0.41	0.21	14.65	0.63	55.08	2.1	8.45	1.04	14.96	80.16	0	5.61	9.51	4.28	0.05	0	0	0.44	0		0	9.32	1.42	1.14	0	0	0	0	0.08		0.08	0	0.08				3.16	52.87	0.11		2.53			
6/30/2018 11:59:59 PM	625159	0	11.49	0.38	5.71	9.12	6.09	51.28	0.3	0.23	5.75	20.6	83.95	0	0	13.04	2.81	0	0	0	0.2	0		3.38	8.9	2.69	0.9	0	0	0	0	0		0	0	0	0	0	1.19	1.19	2.12	48.86		0.21	0	0	
6/30/2018 11:59:59 PM	625654	0	14.62	4.39	6.2	27.29	10.59	16.23	2.36	0.88	1.89	41.92	71.5	0	0.23	25.78	1.41	0	0.54	0	0.54	0		0.07	26.21	2.27	1.49	0	0	0	0	0		0	0	0	0	0	0	0	13.24	0.63		0.24	0	0	
6/30/2018 11:59:59 PM	625757	0	6.33	0.76	9	17.91	9.77	46.13	0.78	0.46	1.68	24.23	82.27	0	0.07	10.48	2.01	0.07	5.13	0	0.03	0		0	9.32	0.31	0.2	0.02	0	0.01	0	0.06		0.09	0	0.09				0	43.47	1.88		0.91			
6/30/2018 11:59:59 PM	625850	0	7.82	1.85	3.14	1.34	4.99	72.26	1.82	9.71	1	9.16	97.12	0	0.64	1.32	0.91	0	0	0	0	0		0	4.92	0.27	0.22	0.81	0	0.09	0	0.05		0.95	0	0.95				0	70.44	0		0.25			
6/30/2018 11:59:59 PM	625953	0	8.68	0.15	0.03	12.14	0.19	36.49	0	10.65	0	20.83	68.15	0	0	22.41	9.23	0	0	0	0.21	0		0.35	6.21	1.65	0.69	0	0	0.05	0	0.8		0.85	0	0.85				0	36.17	0.32		2.28			
6/30/2018 11:59:59 PM	626101	0	17.59	2.31	2.85	5.37	5.16	63.47	9.68	0.04	1.96	22.96	93.59	0	0	4.68	0.12	0	0	0	1.6	0		0	22.96	0.04	0.03	0.11	0	0.07	0	0.01		0.19	0	0.19	0	44.46	0	44.46	53.31	0.48		0	0	0	
6/30/2018 11:59:59 PM	627108	0	9.01	3.65	1.25	2.64	4.89	74.51	5.1	0	5.52	11.66	96.58	0	0.18	2.84	0.38	0	0	0	0.01	0		0	16.1	0.66	0.43	0	0	0	0	0		0	0	0	1	0	0	1	68.77	0.65		0.01	0	0	
6/30/2018 11:59:59 PM	627377	0	0	0	0	0	0	99.21	0	0	0	0	99.21	0	0	0	0.79	0	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0				2.36	99.16	0.05		0			
6/30/2018 11:59:59 PM	627425	0	2.94	2.04	6.58	14.95	8.62	49.36	3.08	0.14	1.59	17.9	77.61	0	0	18.37	2.76	0.54	0.23	0	0.46	0.58		2.5	9.22	0.78	0.53	2	0	6.12	0.38	2.63		11.13	0	11.13				35.09	42.53	3.75		0.48			
6/30/2018 11:59:59 PM	627854	0	0.08	0.42	14.52	27.66	14.94	24.74	0.3	10.93	9.29	27.74	87.65	0	2.66	3.4	2.57	0	3.36	0	0.34	0.01		0	10.72	0.52	0.39	0	0	0	0.02	0.01		0.03	0	0.03				0	23.88	0.56		0.91			
6/30/2018 11:59:59 PM	628039	0	6.74	1.03	2.87	13.62	3.9	9.95	0	2.91	0.87	20.36	37.99	0	29.93	25.45	6.17	0	0.47	0	0	0		0	8.29	12.27	8.12	0.54	0	0	0	0.46		0.99	0	0.99				0	9.35	0.61		1.5			
6/30/2018 11:59:59 PM	628123	0	12.73	0.57	0.84	13.3	1.41	33.6	4.01	0.13	1.79	26.03	62.97	0	0	0.98	36.05	0	0	0	0.01	0		0	9.02	0.52	0.36	0	0	0	0	0.03		0.03	0	0.03	0	0	0	0	29.4	0.2		33.04	0	0	
6/30/2018 11:59:59 PM	628178	0	19.84	8.05	4.35	31.05	12.4	13.58	2.95	0.09	3.19	50.88	80.14	0	0	17	2.28	0	0	0	0.59	0		0	19.11	0.68	0.52	0.22	0	0.07	0	0.26		0.54	0	0.54	0	0.25	0	0.25	10.15	0.48		0.1	0	0	
6/30/2018 11:59:59 PM	628356	0	24.11	3.71	3.97	25.98	7.68	19.42	1.32	7.36	1.04	50.09	85.6	0	2.46	8.52	0.58	0	2.83	0	0.01	0		0	14.18	3.56	2.52	0	0	0	0	0		0	0	0				36.29	16.38	1.72		0.16			
6/30/2018 11:59:59 PM	628552	0	6.59	1.18	5.28	9.62	6.46	17.56	0	33.05	5.38	16.22	78.66	0	8.52	7.93	4.35	0	0	0	0.54	0		0	9.34	4.45	3.28	0.04	0.01	0.01	0	0		0.06	0	0.06	0	0	0	0	17.28	0.28		1.54			
6/30/2018 11:59:59 PM	629148	0	1.65	0.7	1.06	4.01	1.77	32.39	0.32	35.97	0.11	5.66	75.9	0	10.15	7.02	6.85	0.56	0	0	0.08	0		0	8.2	1.32	0.89	0	0	0.01	0	0.21		0.23	0	0.23				0	31.08	0.99		1.6			
6/30/2018 11:59:59 PM	629353	0	6.75	3.63	3.27	25.6	6.89	21	0	0.87	0.68	32.36	61.81	0	2.94	17.72	15.45	0	2	0	0.08	0		0	16.38	1.85	1.11	0	0	0	0	0		0	0	0				0.18	20.6	0.41		8.4			
6/30/2018 11:59:59 PM	629522	0	9.47	0.25	1.03	10.4	1.28	57.95	3.05	0.22	0.18	19.86	79.5	0	0.18	9.57	9.05	0	1.68	0	0.02	0		0.03	7.6	1.76	1.43	0	0	0.07	0	1.15		1.23	0	1.23				0	53.95	0.94		3.47			
6/30/2018 11:59:59 PM	629746	0	1.32	2.87	0.85	8.44	3.72	29.84	1.14	23.16	2.29	9.76	68.78	0	23.47	6.44	1.17	0	0	0	0.03	0.12		0	19.41	6.73	4.11	0	0	0	0	0		0	0	0	0	0	0	0	28.51	0.2		0.84			
6/30/2018 11:59:59 PM	630041	0	8.31	0.64	0.45	0.04	1.09	52.55	0	5.24	0	8.34	67.23	0	8.54	7.64	16.52	0	0	0	0.06	0		7.64	0.19	1.79	1.11	0	0	1.12	0	0		1.12	0	1.12				0	51.5	1.05		8.33			
6/30/2018 11:59:59 PM	630340	0	9.92	2.58	0	0	2.58	48.55	0.14	16.68	0.35	9.92	78.08	0	3.36	8.97	9.6	0	0	0	0	0		0	8.73	1.69	1.1	0	0	0	0	0		0	0	0				0	45.46	2.94		6			
6/30/2018 11:59:59 PM	630555	0	16.4	3.06	17.73	12.14	20.79	19.1	1.77	8.42	1.57	28.54	78.42	0	0.17	20.83	0.51	0	0.06	0	0.01	0		1.61	26.8	0.4	0.27	0.3	0	0	0	0		0.3	0	0.3	0	0	0	0	15.65	1.68		0.07	0	0	
6/30/2018 11:59:59 PM	630658	0	3.2	3.65	3.43	12.41	7.08	52.31	0	3.25	0.14	15.61	78.39	0	0.21	9.8	11.42	0	0	0	0.19	0		1.34	10.58	1.97	0.64	0	0	0	0.02	0		0.02	0	0.02				0	51.7	0.6		2.01			
6/30/2018 11:59:59 PM	631039	0	2.42	4.4	5.38	21.92	9.78	21.34	2.72	15.52	0.21	24.33	71.18	0	5.16	19.73	3.93	0.23	0	0	0	0		1.45	19.27	0.98	0.64	2.14	0	0.15	0	0.86		3.15	0	3.15				0	17.91	0.71		2.2			
6/30/2018 11:59:59 PM	631150	0	20.26	4.79	2.78	25.07	7.57	35.73	0.54	2.51	2.63	45.33	93.76	0	0.58	3.79	1.18	0	0.66	0	0.03	0		0	8.07	2.32	1.62	0.14	0	0	0	0		0.14	0	0.14				0	34.56	0.63		0.51			
6/30/2018 11:59:59 PM	631178	0	1.83	2.49	5.28	10.91	7.77	45.5	8.29	4.42	0.7	12.74	71.12	0	0.47	18.51	9.9	0	0	0	0	0		0	21.33	2.08	1.4	0.03	0	0.04	0	0.01		0.08	0	0.08	0	35.89	0	35.89	36.53	0.68		3.05			
6/30/2018 11:59:59 PM	631422	0	11.56	3.53	7.87	16.39	11.4	33.65	2.12	1.85	0.77	27.96	75.62	0	0.19	12.18	10.7	0.61	1.25	0	0.06	0		0.06	13.29	0.23	0.1	0.03	0	0.06	0	0.02		0.11	0	0.11	0	0	0	0	30.27	1.25		4.84	0	0	
6/30/2018 11:59:59 PM	631570	0	10.21	0.27	0.25	0.53	0.52	41.24	0.04	0	47.42	10.75	99.93	0	0	0.05	0.02	0	0	0	0	0		0	1.47	0	0	0	0	0.07	0	0		0.07	0	0.07	1	9.83	0	10.83	39.67	1.53		0	0	0	
6/30/2018 11:59:59 PM	632410	0	8.17	5.27	2.39	32.23	7.66	35.39	5	0.39	2.03	40.4	85.87	0	0.12	11.38	0.82	0.27	1.63	0	0.17	0		0	18.65	0.6	0.37	0.19	0	0.04	0.01	0.1		0.35	0	0.35	0	4.86	0	4.86	28.31	2.09		0.12	0	0	
6/30/2018 11:59:59 PM	632607	0	5.79	1.28	1.86	8.25	3.14	70.27	4.98	0.01	7.98	14.04	95.45	0	0	4.03	0.09	0	0	0	0.43	0		0	16.06	0.48	0.39	0	0	0.02	0	0		0.02	0	0.02				6.36	63.95	1.35		0			
6/30/2018 11:59:59 PM	632858	0	19.01	0.45	17.54	5.71	17.98	27.11	0	0	2.92	24.71	72.73	0	1.19	21.08	0.76	0	0	0	4.24	0		1.52	16.31	0.09	0.06	0.13	0	0.06	0	0		0.2	0	0.2	0	0	0	0	27.03	0.08		0.1	0	0	
6/30/2018 11:59:59 PM	633341	0	6.28	2.58	3.75	8.46	6.33	59.81	11.24	9.45	1.27	14.74	91.59	0	0.33	3.49	3.26	0	0.74	0	0.59	0		0	10.54	3.79	2.99	0	0.03	0.02	0	0		0.05	0	0.05				0	47.3	1.27		2.48			
6/30/2018 11:59:59 PM	633378		24.34	0.01	0.55	2.3	0.57	29.94	0.5	0	40.86	26.64	98.01	0	0	1.79	0.2	0	0	0	0	0		0	4.98	0.07	0.05	0	0	0.01	0	0		0.01	0	0.01	0	0	0.32	0.32	28.45	0.99		0	0	0	
6/30/2018 11:59:59 PM	633501	0	25.17	1.41	1.15	6.9	2.57	36.27	8.66	0.07	7.41	32.07	78.4	0	0	12.85	5.1	0.08	3.55	0	0.11	0		0.07	20.61	0.04	0.03	0	0	0.01	0	0.01		0.02	0	0.02	0	15.22	4.33	19.55	26.28	1.32		0.07	0	0	
6/30/2018 11:59:59 PM	633640	0	14.54	1	3.15	27.04	4.16	35.12	3.33	4.97	1.61	41.58	87.44	0	0.03	8.86	1.98	0.37	1.69	0	0	0		0	18.11	3.26	1.85	0.18	0	0	0	0		0.18	0	0.18				0	31.27	0.52		1.46			
6/30/2018 11:59:59 PM	633677	0	9.97	1.49	1.95	20.03	3.44	49.43	4.53	0.74	1.91	30	85.53	0	0	12.65	0.96	0	0.25	0	0.6	0		0	26.65	3.63	2.89	0	0	0.03	0	0.26		0.29	0	0.29	0.13	52.09	0	52.22	44.55	0.35		0.3			
6/30/2018 11:59:59 PM	634544	0	6.73	13.8	1.65	3.74	15.45	47.57	1.36	8.33	3.77	10.48	85.59	0	3.21	6.56	1.32	0	1.25	0	2.02	0.05		0	14.77	0.01	0.01	0	0	0	0	0		0	0	0				0	46.01	0.2		0.51			
6/30/2018 11:59:59 PM	634955	0	21.17	0.78	2.7	14.78	3.48	25.4	0	6.98	1.18	35.95	72.99	0	0.9	20.13	5.35	0.03	0.51	0	0.12	0		0	11.48	4.68	2.67	0	0	0.02	0	0		0.02	0	0.02				0	21.1	4.3		1.63			
6/30/2018 11:59:59 PM	634973	0	16.34	8.67	3.87	0.03	12.54	51.48	0.58	6.96	8.94	16.36	96.28	0	1.18	0.95	1.58	0	0	0	0	0		0.14	15.42	2.21	1.75	0	0	0	0	0		0	0	0				55.41	47.85	3.05		0.55			
6/30/2018 11:59:59 PM	635457	0	4.71	1.44	6.26	1.18	7.7	35.98	0.14	2.7	0.59	5.89	52.87	0	5.78	12.65	28.42	0	0.19	0	0.08	0		0	9.31	1.14	0.47	0	0	0.04	0	0		0.04	0	0.04				0	34.72	1.12		11.64			
6/30/2018 11:59:59 PM	635840	0	16.46	1.06	2.77	7.43	3.83	11.46	1.87	26.34	1.1	23.89	66.62	0	8.2	19.06	5.44	0	0.43	0	0.04	0.21		0	18.09	0.32	0.18	0	0	0.01	0	0		0.01	0	0.01				66.25	9.36	0.24		0.15			
6/30/2018 11:59:59 PM	635907	0	13.64	0.57	1.46	16.25	2.04	51.2	2.75	0.04	3.4	29.89	86.57	0	0.03	13.1	0.29	0	0	0	0	0		0	16.97	1.08	0.83	0	0	0	0	0.02		0.02	0	0.02				1.94	47.11	1.34		0.06			
6/30/2018 11:59:59 PM	636276	0	8.37	6.06	6.89	5.76	12.95	59.62	0.52	0.89	2.96	14.13	90.55	0	0	7.52	1.93	0	0	0	0	0		0	3.95	1.24	0.7	0.92	0	0.03	0	0		0.95	0	0.95				38.96	58.48	0.63		0.52			
6/30/2018 11:59:59 PM	636753	0	0	0	0	8.62	0	3.15	0	11.74	0	8.62	23.51	0	53.46	16.69	5.55	0	0.74	0	0.04	0		0	30.53	2.43	1.12	0	0	0	0	0		0	0	0	0	0	0	0	3.15	0		2.85			
6/30/2018 11:59:59 PM	636771	0	10.14	3.81	2.77	13.67	6.57	40.5	4.86	0.06	2.66	23.81	73.6	0	0.17	11.84	14.22	0	0.07	0	0.1	0		0	22.15	0.54	0.41	0	0	0.05	0	0		0.05	0	0.05	0.69	58.47	0	59.16	33.73	1.9		0.84	0	0	
6/30/2018 11:59:59 PM	637170	0	2.59	0.54	0.66	4.25	1.2	19.22	1.24	22.52	12.31	6.85	62.1	0	29.15	5.15	1.77	0	0.77	0	0.09	0.97		0.08	31.23	0.95	0.74	0	0	0.02	0	0		0.02	0	0.02				37.7	17.5	0.48		0.24			
6/30/2018 11:59:59 PM	637451	0	15.46	2.63	9.88	14.17	12.51	29.93	0.05	0.87	4.6	29.63	77.54	0	0.56	14.23	0.41	0	0.01	0	7.23	0.01		0.74	26.85	0.89	0.67	0.3	0	0.03	0	0.07		0.4	0	0.4	26.31	18.1	0.55	44.95	29.76	0.12		0.04	0	0.01	
6/30/2018 11:59:59 PM	637554	0	15.65	1.6	2.01	63.67	3.61	11.55	0.69	0.17	1.53	79.32	96.18	0	0	2.27	0.52	0	1.01	0	0.01	0		0	19.35	0.78	0.68	0	0	0	0	0		0	0	0	0	0	0	0	10.72	0.14		0.15	0	0	
6/30/2018 11:59:59 PM	638131	0	1.35	2.89	2.7	9.56	5.59	64.08	0.36	6.1	0.33	10.91	87.01	0	1.42	6.14	3.66	0	1.76	0	0.02	0		0	8.17	2.48	1.54	0	0	0	0	0		0	0	0				0	63.55	0.17		0.9			
6/30/2018 11:59:59 PM	638355	0	3.81	0.88	4.9	25.26	5.78	25.95	0	0.39	0	29.07	61.18	0	0.13	12.49	26.13	0	0	0	0.06	0		0	2.52	0.63	0.4	0	0	0.05	0	0		0.05	0	0.05				0	24.67	1.27		20.29			
6/30/2018 11:59:59 PM	638850	0	10.22	0	0	0.65	0	10.14	1.42	24.1	0.13	10.87	45.25	0	37.16	16.09	1.28	0	0.12	0	0.1	0		0	35.29	7.37	1.45	0	0	0	0	0		0	0	0	0	0	0	0	5.29	3.44		0.33			
6/30/2018 11:59:59 PM	639343	0	11.14	1.5	6.4	14.53	7.89	43.47	0	8.71	6.26	25.66	91.99	0	0.48	4.94	2.56	0	0.03	0	0	0		0	8.33	0.03	0.02	0	0.07	0.07	0	0.82		0.96	0	0.96				0	42.86	0.61		0.53			
